source,sm_id,id,show_type,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,Gb_id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id count for duplicate,Vudu_id count for duplicate,Mapped rovi_id for duplicate,Mapped Gb_id for duplicate,Mapped Vudu_id for duplicate,variant_parent_id_present,variant_parent_id,link_fetched_from,Sources of link
Vudu,1141513,1141541,SE,,Adventures in Duckport,Adventures in Duckport: Fossil Fun,2019,False,[13983950],,,,"('No multiple ids for this episode', 1141541, 1141513)",No multiple ids for this episode
Vudu,,1141584,MO,Corporate Animals,,,2019,False,[14972417],,,,"('No multiple ids for this link', 1141584)",No multiple ids for this link
Vudu,657610,1141616,SE,,Lakefront Bargain Hunt,Lakefront Bargain Hunt: Fit For the Family,2019,False,"[14766240, 13865937]",,,,Duplicate projectx ids found in search api and rovi has duplicate,Duplicate projectx ids found in search api and rovi has duplicate,,"[13837038, 8997460]",False,2,1,1,"[{'13837038': 'Rovi_id:7353196161'}, {'8997460': 'Rovi_id:1166243325'}]",[{'13837038': 'Gb_id:20620'}],[{'8997460': 'Vudu_id:657610'}],Null,[]
Vudu,1141619,1141623,SE,,Ripley's Believe It or Not!,Ripley's Believe It Or Not!: Natural Born Thrillers,2019,False,"[13951269, 14801795, 13872849]",,,,Duplicate projectx ids found in search api and rovi has duplicate,Duplicate projectx ids found in search api and rovi has duplicate,,"[3488632, 13872848]",False,2,2,2,"[{'3488632': 'Rovi_id:1096238'}, {'13872848': 'Rovi_id:7329903738'}]","[{'3488632': 'Gb_id:11384'}, {'13872848': 'Gb_id:55555'}]","[{'3488632': 'Vudu_id:403157'}, {'13872848': 'Vudu_id:1141619'}]",Null,[]
Vudu,961731,1141668,SE,,Wedding Cake Championship,Wedding Cake Championship: Puppet Love,2019,False,[13770389],,,,"('No multiple ids for this episode', 1141668, 961731)",No multiple ids for this episode
Vudu,950356,1141691,SE,,Hidden Potential,Hidden Potential: Welcome Home,2019,False,[6820138],,,,"('No multiple ids for this series', 1141691, 950356)",No multiple ids for this link
Vudu,661560,1141749,SE,,House Hunters,House Hunters: Portland Proud,2019,False,"[13798464, 14662015]",,,,Duplicate ids found in search api,Duplicate ids found in search api,,"[3976502, 14661853]",False,1,1,1,[{'3976502': 'Rovi_id:1111132'}],[{'3976502': 'Gb_id:2713'}],[{'14661853': 'Vudu_id:661560'}],,[]
Vudu,1141797,1141801,SE,,House Hunters International,House Hunters International: Newlyweds in Prague,2019,False,[3611869],,,,"('No multiple ids for this series', 1141801, 1141797)",No multiple ids for this link
Vudu,1141837,1141841,SE,,Unspouse My House,Unspouse My House: Design in the Dumps,2019,False,[13871864],,,,"('No multiple ids for this episode', 1141841, 1141837)",No multiple ids for this episode
Vudu,635726,1141862,SE,,"Love It or List It, Too","Love It or List It, Too: Jackpot or Not",2019,False,"[14793665, 13866213]",,,,Duplicate ids found in search api,Duplicate ids found in search api,,"[3324710, 14435831]",False,1,1,1,[{'3324710': 'Rovi_id:1190775506'}],[{'14435831': 'Gb_id:14832'}],[{'3324710': 'Vudu_id:635726'}],,[]
