source,sm_id,id,show_type,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,Gb_id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id count for duplicate,HBOGO_id count for duplicate,Mapped rovi_id for duplicate,Mapped Gb_id for duplicate,Mapped HBOGO_id for duplicate,variant_parent_id_present,variant_parent_id,link_fetched_from,Sources of link
HBOGO,,urn:hbo:feature:GWhRPwgKbhcLDwwEAAAAg,MO,Holes,,,2003,False,[],,,,"('No multiple ids for this link', 'urn:hbo:feature:GWhRPwgKbhcLDwwEAAAAg')",No multiple ids for this link
HBOGO,,urn:hbo:feature:GWl-j0wa6CsLDfQEAAAJj,MO,Holy Man,,,1998,False,[],,,,"('No multiple ids for this link', 'urn:hbo:feature:GWl-j0wa6CsLDfQEAAAJj')",No multiple ids for this link
HBOGO,,urn:hbo:feature:GWqwNeQR8FCl0YAEAAAG9,MO,Homeward Bound II: Lost in San Francisco,,,1996,False,[],,,,"('No multiple ids for this link', 'urn:hbo:feature:GWqwNeQR8FCl0YAEAAAG9')",No multiple ids for this link
HBOGO,,urn:hbo:feature:GWqvf8AaDDyl0YAEAAAG5,MO,Homeward Bound: The Incredible Journey,,,1993,False,[],,,,"('No multiple ids for this link', 'urn:hbo:feature:GWqvf8AaDDyl0YAEAAAG5')",No multiple ids for this link
HBOGO,,urn:hbo:feature:GWihJqQjZBaWNwgEAAACj,MO,"Honey, I Blew Up the Kid",,,1992,False,[],,,,"('No multiple ids for this link', 'urn:hbo:feature:GWihJqQjZBaWNwgEAAACj')",No multiple ids for this link
HBOGO,,urn:hbo:feature:GWguO_gs4ma3CwgEAAAGy,MO,How to Train Your Dragon,,,2010,False,[],,,,"('No multiple ids for this link', 'urn:hbo:feature:GWguO_gs4ma3CwgEAAAGy')",No multiple ids for this link
HBOGO,,urn:hbo:feature:GWd-KMwpvhrWurAEAAABt,MO,The Hunted,,,1995,False,[],,,,"('No multiple ids for this link', 'urn:hbo:feature:GWd-KMwpvhrWurAEAAABt')",No multiple ids for this link
HBOGO,,urn:hbo:feature:GWl5jWwQlPcJInwEAAAEi,MO,Ice Age,,,2002,False,[],,,,"('No multiple ids for this link', 'urn:hbo:feature:GWl5jWwQlPcJInwEAAAEi')",No multiple ids for this link
HBOGO,,urn:hbo:feature:GWbg3EQtLgHi2egEAAAFN,MO,Ice Age: Dawn of the Dinosaurs,,,2009,False,[],,,,"('No multiple ids for this link', 'urn:hbo:feature:GWbg3EQtLgHi2egEAAAFN')",No multiple ids for this link
HBOGO,,urn:hbo:feature:GWtYhkA7mfri8vQEAAACu,MO,Identity,,,2003,False,[],,,,"('No multiple ids for this link', 'urn:hbo:feature:GWtYhkA7mfri8vQEAAACu')",No multiple ids for this link
HBOGO,,urn:hbo:feature:GWtYh5gKntnSTNQEAAACj,MO,Illegal Tender,,,2007,False,[],,,,"('No multiple ids for this link', 'urn:hbo:feature:GWtYh5gKntnSTNQEAAACj')",No multiple ids for this link
HBOGO,,urn:hbo:f
