source,sm_id,id,show_type,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,Gb_id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id count for duplicate,Vudu_id count for duplicate,Mapped rovi_id for duplicate,Mapped Gb_id for duplicate,Mapped Vudu_id for duplicate,variant_parent_id_present,variant_parent_id,link_fetched_from,Sources of link
Vudu,211808,211813,SE,,The Best of Fractured Fairy Tales Show:,"The Best of Fractured Fairy Tales Show: Cinderella, Snow White, Sleeping Beauty",1959,False,[],,,,"('No multiple ids for this episode', 211813, 211808)",No multiple ids for this episode
Vudu,,211850,MO,The Amazing Spider-Man,,,2012,False,"[12262993, 95441, 1009576, 125303, 95442]",,,,Duplicate projectx ids found in search api and rovi has duplicate,Duplicate projectx ids found in search api and rovi has duplicate,,"[12262993, 1009576]",False,2,1,0,"[{'12262993': 'Rovi_id:2460715'}, {'1009576': 'Rovi_id:4498699164'}]",[{'12262993': 'Gb_id:76310'}],[],Null,[]
Vudu,,211855,MO,Higher Ground,,,2011,False,[104873],,,,"('No multiple ids for this link', 211855)",No multiple ids for this link
Vudu,,211860,MO,Take Shelter,,,2011,False,[12266679],,,,"('No multiple ids for this link', 211860)",No multiple ids for this link
Vudu,211861,211868,SE,,Trollz: [Animated TV Series],Trollz: Best Friends For Life,2005,False,[5195269],,,,"('No multiple ids for this series', 211868, 211861)",No multiple ids for this link
Vudu,,211888,MO,John Carter,,,2012,False,"[93832, 95861, 93915, 171189, 874299]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,"[{'variant_parent_id': '93832'}, {'variant_parent_id': '93832'}, {'variant_parent_id': '93832'}]",,
Vudu,,211931,MO,The Dark Knight Rises,,,2012,False,"[93068, 93227]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,True,[{'variant_parent_id': '93068'}],,
Vudu,,211936,MO,Happy Feet Two,,,2011,False,"[12258179, 94382, 94383, 126629]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,True,"[{'variant_parent_id': '12258179'}, {'variant_parent_id': '12258179'}, {'variant_parent_id': '12258179'}]",,
Vudu,,211945,MO,Contagion,,,2011,False,"[93550, 95006, 167827]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,True,"[{'variant_parent_id': '93550'}, {'variant_parent_id': '93550'}]",,
Vudu,211948,211950,SE,,Inspector Gadget,Inspector Gadget: Monster Lake,1983,False,[2861832],,,,"('No multiple ids for this episode', 211950, 211948)",No multiple ids for this episode
Vudu,211557,212047,SE,,The Bob Newhart Show,The Bob Newhart Show: The Gray Flannel Shrink,1974,False,[12258769],,,,"('No multiple ids for this episode', 212047, 211557)",No multiple ids for this episode
