source,sm_id,id,show_type,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,Gb_id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id count for duplicate,Vudu_id count for duplicate,Mapped rovi_id for duplicate,Mapped Gb_id for duplicate,Mapped Vudu_id for duplicate,variant_parent_id_present,variant_parent_id,link_fetched_from,Sources of link
Vudu,504122,504140,SE,,Antique Bakery,Antique Bakery: Chikage's Secret,2008,False,[],,,,"('No multiple ids for this episode', 504140, 504122)",No multiple ids for this episode
Vudu,,504150,MO,The Past,,,2013,False,"[817678, 14573324, 869726, 118813]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Different,"[{'variant_parent_id': '118775'}, {'variant_parent_id': '118775'}]",,
Vudu,,504155,MO,The Invisible Woman,,,2013,False,"[119969, 125340]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,True,[{'variant_parent_id': '119969'}],,
Vudu,452208,504167,SE,,Treehouse Masters,Treehouse Masters: Santa's Workshop,2013,False,[3399511],,,,"('No multiple ids for this episode', 504167, 452208)",No multiple ids for this episode
Vudu,504195,504201,SE,,Discovery Fit & Health Presents,Discovery Fit & Health Presents: The Girl With Half a Face,2013,False,"[13367318, None]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Vudu,321253,504233,SE,,Bering Sea Gold,Bering Sea Gold: Fire and Icebergs,2013,False,"[13411050, 3174904, 3787288]",,,,Duplicate ids found in search api,Duplicate ids found in search api,,"[13408237, 3784445]",True,1,1,1,[{'3784445': 'Rovi_id:3550524719'}],[{'13408237': 'Gb_id:13972'}],[{'13408237': 'Vudu_id:321253'}],,[]
Vudu,426545,504277,SE,,Teen Wolf,Teen Wolf: Sneak Peek,2014,False,[14300191],,,,"('No multiple ids for this episode', 504277, 426545)",No multiple ids for this episode
Vudu,321282,504289,SE,,Gold Rush,Gold Rush: The Dirt: Santa Todd,2013,False,[],,,,"('No multiple ids for this episode', 504289, 321282)",No multiple ids for this episode
Vudu,504297,504303,SE,,Diabolical,Diabolical: An Unhappy Birthday,2013,False,"[3519344, 14653114]",,,,Duplicate ids found in search api,Duplicate ids found in search api,,"[3519119, 14653080]",False,1,1,1,[{'3519119': 'Rovi_id:830438682'}],[{'3519119': 'Gb_id:17242'}],[{'14653080': 'Vudu_id:504297'}],,[]
Vudu,504315,504321,SE,,Evil-In-Law,Evil-In-Law: Hidden Evil,2013,False,[8392435],,,,"('No multiple ids for this episode', 504321, 504315)",No multiple ids for this episode
Vudu,457550,504357,SE,,On the Case with Paula Zahn,On the Case with Paula Zahn: Stabbed in the Heart,2013,False,[3436497],,,,"('No multiple ids for this episode', 504357, 457550)",No multiple ids for this episode
Vudu,,504373,MO,"The Butler: Cuba, Terrence, Lenny (featurette)",,,2013,False,[],,,,"('No multiple ids for this link', 504373)",No multiple ids for this link
Vudu,,504393,MO,"The Butler: ""You and I"" Official Music Video (featurette)",,,2013,False,[],,,,"('No multiple ids for this link', 504393)",No multiple ids for this link
Vudu,347747,504433,SE,,Cake Boss,Cake Boss: Gator Bite,2013,False,[3250282],,,,"('No multiple ids for this episode', 504433, 347747)",No multiple ids for this episode
Vudu,338345,504485,SE,,Long Island Medium,Long Island Medium: Unseen 2,2013,False,[3226714],,,,"('No multiple ids for this episode', 504485, 338345)",No multiple ids for this episode
Vudu,504493,504503,SE,,TLC Presents,TLC Presents: My Crazy Obsession: Christmas Collection 2,2013,False,[14394195],,,,"('No multiple ids for this episode', 504503, 504493)",No multiple ids for this episode
Vudu,504535,504541,SE,,Patrick Dempsey: Racing Le Mans,Patrick Dempsey: Racing Le Mans: Actor/Racer,2013,False,[],,,,"('No multiple ids for this episode', 504541, 504535)",No multiple ids for this episode
Vudu,504557,504563,SE,,Chicago PD,Chicago PD: Stepping Stone,2014,False,[3549191],,,,"('No multiple ids for this episode', 504563, 504557)",No multiple ids for this episode
Vudu,216307,504619,SE,,Psych,"Psych: Lock, Stock, Some Smoking Barrels And Burton Guster's Goblet Of Fire",2014,False,[2847865],,,,"('No multiple ids for this episode', 504619, 216307)",No multiple ids for this episode
Vudu,286270,504663,SE,,Face-Off,Face-Off: Sexy Beasts,2014,False,"[3423752, 14638510]",,,,Duplicate ids found in search api,Duplicate ids found in search api,,"[14638443, 3416497]",True,1,1,1,[{'3416497': 'Rovi_id:14129549'}],[{'3416497': 'Gb_id:511'}],[{'14638443': 'Vudu_id:286270'}],,[]
Vudu,504723,504731,SE,,100 Days of Summer,100 Days of Summer: Ship-Faced,2014,False,[8198141],,,,"('No multiple ids for this episode', 504731, 504723)",No multiple ids for this episode
Vudu,504767,504773,SE,,Opposite Worlds,"Opposite Worlds: Future Welcome, Past Welcome",2014,False,[8560122],,,,"('No multiple ids for this episode', 504773, 504767)",No multiple ids for this episode
Vudu,504821,504827,SE,,"Blood, Sweat, and Heels","Blood, Sweat, and Heels: Six in the City",2014,False,[10047874],,,,"('No multiple ids for this episode', 504827, 504821)",No multiple ids for this episode
Vudu,504863,504869,SE,,Toned Up,Toned Up: Tone It Up Or Down?,2014,False,[8599325],,,,"('No multiple ids for this episode', 504869, 504863)",No multiple ids for this episode
Vudu,504901,504909,SE,,Tattoos After Dark,Tattoos After Dark: Bats and Blinged Out Booties,2014,False,[3495842],,,,"('No multiple ids for this episode', 504909, 504901)",No multiple ids for this episode
Vudu,232897,504965,SE,,Snapped,Snapped: Rebecca Bryan,2014,False,[3442135],,,,"('No multiple ids for this episode', 504965, 232897)",No multiple ids for this episode
Vudu,445481,505021,SE,,Bad Girls All Star Battle,Bad Girls All-Star Battle: Pushed to the Edge,2014,False,[8188742],,,,"('No multiple ids for this episode', 505021, 445481)",No multiple ids for this episode
Vudu,505069,505075,SE,,Robotics: Notes,Robotics: Notes: Because Gunvarrel Is Waiting,2012,False,[8381984],,,,"('No multiple ids for this episode', 505075, 505069)",No multiple ids for this episode
Vudu,299055,505171,SE,,Fairy Tail,Fairy Tail - Part 8: Code Etd,2011,False,[7626278],,,,"('No multiple ids for this series', 505171, 299055)",No multiple ids for this link
Vudu,505271,505279,SE,,Psycho-Pass,Psycho-Pass: Crime Coefficient,2012,False,[8174563],,,,"('No multiple ids for this episode', 505279, 505271)",No multiple ids for this episode
Vudu,505371,505375,SE,,Ikki Tousen - Xtreme Xecutor,Ikki Tousen - Xtreme Xecutor: The Wet Fighter,2010,False,"[8805367, 7448445]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Vudu,491356,505433,SE,,Jormungand,Jormungand Perfect Order: Serpent Looking To The Heavens,2012,False,[10101416],,,,"('No multiple ids for this episode', 505433, 491356)",No multiple ids for this episode
Vudu,505481,505487,SE,,Kamisama Kiss,Kamisama Kiss: Nanami Becomes A God,2012,False,[],,,,"('No multiple ids for this episode', 505487, 505481)",No multiple ids for this episode
Vudu,492835,505539,SE,,American Daredevils,American Daredevils: Strength in Numbers Pt. II,2014,False,"[8475748, 12529248]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Vudu,505543,505549,SE,,Appalachian Outlaws,Appalachian Outlaws: Dirty Money,2014,False,[3541100],,,,"('No multiple ids for this episode', 505549, 505543)",No multiple ids for this episode
Vudu,444060,505573,SE,,Big History,Big History: The Big History Of Everything,2013,False,[3426474],,,,"('No multiple ids for this episode', 505573, 444060)",No multiple ids for this episode
Vudu,372566,505581,SE,,Counting Cars,Counting Cars: Electric Ride,2014,False,[3336990],,,,"('No multiple ids for this episode', 505581, 372566)",No multiple ids for this episode
Vudu,505685,505691,SE,,Crazy Hearts: Nashville,Crazy Hearts: Nashville: Look Out World I'm Coming,2014,False,[8643527],,,,"('No multiple ids for this episode', 505691, 505685)",No multiple ids for this episode
Vudu,232278,505727,SE,,Dance Moms,Dance Moms: Guess Who's Coming to the Dance?,2014,False,[3219665],,,,"('No multiple ids for this episode', 505727, 232278)",No multiple ids for this episode
Vudu,505831,505837,SE,,Kim of Queens,Kim of Queens: Hillbilly in Heels,2014,False,[8607588],,,,"('No multiple ids for this episode', 505837, 505831)",No multiple ids for this episode
