source,sm_id,id,show_type,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,Gb_id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id count for duplicate,Vudu_id count for duplicate,Mapped rovi_id for duplicate,Mapped Gb_id for duplicate,Mapped Vudu_id for duplicate,variant_parent_id_present,variant_parent_id,link_fetched_from,Sources of link
Vudu,600479,613452,SE,,Food Network Thanksgiving,Food Network Thanksgiving: Thanksgiving Sides,2012,False,"[13347223, 14658407, 3349722]",,,,Duplicate ids found in search api,Duplicate ids found in search api,,"[14658335, 13347112]",False,0,1,1,[],[{'13347112': 'Gb_id:18640'}],[{'14658335': 'Vudu_id:600479'}],,[]
Vudu,,613494,MO,Running for Jim,,,2014,False,[823216],,,,"('No multiple ids for this link', 613494)",No multiple ids for this link
Vudu,,613498,MO,Documented,,,2014,False,[837680],,,,"('No multiple ids for this link', 613498)",No multiple ids for this link
Vudu,,613506,MO,Ai Weiwei: The Fake Case,,,2013,False,[852317],,,,"('No multiple ids for this link', 613506)",No multiple ids for this link
Vudu,,613510,MO,Advanced Style,,,2014,False,[146712],,,,"('No multiple ids for this link', 613510)",No multiple ids for this link
Vudu,,613514,MO,Mudbloods,,,2014,False,[862065],,,,"('No multiple ids for this link', 613514)",No multiple ids for this link
Vudu,490211,613530,SE,,Ground Floor,Ground Floor: Unforgiven,2014,False,[],,,,"('No multiple ids for this episode', 613530, 490211)",No multiple ids for this episode
Vudu,461346,613576,SE,,Deal With It,"Deal With It: Howie Mandel & Nick Cannon, again",2014,False,[8247487],,,,"('No multiple ids for this episode', 613576, 461346)",No multiple ids for this episode
Vudu,,613616,MO,Revenge of the Green Dragons,,,2014,False,[128896],,,,"('No multiple ids for this link', 613616)",No multiple ids for this link
Vudu,,613624,MO,Tusk,,,2014,False,[128003],,,,"('No multiple ids for this link', 613624)",No multiple ids for this link
Vudu,,613628,MO,The Captive,,,2014,False,"[124025, 126904, 126951]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,True,[{'variant_parent_id': '126904'}],,
Vudu,,613664,MO,Boyhood,,,2014,False,[122400],,,,"('No multiple ids for this link', 613664)",No multiple ids for this link
Vudu,,613672,MO,Boyhood: Q and A with Richard Linklater and the Cast (featurette),,,2014,False,[],,,,"('No multiple ids for this link', 613672)",No multiple ids for this link
Vudu,,613693,MO,Antidote,,,2014,False,[877964],,,,"('No multiple ids for this link', 613693)",No multiple ids for this link
Vudu,,613697,MO,A Horse For Summer,,,2014,False,[275451],,,,"('No multiple ids for this link', 613697)",No multiple ids for this link
Vudu,601702,613723,SE,,The Transporter: The Series,The Transporter: The Series: Car Stunts (Featurette),2014,False,[],,,,"('No multiple ids for this episode', 613723, 601702)",No multiple ids for this episode
Vudu,613727,613731,SE,,Sound of The Sky,Sound of The Sky: The Sound that Fills the Air - The City of Dawn,2010,False,[],,,,"('No multiple ids for this episode', 613731, 613727)",No multiple ids for this episode
Vudu,415307,613763,SE,,Real Husbands of Hollywood,Real Husbands of Hollywood: Falling Legend Pt. 1,2014,False,[8027177],,,,"('No multiple ids for this episode', 613763, 415307)",No multiple ids for this episode
Vudu,487946,613815,SE,,North Woods Law,North Woods Law: Night and Day,2014,False,[7677997],,,,"('No multiple ids for this episode', 613815, 487946)",No multiple ids for this episode
