source,sm_id,id,show_type,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,Gb_id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id count for duplicate,Vudu_id count for duplicate,Mapped rovi_id for duplicate,Mapped Gb_id for duplicate,Mapped Vudu_id for duplicate,variant_parent_id_present,variant_parent_id,link_fetched_from,Sources of link
Vudu,,6,MO,The Long Way Home,,,1997,False,"[38803, 928892]",,,,Duplicate projectx ids found in search api and rovi has duplicate,Duplicate projectx ids found in search api and rovi has duplicate,,"[928892, 38803]",False,2,2,1,"[{'928892': 'Rovi_id:109753'}, {'38803': 'Rovi_id:1091561'}]","[{'928892': 'Gb_id:66948'}, {'38803': 'Gb_id:73302'}]",[{'928892': 'Vudu_id:6'}],Null,[]
Vudu,,21,MO,Went to Coney Island on a Mission From God ... Be Back by Five,,,1998,False,[391738],,,,"('No multiple ids for this link', 21)",No multiple ids for this link
Vudu,,254,MO,Body Melt,,,1993,False,[53650],,,,"('No multiple ids for this link', 254)",No multiple ids for this link
Vudu,,497,MO,Into the Woods,,,1990,False,[391378],,,,"('No multiple ids for this link', 497)",No multiple ids for this link
Vudu,,510,MO,Kika,,,1994,False,[592930],,,,"('No multiple ids for this link', 510)",No multiple ids for this link
Vudu,,512,MO,Assault on Precinct 13,,,1976,False,[120606],,,,"('No multiple ids for this link', 512)",No multiple ids for this link
Vudu,,519,MO,Rome Open City,,,1945,False,"[112143, 139956]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,True,[{'variant_parent_id': '112143'}],,
Vudu,,548,MO,Mister Johnson,,,1990,False,[50629],,,,"('No multiple ids for this link', 548)",No multiple ids for this link
Vudu,,580,MO,Duck Soup,,,1933,False,"[12391410, 74040, 82612]",,,,Duplicate projectx ids found in search api and rovi has duplicate,Duplicate projectx ids found in search api and rovi has duplicate,,"[74040, 12391410]",True,2,1,1,"[{'74040': 'Rovi_id:429075'}, {'12391410': 'Rovi_id:6884443943'}]",[{'12391410': 'Gb_id:1506'}],[{'12391410': 'Vudu_id:580'}],Null,[]
Vudu,,607,MO,Mystery Science Theater 3000: The Movie,,,1996,False,"[62221, 14801842, 153669]",,,,Duplicate ids found in search api,Duplicate ids found in search api,,"[62221, 14801842]",True,1,1,1,[{'62221': 'Rovi_id:424421'}],[{'62221': 'Gb_id:354'}],[{'14801842': 'Vudu_id:607'}],,[]
Vudu,,635,MO,Matinee,,,1993,False,[52317],,,,"('No multiple ids for this link', 635)",No multiple ids for this link
Vudu,,641,MO,Kiss of the Vampire,,,1963,False,"[80149, 577734]",,,,Duplicate projectx ids found in search api and rovi has duplicate,Duplicate projectx ids found in search api and rovi has duplicate,,"[80149, 577734]",True,2,1,1,"[{'80149': 'Rovi_id:435482'}, {'577734': 'Rovi_id:1060488'}]",[{'80149': 'Gb_id:38876'}],[{'577734': 'Vudu_id:641'}],Null,[]
Vudu,,642,MO,Marat / Sade,,,1967,False,[58949],,,,"('No multiple ids for this link', 642)",No multiple ids for this link
