source,sm_id,id,show_type,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,Gb_id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id count for duplicate,Vudu_id count for duplicate,Mapped rovi_id for duplicate,Mapped Gb_id for duplicate,Mapped Vudu_id for duplicate,variant_parent_id_present,variant_parent_id,link_fetched_from,Sources of link
Vudu,885713,897523,SE,,Will & Grace,Will & Grace: Sour Balls,2005,False,[3291241],,,,"('No multiple ids for this episode', 897523, 885713)",No multiple ids for this episode
Vudu,,897621,MO,Paradise! Paradise!,,,2017,False,[14800763],,,,"('No multiple ids for this link', 897621)",No multiple ids for this link
Vudu,,897741,MO,Nightmare,,,1964,False,[73035],,,,"('No multiple ids for this link', 897741)",No multiple ids for this link
Vudu,,897749,MO,Drop Everything,,,2017,False,[340627],,,,"('No multiple ids for this link', 897749)",No multiple ids for this link
Vudu,,897752,MO,24h Le Mans Official Review 2016,,,2017,False,[14519714],,,,"('No multiple ids for this link', 897752)",No multiple ids for this link
Vudu,,897755,MO,Paradigm Lost,,,2017,False,[340848],,,,"('No multiple ids for this link', 897755)",No multiple ids for this link
Vudu,715371,897761,SE,,Halloween Baking Championship,Halloween Baking Championship: Filled With Surprises,2017,False,"[14682817, 14803034, 3997974]",,,,Duplicate ids found in search api,Duplicate ids found in search api,,"[3996191, 14803027, 13037740]",,1,2,1,[{'3996191': 'Rovi_id:1847892430'}],"[{'14803027': 'Gb_id:34525'}, {'13037740': 'Gb_id:51913'}]",[{'13037740': 'Vudu_id:715371'}],,[]
Vudu,,897779,MO,Curse of the Phoenix,,,2014,False,[1015418],,,,"('No multiple ids for this link', 897779)",No multiple ids for this link
Vudu,,897788,MO,Batman vs. Two-Face,,,2017,False,[335860],,,,"('No multiple ids for this link', 897788)",No multiple ids for this link
Vudu,897782,897791,SE,,Best Baker in America,Best Baker in America: Cake,2017,False,[11277946],,,,"('No multiple ids for this episode', 897791, 897782)",No multiple ids for this episode
Vudu,897809,897815,SE,,The Coroner,The Coroner: First Love,2015,False,[10073313],,,,"('No multiple ids for this episode', 897815, 897809)",No multiple ids for this episode
Vudu,897845,897851,SE,,Late Nite Eats,Late Nite Eats: Pittsburgh,2017,False,[11279843],,,,"('No multiple ids for this episode', 897851, 897845)",No multiple ids for this episode
Vudu,598498,897893,SE,,The Pioneer Woman,The Pioneer Woman: Grilling to Go,2017,False,"[7429609, 14512308]",,,,Duplicate projectx ids found in search api and rovi has duplicate,Duplicate projectx ids found in search api and rovi has duplicate,,"[7400906, 2759818]",False,2,2,1,"[{'7400906': 'Rovi_id:19915935'}, {'2759818': 'Rovi_id:428154'}]","[{'7400906': 'Gb_id:11130'}, {'2759818': 'Gb_id:13198'}]",[{'2759818': 'Vudu_id:598498'}],Null,[]
Vudu,435634,897920,SE,,Seinfeld,Seinfeld: Seinfeld,1989,False,[3239435],,,,"('No multiple ids for this episode', 897920, 435634)",No multiple ids for this episode
Vudu,,897932,MO,Down in Shadowland,,,2017,False,[12963273],,,,"('No multiple ids for this link', 897932)",No multiple ids for this link
Vudu,598594,897944,SE,,House Hunters Renovation,House Hunters Renovation: Big Reno for Little Brother,2017,False,[7877372],,,,"('No multiple ids for this episode', 897944, 598594)",No multiple ids for this episode
Vudu,661808,897989,SE,,Log Cabin Living,Log Cabin Living: Blue Ridge Cabin Quest,2017,False,[8888647],,,,"('No multiple ids for this episode', 897989, 661808)",No multiple ids for this episode
Vudu,598148,898037,SE,,Halloween Wars,Halloween Wars: Road to Halloween Wars,2017,False,[3805273],,,,"('No multiple ids for this episode', 898037, 598148)",No multiple ids for this episode
Vudu,597820,898058,SE,,Hawaii Life,Hawaii Life: Living Large on The Big Island,2017,False,[8040113],,,,"('No multiple ids for this episode', 898058, 597820)",No multiple ids for this episode
Vudu,,898097,MO,78/52: Hitchcock's Shower Scene,,,2017,False,[1039901],,,,"('No multiple ids for this link', 898097)",No multiple ids for this link
Vudu,,898100,MO,Grow House,,,2017,False,[1018895],,,,"('No multiple ids for this link', 898100)",No multiple ids for this link
Vudu,382942,898106,SE,,Alaska: The Last Frontier,Alaska: The Last Frontier: The Day the Homestead Almost Died,2017,False,"[3397066, 14800026]",,,,Duplicate projectx ids found in search api and rovi has duplicate,Duplicate projectx ids found in search api and rovi has duplicate,,"[3318662, 9019615]",True,2,1,1,"[{'3318662': 'Rovi_id:21977561'}, {'9019615': 'Rovi_id:1183708745'}]",[{'3318662': 'Gb_id:13925'}],[{'9019615': 'Vudu_id:382942'}],Null,[]
