source,sm_id,id,show_type,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,Gb_id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id count for duplicate,Vudu_id count for duplicate,Mapped rovi_id for duplicate,Mapped Gb_id for duplicate,Mapped Vudu_id for duplicate,variant_parent_id_present,variant_parent_id,link_fetched_from,Sources of link
Vudu,403151,403466,SE,,Busy World of Richard Scarry,"Busy World of Richard Scarry: Sgt. Murphy's Day Off / Schmudge, The Chimney Sweep / Sleeping",1993,False,[2762339],,,,"('No multiple ids for this series', 403466, 403151)",No multiple ids for this link
Vudu,403152,403584,SE,,Mona the Vampire,Mona the Vampire: Night of the Living Scarecrow / The Robot Babysitter,1999,False,[3216076],,,,"('No multiple ids for this series', 403584, 403152)",No multiple ids for this link
Vudu,403153,403666,SE,,Adventures of Paddington,Adventures of Paddington: A Visit to the Hospital/Paddington Takes to the Road/The Last Dance,1997,False,[3167732],,,,"('No multiple ids for this series', 403666, 403153)",No multiple ids for this link
Vudu,403154,403750,SE,,Gadget Boy's Adventures in History,Gadget Boy's Adventures in History: The Vulture Has Landed,1998,False,[4619384],,,,"('No multiple ids for this episode', 403750, 403154)",No multiple ids for this episode
Vudu,403155,403804,SE,,Heathcliff & the Catillac Cats,Heathcliff & the Catillac Cats: The Great Pussini / Kitty Kat Kennels,1984,False,[8921205],,,,"('No multiple ids for this episode', 403804, 403155)",No multiple ids for this episode
Vudu,403156,404040,SE,,Paddington Bear,Paddington Bear: Please Look After This Bear,1976,False,"[14648395, 5763036, 8893199]",,,,Duplicate projectx ids found in search api and rovi has duplicate,Duplicate projectx ids found in search api and rovi has duplicate,,"[14648385, 5761860, 8890661]",,2,1,1,"[{'5761860': 'Rovi_id:11901526'}, {'8890661': 'Rovi_id:1060008787'}]",[{'5761860': 'Gb_id:11382'}],[{'14648385': 'Vudu_id:403156'}],Null,[]
Vudu,403157,404078,SE,,Ripley's Believe It or Not!,Ripley's Believe It or Not!: The Daruma Dolls,1999,False,[3489326],,,,"('No multiple ids for this episode', 404078, 403157)",No multiple ids for this episode
Vudu,403158,404134,SE,,Spider Riders,Spider Riders: The Inner World,2006,False,[2961578],,,,"('No multiple ids for this episode', 404134, 403158)",No multiple ids for this episode
Vudu,403159,404242,SE,,Wimzie's House,Wimzie's House: The Cookie Crisis,1995,False,[2737587],,,,"('No multiple ids for this episode', 404242, 403159)",No multiple ids for this episode
Vudu,403160,404474,SE,,Wonderful Wizard of Oz,Wonderful Wizard of Oz: Dorothy Meets the Munchkins,1986,False,[],,,,"('No multiple ids for this episode', 404474, 403160)",No multiple ids for this episode
Vudu,403161,404582,SE,,World of Quest,World of Quest: The Quest Begins / Not So Great Escape,2008,False,[3302383],,,,"('No multiple ids for this episode', 404582, 403161)",No multiple ids for this episode
Vudu,403146,404638,SE,,Johnny Test,Johnny Test: Johnny's New Baby Sisters/Porta Johnny,2009,False,[3459580],,,,"('No multiple ids for this episode', 404638, 403146)",No multiple ids for this episode
Vudu,403147,404746,SE,,Busytown Mysteries,Busytown Mysteries: The Mystery of the Mumbling Mummy / The False Alarm Mystery,2009,False,[5378154],,,,"('No multiple ids for this episode', 404746, 403147)",No multiple ids for this episode
Vudu,,404855,MO,Barrio Tales,,,2012,False,[797253],,,,"('No multiple ids for this link', 404855)",No multiple ids for this link
Vudu,,404863,MO,Police Patrol,,,2013,False,"[520161, 103368, 90278]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[{'variant_parent_id': '90278'}],,
Vudu,,404867,MO,Bad Kids Go to Hell,,,2013,False,[128350],,,,"('No multiple ids for this link', 404867)",No multiple ids for this link
Vudu,,404871,MO,Horrid Henry: The Movie,,,2013,False,"[93363, 93421]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,True,[{'variant_parent_id': '93363'}],,
Vudu,,404875,MO,Little Red Wagon,,,2012,False,[799034],,,,"('No multiple ids for this link', 404875)",No multiple ids for this link
Vudu,,404879,MO,Red Light Comedy Live from Amsterdam (Volume 1),,,2012,False,[7747911],,,,"('No multiple ids for this link', 404879)",No multiple ids for this link
Vudu,,404883,MO,Red Light Comedy Live from Amsterdam (Volume 2),,,2012,False,[7748174],,,,"('No multiple ids for this link', 404883)",No multiple ids for this link
Vudu,,404887,MO,Red Light Comedy Live from Amsterdam (Volume 3),,,2012,False,"[12967412, 7748094]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
Vudu,,404891,MO,Red Light Comedy Live from Amsterdam (Volume 4),,,2012,False,[7747953],,,,"('No multiple ids for this link', 404891)",No multiple ids for this link
Vudu,,404895,MO,Red Light Comedy Live from Amsterdam (Volume 5),,,2012,False,[7748045],,,,"('No multiple ids for this link', 404895)",No multiple ids for this link
Vudu,,404899,MO,Red Light Comedy Live from Amsterdam (Volume 6),,,2012,False,[7748261],,,,"('No multiple ids for this link', 404899)",No multiple ids for this link
Vudu,,404903,MO,Resolution,,,2013,False,[147379],,,,"('No multiple ids for this link', 404903)",No multiple ids for this link
Vudu,,404911,MO,Supporting Characters,,,2013,False,[788156],,,,"('No multiple ids for this link', 404911)",No multiple ids for this link
Vudu,,404922,MO,Hotel Transylvania (3D),,,2012,False,"[12258160, 1005975, 102420, 14076924, 1051139]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,"[{'variant_parent_id': '12258160'}, {'variant_parent_id': '12258160'}]",,
Vudu,389993,404926,SE,,Viral Video Showdown,Viral Video Showdown: How-To-Video: The Musical,2012,False,[7972919],,,,"('No multiple ids for this episode', 404926, 389993)",No multiple ids for this episode
Vudu,,404950,MO,The Big Picture,,,2012,False,[768813],,,,"('No multiple ids for this link', 404950)",No multiple ids for this link
Vudu,304198,404954,SE,,How Do They Do It?,How Do They Do It?: Rayon; Snuff; Cola,2012,False,"[13389435, 12263133]",,,,Duplicate projectx ids found in search api and rovi has duplicate,Duplicate projectx ids found in search api and rovi has duplicate,,"[12260768, 11580941]",False,2,1,1,"[{'12260768': 'Rovi_id:1962788'}, {'11580941': 'Rovi_id:5382152469'}]",[{'11580941': 'Gb_id:16126'}],[{'11580941': 'Vudu_id:304198'}],Null,[]
Vudu,305155,404985,SE,,How to Rock: Volume 1,How to Rock: How to Rock a Tennis Ball,2012,False,[7606841],,,,"('No multiple ids for this episode', 404985, 305155)",No multiple ids for this episode
Vudu,273788,404997,SE,,American Pickers,American Pickers: Full Steam Ahead,2012,False,[12260044],,,,"('No multiple ids for this episode', 404997, 273788)",No multiple ids for this episode
Vudu,231670,405012,SE,,Billy the Exterminator,Billy the Exterminator: Monster Maze,2012,False,[3068705],,,,"('No multiple ids for this episode', 405012, 231670)",No multiple ids for this episode
Vudu,293481,405028,SE,,Cajun Pawn Stars,Cajun Pawn Stars: Jimmie at the Bat,2012,False,[3391718],,,,"('No multiple ids for this episode', 405028, 293481)",No multiple ids for this episode
Vudu,306751,405044,SE,,Duck Dynasty,Duck Dynasty: I'm Dreaming of a Redneck Christmas,2012,False,[3277921],,,,"('No multiple ids for this series', 405044, 306751)",No multiple ids for this link
Vudu,232539,405068,SE,,Storage Wars,Storage Wars: Straight into Compton: Biddaz with Attitude,2012,False,[3110778],,,,"('No multiple ids for this episode', 405068, 232539)",No multiple ids for this episode
Vudu,232560,405132,SE,,The First 48,The First 48: Fatal Call,2012,False,[],,,,"('No multiple ids for this episode', 405132, 232560)",No multiple ids for this episode
