source,id,SM_id,show_type,link_details,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,Gb_id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id count for duplicate,GuideBox_id count for duplicate,Mapped rovi_id for duplicate,Mapped Gb_id for duplicate,Mapped GuideBox_id for duplicate,variant_parent_id_present,variant_parent_id,link_fetched_from,Sources of link
GuideBox,9414416,41874,SE,,,,The Shield's Final Chapter,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414417,39554,SE,,,,In Spanish - D.C. United vs. New York City FC,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414418,39518,SE,,,,Top Rank Boxing on ESPN: Crawford vs. Khan Undercards,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414419,37441,SE,,,,AM Joy 4/21/19,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414420,36968,SE,,,,"Round 1, Gm 5: Avalanche at Flames",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414421,24746,SE,,,,"Adulting in Gulf Shores, AL",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414422,18910,SE,,,,Bow-Toons Compilation! Part 4 | Minnie's Bow-Toons | Disney Junior,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414423,18669,SE,,,,"April 21, 2019",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414424,18543,SE,,,,Finding Solace on Roatan,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414425,18201,SE,,,,"""Sunday Morning"" Full Episode 4/21",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414426,16216,SE,,,,Sara,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414427,15588,SE,,,,Swamp Don't Care,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9170215,13675,SE,,,,Episode 4,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414428,12806,SE,,,,Tell All (Part 2),,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414429,10323,SE,,,,Episode 2,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9365484,10319,SE,,,,Sparkle's Seven,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414430,10267,SE,,,,4/21: Face The Nation,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414431,10207,SE,,,,04/21/2019,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414435,54714,SE,,,,Let's Work Up a Good Sweat,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414436,54707,SE,,,,Trickster with Amber Eyes,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414437,54758,SE,,,,BEHOLD THE FLOWER THAT BLOOMS IN THE SHADOW OF THE OBVIOUS,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414438,862,SE,,,,Cook Like a Pro: Farm Stand,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414439,744,SE,,,,Eat Pray Fight,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414440,726,SE,,,,"Apr 21, 2019",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414441,624,SE,,,,Reunion (Part 3),,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414442,119,SE,,,,Space Waste Odyssey,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414443,110,SE,,,,"PBS NewsHour Weekend full episode April 21, 2019",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9295545,52625,SE,,,,The Replacement,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9413586,54715,SE,,,,I'll Nyaa-ver Allow It,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9397603,54759,SE,,,,Third Period,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414444,44329,SE,,,,Yale vs. Princeton (Court 5) (W Tennis),,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414501,53583,SE,,,,Final de La Voz Estados Unidos,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,72905,,MO,,B.B. King: Live,,,,,[],,,,No link for this link,No link for this link,,,,,
GuideBox,118380,,MO,[{'itunes': '305405533'}],Little Darlings,,,,False,[53892],,,,"('No multiple ids for this link', [{'itunes': '305405533'}])",No multiple ids for this link,,,,,
GuideBox,9414610,39023,SE,,,,3-Day C10 Makeover: DIY Paint & More!,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414611,194,SE,,,,"Today - April 22, 2019",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414662,11607,SE,,,,Dershowitz Accusations; SPLC Controversy; HIV in Africa,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414663,53429,SE,,,,Family Matters,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414664,53432,SE,,,,Fawning over the Atlantic,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414665,45578,SE,,,,Mars Training,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414666,34449,SE,,,,Lost Angeles,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414667,18575,SE,,,,Stanley,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414668,45899,SE,,,,Billie Eilish: Hot Ones,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414672,919,SE,,,,"Mon, Apr 22, 2019",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414691,13902,SE,,,,Maren Morris Tour,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414762,54711,SE,,,,Secrets of the Tomb Raiders,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9399140,10382,SE,,,,Dying Diner,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414774,973,SE,,,,4/22/2019,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9332484,51231,SE,,,,"Fiery, Fairytale Cakes",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414809,47453,SE,,,,University Showcase: Wisconsin Forward Motion - Stem Cell Research,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414813,51493,SE,,,,Strahan and Sara 04/22/19: Did Cynthia Bailey of 'RHOA' Block NeNe Leakes?,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414814,34895,SE,,,,"April 22, 2019",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9414821,48687,SE,,,,Episode 3,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,133838,,MO,,La Resurreccion de Amanda Morales,,,,,[],,,,No link for this link,No link for this link,,,,,
GuideBox,9414987,19810,SE,,,,A Franciscan Nun Is Leading A Fight For Solar Energy in Indiana (HBO),,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417067,953,SE,,,,"Monday, April 22, 2019",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417075,51055,SE,,,,Too Much of a Goo'd Thing,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417076,38494,SE,,,,Beware the Au Pair,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417077,54717,SE,,,,Mother's Day,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417085,35474,SE,,,,Now Departing: Diesel Air,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417078,53006,SE,,,,3DS Video Output,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417079,12403,SE,,,,"April 22, 2019",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417081,11147,SE,,,,"April 22, 2019",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417086,917,SE,,,,World News 04/22/19: 4 Americans Killed In Sri Lanka Attack,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417087,191,SE,,,,"Mon, Apr 22, 2019",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9396553,45386,SE,,,,Ocean's 9-1-1,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417098,10185,SE,,,,Max's Big Race / Max's S'mores,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417099,1028,SE,,,,Hardball 4/22/19,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417100,34601,SE,,,,MTP Daily 4/22/19,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417105,54801,SE,,,,di 20 ji,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417125,54799,SE,,,,Episode 21,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417146,52137,SE,,,,Visit The Marine Mammal Center,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417150,54802,SE,,,,Moving Out,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417161,54800,SE,,,,Episode 10,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417173,52560,SE,,,,Meet Houston's Bread Man,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417179,39506,SE,,,,King,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417199,52136,SE,,,,Hattie B's Hot Chicken in Nashville,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417200,52134,SE,,,,Philadelphia's Little Barber,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417201,50491,SE,,,,Atlanta Reign vs. Guangzhou Charge,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417202,50093,SE,,,,Molly's Baby Shower,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417203,49291,SE,,,,When Knights Were Cold,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417204,46403,SE,,,,Week 11,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417205,45014,SE,,,,Crazy Jake pointed a Gun at Me!,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417206,44985,SE,,,,"Head, Shoulders, Knees and Toes",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417207,41041,SE,,,,The Journey 2018: B1G Football: Michigan,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417208,41040,SE,,,,The Journey 2019: Big Ten Basketball: Michigan State (Part 2),,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417209,40878,SE,,,,Five-Minute Feature: Harry's Tracker,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417210,39016,SE,,,,The Story of How Finnegan and Freiburger Met,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417211,37278,SE,,,,FIFA 19 PS4 Semis 1,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417214,15539,SE,,,,Time,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417215,9459,SE,,,,Squawk on the Street - 4/22,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417225,2713,SE,,,,First Time in Atlanta,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417227,975,SE,,,,4/22/2019,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417229,976,SE,,,,4/22/2019,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417235,977,SE,,,,4/22/2019,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,8961623,29022,SE,,,,"The Eggplant, the Witch & the Wardrobe",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9338929,13015,SE,,,,Spartan,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417237,974,SE,,,,4/22/2019,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9315022,67,SE,,,,I Am the Jeans: The Gina Lavetti Story,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417241,98,SE,,,,Charm City,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417243,403,SE,,,,"Extended - April 22, 2019 - Amanda Nguyen",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417247,24750,SE,,,,Top Ten Escapes,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417248,1030,SE,,,,Rachel Maddow 4/22/19,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417249,1031,SE,,,,Last Word 4/22/19,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417250,15113,SE,,,,All In 4/22/19,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417251,219,SE,,,,"Monday, April 22, 2019",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9392542,38567,SE,,,,Cabin Fever,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9366100,51323,SE,,,,Welcome to the Conversation,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9332441,42683,SE,,,,Road to Chartres,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417254,482,SE,,,,Big Money Mansions,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417256,49250,SE,,,,Homecoming,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417257,54263,SE,,,,Noche de locura,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417258,54014,SE,,,,Chivo expiatorio,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417260,16248,SE,,,,El regreso de la Reina,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417261,41873,SE,,,,Discriminacion,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417262,44673,SE,,,,Espiritu testarudo,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417263,18702,SE,,,,Suelta la Sopa 04-22,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,133862,,MO,,Brother Rat,,,,,[],,,,No link for this link,No link for this link,,,,,
GuideBox,148948,,MO,,Brother Rat and a Baby,,,,,[],,,,No link for this link,No link for this link,,,,,
GuideBox,9417265,853,SE,,,,"Shrimp App, Chicken with Rice",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417272,924,SE,,,,"Sun, Apr 21, 2019",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417273,54333,SE,,,,Jungles,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9376075,32463,SE,,,,Curse of the Red Rain,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417275,34625,SE,,,,Fire from the Sky,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417276,19792,SE,,,,Hellafury,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417280,916,SE,,,,"Mon, Apr 22, 2019",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417283,42706,SE,,,,Fantasmagorias 14,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417285,17167,SE,,,,Andy Cohen Gets Trolled by His Own Mother and Taylor Swift's Exes Could Be Swapping Notes.,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9371924,13977,SE,,,,Brittany and the Beast,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,43016,,MO,[{'amazon': 'B07QD2NM34'}],Storm Seekers,,,,False,[],,,,"('No multiple ids for this link', [{'amazon': 'B07QD2NM34'}])",No multiple ids for this link,,,,,
GuideBox,5211,,MO,[{'amazon': 'B07QG89S3T'}],Tornado Valley,,,,False,[],,,,"('No multiple ids for this link', [{'amazon': 'B07QG89S3T'}])",No multiple ids for this link,,,,,
GuideBox,116249,,MO,[{'amazon': 'B07QZJK46D'}],Young Nurses in Love,,,,False,[185912],,,,"('No multiple ids for this link', [{'amazon': 'B07QZJK46D'}])",No multiple ids for this link,,,,,
GuideBox,9417300,71,SE,,,,Spinning Out,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417310,42057,SE,,,,The Day It Began,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9405441,17431,SE,,,,"Nathan Lane, Pitbull, Philippe Cousteau, Lenny Marcus",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9352483,36464,SE,,,,Guinness & Texas A&M,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,87626,,MO,,QUEEN OF DIAMONDS,,,,,[],,,,No link for this link,No link for this link,,,,,
GuideBox,170211,,MO,[{'amazon': 'B07RC9XTLJ'}],Stuck,,,,False,[13602376],,,,"('No multiple ids for this link', [{'amazon': 'B07RC9XTLJ'}])",No multiple ids for this link,,,,,
GuideBox,170212,,MO,[{'amazon': 'B07STDX8S4'}],Okko's Inn,,,,False,[],,,,"('No multiple ids for this link', [{'amazon': 'B07STDX8S4'}])",No multiple ids for this link,,,,,
GuideBox,170213,,MO,,Bright Ones,,,,,[],,,,No link for this link,No link for this link,,,,,
GuideBox,170214,,MO,[{'amazon': 'B07QT9X522'}],Hagazussa,,,,False,[],,,,"('No multiple ids for this link', [{'amazon': 'B07QT9X522'}])",No multiple ids for this link,,,,,
GuideBox,170215,,MO,[{'amazon': 'B07Q4XWW6G'}],Bite Me,,,,False,[14485534],,,,"('No multiple ids for this link', [{'amazon': 'B07Q4XWW6G'}])",No multiple ids for this link,,,,,
GuideBox,170216,,MO,[{'amazon': 'B07TK2XXWJ'}],Family,,,,False,[],,,,"('No multiple ids for this link', [{'amazon': 'B07TK2XXWJ'}])",No multiple ids for this link,,,,,
GuideBox,9417333,54764,SE,,,,Tachibana Yukinojo Has Arrived!,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417359,54716,SE,,,,On the Fence,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417360,83,SE,,,,"Philbrook Museum, Hour 3",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417361,48475,SE,,,,Understanding Cost Per Click (CPC),,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417375,12791,SE,,,,Defend the New World,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417381,72,SE,,,,Episode 15: Meet Your Finalists,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9321092,54498,SE,,,,The Fugitive,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417383,52763,SE,,,,Lizzo,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417384,51289,SE,,,,Juice WRLD Goes Sneaker Shopping With Complex,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417386,48997,SE,,,,WWE Superstars Week Game 1,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417387,48674,SE,,,,Seasons of the Year,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417388,48659,SE,,,,When the Egyptians Sailed on the Red Sea,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417389,48406,SE,,,,2019 Trans-Am Series Round 1-Sebring,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417390,47296,SE,,,,Noticias Mediodia 04-22,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9320135,45305,SE,,,,Special Little Brother vs. Failed Big Brother,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417391,43955,SE,,,,Al Rojo Vivo 04-22,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417393,38975,SE,,,,Top 10 K9 Moments,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417394,37717,SE,,,,Humillacion,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417395,32553,SE,,,,Who'll Be the Silly One? | Dear Glamorous Mountain | Straight Man Challenge!?,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417396,12855,SE,,,,One For The Ages,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417397,4471,SE,,,,Bow Down,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417398,217,SE,,,,Live Cross Battles (Part 2),,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,35322,93,SE,,,,Abortion Clinic,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417399,44315,SE,,,,Episode 3,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417400,52786,SE,,,,The Wheels Keep on Turning,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9383233,54721,SE,,,,Molly Marine,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,170217,,MO,[{'amazon': 'B07QT9K5WG'}],I Know? You Know!,,,,False,[13702969],,,,"('No multiple ids for this link', [{'amazon': 'B07QT9K5WG'}])",No multiple ids for this link,,,,,
GuideBox,9417428,53736,SE,,,,Kixie Jixie,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417433,54806,SE,,,,I was just passing,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9339454,53932,SE,,,,The story of the scene from hell,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417465,41351,SE,,,,Ring Around the Rumor,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417476,898,SE,,,,Raw 4/22/2019,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417477,53663,SE,,,,Chef Lena Tries 12 Of The Weirdest Scrambled Egg Recipes To Find The Perfect One,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417478,52135,SE,,,,Clothing Made from Trash,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,95096,,MO,,The 10 Conditions of Love,,,,,[],,,,No link for this link,No link for this link,,,,,
GuideBox,9417557,45891,SE,,,,DIY Destinations - Romania,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9378889,19800,SE,,,,Good in the 'Hood,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417606,22470,SE,,,,Brader vs. Given,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9368883,18719,SE,,,,Never Doubt I Love,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9417695,34460,SE,,,,The Hunt Begins,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,140819,,MO,,Dornroschen,,,,,[],,,,No link for this link,No link for this link,,,,,
GuideBox,9382109,39010,SE,,,,Grandma's Way,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9376078,37151,SE,,,,Square One,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,8653474,43605,SE,,,,Stroke Of Genius,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9418114,54524,SE,,,,A Bond That Will Never Be Broken,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9418134,54402,SE,,,,Dark Christmas,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9418140,54460,SE,,,,The Demon Within,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9418141,54597,SE,,,,From Pink to Palace,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9418143,54563,SE,,,,Decoding America's UFO Secrets,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9418144,54712,SE,,,,"Good Sister, Bad Sister",,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9418148,54783,SE,,,,Pie in the Sky,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9418149,54782,SE,,,,Duff Ties the Knot,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9419801,19809,SE,,,,Cochinita - The Ultimate Taco Tour of Mexico,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9420017,54590,SE,,,,Bonnie & Clyde,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9420019,49251,SE,,,,Yes or No,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9420021,49386,SE,,,,Lost and Found,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9403703,54289,SE,,,,The Chicken and the Goat ,,,,,,,No series_title for this episode,No series title for this episode,,,,,
GuideBox,9420092,54805,SE,,,,Episode 1,,,,,,,No series_title for this episode,No series title for this episode,,,,,
