source,id,SM_id,show_type,link_details,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,Gb_id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id count for duplicate,GuideBox_id count for duplicate,Mapped rovi_id for duplicate,Mapped Gb_id for duplicate,Mapped GuideBox_id for duplicate,variant_parent_id_present,variant_parent_id,link_fetched_from,Sources of link
GuideBox,85730,5922,SE,[{'itunes': '286269939'}],,Doug,Doug Can't Dance / Doug Gets Busted,,False,[4217918],,,,"('No multiple ids for this episode', [{'itunes': '286269939'}])",No multiple ids for this episode,,,,,
GuideBox,84719,5920,SE,,,The Ren & Stimpy Show,A Scooter For Yaksmas,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,7572031,2916,SE,[{'itunes': '1283491513'}],,Ancient Aliens,Return to Gobekli Tepe,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '1283491513'}])",No multiple ids for this episode,,,,,
GuideBox,6298884,2960,SE,[{'itunes': '1173123439'}],,Mickey Mouse Clubhouse,A Goofy Fairy Tale,,False,[2848705],,,,"('No multiple ids for this episode', [{'itunes': '1173123439'}])",No multiple ids for this episode,,,,,
GuideBox,292567,10362,SE,[{'itunes': '454615641'}],,Friday Night Dinner,The Date,,False,[3654844],,,,"('No multiple ids for this episode', [{'itunes': '454615641'}])",No multiple ids for this episode,,,,,
GuideBox,293467,12892,SE,[{'itunes': '533306036'}],,The Man Show,Compilation Show 2,,False,[4637401],,,,"('No multiple ids for series', [{'itunes': '533306036'}])",No multiple ids for this series,,,,,
GuideBox,137716,9273,SE,[{'itunes': '270006521'}],,Ben 10,Goodbye and Good Riddance,,False,"[2797158, 14803492]",,,,Duplicate ids found in search api,Duplicate ids found in search api,,"[2784893, 14803461]",False,1,2,2,[{'2784893': 'Rovi_id:1926403'}],"[{'2784893': 'Gb_id:15194'}, {'14803461': 'Gb_id:9273'}]","[{'2784893': 'id:15194'}, {'14803461': 'id:9273'}]",,[]
GuideBox,307793,14171,SE,,,Red Shoe Diaries,Picnic,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6827714,175,SE,[{'itunes': '1215380959'}],,The Bachelor,After the Final Rose,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '1215380959'}])",No multiple ids for this episode,,,,,
GuideBox,327146,720,SE,[{'hulu': '1ae33d13-f23a-48d1-9ff0-b83d14a7252b'}],,Being Erica,Dr. Erica,,False,[2942096],,,,"('No multiple ids for this episode', [{'hulu': '1ae33d13-f23a-48d1-9ff0-b83d14a7252b'}])",No multiple ids for this episode,,,,,
GuideBox,3708668,16559,SE,[{'itunes': '990472663'}],,Mortal Kombat: Legacy,Liu Kang and King Lao Meet on the Battlefield,,False,[7413835],,,,"('No multiple ids for this episode', [{'itunes': '990472663'}])",No multiple ids for this episode,,,,,
GuideBox,471480,2439,SE,[{'itunes': '733148755'}],,Metalocalypse,Metalocalypse: The Doomstar Requiem - A Klok Opera,,False,[4152460],,,,"('No multiple ids for this episode', [{'itunes': '733148755'}])",No multiple ids for this episode,,,,,
GuideBox,7482974,24539,SE,[{'itunes': '1275346928'}],,Miles from Tomorrowland,Connect and Protect,,False,"[13284852, 3747821, 3578781]",,,,Duplicate projectx ids found in search api and rovi has duplicate,Duplicate projectx ids found in search api and rovi has duplicate,,"[3564432, 11622518]",True,2,1,1,"[{'3564432': 'Rovi_id:1350002632'}, {'11622518': 'Rovi_id:6071695398'}]",[{'11622518': 'Gb_id:24539'}],[{'11622518': 'id:24539'}],Null,[]
GuideBox,7624664,1683,SE,[{'itunes': '1099163820'}],,Invasion,Hope,,False,[13375039],,,,"('No multiple ids for this episode', [{'itunes': '1099163820'}])",No multiple ids for this episode,,,,,
GuideBox,3537,1618,SE,,,thirtysomething,Second Look,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,3702195,16336,SE,[{'itunes': '983229382'}],,Wolfblood,Moonrise,,False,[3396219],,,,"('No multiple ids for this episode', [{'itunes': '983229382'}])",No multiple ids for this episode,,,,,
GuideBox,7687465,22558,SE,[{'itunes': '1286538768'}],,Odd Squad,Two Agents and a Baby / Ocean and the Fly,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '1286538768'}])",No multiple ids for this episode,,,,,
GuideBox,357171,10298,SE,[{'amazon': 'B00A9V5N7K'}],,Kojak (1973),In Full Command,,False,[2935479],,,,"('No multiple ids for this episode', [{'amazon': 'B00A9V5N7K'}])",No multiple ids for this episode,,,,,
GuideBox,7590578,44515,SE,[{'itunes': '1287184285'}],,Swedish Dicks,"See You Later, Alligator",,False,[11063033],,,,"('No multiple ids for this episode', [{'itunes': '1287184285'}])",No multiple ids for this episode,,,,,
GuideBox,26611,2051,SE,[{'itunes': '662827841'}],,The Guardian,Antarctica,,False,[2895309],,,,"('No multiple ids for this episode', [{'itunes': '662827841'}])",No multiple ids for this episode,,,,,
GuideBox,128505,9355,SE,[{'itunes': '443241803'}],,Adventures of Superman,All That Glitters,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '443241803'}])",No multiple ids for this episode,,,,,
