GuideBox_id,Rovi_id,movie_name,release_year,projectx_id_rovi,projectx_id_GuideBox,Dev_GuideBox_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_GuideBox_id_present,variant_present,Comment,Result of mapping
8649,8360875,Ploy,2007,650636,650636,,,,,,Pass,Pass
8667,215380,Mon-Rak Transistor,2001,546826,1068567,"[{'source_projectx_id_mapped': 'rovi_id:6132502902,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":25,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '8667'}]","[{'rovi_projectx_id_mapped': 'rovi_id:215380,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
8675,311430787,17 Girls,2011,798603,798603,,,,,,Pass,Pass
8679,19940621,All Together,2011,771025,771025,,,,,,Pass,Pass
8683,298963131,Hypothermia,2012,796060,796060,,,,,,Pass,Pass
8685,298963142,Rites of Passage,2012,14969,14969,,,,,,Pass,Pass
8686,1023557312,Hard Times,2009,856739,856739,,,,,,Pass,Pass
8687,430223,Howling VI: The Freaks,1991,4016,4016,,,,,,Pass,Pass
8688,467089602,The Cottage,2012,245303,245303,,,,,,Pass,Pass
8689,307877301,Werewolf: The Beast Among Us,2012,13214,13214,,,,,,Pass,Pass
8691,430219,Howling V: The Rebirth,1989,2682,2682,,,,,,Pass,Pass
8699,18907610,Hospitalit茅,2010,99185,99185,,,,,,Pass,Pass
8701,22163628,Vampire Dog,2012,108932,108932,,,,,,Pass,Pass
8702,404081,The Tempest,2010,152679,152679,,,,,,Pass,Pass
8709,294027033,Fred 3: Camp Fred,2012,31009,31009,,,,,,Pass,Pass
8719,21915174,A Christmas Kiss,2011,12270408,12270408,,,,,,Pass,Pass
8720,67886218,Christmas Angel,2012,45401,45401,,,,,,Pass,Pass
8721,66692760,Scary or Die,2012,790284,790284,,,,,,Pass,Pass
8724,21865198,The Heart of Christmas,2011,377040,377040,,,,,,Pass,Pass
8727,66588718,Airborne,2012,247491,247491,,,,,,Pass,Pass
8728,66956918,Ek Tha Tiger,2012,791475,791475,,,,,,Pass,Pass
8730,303158588,Broken Roads,2012,796903,796903,,,,,,Pass,Pass
8732,66101527,1313: Frankenqueen,2012,231049,231049,,,,,,Pass,Pass
8735,22322188,Saints and Soldiers: Airborne Creed,2012,141855,141855,,,,,,Pass,Pass
8748,66143987,Fast Girls,2012,124112,124112,,,,,,Pass,Pass
8754,21576016,You Will Be Mine,2009,774284,774284,,,,,,Pass,Pass
8757,297970330,The Life Zone,2011,795941,795941,,,,,,Pass,Pass
8759,305348613,The Survival Games,2012,236494,236494,,,,,,Pass,Pass
8762,297970321,The Grand Theft,2011,795936,795936,,,,,,Pass,Pass
8778,1226120,Prophet's Game,2000,2626,2626,,,,,,Pass,Pass
8780,377119,The Magic Door,2007,185220,185220,,,,,,Pass,Pass
8789,22172993,Trade of Innocents,2012,113219,113219,,,,,,Pass,Pass
8798,66733629,Dinotasia,2012,790456,790456,,,,,,Pass,Pass
8800,435789,Death Watch,1980,77092,77092,,,,,,Pass,Pass
8814,18900667,Screwed,2011,118980,118980,,,,,,Pass,Pass
8817,297970313,Doggie B,2012,101527,101527,,,,,,Pass,Pass
8831,299050962,Creep Van,2012,793652,793652,,,,,,Pass,Pass
8832,67306314,Stolen,2012,12272547,12272547,,,,,,Pass,Pass
8835,299904469,Night of the Living Dead: Reanimation,2012,10836,10836,,,,,,Pass,Pass
8843,500037173,Tales of the Night,2011,107320,107320,,,,,,Pass,Pass
8844,290213009,Grave Encounters 2,2012,109613,109613,,,,,,Pass,Pass
8850,22442864,Osombie,2012,783941,783941,,,,,,Pass,Pass
8851,297970279,Alter Egos,2012,795943,795943,,,,,,Pass,Pass
8853,66260258,Heathens and Thieves,2012,787700,787700,,,,,,Pass,Pass
8854,315188062,Amazing Love,2012,799476,799476,,,,,,Pass,Pass
8858,11738955,Super Hero Party Clown,2012,654842,654842,,,,,,Pass,Pass
8861,435755056,Antardwand,2010,811963,811963,,,,,,Pass,Pass
8863,289668101,Android Insurrection,2012,234678,234678,,,,,,Pass,Pass
8864,18161750,Sassy Pants,2012,159571,159571,,,,,,Pass,Pass
8866,17886796,My Stepdad's a Freakin' Vampire!,2012,745851,745851,,,,,,Pass,Pass
8868,311686570,A Dangerous Place,2012,237303,237303,,,,,,Pass,Pass
8872,327215862,Guns Girls and Gambling,2011,13838,13838,,,,,,Pass,Pass
8882,321467311,Seal Team Six: The Raid on Osama Bin Laden,2012,102450,102450,,,,,,Pass,Pass
8893,327318496,Hansel and Gretel: Warriors of Witchcraft,2013,802599,802599,,,,,,Pass,Pass
8894,19972862,Hidden,2011,95682,95682,,,,,,Pass,Pass
8895,315188538,Counterpunch,2013,799522,799522,,,,,,Pass,Pass
8896,67204324,New Hope,2012,792710,792710,,,,,,Pass,Pass
8898,324972686,North Sea Texas,2011,801632,962292,"[{'source_projectx_id_mapped': 'rovi_id:3191187439,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":27,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '8898'}]","[{'rovi_projectx_id_mapped': 'rovi_id:324972686,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":130,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
8901,21910752,Breaking News,2010,766613,766613,,,,,,Pass,Pass
8903,22433540,Other People's Parties,2009,229980,229980,,,,,,Pass,Pass
8904,443886042,Kevin,2011,812664,812664,,,,,,Pass,Pass
8910,311193689,Amber Alert,2012,798584,798584,,,,,,Pass,Pass
8912,66034918,Citadel,2012,786380,786380,,,,,,Pass,Pass
8918,313179525,The Mooring,2013,799017,799017,,,,,,Pass,Pass
8921,18830839,Zombie Apocalypse: Redemption,2011,12424,12424,,,,,,Pass,Pass
8935,309188805,The Scapegoat,2012,46755,46755,,,,,,Pass,Pass
8937,330039739,Hansel & Gretel,2013,239427,239427,,,,,,Pass,Pass
8972,982760721,Secret of the Wings,2012,10726,10726,,,,,,Pass,Pass
9043,370469127,The Frankenstein Theory,2013,169135,169135,,,,,,Pass,Pass
9045,18754929,Day of the Falcon,2011,94558,94558,,,,,,Pass,Pass
9047,331860253,A Talking Cat!?!,2013,239633,239633,,,,,,Pass,Pass
9048,19996766,Alois Nebel,2011,771598,771598,,,,,,Pass,Pass
9053,359971183,Miss Dial,2013,806597,806597,,,,,,Pass,Pass
9055,18859136,Sophie and Sheba,2010,100430,100430,,,,,,Pass,Pass
9084,22555240,Puzzled Love,2010,785612,785612,,,,,,Pass,Pass
9087,708569254,Shotgun Wedding,2013,252806,252806,,,,,,Pass,Pass
9094,58426,Maine Pyar Kiya,1989,962107,962107,,,,,,Pass,Pass
9118,436255,Headin' for the Rio Grande,1936,568245,568245,,,,,,Pass,Pass
9122,1075692,They Raid by Night,1942,586205,586205,,,,,,Pass,Pass
9123,1071388,Tom Jones,1963,148272,148272,,,,,,Pass,Pass
9124,472685,The Detective,1968,118521,118521,,,,,,Pass,Pass
9131,9085563,Family Demons,2009,652102,652102,,,,,,Pass,Pass
9132,2092039,The Celestine Prophecy,2006,118509,118509,,,,,,Pass,Pass
9136,21534172,Grand Prix: The Winning Tale,2011,372670,372670,,,,,,Pass,Pass
9137,443550,Polyester,1981,63153,63153,,,,,,Pass,Pass
9154,1088451,China Moon,1994,55279,55279,,,,,,Pass,Pass
9157,30276,Fata Morgana,1971,508738,508738,,,,,,Pass,Pass
9158,2173655,Vacancy,2007,80262,80262,,,,,,Pass,Pass
9159,22556297,Girls Against Boys,2012,785651,785651,,,,,,Pass,Pass
9165,2330245,Tracks,2005,201174,201174,,,,,,Pass,Pass
9175,1369344,The Black Godfather,1974,614385,614385,,,,,,Pass,Pass
9185,1073875,What Price Crime,1935,585239,585239,,,,,,Pass,Pass
9188,436839,The Great Muppet Caper,1981,56455,56455,,,,,,Pass,Pass
9224,1077769,Forbidden Zone,1980,587265,587265,,,,,,Pass,Pass
9237,1855651,Mind Hunters,2004,72990,72990,,,,,,Pass,Pass
9240,424525,Flesh and Bone,1993,67516,67516,,,,,,Pass,Pass
9242,1071190,Topper Returns,1941,101758,101758,,,,,,Pass,Pass
9252,429199,Fools Rush In,1997,89367,89367,,,,,,Pass,Pass
9263,2437343,Anacondas: Trail of Blood,2009,27818,27818,,,,,,Pass,Pass
9278,8875597,Smash Cut,2009,651941,651941,,,,,,Pass,Pass
9652,17894162,Less Than Zero,1987,12266488,12266488,,,,,,Pass,Pass
9658,422963,Rain,1932,59173,59173,,,,,,Pass,Pass
9666,1062478,Doctor Faustus,1967,103373,103373,,,,,,Pass,Pass
9671,430081,Stealing Home,1988,83859,83859,,,,,,Pass,Pass
9682,1011663076,Jobs,2013,135808,135808,,,,,,Pass,Pass
9684,305275,Chupke Chupke,1975,556434,556434,,,,,,Pass,Pass
9685,306686914,Crowsnest,2012,797666,797666,,,,,,Pass,Pass
9686,1065200,Prison Shadows,1936,949041,949041,,,,,,Pass,Pass
9688,1610429,The Cooler,2003,63025,63025,,,,,,Pass,Pass
9690,66034639,Vamps,2012,117696,117696,,,,,,Pass,Pass
9693,454046,The Old Testament,1962,64911,64911,,,,,,Pass,Pass
9711,437821,Swing Kids,1993,51303,51303,,,,,,Pass,Pass
9719,1053736,Aerial Gunner,1943,574099,574099,,,,,,Pass,Pass
9722,18305181,Bloody Moon,1981,753993,753993,,,,,,Pass,Pass
9730,1075086,Frankenhooker,1990,185867,185867,,,,,,Pass,Pass
9735,1688160,King of the Ants,2003,628032,628032,,,,,,Pass,Pass
9740,424918,Dogfight,1991,51927,51927,,,,,,Pass,Pass
9744,2189652,Ratatouille,2007,81175,81175,,,,,,Pass,Pass
9745,1075233,Funny About Love,1990,61086,61086,,,,,,Pass,Pass
9746,2160981,The Astronaut Farmer,2006,83460,83460,,,,,,Pass,Pass
9749,17653466,Seeing Heaven,2011,843722,843722,,,,,,Pass,Pass
9750,982759581,The Croods,2013,104363,104363,,,,,,Pass,Pass
9758,8860348,Kya Kehna,2000,956488,956488,,,,,,Pass,Pass
9768,1240894,Heater,1999,606586,606586,,,,,,Pass,Pass
9769,4812203480,The Legends of Nethiah,2012,1021724,1021724,,,,,,Pass,Pass
9772,8845193,Triangle,2009,8866,8866,,,,,,Pass,Pass
9777,1065017,Picnic at Hanging Rock,1975,99968,99968,,,,,,Pass,Pass
9783,17889208,Gamer,2009,12266208,12266208,,,,,,Pass,Pass
9898,1256516,Preaching to the Perverted,1997,607791,607791,,,,,,Pass,Pass
9899,2352031,The Band's Visit,2007,99100,99100,,,,,,Pass,Pass
9905,465697,The Dentist 2,1998,2162,2162,,,,,,Pass,Pass
9912,1506289,Tuck Everlasting,2002,78899,78899,,,,,,Pass,Pass
9913,2235756,The Good Night,2007,93520,93520,,,,,,Pass,Pass
9920,269917,Kebab Connection,2004,552991,552991,,,,,,Pass,Pass
9940,640980919,Neranja Manasu,2004,828904,828904,,,,,,Pass,Pass
9944,8865837,Seven Deaths in the Cat's Eye,1973,651704,651704,,,,,,Pass,Pass
9945,2239151,Sleuth,2007,80306,80306,,,,,,Pass,Pass
9951,2451250,Northern Lights,2009,26327,26327,,,,,,Pass,Pass
9956,16591058,Damned by Dawn,2009,127039,127039,,,,,,Pass,Pass
9959,19356330,Eaters,2011,767723,767723,,,,,,Pass,Pass
9960,425312,Twins,1988,50696,50696,,,,,,Pass,Pass
9964,17637566,The Rocker,2008,75537,75537,,,,,,Pass,Pass
9973,462674,Sergeant Rutledge,1960,75271,75271,,,,,,Pass,Pass
9977,322046747,Flying Lessons,2010,147319,147319,,,,,,Pass,Pass
9995,2309787,Gym Teacher: The Movie,2008,26994,26994,,,,,,Pass,Pass
9996,2100027,Volver,2006,83521,83521,,,,,,Pass,Pass
10037,1077451,Dracula A.D. 1972,1972,587165,587165,,,,,,Pass,Pass
10048,1423368,Falling Sky,1999,617716,617716,,,,,,Pass,Pass
10072,1384781,Haiku Tunnel,2001,615342,615342,,,,,,Pass,Pass
10113,456454,Suspicion,1941,82095,82095,,,,,,Pass,Pass
10166,66616039,The Newest Pledge,2012,789708,789708,,,,,,Pass,Pass
10205,459523,Ripe,1996,570635,570635,,,,,,Pass,Pass
10212,291955,In Your Eyes,2004,555289,555289,,,,,,Pass,Pass
10263,8287983,Our Family Wedding,2010,86623,86623,,,,,,Pass,Pass
10264,438135,Comes a Horseman,1978,93629,93629,,,,,,Pass,Pass
10268,1071221,The Valley of Gwangi,1969,60049,60049,,,,,,Pass,Pass
10269,1060217,In Old Arizona,1928,577609,577609,,,,,,Pass,Pass
10282,1073030,The Wrong Man,1956,75422,75422,,,,,,Pass,Pass
10328,436565,Under Western Stars,1938,568331,568331,,,,,,Pass,Pass
10332,14869388,Barney's Version,2010,92592,92592,,,,,,Pass,Pass
10361,422996,The Mangler,1995,61091,61091,,,,,,Pass,Pass
10370,1744656,Ring of Darkness,2004,629627,629627,,,,,,Pass,Pass
10386,1927529,Saraband,2003,42730,42730,,,,,,Pass,Pass
10388,428363,Moby Dick,1956,85343,85343,,,,,,Pass,Pass
10392,11838299,The Gene Generation,2007,160473,160473,,,,,,Pass,Pass
10394,454905,To Kill a Mockingbird,1962,143354,143354,,,,,,Pass,Pass
10404,1983742,The Dark,2005,116723,116723,,,,,,Pass,Pass
10406,437826,Captains Courageous,1937,65124,65124,,,,,,Pass,Pass
10420,437047,They Died with Their Boots On,1941,66817,66817,,,,,,Pass,Pass
10427,1412616,Asoka,2001,625005,625005,,,,,,Pass,Pass
10429,368169,Stone & Ed,2008,561364,561364,,,,,,Pass,Pass
10433,6760601035,Blind Woman's Curse,1970,1084564,1084564,,,,,,Pass,Pass
10438,8875001,The Prankster,2010,651883,651883,,,,,,Pass,Pass
10443,1066484,A Piece of the Action,1977,581057,581057,,,,,,Pass,Pass
10445,1066616,Runaway Train,1985,61808,61808,,,,,,Pass,Pass
10446,1292589,Agent Red,2000,61035,61035,,,,,,Pass,Pass
10459,1485018,Blue Crush,2002,83140,83140,,,,,,Pass,Pass
10461,51123,Killer Diller,1948,513998,513998,,,,,,Pass,Pass
10462,1842671,XXX: State of the Union,2005,71555,71555,,,,,,Pass,Pass
10469,1344906,A Knight's Tale,2001,78026,78026,,,,,,Pass,Pass
10477,2218336,Two Weeks,2006,82912,82912,,,,,,Pass,Pass
10479,67122804,Red Flag,2012,792276,792276,,,,,,Pass,Pass
10484,2223255,Cherry Crush,2007,12267,12267,,,,,,Pass,Pass
10488,1916755,Duane Hopwood,2005,634640,634640,,,,,,Pass,Pass
10497,22033714,Scooby-Doo! Music of the Vampire,2012,14271,14271,,,,,,Pass,Pass
10510,426236,The Dawn Patrol,1938,948669,948669,,,,,,Pass,Pass
10520,429963,Air Force,1943,701512,701512,,,,,,Pass,Pass
10529,1996390,La Mujer de Mi Hermano,2005,85411,85411,,,,,,Pass,Pass
10530,22466981,Lake Effects,2012,29344,29344,,,,,,Pass,Pass
10544,2397083,The Princess and the Frog,2009,86774,86774,,,,,,Pass,Pass
10553,22176459,God's Country,2012,780679,780679,,,,,,Pass,Pass
10557,1052081032,The Swap,1979,858761,858761,,,,,,Pass,Pass
10558,1555737,The Night Larry Kramer Kissed Me,2000,623334,623334,,,,,,Pass,Pass
10567,2173590,Driving Lessons,2006,93895,93895,,,,,,Pass,Pass
10575,247754,Marco Polo: Return to Xanadu,2001,549882,549882,,,,,,Pass,Pass
10579,470170,California Split,1974,72575,72575,,,,,,Pass,Pass
10600,1058940,Charro!,1969,81218,81218,,,,,,Pass,Pass
10601,422747,Beat the Devil,1953,57725,57725,,,,,,Pass,Pass
10606,2201391,No Reservations,2007,80564,80564,,,,,,Pass,Pass
10614,430990,Under Fire,1983,78922,78922,,,,,,Pass,Pass
10615,19916837,Fallen,1998,93494,93494,,,,,,Pass,Pass
10623,1066981,Playing for Time,1980,43273,43273,,,,,,Pass,Pass
10952,20003822,Extraterrestrial,2011,145859,145859,,,,,,Pass,Pass
10953,419101,Make the Yuletide Gay,2009,108968,108968,,,,,,Pass,Pass
10958,271208,Virgin Territory,2007,87782,87782,,,,,,Pass,Pass
10959,427290,Nick of Time,1995,61585,61585,,,,,,Pass,Pass
10972,18873281,100 Women,2002,84913,84913,,,,,,Pass,Pass
10974,448807,Out for Blood,1992,185582,185582,,,,,,Pass,Pass
10981,472784,The Leopard,1963,68843,68843,,,,,,Pass,Pass
10993,982759590,Anna and the King,1999,[54817],Nil,,,,,,source_id not ingested,Fail
10998,1464856,Divine Secrets of the Ya-Ya Sisterhood,2002,12259763,12259763,,,,,,Pass,Pass
10999,19792130,The 3 Worlds of Gulliver,1960,948483,948483,,,,,,Pass,Pass
11001,1957100,Tristram Shandy: A Cock and Bull Story,2005,82106,82106,,,,,,Pass,Pass
11002,17851334,Happy People: A Year in the Taiga,2010,744936,744936,,,,,,Pass,Pass
11009,446825,Warning Sign,1985,82109,82109,,,,,,Pass,Pass
11026,15060,The Celluloid Closet,1996,853607,853607,,,,,,Pass,Pass
11028,1932161,Memoirs of a Geisha,2005,77097,77097,,,,,,Pass,Pass
11032,17896694,Worried About the Boy,2010,43132,43132,,,,,,Pass,Pass
11039,454878,Capricorn One,1977,96097,96097,,,,,,Pass,Pass
11061,1079386,White Feather,1955,77125,77125,,,,,,Pass,Pass
11068,20363731,Ca$h,2010,105364,105364,,,,,,Pass,Pass
11080,1069674,Sunset,1988,51970,51970,,,,,,Pass,Pass
11101,22442769,Searching for Sonny,2011,783985,783985,,,,,,Pass,Pass
11102,424964,The President's Analyst,1967,68539,68539,,,,,,Pass,Pass
11129,1079227,The Last Frontier,1955,73988,73988,,,,,,Pass,Pass
11163,423147,Hard Bounty,1995,14453,14453,,,,,,Pass,Pass
11175,2160196,Hannibal Rising,2007,73208,73208,,,,,,Pass,Pass
11179,393421,Kambakkht Ishq,2009,88328,88328,,,,,,Pass,Pass
11200,86971,Silver Stallion,1941,523314,523314,,,,,,Pass,Pass
11218,1628364,Cheaper by the Dozen,2003,63964,63964,,,,,,Pass,Pass
11220,1075035,Alice Through the Looking Glass,1987,64376,64376,,,,,,Pass,Pass
11250,1069961,Sunset Boulevard,1950,949062,949062,,,,,,Pass,Pass
11267,1080218,Fox and His Friends,1975,588514,588514,,,,,,Pass,Pass
11269,1054942,The Best of Everything,1959,574793,574793,,,,,,Pass,Pass
11276,919943301,Holy Ghost People,2013,849624,849624,,,,,,Pass,Pass
11283,989232195,Around the Bend,2004,66920,66920,,,,,,Pass,Pass
11291,470726,Betrayed,1988,572633,572633,,,,,,Pass,Pass
11295,1619696,City of God,2002,74501,74501,,,,,,Pass,Pass
11301,466876,Tulsa,1949,97645,97645,,,,,,Pass,Pass
11305,361409,It Came from Another World!,2007,560722,560722,,,,,,Pass,Pass
11306,1730445,Method,2004,5259,5259,,,,,,Pass,Pass
11311,1085335,The Violent Years,1956,590920,590920,,,,,,Pass,Pass
11323,432851,Cop,1988,56222,56222,,,,,,Pass,Pass
11329,1058889,The Castle of Fu Manchu,1969,80388,80388,,,,,,Pass,Pass
11335,377594432,Superman: Unbound,2013,126908,126908,,,,,,Pass,Pass
11371,2277419,Solstice,2008,6895,6895,,,,,,Pass,Pass
11372,1101831,Teenage Space Vampires,1999,54841,54841,,,,,,Pass,Pass
11383,20396133,The Mirror Has Two Faces,1996,77813,77813,,,,,,Pass,Pass
11392,454155,Delightfully Dangerous,1945,569840,569840,,,,,,Pass,Pass
11399,329219342,Midsummer,2003,803249,803249,,,,,,Pass,Pass
11409,19235771,Wrong Turn 4: Bloody Beginnings,2011,95502,95502,,,,,,Pass,Pass
11424,1380933,Side Streets,1998,58118,58118,,,,,,Pass,Pass
11428,423608,84 Charing Cross Road,1987,51153,51153,,,,,,Pass,Pass
11435,445904,Breaking the Waves,1996,78371,78371,,,,,,Pass,Pass
11441,1525523,Rabbit-Proof Fence,2002,62124,62124,,,,,,Pass,Pass
11461,2192125,Transformers,2007,86370,86370,,,,,,Pass,Pass
11489,438311,A Study in Scarlet,1933,568593,568593,,,,,,Pass,Pass
11509,982759960,The Girl with the Dragon Tattoo,2011,95575,95575,,,,,,Pass,Pass
11513,8845241,InAlienable,2008,207904,207904,,,,,,Pass,Pass
11521,424552,Bingo,1991,50502,50502,,,,,,Pass,Pass
11535,1658655,Walking Tall,2004,69029,69029,,,,,,Pass,Pass
11541,2054820,Monster House,2006,71597,71597,,,,,,Pass,Pass
11567,982759941,50 First Dates,2004,66532,66532,,,,,,Pass,Pass
11569,58050,Madhouse,1981,515855,515855,,,,,,Pass,Pass
11571,425032,Silver Streak,1976,142770,142770,,,,,,Pass,Pass
11576,2049977,Drop Dead Sexy,2005,124010,124010,,,,,,Pass,Pass
11602,409900,The Sorcerer's Apprentice,2010,91142,91142,,,,,,Pass,Pass
11610,450146,Sons and Lovers,1960,569151,569151,,,,,,Pass,Pass
11611,1748020,Saw,2004,72095,72095,,,,,,Pass,Pass
11681,1289097,All the Pretty Horses,2000,141740,141740,,,,,,Pass,Pass
11707,706054373,At Any Price,2012,823220,823220,,,,,,Pass,Pass
11721,35204,Saviour of the Soul,1991,509978,509978,,,,,,Pass,Pass
11740,12219367,Raspberry Magic,2010,668299,668299,,,,,,Pass,Pass
11741,276467,Dark Horse,2005,553739,553739,,,,,,Pass,Pass
11770,1940923,Ham & Cheese,2004,635258,635258,,,,,,Pass,Pass
11812,17699927,The Assistants,2009,743963,743963,,,,,,Pass,Pass
11813,1087184,Romeo Is Bleeding,1993,591892,591892,,,,,,Pass,Pass
11848,19890148,All She Can,2011,93773,93773,,,,,,Pass,Pass
11861,1127949,10 Things I Hate About You,1999,78515,78515,,,,,,Pass,Pass
11863,1938876,The Thing About My Folks,2005,73581,73581,,,,,,Pass,Pass
11868,425690,Paradise,1991,60160,60160,,,,,,Pass,Pass
11869,435402,Khartoum,1966,78277,78277,,,,,,Pass,Pass
11872,1067530,Road to Zanzibar,1941,70899,70899,,,,,,Pass,Pass
11877,432713,Underworld,1996,54373,54373,,,,,,Pass,Pass
11881,1347162,Attraction,2001,60410,60410,,,,,,Pass,Pass
11884,1297791,The Emperor's New Groove,2000,87659,87659,,,,,,Pass,Pass
11913,423010,Screamers,1995,55448,55448,,,,,,Pass,Pass
11922,67507651,The Girl,2012,27758,27758,,,,,,Pass,Pass
11923,427754,Beverly Hills Ninja,1997,77713,77713,,,,,,Pass,Pass
11926,12259342,The Last Exorcism,2010,103958,103958,,,,,,Pass,Pass
11929,1053938,By Appointment Only,1933,574240,574240,,,,,,Pass,Pass
11930,1838465,State Property 2,2005,71053,71053,,,,,,Pass,Pass
11932,22520413,Starlet,2012,785136,785136,,,,,,Pass,Pass
11933,456894,Pharaoh's Army,1995,66304,66304,,,,,,Pass,Pass
11954,1841288,Trauma,2004,632600,632600,,,,,,Pass,Pass
11963,20066469,Let Sleeping Corpses Lie,1974,772509,772509,,,,,,Pass,Pass
11964,1674603,Yuva,2004,627616,627616,,,,,,Pass,Pass
11965,2397070,Underworld: Rise of the Lycans,2009,83156,83156,,,,,,Pass,Pass
11966,1070382,976-Evil,1988,128431,128431,,,,,,Pass,Pass
11967,428404,The Bride Came C.O.D.,1941,65504,65504,,,,,,Pass,Pass
11971,462130,The Avengers,1998,91070,91070,,,,,,Pass,Pass
11972,982759902,Grown Ups,2010,85501,85501,,,,,,Pass,Pass
11976,441025,Some Came Running,1958,64418,64418,,,,,,Pass,Pass
11977,462277,Prophecy,1979,54240,54240,,,,,,Pass,Pass
11989,459037,A Perfect Murder,1998,59086,59086,,,,,,Pass,Pass
12003,982878484,Orange County,2002,62193,62193,,,,,,Pass,Pass
12006,1081737,Rudy,1993,589294,589294,,,,,,Pass,Pass
12007,457822,Head of the Family,1996,570349,570349,,,,,,Pass,Pass
12008,422762,The Dawn Rider,1935,566869,566869,,,,,,Pass,Pass
12009,1232212,The Blood Oranges,1998,605901,605901,,,,,,Pass,Pass
12010,2184416,Fantastic Four: Rise of the Silver Surfer,2007,72971,72971,,,,,,Pass,Pass
12015,2147571,Epic Movie,2007,70394,70394,,,,,,Pass,Pass
12021,1084001,Cronos,1993,59094,59094,,,,,,Pass,Pass
12031,306400027,3 Day Test,2012,12312,12312,,,,,,Pass,Pass
12032,2115186,Flyboys,2006,73799,73799,,,,,,Pass,Pass
12034,11756790,Alien vs. Predator,2004,12264237,12264237,,,,,,Pass,Pass
12039,8558212,Possible Lives,2008,650833,650833,,,,,,Pass,Pass
12044,1150406,Navigating the Heart,2000,22624,22624,,,,,,Pass,Pass
12053,17123063,Flowers of Evil,2012,101454,101454,,,,,,Pass,Pass
12054,1881855,Yesterday,2004,85400,85400,,,,,,Pass,Pass
12057,1727938,The Hollow,2004,76170,76170,,,,,,Pass,Pass
12060,456992,Support Your Local Sheriff,1969,65798,65798,,,,,,Pass,Pass
12061,1170138,Three Kings,1999,55399,55399,,,,,,Pass,Pass
12063,2080790,Step Up,2006,79345,79345,,,,,,Pass,Pass
12277,263902,Emmanuel's Gift,2005,552213,552213,,,,,,Pass,Pass
12283,432099,The Funhouse,1981,80762,80762,,,,,,Pass,Pass
12289,2352114,Towelhead,2008,85516,85516,,,,,,Pass,Pass
12297,1187471,Heavy Metal 2000,2000,66932,66932,,,,,,Pass,Pass
12303,424966,Protocol,1984,57562,57562,,,,,,Pass,Pass
12309,448358,Fire Down Below,1997,51128,51128,,,,,,Pass,Pass
12314,429950,Lifeguard,1976,138951,138951,,,,,,Pass,Pass
12324,1431119,Dogtown and Z-Boys,2001,618033,618033,,,,,,Pass,Pass
12328,1535150,An Evening with Kevin Smith,2002,1091075,1091075,,,,,,Pass,Pass
12330,436544,Ernest Scared Stupid,1991,12258377,12258377,,,,,,Pass,Pass
12335,1062539,A Christmas Carol,1984,35844,35844,,,,,,Pass,Pass
12336,2212879,The Nanny Diaries,2007,83562,83562,,,,,,Pass,Pass
12363,22520404,3 2 1... Frankie Go Boom,2012,108481,108481,,,,,,Pass,Pass
12388,2472722,The Widow's Might,2009,649310,649310,,,,,,Pass,Pass
12416,428456,It's a Great Feeling,1949,567365,567365,,,,,,Pass,Pass
12419,1078371,The Old Man and the Sea,1990,395441,395441,,,,,,Pass,Pass
12442,378500,A Simple Promise,2008,562527,562527,,,,,,Pass,Pass
12456,2037329,Bottom's Up,2006,5850,5850,,,,,,Pass,Pass
12464,1087701,Cyborg 3,1995,2148,2148,,,,,,Pass,Pass
12476,429450,Breakout,1975,67366,67366,,,,,,Pass,Pass
12481,446498,The Story of Seabiscuit,1949,54074,54074,,,,,,Pass,Pass
12485,1401531,Sworn To Justice,1996,66283,66283,,,,,,Pass,Pass
12498,2397025,The Uninvited,2009,76096,76096,,,,,,Pass,Pass
12501,466930,Sour Grapes,1998,53090,53090,,,,,,Pass,Pass
12513,1094441,The Hitcher,1986,167888,167888,,,,,,Pass,Pass
12514,1287987,Space Cowboys,2000,57431,57431,,,,,,Pass,Pass
12515,458528,Without Love,1945,570515,570515,,,,,,Pass,Pass
12533,456785,The Gang's All Here,1943,570239,570239,,,,,,Pass,Pass
12535,1076557,Misery,1990,58672,58672,,,,,,Pass,Pass
12563,426253,Dragnet,1987,49788,49788,,,,,,Pass,Pass
12565,17834257,My Week with Marilyn,2011,98531,98531,,,,,,Pass,Pass
12585,1093501,The Thin Red Line,1998,55481,55481,,,,,,Pass,Pass
12586,21624604,Cloudburst,2011,372807,372807,,,,,,Pass,Pass
12588,468204,College,1927,62015,62015,,,,,,Pass,Pass
12615,1076009,The Taking of Pelham One Two Three,1974,67116,67116,,,,,,Pass,Pass
