Hulu_id,Rovi_id,movie_name,release_year,projectx_id_rovi,projectx_id_Hulu,Dev_Hulu_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_Hulu_id_present,variant_present,Comment,Result of mapping
386454,370036,Thomas & Friends: Engines and Escapades,2008,1112873,14403012,[{'source_id': '386454'}],"[{'rovi_projectx_id_mapped': 'rovi_id:370036,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.962962962962963,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":7,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,False,Fail,Fail
386446,8873712,Thomas & Friends: Railway Friends,2009,1449211,1449211,,,,,,Pass,Pass
390560,17889416,Bob The Builder: Christmas to Remember,2001,19770,19770,,,,,,Pass,Pass
386472,1156688236,Thomas & Friends: A Big Day for Thomas,2007,1933897,1933897,,,,,,Pass,Pass
386544,4865872728,Thomas & Friends: Come Ride the Rails,2006,475246,475246,,,,,,Pass,Pass
386452,410228,Thomas & Friends: High Speed Adventures,2009,1113744,14403017,[{'source_id': '386452'}],"[{'rovi_projectx_id_mapped': 'rovi_id:410228,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":8,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}]",,,False,Fail,Fail
386470,1156692149,Thomas & Friends: Hooray for Thomas,2005,1933876,1933876,,,,,,Pass,Pass
386377,4795222839,Barney: Shake Your Dino Tail!,2007,360926,360926,,,,,,Pass,Pass
388196,8862596,Angelina Ballerina: The Magic of Dance,2004,[1449121],Nil,,,,,,source_id not ingested,Fail
398227,1424675191,Angelina Ballerina: Friends Forever,2002,[280505],Nil,,,,,,source_id not ingested,Fail
398226,1424675193,Angelina Ballerina: Follows Her Dreams,2007,890490,890490,,,,,,Pass,Pass
386368,19940440,Barney: Now I Know My ABCs,2004,[1694032],Nil,,,,,,source_id not ingested,Fail
386357,279435,Barney: Top 20 Countdown,2009,1111171,1111171,,,,,,Pass,Pass
360251,8427977,Tell Them Anything You Want: A Portrait of Maurice Sendak,2009,[25011],Nil,,,,,,source_id not ingested,Fail
360572,19105778,Trigun: Badlands Rumble,2010,111619,14566239,[{'source_id': '360572'}],"[{'rovi_projectx_id_mapped': 'rovi_id:19105778,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":128,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,False,Fail,Fail
346115,2303601,Teen Spirit,2011,200295,29195,"[{'source_projectx_id_mapped': 'rovi_id:19690863,Map_reason:not found in projectx'}, {'source_id': '346115'}]","[{'rovi_projectx_id_mapped': 'rovi_id:2303601,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":108,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
342880,1005746469,The Resident ,2012,113868,113868,,,,,,Pass,Pass
316824,1180643,Possums,1998,81618,81618,,,,,,Pass,Pass
248946,1265631,Cecil B. DeMented,2000,115580,115580,,,,,,Pass,Pass
224605,4618202947,The Wraith,1986,1018941,145823,"[{'source_projectx_id_mapped': 'rovi_id:438172,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":15,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}, {'source_id': '224605'}]","[{'rovi_projectx_id_mapped': 'rovi_id:4618202947,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8571428571428572,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":33,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}, {'source_id': '1319388,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":47.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.2}'}]",True,True,False,Fail,Fail
231932,17633520,Phoenix,1998,188089,1153895,"[{'source_projectx_id_mapped': 'rovi_id:1016852,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":96,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '231932'}]","[{'rovi_projectx_id_mapped': 'rovi_id:17633520,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":116,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
208410,426267,The Pursuit of D.B. Cooper,1981,567099,567099,,,,,,Pass,Pass
207977,1364475267,The Other Man,2008,125422,82909,"[{'source_projectx_id_mapped': 'rovi_id:2490278,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":96,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '207977'}]","[{'rovi_projectx_id_mapped': 'rovi_id:1364475267,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
204284,14326035,Revenge of the Bridesmaids,2010,27490,27490,,,,,,Pass,Pass
188970,2073615,The Puffy Chair,2005,639008,639008,,,,,,Pass,Pass
188234,435474,Endless Love,1981,53232,53232,,,,,,Pass,Pass
179258,1055195,The Brotherhood of Justice,1986,39502,39502,,,,,,Pass,Pass
159865,425680,An American Werewolf in London,1981,54701,54701,,,,,,Pass,Pass
167843,1194219,Ground Control,1999,299191,299191,,,,,,Pass,Pass
156334,2430017,Afro Samurai Resurrection,2009,364617,364617,,,,,,Pass,Pass
154291,1743649,Species,1995,3899,67359,"[{'source_projectx_id_mapped': 'rovi_id:1086012,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":132,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '154291'}]","[{'rovi_projectx_id_mapped': 'rovi_id:1743649,Map_reason:not found in projectx'}, {'source_id': '27821,Map_reason:{""color"":0.0,""language"":1.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":53.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.2}'}]",True,True,False,Fail,Fail
152858,427931,The Doors,1991,50860,50860,,,,,,Pass,Pass
154787,1072653,WarGames,1983,54037,54037,,,,,,Pass,Pass
145116,248605,Home Of The Brave,2006,550064,79061,"[{'source_projectx_id_mapped': 'rovi_id:2100582,Map_reason:not found in projectx'}, {'source_id': '145116'}]","[{'rovi_projectx_id_mapped': 'rovi_id:248605,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":720,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
146472,435991,And You Thought Your Parents Were Weird!,1991,568190,568190,,,,,,Pass,Pass
145112,2133898,Harsh Times,2006,76260,76260,,,,,,Pass,Pass
140726,463705,Species II,1998,63231,63231,,,,,,Pass,Pass
140725,1076736,Child's Play,1988,53591,14078116,"[{'source_projectx_id_mapped': 'rovi_id:443890188,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":0,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.0}'}, {'source_id': '140725'}]","[{'rovi_projectx_id_mapped': 'rovi_id:1076736,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.9285714285714286,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":156,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
135817,1265235,Things You Can Tell Just By Looking At Her,2001,61098,61098,,,,,,Pass,Pass
125310,2311304,Princess,2008,39778,39778,,,,,,Pass,Pass
124655,1168960,Body of Evidence,1993,65931,65931,,,,,,Pass,Pass
117667,1851874,Pizza My Heart,2005,25093,25093,,,,,,Pass,Pass
112266,2250694,Holiday in Handcuffs,2007,26219,26219,,,,,,Pass,Pass
283257,20723724,Sling Blade,1996,12269370,12269370,,,,,,Pass,Pass
288153,2161728,Curse of the Zodiac,2007,197987,197987,,,,,,Pass,Pass
271609,19104523,Cyberbully,2011,27452,27452,,,,,,Pass,Pass
273552,12177660,Slow Burn ,2000,89391,14618426,[{'source_id': '273552'}],"[{'rovi_projectx_id_mapped': 'rovi_id:12177660,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":180,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,False,Fail,Fail
263494,1129859,Lulu on the Bridge,1998,58597,58597,,,,,,Pass,Pass
255584,1803479359,Howl,2010,169911,110382,"[{'source_projectx_id_mapped': 'rovi_id:412438,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":74,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '255584'}]","[{'rovi_projectx_id_mapped': 'rovi_id:1803479359,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":516,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
257401,18792132,My Future Boyfriend,2011,29249,29249,,,,,,Pass,Pass
250337,1641995,American Gun ,2002,626636,626636,,,,,,Pass,Pass
245895,448521,Reservoir Dogs,1992,68399,68399,,,,,,Pass,Pass
245890,1095623,Little Voice,1998,63051,63051,,,,,,Pass,Pass
245886,2055332,Clerks,1994,77174,64783,"[{'source_projectx_id_mapped': 'rovi_id:432562,Map_reason:not found in projectx'}, {'source_id': '245886'}]","[{'rovi_projectx_id_mapped': 'rovi_id:2055332,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":112,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
245884,1162093,Swingers,1996,187673,80886,"[{'source_projectx_id_mapped': 'rovi_id:426825,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":6,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}, {'source_id': '245884'}]","[{'rovi_projectx_id_mapped': 'rovi_id:1162093,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":2,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
245899,435843,The English Patient,1996,105887,105887,,,,,,Pass,Pass
89749,1866018,Campus Confidential,2005,27358,27358,,,,,,Pass,Pass
57047,427656,Rocky III,1982,95866,95866,,,,,,Pass,Pass
55746,423386,Rocky IV,1985,12258201,12258201,,,,,,Pass,Pass
46779,1536529249,Fatal Attraction,1987,284322,52970,"[{'source_projectx_id_mapped': 'rovi_id:472283,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":33,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '46779'}]","[{'rovi_projectx_id_mapped': 'rovi_id:1536529249,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":644,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
30664,1464999,Pumpkin,2002,73544,73544,,,,,,Pass,Pass
27821,1743649,Species III,2004,3899,3899,,,,,,Pass,Pass
26229,2332376,Catacombs,2008,8000,8000,,,,,,Pass,Pass
25523,1067225,The Secret of NIMH,1982,72187,72187,,,,,,Pass,Pass
