Vudu_sm_id,Vudu_id,Rovi_id,Rovi_SM_id,projectx_id_rovi,projectx_id_Vudu,Dev_Vudu_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_Vudu_id_present,series_id_match,Px_series_id,Episode mapping,Comment,gb_id_present,hulu_id_present
290967,290549,2440666,2151719,5346005,14879654,[{'source_id': '290549'}],"[{'rovi_projectx_id_mapped': 'rovi_id:2440666,Map_reason:not found in projectx'}]",,,False,"[14879628, 5342699]",Fail,Fail,,
290967,290693,2151721,2151719,5342872,14879658,[{'source_id': '290693'}],"[{'rovi_projectx_id_mapped': 'rovi_id:2151721,Map_reason:not found in projectx'}]",,,False,"[14879628, 5342699]",Fail,Fail,,
290967,290695,2151725,2151719,5342927,14879660,[{'source_id': '290695'}],"[{'rovi_projectx_id_mapped': 'rovi_id:2151725,Map_reason:not found in projectx'}]",,,False,"[14879628, 5342699]",Fail,Fail,,
290967,290697,2166909,2151719,5342961,14879662,[{'source_id': '290697'}],"[{'rovi_projectx_id_mapped': 'rovi_id:2166909,Map_reason:not found in projectx'}]",,,False,"[14879628, 5342699]",Fail,Fail,,
290967,290699,2166911,2151719,5346159,14879664,[{'source_id': '290699'}],"[{'rovi_projectx_id_mapped': 'rovi_id:2166911,Map_reason:not found in projectx'}]",,,False,"[14879628, 5342699]",Fail,Fail,,
290967,290701,2166916,2151719,5346306,14879666,[{'source_id': '290701'}],"[{'rovi_projectx_id_mapped': 'rovi_id:2166916,Map_reason:not found in projectx'}]",,,False,"[14879628, 5342699]",Fail,Fail,,
290967,290703,2166917,2151719,5343179,14879669,[{'source_id': '290703'}],"[{'rovi_projectx_id_mapped': 'rovi_id:2166917,Map_reason:not found in projectx'}]",,,False,"[14879628, 5342699]",Fail,Fail,,
290967,290705,2166920,2151719,5343336,14879671,[{'source_id': '290705'}],"[{'rovi_projectx_id_mapped': 'rovi_id:2166920,Map_reason:not found in projectx'}]",,,False,"[14879628, 5342699]",Fail,Fail,,
290967,290707,2180069,2151719,5346346,14879673,[{'source_id': '290707'}],"[{'rovi_projectx_id_mapped': 'rovi_id:2180069,Map_reason:not found in projectx'}]",,,False,"[14879628, 5342699]",Fail,Fail,,
290967,290709,2180070,2151719,5343391,14879675,[{'source_id': '290709'}],"[{'rovi_projectx_id_mapped': 'rovi_id:2180070,Map_reason:not found in projectx'}]",,,False,"[14879628, 5342699]",Fail,Fail,,
290967,290711,2180071,2151719,5343582,14879677,[{'source_id': '290711'}],"[{'rovi_projectx_id_mapped': 'rovi_id:2180071,Map_reason:not found in projectx'}]",,,False,"[14879628, 5342699]",Fail,Fail,,
290967,290713,2180074,2151719,5343715,14879679,[{'source_id': '290713'}],"[{'rovi_projectx_id_mapped': 'rovi_id:2180074,Map_reason:not found in projectx'}]",,,False,"[14879628, 5342699]",Fail,Fail,,
290967,290715,2189714,2151719,5343853,14879682,[{'source_id': '290715'}],"[{'rovi_projectx_id_mapped': 'rovi_id:2189714,Map_reason:not found in projectx'}]",,,False,"[14879628, 5342699]",Fail,Fail,,
290970,290557,1501078,1288712,2766518,2766518,,,,,,,Pass,Pass,,
290970,290561,1501334,1288712,2766590,2766590,,,,,,,Pass,Pass,,
290970,290565,1501466,1288712,2766674,2766674,,,,,,,Pass,Pass,,
290970,290569,1501515,1288712,2766824,2766824,,,,,,,Pass,Pass,,
290970,290573,1501659,1288712,2766989,2766989,,,,,,,Pass,Pass,,
290970,290577,1511887,1288712,2767136,2767136,,,,,,,Pass,Pass,,
290970,290581,1512064,1288712,2767294,2767294,,,,,,,Pass,Pass,,
290970,290585,1512275,1288712,2767442,2767442,,,,,,,Pass,Pass,,
290970,290589,1512731,1288712,2767522,2767522,,,,,,,Pass,Pass,,
290970,290593,1519921,1288712,2767663,2767663,,,,,,,Pass,Pass,,
290970,290597,1519923,1288712,2767777,2767777,,,,,,,Pass,Pass,,
290970,290601,1519924,1288712,2767850,2767850,,,,,,,Pass,Pass,,
290970,290605,1528579,1288712,2767924,2767924,,,,,,,Pass,Pass,,
290970,290613,1661676,1288712,2768012,2768012,,,,,,,Pass,Pass,,
290970,290617,1661678,1288712,2768150,2768150,,,,,,,Pass,Pass,,
290970,290621,1661679,1288712,2768207,2768207,,,,,,,Pass,Pass,,
290970,290625,1667919,1288712,2768269,2768269,,,,,,,Pass,Pass,,
290970,290629,1667920,1288712,2768401,2768401,,,,,,,Pass,Pass,,
290970,290633,1667921,1288712,2768462,2768462,,,,,,,Pass,Pass,,
290970,290637,1687655,1288712,2768513,2768513,,,,,,,Pass,Pass,,
290970,290641,1687656,1288712,2768649,2768649,,,,,,,Pass,Pass,,
290970,290645,1687657,1288712,2768724,2768724,,,,,,,Pass,Pass,,
290970,290649,1687659,1288712,2768806,2768806,,,,,,,Pass,Pass,,
290970,290653,1687662,1288712,2768897,2768897,,,,,,,Pass,Pass,,
290970,290657,1688254,1288712,2768968,2768968,,,,,,,Pass,Pass,,
290970,290806,1288714,1288712,2764403,2764403,,,,,,,Pass,Pass,,
290970,290808,1288721,1288712,2764479,2764479,,,,,,,Pass,Pass,,
290970,290810,1288724,1288712,2764549,2764549,,,,,,,Pass,Pass,,
290970,290812,1288728,1288712,2764610,2764610,,,,,,,Pass,Pass,,
290970,290814,1299242,1288712,2764677,2764677,,,,,,,Pass,Pass,,
290970,290816,1299245,1288712,2764769,2764769,,,,,,,Pass,Pass,,
290970,290818,1299247,1288712,2764816,2764816,,,,,,,Pass,Pass,,
290970,290820,1299249,1288712,2764866,2764866,,,,,,,Pass,Pass,,
290970,290822,1299251,1288712,2764931,2764931,,,,,,,Pass,Pass,,
290970,290824,1307187,1288712,2764975,2764975,,,,,,,Pass,Pass,,
290970,290826,1307189,1288712,2765042,2765042,,,,,,,Pass,Pass,,
290970,290828,1307192,1288712,2765115,2765115,,,,,,,Pass,Pass,,
290970,290830,1307193,1288712,2765155,2765155,,,,,,,Pass,Pass,,
290970,290834,1374665,1288712,2765225,2765225,,,,,,,Pass,Pass,,
290970,290836,1374826,1288712,2765307,2765307,,,,,,,Pass,Pass,,
290970,290838,1374910,1288712,2765378,2765378,,,,,,,Pass,Pass,,
290970,290840,1374918,1288712,2765452,2765452,,,,,,,Pass,Pass,,
290970,290842,1374920,1288712,2765511,2765511,,,,,,,Pass,Pass,,
290970,290844,1385370,1288712,2765577,2765577,,,,,,,Pass,Pass,,
290970,290846,1385524,1288712,2765655,2765655,,,,,,,Pass,Pass,,
290970,290848,1385566,1288712,2765796,2765796,,,,,,,Pass,Pass,,
290970,290850,1385725,1288712,2765923,2765923,,,,,,,Pass,Pass,,
290970,290852,1394786,1288712,2766058,2766058,,,,,,,Pass,Pass,,
290970,290854,1394828,1288712,2766160,2766160,,,,,,,Pass,Pass,,
290970,290856,1394903,1288712,2766231,2766231,,,,,,,Pass,Pass,,
290970,290858,1406496,1288712,2766362,2766362,,,,,,,Pass,Pass,,
290970,296746,1817481,1288712,2769081,2769081,,,,,,,Pass,Pass,,
290970,296750,1817484,1288712,2769202,2769202,,,,,,,Pass,Pass,,
290970,296754,1817487,1288712,2769251,2769251,,,,,,,Pass,Pass,,
290970,296758,1817489,1288712,2769286,2769286,,,,,,,Pass,Pass,,
290970,296762,1836657,1288712,2769355,2769355,,,,,,,Pass,Pass,,
290970,296766,1836660,1288712,2769470,2769470,,,,,,,Pass,Pass,,
290970,296770,1836661,1288712,2769530,2769530,,,,,,,Pass,Pass,,
290970,296774,1836662,1288712,2769608,2769608,,,,,,,Pass,Pass,,
290970,296778,1845008,1288712,2769712,2769712,,,,,,,Pass,Pass,,
290970,296782,1845009,1288712,2769820,2769820,,,,,,,Pass,Pass,,
290970,296786,1845011,1288712,2769868,2769868,,,,,,,Pass,Pass,,
290970,296790,1845082,1288712,2769958,2769958,,,,,,,Pass,Pass,,
290862,290663,284185,1857896,3661652,14267159,[{'source_id': '290663'}],"[{'rovi_projectx_id_mapped': 'rovi_id:284185,Map_reason:not found in projectx'}]",,,True,[3661311],Fail,Fail,,
290862,290665,284806,1857896,3661712,14267164,[{'source_id': '290665'}],"[{'rovi_projectx_id_mapped': 'rovi_id:284806,Map_reason:not found in projectx'}]",,,True,[3661311],Fail,Fail,,
290862,290667,284184,1857896,3661560,14267169,[{'source_id': '290667'}],"[{'rovi_projectx_id_mapped': 'rovi_id:284184,Map_reason:not found in projectx'}]",,,True,[3661311],Fail,Fail,,
290862,290669,285553,1857896,3661864,14267175,[{'source_id': '290669'}],"[{'rovi_projectx_id_mapped': 'rovi_id:285553,Map_reason:not found in projectx'}]",,,True,[3661311],Fail,Fail,,
290862,290671,285552,1857896,3661802,14267178,[{'source_id': '290671'}],"[{'rovi_projectx_id_mapped': 'rovi_id:285552,Map_reason:not found in projectx'}]",,,True,[3661311],Fail,Fail,,
290862,290673,285554,1857896,3661902,14267182,[{'source_id': '290673'}],"[{'rovi_projectx_id_mapped': 'rovi_id:285554,Map_reason:not found in projectx'}]",,,True,[3661311],Fail,Fail,,
290862,290677,340057,1857896,3661965,14267188,[{'source_id': '290677'}],"[{'rovi_projectx_id_mapped': 'rovi_id:340057,Map_reason:not found in projectx'}]",,,True,[3661311],Fail,Fail,,
290862,290679,1021262655,1857896,3662495,14267192,[{'source_id': '290679'}],"[{'rovi_projectx_id_mapped': 'rovi_id:1021262655,Map_reason:not found in projectx'}]",,,True,[3661311],Fail,Fail,,
290862,290681,12039078,1857896,3662247,14267196,[{'source_id': '290681'}],"[{'rovi_projectx_id_mapped': 'rovi_id:12039078,Map_reason:not found in projectx'}]",,,True,[3661311],Fail,Fail,,
290862,290683,1021262657,1857896,3662591,14267200,[{'source_id': '290683'}],"[{'rovi_projectx_id_mapped': 'rovi_id:1021262657,Map_reason:not found in projectx'}]",,,True,[3661311],Fail,Fail,,
290862,290685,1021262658,1857896,3662625,14267203,[{'source_id': '290685'}],"[{'rovi_projectx_id_mapped': 'rovi_id:1021262658,Map_reason:not found in projectx'}]",,,True,[3661311],Fail,Fail,,
290862,290687,1021262659,1857896,3662645,14267207,[{'source_id': '290687'}],"[{'rovi_projectx_id_mapped': 'rovi_id:1021262659,Map_reason:not found in projectx'}]",,,True,[3661311],Fail,Fail,,
290969,290719,10522788,10522767,2978391,13015079,[{'source_id': '290719'}],"[{'rovi_projectx_id_mapped': 'rovi_id:10522788,Map_reason:not found in projectx'}]",,,True,[2978256],Fail,Fail,,
290969,290721,10523063,10522767,2978414,13015091,[{'source_id': '290721'}],"[{'rovi_projectx_id_mapped': 'rovi_id:10523063,Map_reason:not found in projectx'}]",,,True,[2978256],Fail,Fail,,
290969,290723,10676114,10522767,2978467,13015103,[{'source_id': '290723'}],"[{'rovi_projectx_id_mapped': 'rovi_id:10676114,Map_reason:not found in projectx'}]",,,True,[2978256],Fail,Fail,,
290969,290725,10676116,10522767,2978578,13015128,[{'source_id': '290725'}],"[{'rovi_projectx_id_mapped': 'rovi_id:10676116,Map_reason:not found in projectx'}]",,,True,[2978256],Fail,Fail,,
290969,290727,10676206,10522767,2978620,2978620,,,,,,,Pass,Pass,,
290969,290729,10676209,10522767,2978643,13015147,[{'source_id': '290729'}],"[{'rovi_projectx_id_mapped': 'rovi_id:10676209,Map_reason:not found in projectx'}]",,,True,[2978256],Fail,Fail,,
290969,290731,12521585,10522767,2978846,13015170,[{'source_id': '290731'}],"[{'rovi_projectx_id_mapped': 'rovi_id:12521585,Map_reason:not found in projectx'}]",,,True,[2978256],Fail,Fail,,
290969,290733,12581838,10522767,2978963,13015186,[{'source_id': '290733'}],"[{'rovi_projectx_id_mapped': 'rovi_id:12581838,Map_reason:not found in projectx'}]",,,True,[2978256],Fail,Fail,,
290969,290735,1020091734,10522767,2979851,13015200,[{'source_id': '290735'}],"[{'rovi_projectx_id_mapped': 'rovi_id:1020091734,Map_reason:not found in projectx'}]",,,True,[2978256],Fail,Fail,,
290969,290737,12491875,10522767,2978749,2978749,,,,,,,Pass,Pass,,
290969,290739,12457542,10522767,2978663,2978663,,,,,,,Pass,Pass,,
290969,290741,12892907,10522767,2979050,2979050,,,,,,,Pass,Pass,,
290969,399269,17899506,10522767,2979148,13015221,[{'source_id': '399269'}],"[{'rovi_projectx_id_mapped': 'rovi_id:17899506,Map_reason:not found in projectx'}]",,,True,[2978256],Fail,Fail,,
290969,399273,17899508,10522767,2979307,13015237,[{'source_id': '399273'}],"[{'rovi_projectx_id_mapped': 'rovi_id:17899508,Map_reason:not found in projectx'}]",,,True,[2978256],Fail,Fail,,
290969,399277,17899509,10522767,2979335,13015256,[{'source_id': '399277'}],"[{'rovi_projectx_id_mapped': 'rovi_id:17899509,Map_reason:not found in projectx'}]",,,True,[2978256],Fail,Fail,,
290969,399281,18050300,10522767,2979359,13015276,[{'source_id': '399281'}],"[{'rovi_projectx_id_mapped': 'rovi_id:18050300,Map_reason:not found in projectx'}]",,,True,[2978256],Fail,Fail,,
290969,399285,18098980,10522767,2979457,13015298,[{'source_id': '399285'}],"[{'rovi_projectx_id_mapped': 'rovi_id:18098980,Map_reason:not found in projectx'}]",,,True,[2978256],Fail,Fail,,
290969,399289,18098982,10522767,2979557,13015323,[{'source_id': '399289'}],"[{'rovi_projectx_id_mapped': 'rovi_id:18098982,Map_reason:not found in projectx'}]",,,True,[2978256],Fail,Fail,,
290969,399293,18165325,10522767,2979616,13015360,[{'source_id': '399293'}],"[{'rovi_projectx_id_mapped': 'rovi_id:18165325,Map_reason:not found in projectx'}]",,,True,[2978256],Fail,Fail,,
290969,399297,18165333,10522767,2979672,13015389,[{'source_id': '399297'}],"[{'rovi_projectx_id_mapped': 'rovi_id:18165333,Map_reason:not found in projectx'}]",,,True,[2978256],Fail,Fail,,
290969,399301,18165339,10522767,2979705,13015423,[{'source_id': '399301'}],"[{'rovi_projectx_id_mapped': 'rovi_id:18165339,Map_reason:not found in projectx'}]",,,True,[2978256],Fail,Fail,,
290969,399305,18165350,10522767,2979765,13015453,[{'source_id': '399305'}],"[{'rovi_projectx_id_mapped': 'rovi_id:18165350,Map_reason:not found in projectx'}]",,,True,[2978256],Fail,Fail,,
290893,290745,453119,427152,2921620,2921620,,,,,,,Pass,Pass,,
290893,290747,796174,427152,2922698,2922698,,,,,,,Pass,Pass,,
290893,290749,453752,427152,2921769,2921769,,,,,,,Pass,Pass,,
290893,290751,454179,427152,2921903,2921903,,,,,,,Pass,Pass,,
290893,290753,451706,427152,2921509,2921509,,,,,,,Pass,Pass,,
290893,290755,444087,427152,2921099,2921099,,,,,,,Pass,Pass,,
290893,290757,444088,427152,2921309,2921309,,,,,,,Pass,Pass,,
290893,290759,444089,427152,2921390,2921390,,,,,,,Pass,Pass,,
290893,290763,459435,427152,2922043,2922043,,,,,,,Pass,Pass,,
290893,290765,459436,427152,2922123,2922123,,,,,,,Pass,Pass,,
290893,290767,459438,427152,2922169,2922169,,,,,,,Pass,Pass,,
290893,290770,459440,427152,2922235,2922235,,,,,,,Pass,Pass,,
290893,290773,459443,427152,2922299,2922299,,,,,,,Pass,Pass,,
290893,290775,459444,427152,2922370,2922370,,,,,,,Pass,Pass,,
290893,290778,459445,427152,2922416,2922416,,,,,,,Pass,Pass,,
290893,290781,459446,427152,2922447,2922447,,,,,,,Pass,Pass,,
290893,290787,879087,427152,2922817,2922817,,,,,,,Pass,Pass,,
290893,290790,476650,427152,2922525,2922525,,,,,,,Pass,Pass,,
290893,290792,476651,427152,2922628,2922628,,,,,,,Pass,Pass,,
290893,290794,1096124,427152,2922862,2922862,,,,,,,Pass,Pass,,
290893,290796,1096125,427152,2923022,2923022,,,,,,,Pass,Pass,,
290893,290798,1097449,427152,2923196,2923196,,,,,,,Pass,Pass,,
290893,290800,1097444,427152,2923069,2923069,,,,,,,Pass,Pass,,
290893,290802,1103460,427152,2923252,2923252,,,,,,,Pass,Pass,,
290893,312264,1187026,427152,2923409,2923409,,,,,,,Pass,Pass,,
290893,312266,1187108,427152,2923516,2923516,,,,,,,Pass,Pass,,
290893,312268,1187350,427152,2923624,2923624,,,,,,,Pass,Pass,,
290893,312270,1192802,427152,2923734,2923734,,,,,,,Pass,Pass,,
290893,312272,1192803,427152,2923850,2923850,,,,,,,Pass,Pass,,
290893,312274,1192804,427152,2923874,2923874,,,,,,,Pass,Pass,,
290893,312276,1192806,427152,2923931,2923931,,,,,,,Pass,Pass,,
290893,312278,1192807,427152,2923993,2923993,,,,,,,Pass,Pass,,
290893,312280,1243593,427152,2924028,2924028,,,,,,,Pass,Pass,,
290893,312282,1243597,427152,2924123,2924123,,,,,,,Pass,Pass,,
290893,312284,1243598,427152,2924182,2924182,,,,,,,Pass,Pass,,
290893,312286,1243600,427152,2924223,2924223,,,,,,,Pass,Pass,,
290893,312288,1247859,427152,2924287,2924287,,,,,,,Pass,Pass,,
290893,312290,1247861,427152,2924386,2924386,,,,,,,Pass,Pass,,
290893,312292,1247862,427152,2924440,2924440,,,,,,,Pass,Pass,,
290893,312294,1247863,427152,2924511,2924511,,,,,,,Pass,Pass,,
290893,312298,1356818,427152,2924571,2924571,,,,,,,Pass,Pass,,
290893,312300,1356825,427152,2924683,2924683,,,,,,,Pass,Pass,,
290893,312302,1356829,427152,2924716,2924716,,,,,,,Pass,Pass,,
290893,312304,1356832,427152,2924765,2924765,,,,,,,Pass,Pass,,
290893,312306,1365694,427152,2924813,2924813,,,,,,,Pass,Pass,,
290893,312308,1365813,427152,2924868,2924868,,,,,,,Pass,Pass,,
290893,312310,1366449,427152,2925008,2925008,,,,,,,Pass,Pass,,
290893,312312,1366507,427152,2925177,2925177,,,,,,,Pass,Pass,,
290893,312316,1482403,427152,2925367,2925367,,,,,,,Pass,Pass,,
290893,312318,1482473,427152,2925576,2925576,,,,,,,Pass,Pass,,
290893,312320,1482569,427152,2925663,2925663,,,,,,,Pass,Pass,,
290893,312322,1482713,427152,2925793,2925793,,,,,,,Pass,Pass,,
290893,312324,1490369,427152,2925949,2925949,,,,,,,Pass,Pass,,
290893,312326,1490546,427152,2926085,2926085,,,,,,,Pass,Pass,,
290893,312328,1490622,427152,2926189,2926189,,,,,,,Pass,Pass,,
290893,312330,1490730,427152,2926273,2926273,,,,,,,Pass,Pass,,
289437,290869,22265289,8190180,3000504,3000504,,,,,,,Pass,Pass,,
289437,290873,22056386,8190180,3049541,3049541,,,,,,,Pass,Pass,,
289437,290877,22248578,8190180,3000360,3000360,,,,,,,Pass,Pass,,
289437,290881,22286669,8190180,3000626,3000626,,,,,,,Pass,Pass,,
289437,291244,22300231,8190180,3000773,3000773,,,,,,,Pass,Pass,,
289437,297101,22325733,8190180,3000824,3000824,,,,,,,Pass,Pass,,
289437,301117,22343712,8190180,3000969,3000969,,,,,,,Pass,Pass,,
289437,301121,22359365,8190180,3001090,3001090,,,,,,,Pass,Pass,,
289437,301125,22381392,8190180,3001133,3001133,,,,,,,Pass,Pass,,
289437,315280,22467161,8190180,3001303,3001303,,,,,,,Pass,Pass,,
289437,317225,22516467,8190180,3001475,3001475,,,,,,,Pass,Pass,,
289437,367594,296199325,8190180,3001565,3001565,,,,,,,Pass,Pass,,
289437,367598,296199330,8190180,3001688,3001688,,,,,,,Pass,Pass,,
289437,367602,298277879,8190180,3001746,3001746,,,,,,,Pass,Pass,,
289437,383996,312869993,8190180,3001870,3001870,,,,,,,Pass,Pass,,
289437,384000,317598620,8190180,3002055,3002055,,,,,,,Pass,Pass,,
289437,384004,317924328,8190180,3049597,3049597,,,,,,,Pass,Pass,,
289437,384008,319666422,8190180,3002189,3002189,,,,,,,Pass,Pass,,
289437,384012,333308134,8190180,3049646,3049646,,,,,,,Pass,Pass,,
289437,384016,333619736,8190180,3002399,3002399,,,,,,,Pass,Pass,,
289437,384020,334738851,8190180,3049852,3049852,,,,,,,Pass,Pass,,
289437,384024,362339114,8190180,3002581,3002581,,,,,,,Pass,Pass,,
289437,384028,370198242,8190180,3049948,3049948,,,,,,,Pass,Pass,,
289437,384032,373859229,8190180,3002716,3002716,,,,,,,Pass,Pass,,
289437,666895,1548823241,8190180,3047336,3047336,,,,,,,Pass,Pass,,
289437,666899,1640513397,8190180,3047379,3047379,,,,,,,Pass,Pass,,
289437,666907,1688677063,8190180,3047473,3047473,,,,,,,Pass,Pass,,
289437,666915,1698354489,8190180,3047576,3047576,,,,,,,Pass,Pass,,
289437,666927,1705609523,8190180,3047673,3047673,,,,,,,Pass,Pass,,
289437,666931,1712038167,8190180,3047793,3047793,,,,,,,Pass,Pass,,
289437,690302,1712038171,8190180,3047939,3047939,,,,,,,Pass,Pass,,
289437,692842,1712038169,8190180,3047892,3047892,,,,,,,Pass,Pass,,
289437,694399,1743283813,8190180,3047990,3047990,,,,,,,Pass,Pass,,
289437,753074,3266756798,8190180,3050772,3050772,,,,,,,Pass,Pass,,
289437,753078,3263151158,8190180,3050588,3050588,,,,,,,Pass,Pass,,
289437,753082,1070427462,8190180,3002869,3051735,"[{'source_projectx_id_mapped': 'rovi_id:3408797245,Map_reason:not found in projectx'}, {'source_id': '753082'}]","[{'rovi_projectx_id_mapped': 'rovi_id:1070427462,Map_reason:not found in projectx'}]",True,,True,[2995283],Fail,Fail,,
289437,753086,3291761631,8190180,3050931,3050931,,,,,,,Pass,Pass,,
289437,753090,1903326781,8190180,3048110,3048110,,,,,,,Pass,Pass,,
289437,753094,3168510459,8190180,3048507,3048507,,,,,,,Pass,Pass,,
289437,753098,3168509027,8190180,3049332,3048331,"[{'source_projectx_id_mapped': 'rovi_id:3168510455,Map_reason:not found in projectx'}, {'source_id': '753098'}]","[{'rovi_projectx_id_mapped': 'rovi_id:3168509027,Map_reason:not found in projectx'}, {'source_id': '753106,Map_reason:{MATCH_PARAM_EPISODE_TITLE_SOLR=1.0, MATCH_PARAM_SEASON_EPISODE=1.0}'}]",True,True,True,[2995283],Fail,Fail,,
289437,753106,3168509027,8190180,3049332,3049332,,,,,,,Pass,Pass,,
289437,753110,3168510465,8190180,3049423,13126598,[{'source_id': '753110'}],"[{'rovi_projectx_id_mapped': 'rovi_id:3168510465,Map_reason:not found in projectx'}]",,,True,[2995283],Fail,Fail,,
289437,753114,3221589087,8190180,3050296,3050296,,,,,,,Pass,Pass,,
289437,753118,3221589085,8190180,3050119,3050119,,,,,,,Pass,Pass,,
289437,753122,3221589095,8190180,3050366,3050366,,,,,,,Pass,Pass,,
289437,753126,3221589095,8190180,3050366,3050433,"[{'source_projectx_id_mapped': 'rovi_id:3227681887,Map_reason:not found in projectx'}, {'source_id': '753126'}]","[{'rovi_projectx_id_mapped': 'rovi_id:3221589095,Map_reason:not found in projectx'}, {'source_id': '753122,Map_reason:{MATCH_PARAM_EPISODE_TITLE_SOLR=1.0, MATCH_PARAM_SEASON_EPISODE=1.0}'}]",True,True,True,[2995283],Fail,Fail,,
289437,753134,3351733159,8190180,3051098,3051098,,,,,,,Pass,Pass,,
289437,753138,3370682725,8190180,3051288,3051288,,,,,,,Pass,Pass,,
289437,753142,3380189452,8190180,3051489,3051489,,,,,,,Pass,Pass,,
289437,837371,4286753489,8190180,3051923,3051923,,,,,,,Pass,Pass,,
289437,837377,4286753499,8190180,3052034,3052034,,,,,,,Pass,Pass,,
289437,837380,4348909704,8190180,3052131,3052131,,,,,,,Pass,Pass,,
289437,837383,4348909706,8190180,3052252,3052252,,,,,,,Pass,Pass,,
289437,837389,4377107371,8190180,3052333,3052333,,,,,,,Pass,Pass,,
289437,837392,4411069967,8190180,3052466,3052466,,,,,,,Pass,Pass,,
289437,1056485,7029563124,8190180,12806795,12806795,,,,,,,Pass,Pass,,
289437,1056488,7095860160,8190180,13452039,13452039,,,,,,,Pass,Pass,,
289437,1056491,7079648245,8190180,13452038,13452038,,,,,,,Pass,Pass,,
289437,1056494,7122397902,8190180,13505852,13505852,,,,,,,Pass,Pass,,
289437,1056497,7134769063,8190180,13526148,13526148,,,,,,,Pass,Pass,,
291156,291159,2351223,2057544,5299103,13415264,[{'source_id': '291159'}],"[{'rovi_projectx_id_mapped': 'rovi_id:2351223,Map_reason:not found in projectx'}]",,,True,[5298310],Fail,Fail,,
291156,291163,2354809,2057544,5299242,13415204,[{'source_id': '291163'}],"[{'rovi_projectx_id_mapped': 'rovi_id:2354809,Map_reason:not found in projectx'}]",,,True,[5298310],Fail,Fail,,
291156,291167,2356823,2057544,5299443,13414971,[{'source_id': '291167'}],"[{'rovi_projectx_id_mapped': 'rovi_id:2356823,Map_reason:not found in projectx'}]",,,True,[5298310],Fail,Fail,,
291156,291171,2358767,2057544,5299622,5299622,,,,,,,Pass,Pass,,
291156,291175,2362042,2057544,5299816,13415150,[{'source_id': '291175'}],"[{'rovi_projectx_id_mapped': 'rovi_id:2362042,Map_reason:not found in projectx'}]",,,True,[5298310],Fail,Fail,,
291156,291179,2363353,2057544,5299947,13415056,[{'source_id': '291179'}],"[{'rovi_projectx_id_mapped': 'rovi_id:2363353,Map_reason:not found in projectx'}]",,,True,[5298310],Fail,Fail,,
291980,291361,17525200,9895136,5510646,5510646,,,,,,,Pass,Pass,,
291980,291365,9896601,9895136,5510155,5510155,,,,,,,Pass,Pass,,
291980,291369,10396870,9895136,5510210,5510210,,,,,,,Pass,Pass,,
291980,291373,10590615,9895136,5510305,5510305,,,,,,,Pass,Pass,,
291980,291377,10590616,9895136,5510326,5510326,,,,,,,Pass,Pass,,
291980,291381,10672128,9895136,5510361,5510361,,,,,,,Pass,Pass,,
291980,291385,10672132,9895136,5510383,5510383,,,,,,,Pass,Pass,,
291980,291389,10672135,9895136,5510415,5510415,,,,,,,Pass,Pass,,
291980,291393,17637708,9895136,5510905,5510905,,,,,,,Pass,Pass,,
291980,291397,17008002,9895136,5510445,5510445,,,,,,,Pass,Pass,,
