Vudu_id,Rovi_id,projectx_id_rovi,projectx_id_Vudu,Dev_Vudu_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_Vudu_id_present,variant_present,Comment,Result of mapping
487482,18900667,118980,118980,,,,,,Pass,Pass
487489,413191,565988,565988,,,,,,Pass,Pass
487493,426458332,811325,811325,,,,,,Pass,Pass
487504,18997695,761400,761400,,,,,,Pass,Pass
487508,678799473,834172,834172,,,,,,Pass,Pass
487646,66073438,786781,786781,,,,,,Pass,Pass
487658,18821808,44862,44862,,,,,,Pass,Pass
487707,816038277,255752,255752,,,,,,Pass,Pass
487723,641320502,828968,828968,,,,,,Pass,Pass
487727,770518237,840153,840153,,,,,,Pass,Pass
487735,948189934,851647,14573523,"[{'source_id': '487735,Map_reason:not found in projectx'}]","[{'851647': 'rovi_id:948189934,Map_reason:not found in projectx'}]",,,False,Fail,Fail
487743,759138324,360502,360502,,,,,,Pass,Pass
487747,592573163,824019,824019,,,,,,Pass,Pass
487755,364411789,807407,14626914,"[{'source_id': '487755,Map_reason:not found in projectx'}]","[{'807407': 'rovi_id:364411789,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":35,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}]",,,False,Fail,Fail
487763,7508979367,12969738,12969738,,,,,,Pass,Pass
487771,685641970,834515,115867,"[{'834515': 'rovi_id:774719649,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":10,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '487771,Map_reason:{""color"":0.0,""language"":0.0,""credits"":1.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.4}'}]","[{'834515': 'rovi_id:685641970,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":26,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
487779,993516249,121383,756803,"[{'121383': 'rovi_id:18821838,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":608,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '487779,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.0,""run_time"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0}'}]","[{'121383': 'rovi_id:993516249,Map_reason:not found in projectx'}, {'source_id': '514097,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:121383"",""id_2"":""vudu:514097"",""score"":3.4}'}]",True,True,False,Fail,Fail
487787,1022085471,126141,126141,,,,,,Pass,Pass
487968,1019749495,105832,105832,,,,,,Pass,Pass
487993,330072041,120588,120588,,,,,,Pass,Pass
488002,958320996,822828,822828,,,,,,Pass,Pass
488007,444172377,118909,118909,,,,,,Pass,Pass
488430,475372599,815060,815060,,,,,,Pass,Pass
489068,778650310,111821,12969866,"[{'source_id': '489068,Map_reason:{""color"":1,""language"":0,""credits"":0.0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":0,""run_time_missing"":1,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:12969866"",""id_2"":""vudu:489068"",""score"":2.9}'}]","[{'111821': 'rovi_id:778650310,Map_reason:not found in projectx'}]",,,False,Fail,Fail
489072,784195493,840943,840943,,,,,,Pass,Pass
489080,599524000,109137,109137,,,,,,Pass,Pass
489084,680251570,953797,953797,,,,,,Pass,Pass
489092,618930342,12715,12715,,,,,,Pass,Pass
489110,591125317,249079,249079,,,,,,Pass,Pass
489114,4195741153,320720,320720,,,,,,Pass,Pass
489122,509114324,816095,12973229,"[{'source_id': '489122,Map_reason:{""color"":1.0,""language"":0.0,""credits"":0.8888888889,""directors"":1.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":0.0,""part_names_missing"":1.0,""release_year"":0.0,""run_time"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.6444444444}'}]","[{'816095': 'rovi_id:509114324,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":15,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}]",,,False,Fail,Fail
489126,716919288,836662,836662,,,,,,Pass,Pass
489251,1422721543,960769,537517,"[{'960769': 'rovi_id:131510,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8148148148148149,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":98,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '489251,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":1.0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":0,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":171,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:537517"",""id_2"":""vudu:489251"",""score"":3.9}'}]","[{'960769': 'rovi_id:1422721543,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":4,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
489260,450982,80370,80370,,,,,,Pass,Pass
489274,1001761936,115649,115649,,,,,,Pass,Pass
489287,361429330,115520,115520,,,,,,Pass,Pass
489291,432365987,106181,14573493,"[{'source_id': '489291,Map_reason:not found in projectx'}]","[{'106181': 'rovi_id:432365987,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":22,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,False,Fail,Fail
489377,699237523,376550,376550,,,,,,Pass,Pass
489385,361429280,119701,119701,,,,,,Pass,Pass
489479,703604785,122136,12969736,"[{'source_id': '489479,Map_reason:{""color"":1,""language"":0,""credits"":0.4,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":1,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":0,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:12969736"",""id_2"":""vudu:489479"",""score"":3.2}'}]","[{'122136': 'rovi_id:703604785,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":35,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,False,Fail,Fail
489599,931815695,110250,110250,,,,,,Pass,Pass
489604,455127525,125472,125472,,,,,,Pass,Pass
489612,1019749498,97210,97210,,,,,,Pass,Pass
489617,66734473,115658,115658,,,,,,Pass,Pass
489630,688837921,12277647,14573489,"[{'source_id': '489630,Map_reason:not found in projectx'}]","[{'12277647': 'rovi_id:688837921,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":4,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}]",,,False,Fail,Fail
489634,442787916,135997,135997,,,,,,Pass,Pass
489642,861307298,106791,106791,,,,,,Pass,Pass
489652,382860345,809956,809956,,,,,,Pass,Pass
489654,319678133,800131,800131,,,,,,Pass,Pass
489666,308163700,797916,797916,,,,,,Pass,Pass
489670,964576846,852894,852894,,,,,,Pass,Pass
489674,315188473,799521,799521,,,,,,Pass,Pass
489678,1007706636,264435,264435,,,,,,Pass,Pass
489682,66565526,789316,789316,,,,,,Pass,Pass
489686,22512583,785038,785038,,,,,,Pass,Pass
489698,1078222483,267474,267474,,,,,,Pass,Pass
489706,1081770000,860755,860755,,,,,,Pass,Pass
489726,17178030,109328,109328,,,,,,Pass,Pass
489740,253506,550721,550721,,,,,,Pass,Pass
489743,194340,183738,183738,,,,,,Pass,Pass
489764,437845,568534,568534,,,,,,Pass,Pass
489771,472312,12258572,12258572,,,,,,Pass,Pass
490285,717439985,379343,379343,,,,,,Pass,Pass
490663,982760198,121063,121063,,,,,,Pass,Pass
490790,1021262686,105784,105784,,,,,,Pass,Pass
490836,611101848,826594,826594,,,,,,Pass,Pass
490874,9255304,652236,652236,,,,,,Pass,Pass
490878,824354799,256226,256226,,,,,,Pass,Pass
490882,361730667,806945,806945,,,,,,Pass,Pass
490890,752388144,838944,838944,,,,,,Pass,Pass
490898,752388155,838947,838947,,,,,,Pass,Pass
490906,289956272,159827,142664,"[{'159827': 'rovi_id:20588042,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":6,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '490906,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":1,""part_names_missing"":1,""release_year"":0.9,""run_time"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:142664"",""id_2"":""vudu:490906"",""score"":3.38}'}]","[{'159827': 'rovi_id:289956272,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":108,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '417605,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.875,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":0.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0}'}]",True,True,False,Fail,Fail
491456,379553030,125970,125970,,,,,,Pass,Pass
491470,22556272,126551,119886,"[{'126551': 'rovi_id:513740810,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":136,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '491470,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:119886"",""id_2"":""vudu:491470"",""score"":3.4}'}]","[{'126551': 'rovi_id:22556272,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":30,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
491479,837948186,257480,257480,,,,,,Pass,Pass
491483,583781856,823462,823462,,,,,,Pass,Pass
491487,383230269,810080,810080,,,,,,Pass,Pass
491509,517702040,816975,816975,,,,,,Pass,Pass
491561,21710349,27404,332026,"[{'27404': 'rovi_id:4765253531,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":128,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '491561,Map_reason:{""color"":0.0,""language"":0.0,""credits"":1.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.9,""run_time"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.38}'}]","[{'27404': 'rovi_id:21710349,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":22,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
491992,982635550,114143,114143,,,,,,Pass,Pass
491997,993615894,140413,140413,,,,,,Pass,Pass
492050,311686420,113965,113965,,,,,,Pass,Pass
492054,438968245,121160,121160,,,,,,Pass,Pass
492144,615681653,126313,126313,,,,,,Pass,Pass
492901,19883109,14133,14133,,,,,,Pass,Pass
493186,2352104,131465,131465,,,,,,Pass,Pass
493190,91337,12258293,12258293,,,,,,Pass,Pass
493214,982812372,114535,114535,,,,,,Pass,Pass
493320,692684633,834811,834811,,,,,,Pass,Pass
493324,1237736418,870472,870472,,,,,,Pass,Pass
493332,9488021,652419,652419,,,,,,Pass,Pass
493336,761369057,839437,839437,,,,,,Pass,Pass
493344,4996944626,1028745,1028745,,,,,,Pass,Pass
493356,1146172778,864372,864372,,,,,,Pass,Pass
493360,1149562528,270422,270422,,,,,,Pass,Pass
493440,305630309,797411,797411,,,,,,Pass,Pass
493454,361429644,806862,806862,,,,,,Pass,Pass
493474,842641098,845350,845350,,,,,,Pass,Pass
493481,533914408,818333,128196,"[{'818333': 'rovi_id:708827280,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":14,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '493481,Map_reason:{""color"":0.0,""language"":0.0,""credits"":1.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.4}'}]","[{'818333': 'rovi_id:533914408,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":48,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
493485,648470980,830184,830184,,,,,,Pass,Pass
493489,441980729,812391,812391,,,,,,Pass,Pass
493511,1089803649,861241,861241,,,,,,Pass,Pass
493851,295925496,12273390,12273390,,,,,,Pass,Pass
493856,66422728,114103,114103,,,,,,Pass,Pass
493861,21972754,96671,96671,,,,,,Pass,Pass
493866,332727868,137420,137420,,,,,,Pass,Pass
493940,332992566,111587,111587,,,,,,Pass,Pass
494145,857153884,846328,846328,,,,,,Pass,Pass
494153,6927625801,12442407,808823,"[{'12442407': 'rovi_id:372359777,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":308,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '494153,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.8888888889,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.9,""run_time"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0}'}]","[{'12442407': 'rovi_id:6927625801,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":44,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
494160,764110682,121311,121311,,,,,,Pass,Pass
494215,513740919,112343,14573420,"[{'source_id': '494215,Map_reason:not found in projectx'}]","[{'112343': 'rovi_id:513740919,Map_reason:not found in projectx'}]",,,False,Fail,Fail
494482,2135994,26033,26033,,,,,,Pass,Pass
494490,1528609,363567,363567,,,,,,Pass,Pass
494605,15169220,30003,30003,,,,,,Pass,Pass
494620,3248767493,963930,963930,,,,,,Pass,Pass
494624,21792180,127063,103686,"[{'127063': 'rovi_id:66744366,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":66,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '494624,Map_reason:{""color"":0,""language"":0,""credits"":0.8333333333,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":1,""part_names_missing"":1,""release_year"":0.9,""run_time"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:103686"",""id_2"":""vudu:494624"",""score"":3.2966666667}'}]","[{'127063': 'rovi_id:21792180,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":36,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '367095,Map_reason:{""color"":0.0,""language"":0.0,""credits"":1.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":0.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.4}'}]",True,True,False,Fail,Fail
494634,568950265,28150,28150,,,,,,Pass,Pass
494638,457996088,813641,521492,"[{'813641': 'rovi_id:79933,Map_reason:not found in projectx'}, {'source_id': '494638,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.0,""run_time"":0.0,""levenshtein_titles"":0.9047619048,""cosine_titles"":0.9207368844,""partial_titles"":1.0}'}]","[{'813641': 'rovi_id:457996088,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8095238095238095,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":16,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
494645,1901428,400095,400095,,,,,,Pass,Pass
494647,311189906,113952,113952,,,,,,Pass,Pass
494652,297005576,949989,949989,,,,,,Pass,Pass
494683,708827272,836080,836080,,,,,,Pass,Pass
494767,22302792,781635,781635,,,,,,Pass,Pass
