Vudu_id,Rovi_id,projectx_id_rovi,projectx_id_Vudu,Dev_Vudu_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_Vudu_id_present,variant_present,Comment,Result of mapping
143209,8145837,6270,6270,,,,,,Pass,Pass
143215,2416987,6178,6178,,,,,,Pass,Pass
143224,2351990,648251,648251,,,,,,Pass,Pass
143227,2353835,78942,78942,,,,,,Pass,Pass
143230,2391940,86692,86692,,,,,,Pass,Pass
143248,11816448,5417,5417,,,,,,Pass,Pass
143249,2454450,82704,82704,,,,,,Pass,Pass
143250,397108,563839,77001,"[{'563839': 'rovi_id:989232209,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.9090909090909091,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":26,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '143250,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.8888888889,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0}'}]","[{'563839': 'rovi_id:397108,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":480,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
143261,2396972,77376,77376,,,,,,Pass,Pass
143278,398893,564119,116937,"[{'564119': 'rovi_id:2397060,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":8,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '143278,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":1.0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":0,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:116937"",""id_2"":""vudu:143278"",""score"":3.9}'}]","[{'564119': 'rovi_id:398893,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":720,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
143301,2436931,25203,25203,,,,,,Pass,Pass
143306,2397070,83156,83156,,,,,,Pass,Pass
143307,2397125,80783,80783,,,,,,Pass,Pass
143308,2444396,648487,648487,,,,,,Pass,Pass
143309,2416708,95992,95992,,,,,,Pass,Pass
143312,2423541,80315,80315,,,,,,Pass,Pass
143313,2397063,76234,76234,,,,,,Pass,Pass
143314,20500587,25864,25864,,,,,,Pass,Pass
143315,1005846849,83005,83005,,,,,,Pass,Pass
143316,2420128,7579,7579,,,,,,Pass,Pass
143317,2416162,93431,93431,,,,,,Pass,Pass
143344,2445716,74599,74599,,,,,,Pass,Pass
143363,2396992,81510,81510,,,,,,Pass,Pass
143513,2397030,77390,77390,,,,,,Pass,Pass
143516,2467838,649182,649182,,,,,,Pass,Pass
143522,2391937,100216,100216,,,,,,Pass,Pass
143525,982759593,119368,119368,,,,,,Pass,Pass
143528,2396971,74636,74636,,,,,,Pass,Pass
143534,2397017,75125,75125,,,,,,Pass,Pass
143537,17889144,12266747,12266747,,,,,,Pass,Pass
143574,2397032,76867,76867,,,,,,Pass,Pass
143596,17889347,12266252,12266252,,,,,,Pass,Pass
143599,2397149,80236,80236,,,,,,Pass,Pass
143602,982759596,154302,154302,,,,,,Pass,Pass
143616,2397094,102209,102209,,,,,,Pass,Pass
143634,2292456,26416,26416,,,,,,Pass,Pass
143635,2440922,119940,119940,,,,,,Pass,Pass
143637,2343633,25990,25990,,,,,,Pass,Pass
143721,2397099,79896,79896,,,,,,Pass,Pass
143724,1014183479,82315,82315,,,,,,Pass,Pass
143727,2396980,79336,79336,,,,,,Pass,Pass
143736,409936,565673,565673,,,,,,Pass,Pass
143825,326565,558048,558048,,,,,,Pass,Pass
143835,2353841,93187,93187,,,,,,Pass,Pass
143838,319445,28992,28992,,,,,,Pass,Pass
143840,2475427,90344,90344,,,,,,Pass,Pass
143842,2417944,85042,85042,,,,,,Pass,Pass
143844,379094,185257,185257,,,,,,Pass,Pass
143846,8287953,714661,714661,,,,,,Pass,Pass
143848,2397135,819654,819654,,,,,,Pass,Pass
143850,408228,565480,565480,,,,,,Pass,Pass
143852,408964,126165,126165,,,,,,Pass,Pass
143854,2408161,647282,647282,,,,,,Pass,Pass
143856,2477195,120102,120102,,,,,,Pass,Pass
143858,2470537,11232,11232,,,,,,Pass,Pass
143866,386984,185307,185307,,,,,,Pass,Pass
144037,2432503,8313,8313,,,,,,Pass,Pass
144043,982759916,75097,75097,,,,,,Pass,Pass
144516,414214,566088,566088,,,,,,Pass,Pass
144528,18873809,43324,43324,,,,,,Pass,Pass
144529,411596,171484,171484,,,,,,Pass,Pass
144534,380930361,73923,73923,,,,,,Pass,Pass
144582,383719,8567,8567,,,,,,Pass,Pass
144613,1016443924,21751,21751,,,,,,Pass,Pass
144630,2396978,83152,83152,,,,,,Pass,Pass
144633,2420455,647761,647761,,,,,,Pass,Pass
144639,2396956,83558,83558,,,,,,Pass,Pass
144646,2491511,25831,25831,,,,,,Pass,Pass
144689,2437343,27818,27818,,,,,,Pass,Pass
144690,2397150,646721,646721,,,,,,Pass,Pass
144691,2437472,39356,39356,,,,,,Pass,Pass
144692,1934927,12260673,12260673,,,,,,Pass,Pass
144694,2396996,80203,80203,,,,,,Pass,Pass
144696,2352167,645426,645426,,,,,,Pass,Pass
144697,2397080,83287,83287,,,,,,Pass,Pass
144863,2436143,89471,89471,,,,,,Pass,Pass
145110,12401489,675869,675869,,,,,,Pass,Pass
145238,2408163,94318,94318,,,,,,Pass,Pass
145244,11913846,110901,14569373,"[{'source_id': '145244,Map_reason:not found in projectx'}]","[{'110901': 'rovi_id:11913846,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":5,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,False,Fail,Fail
145256,2396966,78766,78766,,,,,,Pass,Pass
145259,2396999,74907,74907,,,,,,Pass,Pass
145262,8840119,651127,76096,"[{'651127': 'rovi_id:2397025,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":100,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '145262,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":1.0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":0,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:76096"",""id_2"":""vudu:145262"",""score"":3.9}'}]","[{'651127': 'rovi_id:8840119,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":150,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
145265,21508450,77638,77638,,,,,,Pass,Pass
145266,17889175,85818,85818,,,,,,Pass,Pass
145269,1056907776,81515,81515,,,,,,Pass,Pass
145313,1065566,580533,580533,,,,,,Pass,Pass
145321,2391917,82291,82291,,,,,,Pass,Pass
145323,2397034,78918,78918,,,,,,Pass,Pass
145350,2489198,88883,88883,,,,,,Pass,Pass
145356,2433436,12262864,12262864,,,,,,Pass,Pass
145359,2396948,96816,96816,,,,,,Pass,Pass
145362,2433494,83976,83976,,,,,,Pass,Pass
145365,2352141,100700,100700,,,,,,Pass,Pass
145371,2475454,7329,7329,,,,,,Pass,Pass
145377,2396989,74662,74662,,,,,,Pass,Pass
145478,2416213,647567,647567,,,,,,Pass,Pass
145526,20537372,117777,117777,,,,,,Pass,Pass
145527,367330,561274,561274,,,,,,Pass,Pass
145531,2352212,133296,133296,,,,,,Pass,Pass
145532,2435941,648278,648278,,,,,,Pass,Pass
145533,2432494,648125,648125,,,,,,Pass,Pass
145534,2397106,81127,81127,,,,,,Pass,Pass
145538,20717421,100750,100750,,,,,,Pass,Pass
145542,66644191,790019,790019,,,,,,Pass,Pass
145546,8170068,10657,10657,,,,,,Pass,Pass
145549,2397104,82913,82913,,,,,,Pass,Pass
145552,2397098,83373,83373,,,,,,Pass,Pass
145563,2399672,646883,646883,,,,,,Pass,Pass
145605,8261417,94474,94474,,,,,,Pass,Pass
160776,2479364,87497,87497,,,,,,Pass,Pass
160800,2397163,646718,646718,,,,,,Pass,Pass
160802,2474969,83456,83456,,,,,,Pass,Pass
160804,2397042,646927,14569390,"[{'source_id': '160804,Map_reason:not found in projectx'}]","[{'646927': 'rovi_id:2397042,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":255,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,False,Fail,Fail
160806,333354338,804064,84275,"[{'804064': 'rovi_id:989232184,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":10,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '160806,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.875,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.9,""run_time"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.3175}'}]","[{'804064': 'rovi_id:333354338,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":5,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '1144550,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":0.0,""part_names_missing"":1.0,""release_year"":0.0,""run_time"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0}'}]",True,True,False,Fail,Fail
160826,10146738,140292,140292,,,,,,Pass,Pass
160836,408693,565588,6743,"[{'565588': 'rovi_id:2499254,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":69,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '160836,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":1.0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":0,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:6743"",""id_2"":""vudu:160836"",""score"":3.9}'}]","[{'565588': 'rovi_id:408693,Map_reason:not found in projectx'}]",True,,False,Fail,Fail
160856,2420720,94670,94670,,,,,,Pass,Pass
160861,2458583,74507,74507,,,,,,Pass,Pass
160866,2463582,205856,205856,,,,,,Pass,Pass
160868,19703124,223377,223377,,,,,,Pass,Pass
160872,9070468,949683,949683,,,,,,Pass,Pass
160877,2397136,646716,646716,,,,,,Pass,Pass
160884,2397037,12262733,12262733,,,,,,Pass,Pass
160950,20642803,97034,97034,,,,,,Pass,Pass
161040,419148,102546,102546,,,,,,Pass,Pass
161187,2397103,84510,84510,,,,,,Pass,Pass
161192,2397097,78109,78109,,,,,,Pass,Pass
162003,2396993,107827,107827,,,,,,Pass,Pass
162009,10248640,653964,653964,,,,,,Pass,Pass
162031,2397018,82915,82915,,,,,,Pass,Pass
162053,2394825,85243,14569402,"[{'source_id': '162053,Map_reason:not found in projectx'}]","[{'85243': 'rovi_id:2394825,Map_reason:not found in projectx'}]",,,False,Fail,Fail
162082,2397053,90227,90227,,,,,,Pass,Pass
162088,1054339814,74547,74547,,,,,,Pass,Pass
162094,20643035,76660,76660,,,,,,Pass,Pass
162100,20719312,82563,82563,,,,,,Pass,Pass
162151,2454104,83621,83621,,,,,,Pass,Pass
162157,2353977,645598,645598,,,,,,Pass,Pass
162163,9170582,5810,5810,,,,,,Pass,Pass
162167,20314074,419667,419667,,,,,,Pass,Pass
162169,2459363,648955,648955,,,,,,Pass,Pass
162173,421624,566777,566777,,,,,,Pass,Pass
162177,421625,185459,185459,,,,,,Pass,Pass
162205,1083144,55970,55970,,,,,,Pass,Pass
162217,982759666,75849,75849,,,,,,Pass,Pass
162270,2352094,140289,140289,,,,,,Pass,Pass
162283,982759711,83414,83414,,,,,,Pass,Pass
162289,2396944,646680,646680,,,,,,Pass,Pass
162295,8466381,8877,8877,,,,,,Pass,Pass
162321,2422042,75336,75336,,,,,,Pass,Pass
162328,10435550,209453,209453,,,,,,Pass,Pass
162334,1005846850,98829,98829,,,,,,Pass,Pass
162336,2440432,364624,142714,"[{'364624': 'rovi_id:1090022539,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":10,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}, {'source_id': '162336,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":0.0,""part_names_missing"":1.0,""release_year"":0.0,""run_time"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0}'}]","[{'364624': 'rovi_id:2440432,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":10,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
162338,6782430,650116,650116,,,,,,Pass,Pass
162340,18903756,74609,74609,,,,,,Pass,Pass
162344,2397110,85416,85416,,,,,,Pass,Pass
162357,11737731,654725,83944,"[{'654725': 'rovi_id:8225516,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":0,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.0}'}, {'source_id': '162357,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":1.0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":0,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:83944"",""id_2"":""vudu:162357"",""score"":3.9}'}]","[{'654725': 'rovi_id:11737731,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":27,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail
162394,1068443,582141,582141,,,,,,Pass,Pass
162402,430072,567567,567567,,,,,,Pass,Pass
162406,2480089,105184,105184,,,,,,Pass,Pass
162408,2396965,12262745,12262745,,,,,,Pass,Pass
162410,2487321,12263102,12263102,,,,,,Pass,Pass
