Rovi_id,Gb_id
644095832,37942
3923948349,37960
1748117767,37964
1510042831,37966
3447018306,37967
2077672,38001
2003692,38020
1061243422,38035
1730630,38069
1811614,38070
5056767604,38073
8735411,38128
3987152970,38135
5210993641,38138
3365315632,38142
3651463371,38154
3426928395,38162
17997782,38163
11846472,38172
17854675,38173
3575880178,38174
3953142319,38187
1955866,38194
3144033553,38202
686559183,38223
1229310,38242
3183705776,38248
870738739,38265
1335891,38287
1053506416,38317
2051757,38361
3561099634,38366
6830150361,38368
1256873226,38371
2270925,38426
3919026940,38430
3919035501,38432
22519275,38434
108399,38440
3380259861,38446
3927303384,38448
3763789940,38449
3752541385,38475
3961891151,38477
3391338842,38481
3923880835,38483
3248899280,38490
3537303730,38491
3355649171,38492
3927230050,38494
3958169892,38498
3517486700,38514
3931296062,38518
3995456101,38526
3283811209,38531
3573865370,38545
3187093644,38553
4151914229,38571
2328376,38580
11915954,38612
3431637486,38619
425744,38624
20037038,38633
21483075,38649
1896982432,38650
1916247180,38656
3940223977,38659
3944320436,38666
5282208523,38697
3974861933,38708
3590121532,38710
4022084615,38733
4004428408,38738
4042622963,38742
1420651676,38752
66121181,38777
3505276203,38780
4007533516,38790
618905455,38799
3302661325,38805
6916483080,38824
3413972941,38844
3958610521,38846
3958608413,38848
3958610517,38849
3958606470,38850
3557561592,38853
3171632162,38855
825979,38875
4075619478,38883
1474158,38899
3233393097,38900
3983343745,38902
1927521,38920
1493093,38929
1640178692,38933
3376981075,38941
3971909910,38943
4019759530,38950
1750147579,38974
4066383200,38987
4009958651,38996
3209089360,38999
4067144999,39003
3520582335,39011
3666155186,39085
22378284,39102
556693126,39111
66290602,39143
1644946588,39148
3194396931,39150
1863274185,39152
4153433459,39168
4042623146,39171
4100477783,39173
4022698205,39182
4057093900,39183
4066390701,39184
4092321206,39194
4027486178,39196
3629839429,39197
4064996367,39206
1760312566,39215
3357338508,39221
448215,39223
4027486220,39225
4129844772,39238
4057895882,39241
1872051366,39243
17262382,39244
1948390,39249
2370979,39256
4167191014,39262
4098191774,39263
3936106146,39264
4116151087,39269
4019741263,39270
3432829023,39275
3643227631,39276
6645979803,39278
3358209498,39286
3543020520,39287
3233131240,39306
4126161703,39351
3233172879,39380
4158421295,39388
3631064259,39389
3525200034,39405
4137722950,39477
4112111912,39489
1957322081,39492
4201481310,39496
4202033835,39502
4057903328,39567
4197398602,39568
3870881759,39572
3587427399,39573
1429876,39602
3550946361,39644
3651663524,39712
308162400,39730
3651663498,39740
1409562650,39745
1269935053,39746
3157102531,39749
21467936,39763
4211506207,39776
4150552671,39781
3191313310,39783
4201480892,39785
1144488067,39801
1845696435,39815
4141615296,39817
4104471530,39818
3376896329,39857
3587427307,39883
12032894,39910
3925511411,39921
1490463627,39950
4064713484,39951
303142952,39957
1628528015,40010
243574,40049
3191884059,40057
4399798020,40088
12335638,40090
3157102511,40109
446333,40140
3376896371,40233
4127964378,40355
3870881749,40415
3870881753,40445
3870881805,40505
4063222009,40510
3651663538,40530
2038119439,40575
434022,40594
2406172,40602
2111530976,40605
1799752,40606
16610085,40619
3870881811,40623
1898028408,40650
3395951402,40690
3957231882,40693
922641033,40707
3241587189,40708
3174420262,40729
598579186,40752
2080505075,40767
3757890479,40782
3259019094,40790
6376932464,40820
3598869191,40835
4181678837,40836
4153451635,40845
3680400195,40849
4194559726,40940
1562832,40995
1499830039,41051
1272801,41055
4273178186,41059
4212134697,41094
3967846936,41097
4196503679,41117
4127964338,41132
4264581489,41135
4227143364,41136
1183674767,41147
4242494919,41152
3631069788,41153
4322734770,41157
4201481008,41158
1218717906,41176
3936063681,41194
4212450917,41213
4267869692,41223
3147098619,41248
4351369852,41254
702263,41276
803080,41284
4201480518,41335
11845897,41337
4358921941,41338
4200365815,41350
4248442846,41353
22605317,41380
3870881765,41381
21478060,41467
4066374646,41481
2434521,41492
1733757884,41496
4313955487,41502
802947721,41538
4373767962,41545
4270380126,41547
3452532111,41549
4257461308,41552
1852592215,41572
2426939,41597
1714834982,41633
1961578961,41635
1485618077,41641
4350381633,41666
2119384,41668
343816,41698
4366050225,41704
4377754919,41742
4334053231,41747
4387128769,41762
4114228313,41771
4324136132,41772
4324137216,41773
4324137220,41775
3355487594,41777
4324136138,41780
4103016435,41783
638479011,41790
4364016906,41802
3426940177,41818
4418237546,41821
1759260,41829
3598912438,41839
4326534128,41842
3222902436,41843
4342248103,41846
4011285586,41848
3174169278,41853
3333814532,41855
3288789745,41858
4432887484,41859
129642,41861
1805326002,41952
291075736,41955
3433818302,42069
4166088040,42072
3616573866,42077
4347828511,42078
4453336433,42213
6825353463,42389
4353168625,42398
4486651608,42446
4363885174,42463
4478455178,42475
4441883716,42477
3265474732,42481
1737303898,42492
4255553283,42500
4452652566,42502
4386522577,42532
4459607145,42536
4408611278,42537
4059353035,42584
4544974216,42597
4399799391,42609
13018106,42668
11913571,42671
5364714945,42672
19003035,42687
3465859621,42717
1562832,42722
4294816925,42732
4470835165,42733
1566637,42735
3971886338,42736
1731792962,42738
233847,42745
4046479920,42749
4445430630,42835
428151,42843
1373748,42847
1221887023,42848
4501611638,42849
4453438621,42869
4453438603,42885
273389,42894
4492219839,42936
6737441333,42957
3631090472,42964
4347252565,42966
2440473,43029
1839549718,43043
260697,43057
4320822911,43060
13928890,43063
4007516256,43067
3557649052,43068
4460073272,43070
8725332,43097
1793261115,43122
4617879711,43130
4473105670,43139
3926237781,43144
3935142640,43145
3254988480,43148
3915517663,43162
4515135274,43178
4515374267,43179
4583898492,43200
4612446926,43215
4555564235,43224
4625328013,43226
4485579968,43279
3771961899,43297
4708975339,43299
4689390063,43303
4606181860,43304
4345696968,43312
4634828191,43318
4551196364,43330
4218454407,43340
4602250367,43348
4656847846,43349
18129669,43351
4638470858,43360
4463701547,43370
1049180499,43371
4576070596,43372
3631073658,43381
4200389476,43386
1747840584,43395
4716495348,43444
4068720565,43453
4101455317,43462
3370061383,43467
4594280636,43475
4470362688,43481
4625328025,43482
4097465556,43489
4633427663,43498
4656596909,43524
4310580301,43525
3561792755,43528
4087446701,43586
4470456428,43588
4613211085,43591
4703696907,43595
4780657907,43599
3469817500,43605
4664962205,43606
3752818055,43607
4470318450,43609
4698165191,43616
5529964909,43617
4681833892,43618
4784200447,43623
4755463509,43633
4676711284,43634
3909804899,43635
4680531278,43638
3481791912,43650
3709278889,43658
4869328834,43663
4057895882,43665
3232126698,43669
4730137465,43686
3591573450,43707
4520972313,43708
4762612652,43722
4658166755,43726
4780984159,43737
5123252314,43750
4518804690,43756
4758653454,43760
4629425025,43790
4871197966,43792
4860647105,43795
4689116946,43796
4148717681,43803
4873348812,43805
4767577555,43808
4819405128,43819
3598772925,43826
4860809333,43852
4805776002,43863
4832520275,43871
4676229767,43882
1887360086,43923
4418226151,43925
4902288220,43927
4888161179,43950
4733252631,43959
4492566390,43964
5026723028,43974
4937454861,43978
4999979206,43987
4915142530,43996
5001251058,44001
1644799099,44051
19093114,44073
1205675,44081
1671165,44083
685536109,44156
3346821367,44227
4977659964,44230
4958652212,44233
4347252825,44236
4540561500,44247
4720293976,44249
4414615274,44251
4928593184,44253
4492672022,44260
4720286053,44261
4173267622,44278
4941123880,44281
4918415900,44284
6097940162,44289
4689016255,44291
5087163273,44292
3411257928,44298
4977870842,44311
4515136446,44316
3191873324,44321
245754,44325
5100902885,44327
5000645781,44331
4595435050,44349
1289686826,44380
5012474268,44385
4836293008,44395
4905262833,44423
4107186350,44427
4901925353,44429
4676317184,44430
4901207204,44468
5122924678,44488
1107158,44514
4508378268,44534
5055850942,44536
4987803057,44544
5116380980,44548
4112878875,44558
6899551219,44563
1830515077,44564
5103254121,44566
4999307779,44571
5191292132,44582
5116372780,44583
5116371572,44584
1864674499,44594
5154916136,44596
4733376544,44600
5100969234,44601
5233969186,44608
4754110371,44611
3777951071,44614
5088918329,44620
1116168,44621
5116364297,44624
5173170455,44629
4754105743,44635
5004294491,44650
5239545064,44653
5111553288,44663
4478156736,44667
4082578447,44668
5114914980,44669
5188187929,44672
4856343707,44675
4707557287,44677
711132357,44682
5239930062,44692
5188182375,44693
3933018269,44694
4540444658,44695
5261143647,44703
5233696033,44709
4644565693,44712
1995110008,44713
4824239425,44715
5113747717,44717
5178413310,44720
5139378335,44727
5480482166,44729
5200050976,44733
5184058090,44742
49551,44748
4871576975,44750
1107155,44751
3399870157,44756
5171709937,44762
7219438356,44764
4910688510,44766
5312417033,44781
5239558824,44787
4407492457,44788
4814671837,44804
5154113608,44809
5240256468,44812
5242971092,44813
845733021,44818
11856703,44825
4452704360,44827
746134,44837
3641646767,44843
1095097639,44844
2100215487,44845
1483211045,44846
5203330625,44856
1187888416,44857
1053307452,44894
1915236,44908
435550215,44915
2308790,44929
66715876,44951
1136112,44965
1363891,44966
1360955,44981
6357735408,44985
1243346115,45007
1123198229,45015
3524127259,45021
1998930198,45026
3301376274,45039
3574611928,45066
12080482,45068
11825355,45070
2038207,45071
4220746860,45094
11868760,45099
942911844,45100
859022141,45105
405767,45124
3204248524,45125
416380,45127
1356562470,45133
4193549168,45149
21751347,45154
5012471333,45158
12051771,45166
878319395,45169
6135752989,45184
4676761888,45204
317870907,45266
220385,45268
1988799257,45279
5542477866,45305
6508192312,45307
6490797935,45309
3520727192,45311
5247652196,45321
1490904227,45332
13690463,45338
5212485768,45351
5385450319,45352
5099086664,45355
4482452689,45356
3996871284,45359
5289742045,45361
4933753184,45362
5289179439,45381
3941891576,45385
747222,45402
327938,45404
626406340,45409
5242971104,45410
5294816960,45426
6252002748,45429
4320217119,45438
5289916744,45439
5163199660,45448
12162885,45452
5242971096,45462
5397639554,45473
5150872809,45476
5459697723,45497
5302530856,45502
722162,45504
5334718551,45508
3971912841,45510
4814289395,45511
5360768560,45526
5285813283,45528
5297883447,45547
290913,45551
1350002632,45566
5289319773,45568
5038034730,45570
5038034734,45571
1921454406,45575
5199958661,45580
5151178940,45588
5313389972,45600
4010720408,45602
1988799247,45621
952680933,45654
5452680682,45661
5407897123,45676
5243059760,45701
781334940,45709
1931802470,45719
3644798845,45726
1995583032,45734
4431124206,45744
3467234764,45746
4620434949,45752
4844405202,45761
5345567475,45770
1530735,45800
4498045762,45815
1253941320,45817
4653223285,45818
11970361,45820
14036964,45836
5376203500,45854
5355716983,45856
5391527173,45894
5341514702,45904
5368651433,45912
1779643,45914
5444672883,45915
1489034188,45920
5480479155,45923
5384314922,45932
1036598481,45939
5376205970,45941
5407897123,45958
5381404716,45959
5376205974,45963
5277169110,45987
5024595654,46000
4979829296,46009
734875,46012
5204148097,46020
5382861557,46023
5396239100,46029
5130651204,46030
5463293422,46034
6085660145,46045
385254,46051
12138453,46062
5272271544,46103
5207607654,46105
66439123,46116
4313960452,46124
4997047540,46132
5443688681,46162
5463113264,46163
5577753255,46164
1997070038,46185
5710794392,46200
5206301787,46201
2121066,46208
3984980677,46218
5502067487,46219
2376279,21647
1100167484,18766
5550581980,46243
1318742,46249
5538813022,45779
2152615,46299
1180547221,46300
3757016635,46306
3757016635,46297
4720335407,45329
2082505542,46319
2424515,46332
953100565,46335
1166307453,46336
5501901336,46344
5558420981,46345
5714599081,46327
5775474078,46326
5775522648,46325
3361848435,46324
5775500985,46328
19273773,46384
9017578,46392
5435065425,46372
5577655134,46314
3943916489,46402
4793655129,46373
298986,46450
3174235697,46347
5107756437,46176
1369969,46458
3598782915,43218
1477965821,42683
4614917678,44769
1573669,46499
5107445946,46484
1930683,6098
2363894,9014
8997162,9850
351761,10511
17621140,39189
6426555970,32556
4058329256,36094
12620955,36716
2221280,34477
424770,37320
16738994,17357
1432625076,28319
5483469006,46513
19228213,46516
5508054495,46001
5337507564,45943
4058486941,46577
16877168,46561
1766248,46573
4714968078,46567
1101483,46564
3214035729,46635
1252641356,46642
5227695524,46661
303686911,46676
6825744668,46679
5620441568,46700
5224543525,46707
3516433489,46706
5783210354,46705
4548811630,46718
5620438188,46710
5642725941,46727
4607821614,43714
5579036631,46657
5033826984,44502
5219875272,45642
1117971,43789
5501555412,46730
5672687774,46746
2051614,46767
5635215545,46769
5649438191,46773
5672737322,46772
5672718332,46771
5599782884,46796
5815032393,46803
66469218,46808
5264683762,46817
5568860124,46815
4595486221,46836
5815120012,46818
1270279505,39180
1267546,46848
5227695520,46852
5815186520,46855
5692065948,46853
3469134318,46858
3754444766,43629
5342160114,46876
5859663172,46889
5280108393,46888
6523335785,46885
5608414601,46894
5637745328,46893
4547279204,46895
5620855093,46892
5642496222,46891
5219914174,44689
4324384007,46905
5134616722,44455
5510421581,44538
5483504864,46651
5628083311,46913
5154536337,45386
4190769123,46941
21721265,46948
5628064401,46936
1225494,46937
5627677252,46938
5632216143,46928
5391357774,46927
5138294654,46926
296749086,16703
3192358901,46975
5552124921,46311
1463751770,46958
1263373164,46959
33398,34298
6239480704,46984
5676333776,46780
5531868000,46971
1244995629,27565
5628087927,47005
5874389625,46992
1463788685,46991
424952,23089
11883645,27190
1107213716,47014
820235908,27189
5602619617,46776
5627272600,47048
4821006318,47068
5682025328,46970
4563630438,44875
5642795939,47079
5732430569,46688
5609903532,46879
5679578327,47095
5710849571,47093
5637745332,46728
5633842005,47136
1897985019,47109
5581112615,46880
4521204055,47161
3958611399,45380
3521233372,47099
5631401277,47217
5679600070,47228
440233034,47227
5756233732,47225
5710212067,45717
4814617592,47252
5871218304,47263
5660646239,47277
345253,47233
5629925830,46877
5623373231,45948
5700066045,47038
1547434387,45481
5325030421,47285
6978664826,47290
220023,47280
5714462572,47291
223315,47307
5647550476,46985
4197941160,42479
3953133009,47148
5871186821,47448
5440195756,47447
1762255509,47421
4043665800,47420
5689732451,47458
5721688936,47297
5718536966,47462
559908141,47464
5138666075,47470
5827016174,47469
4762327673,47467
4835465601,43712
5823763434,47503
427672,47558
5172545536,46744
5742617006,47524
4564024662,47412
3945537900,53759
671065,40770
12470079,47478
5827023496,47568
5122460028,47597
4797672865,47522
361380259,47633
12077877,25267
242318,47640
5524059916,47641
5691814239,47621
4027704213,44719
5732461582,47013
5605035625,47130
5712358413,47572
5789776784,47686
3550468700,47689
6641870902,47696
1623533,47701
337495001,42444
5523902176,47726
947894681,47741
5830165327,47720
4329360323,47086
2471818,47748
18073658,19704
5109030184,47753
383549453,14518
5747771446,47790
1504739079,47764
1251889,47769
18981326,47781
5768382601,47796
5837734855,47797
1924000391,47798
5799240703,47229
3414156879,47127
5272504586,47602
427673,47839
5871191018,47415
6023108114,47868
5893579352,47871
5829967735,47870
5870793682,45269
3363472208,47828
5750215202,47877
5675956846,47875
1886144721,47863
4524138849,43716
4261428462,46779
547264,47928
599058,47939
4123968678,46021
5801408541,47934
4644655055,46747
5823313368,46770
5874563921,47959
14579041,47958
1682227707,47955
633558302,47953
996491721,47952
4112850255,47951
4190752945,47949
5823283890,47948
5757679054,47749
5774979769,47969
438295376,15627
18052340,27876
4774931917,47984
5058582420,47983
1254074476,26716
371360107,19745
2107928,47895
12079011,47910
19978168,17517
1556879,47911
600687570,47913
363587,47914
5798570981,47595
4895231054,47940
380242700,47963
11940323,47987
1330084,19138
5342133699,44328
5747764403,48038
5138330875,48037
5776662155,48055
5755769027,48053
5699808693,47423
3849559600,48061
5790240534,47712
3988147808,48066
3743093313,43053
2015142991,37922
5830184414,47932
5790240542,48068
5854345023,47960
21856733,48074
5893452694,48073
4354684586,48072
5812353555,48069
5737344471,48070
4579719401,43758
1948150719,48130
4256847307,48040
2333220,44087
5813719262,47893
4856010444,43713
5918495705,48168
5894188617,48171
5798003601,48170
923335082,48125
4543701018,47917
5013208533,46947
5652919495,48174
5022439749,46510
5849850565,48218
5840480095,48207
5837494856,48208
1749369,48132
468631405,48140
1464410,48133
13011,34304
1768358,48149
1349860681,48152
5728420632,48204
5805079592,48206
3192225023,48158
5918997736,48211
5139292693,48210
4861652729,47752
5240242017,47709
5805079592,48228
5581683867,48108
1006113339,48190
3554859823,47011
2253260,48197
5929315173,48261
5937499948,48260
4333418865,48194
4664626253,48267
503134620,36766
5636306251,48273
5641672022,48272
3581928876,48271
5580337563,47961
5909422978,48306
5776662165,48303
4197782311,48016
5812771597,48238
4537325978,48078
4589682124,47009
1216301,47943
5681581196,48316
5812368404,48317
5779029192,47891
129589,48332
7858328,48349
4561477781,48366
14606834,48367
6971314195,48378
5764326624,47972
4711350680,48394
5742602846,48393
4941331979,48392
3616848814,47037
3397745746,46109
5631094999,48217
5892936400,46549
532368,48419
795383745,17990
5964021222,48417
285992,24663
4869457947,47006
5313027385,44801
3910856779,48458
5735910062,47603
5735958523,48018
5444096978,48481
5968695063,48480
5782337206,48479
892819,27531
6007941097,48507
971375403,48497
6085584356,48494
2311196,1208
5922436237,48511
5870987744,48015
5138350795,48502
5849961316,48516
5917886353,48235
4881088223,46257
6085715551,48543
4261351517,48100
5871094572,48580
5972375457,48583
6052324588,48579
1105850396,48542
5882524523,48017
5971696595,48585
5992069100,48610
4737113687,48588
5947485044,48587
5992011049,48586
4560683822,48270
6790748234,48612
6786060814,48618
3196823912,48630
5922384757,48397
5849972037,48461
5921330751,48312
5909173462,48390
4812205423,43614
5247558126,48645
1901652611,48687
5914428701,48234
1387893,48688
5758731249,48421
5925496242,48465
4793643685,48035
1448687,48621
1180477826,45536
5887547728,48192
5960331832,48710
4470291451,47526
6038869911,48759
6038863498,48758
3274548642,48589
5931501209,48313
6038797880,48787
4793671731,48464
4249398503,48126
7280536447,48798
5924164953,48812
5595232895,48512
5946384787,48436
6041637888,48815
6038774680,48816
4424822285,48805
5333031870,48821
22384440,16570
5900395867,47973
5935944020,48749
6063603873,48871
6024815917,48823
5758439229,48870
6140645563,48879
6085842265,48878
6042086030,48877
6042098648,48882
5975705235,48883
6140662738,48880
5848887866,48923
17626166,48924
5779079196,48460
5901457138,48965
5754256882,48959
5960875932,49008
5946384951,48993
4843188320,48990
4525745090,48999
6140711223,49019
6074532718,49016
6140717480,49013
6140801882,49057
5998403434,49007
5983329772,48953
4473921525,48724
2015111626,36444
2012000102,35172
6140855398,49081
6201200629,49080
5849065460,49077
5853360230,49076
5849065472,49075
5086443234,49070
5528096762,49082
5368494862,49003
5960825299,48491
6162248104,49117
742546,47670
5782153546,49163
5131546171,49162
6019343961,49161
6015584108,49011
5743021041,49167
6118636928,49193
3233085676,48466
5131965639,48385
8725402,49239
4764794127,49248
6404519934,49304
6019504077,49254
5088630647,49253
6118625932,45284
6074105667,49236
5704730083,48293
6114601374,49317
435071,49267
4664610259,49346
6015743073,49347
3528992592,49359
533660481,48820
6030410591,49247
6019633211,49050
4718838739,49005
6151140645,49422
6106947073,49442
1775224243,49448
6033344322,49450
6066762988,49049
6146738370,49458
4236499931,47278
6151140415,49487
1628495325,49486
4870838099,49485
955631155,49484
4455645343,48649
6030410703,49459
6146934312,49507
5735111500,49572
6157501961,49581
6066688905,49579
5868011563,48755
6201249900,49585
6048860312,49311
6019497335,49588
6105279550,49575
2001797,213
6082863894,49387
4543750126,43718
1001757396,27056
5914193944,49663
4009692912,49662
5849065484,49661
6147670199,49460
5518495050,49232
6123264919,49722
4539218879,49000
4679783556,48386
1542489458,49724
6015708060,49586
5874276062,49505
6123264923,49737
6015710145,49556
5127978298,48173
6117190308,49762
6159058897,49761
6201312756,49739
6117190314,49801
5918262117,49469
5195968993,49804
1635975147,49084
6266996882,49797
3469804542,44802
6098824622,49820
6114850214,49824
4137593076,49825
276352,49826
4137618201,49827
6141233793,49837
6085663149,49607
5814081397,49573
5992446252,49551
6137291433,49857
6114832766,49879
6152674993,49880
5130318029,49169
5329793744,45384
5435974136,49911
4098586135,49910
931498829,49909
19725044,49908
4497479106,47601
6153948993,49969
6225530535,49952
6225529189,49951
6245798852,49950
6245810626,49949
6245792046,49948
6245795730,49947
4677868721,49946
6245793227,36882
6105141784,49980
1627959228,30340
4823940228,43697
6245784329,49993
6245757032,49992
6245764904,49991
6245752039,50022
4699885735,50066
1286348751,26913
6085577296,50029
6125184739,50093
5946384927,50091
483743,1951
6165241641,50088
6146738394,50092
6278349113,50083
6245748996,50082
5187493172,49552
1332148093,50190
6125184753,50191
6015786999,49455
3929021483,50192
5960330804,49768
6159029675,49976
5799061511,50163
4573033145,21382
6116937082,49509
1897763,50226
22442868,50210
4861113019,50157
5728509437,50282
5957184514,50225
6269605499,50222
5508880570,50280
5764914050,50290
5869280368,50293
6289803479,50326
4738382463,50328
1234114434,43537
5849065430,50327
331848730,20561
6297600126,50349
6285387322,50321
4628678762,48945
4507943307,48996
6252797471,50400
4720316600,50410
6231666030,49973
6019317184,50421
5905633221,49945
6278188013,50292
5727852292,50283
273237,50442
66855816,50441
6158955016,49888
6024753464,50158
4884086666,43738
6151172837,49576
5100786981,48732
365076935,20548
1113099505,34575
5855495367,47829
1111113994,47842
1760082,47864
5925428684,47845
5991882943,48354
2112518,48022
1995691,48087
3469720116,48216
1625163554,48249
473290,48285
450474,26392
5708873835,50481
5341106816,48298
306740728,48244
6285676167,50497
5708873835,50486
551131167,48546
277786,48554
1479778992,48661
4594414011,48675
1520255420,48793
6114278982,48799
665933,48829
17400787,48841
6250018720,48890
6249850877,48891
6330788794,50503
6357702573,50502
6318715993,50501
4036767850,50500
6357713979,50499
6318692829,50498
1461977242,48655
309192407,25131
12009660,26690
513160,50411
676036,50424
1067117334,49755
1249120,50203
1059756733,50432
5982544902,49147
4961135910,49999
3665808585,49343
5055850667,50004
815826001,50008
4484316293,50239
1630693686,49369
990561829,49373
3532805399,50034
4330214356,50039
279809,50484
961486709,17063
17593694,50295
10872276,50298
1073508654,50102
841334,50425
4933013838,49200
1000456123,49863
6266996916,37171
1921431,50123
6146738370,49463
757960,27268
470742681,26267
2423622,21362
3355573904,49599
18811425,49619
6572921318,49623
11771266,49727
2228791,49720
2005404271,49921
508391,49927
6318684208,50168
4550875756,50146
1093219256,50152
299772,50174
18169128,50180
1647798171,50358
6343443417,50444
320275992,50359
364697,50510
869297,50530
11744117,49022
4202040249,50532
6279310915,50553
6259939594,50556
6259939594,50546
6027023055,50440
4058486429,50578
6019531082,48581
4607822826,45885
5238793413,50608
6338952279,50612
6338951559,50611
6338951419,50610
6262446934,50635
5637688545,48881
2269086,50655
6289577178,50689
11972407,50672
5642266721,50669
6305562767,50781
6285689339,50763
5518495050,50775
6248990578,50774
6366079165,50175
5871233167,48011
1459003880,35028
6322612916,50847
5905364878,44805
6469463926,50874
6469426119,50873
6376963331,50868
6380217395,50869
4424623815,50867
6469450004,50866
6383274674,50872
6225274936,50850
6222201087,50851
6162769126,50494
3268459243,50876
6341464942,50890
6338951313,50889
6285736589,50613
6298947491,50901
5145617728,50896
6384235026,50894
6300265513,50915
6390495862,50913
6262450615,50914
8989593,50627
5260167954,50908
4129841724,50319
6026418566,48117
3191875771,50942
5630841096,50943
5709784152,50926
5089337171,50985
5073786516,50993
5089337171,50972
6738225678,50965
6335439121,51003
6421570369,50971
6421570335,50969
6232254470,50968
6409261704,50966
4586897385,50950
6015772285,51017
4573406640,51022
6385166365,50923
6366284540,51025
6443297220,51023
2207248,51024
331857915,51030
22592586,51028
473322445,51082
6469276706,51058
5633571739,51057
6363757302,50880
4320152446,51067
11854056,51076
845484,51087
4222350932,51088
798683,9366
6356873250,50691
6434487686,50673
5651994158,51120
5980347669,51111
6427851394,51114
6419992818,51113
6420001291,51112
5112429220,50806
8859541,21669
6359809687,50738
1680690995,51126
3506366605,51137
6393212280,51050
5060057935,51144
6015729795,51142
6469271590,51138
5680042039,51148
422552,17366
6322641683,51164
5689417575,51203
6454623822,51176
6454623879,51175
6465401477,51208
5848944478,51207
5871208019,51206
6369015582,51163
5753538652,50881
6386373848,51231
1096234,51248
1311699897,51225
129302,16539
6469267841,51257
1253905580,25443
1224665576,51278
6427833510,50918
6523372211,51316
6523414379,51333
6477776443,51332
6478321577,51330
5301000777,50540
6477776455,51369
6407961109,51325
6055765039,51370
3983324244,44876
365096,51375
5238792288,51253
331102,51390
6523462774,51392
6478304271,51394
6232291549,50949
6432752272,51397
6335463192,30057
4985893361,51365
6426549719,51406
6432751816,51408
6426555974,51405
6443164989,51401
4326097073,48463
6038647314,51141
514386578,25582
6505100130,51429
6090076954,49381
4733572243,51450
6497035844,51466
6523326392,51465
3332900193,37810
6443164999,51467
5518510829,51205
13193873,2385
6497066182,51489
6401275751,51485
6425081742,51486
4459759659,48719
6318715070,50854
5610723210,51491
4518679485,51504
6518243928,51494
4518679485,51497
6386370585,51020
1408165210,51512
6397229178,51517
423459,17113
17954542,47089
2496183,20668
6424723636,51526
6497045006,51452
5854999963,51464
866443,51532
5914152887,51539
6492841797,51540
6523539359,51538
6365791784,51537
6492518550,51536
6514582164,51535
6734022160,51534
6464585032,51541
362347141,51477
4714719406,51551
4844360769,51550
4887360893,51549
4712569693,51552
6420353156,51562
6443894513,51563
6542152932,51564
22030598,51573
6473037391,51053
6126145627,49353
4961989831,51919
6357964074,51923
6403098524,51912
6533846474,52141
4977409919,52140
6541731745,52139
6541731904,52138
5258487791,51914
22436171,52170
336723307,27535
6104835402,49352
6104958229,52205
10021172,21490
6223577058,52207
6125951762,50910
6085578474,51255
6126108667,51254
5238795617,50973
1187273329,52230
5187155975,52261
4957616553,52274
6114793795,51323
6126169752,49382
5651347099,52158
6573695885,52232
6137235953,51249
6523601874,52310
2169469,52343
6108010615,52343
6499679898,52344
1931093,26428
753010298,25410
6597343214,52318
5421093868,52413
6533716319,52412
5138440554,52411
6600561711,52410
306740430,52421
6600685149,52409
6511770024,52408
6066750458,51428
6023107832,52453
6075049461,52454
6561602047,52311
6511961624,52456
632227,49988
6495577611,51548
6126165379,49415
6030793545,52490
6533719485,52491
1429049904,52498
6611090788,52486
6379451660,50496
6601401001,52508
6379512643,52506
6581479630,52191
664629621,18575
1493508940,51238
5813481324,52155
2016763599,52530
248515,52533
6366268217,52527
4962660467,52525
6614271643,52524
6376969703,52523
6598363412,52548
6971363453,52541
5874207679,52507
5313405850,50758
1152321203,52549
6633859648,52550
6528702842,52551
6537697620,52574
6531289265,52575
6531289265,52559
6708596962,52557
5689466495,52556
6266988596,51391
6133056103,51371
16820364,13550
462276,52590
1547121520,52607
6589520227,52401
6498119591,52623
6495960154,52624
6708564953,52622
6523533756,52621
6645347431,52619
6621038928,52620
5158280775,52618
6649885098,52617
4524049816,52625
4595568766,50785
6611086685,52646
4939910276,52647
6505132697,52642
6038671458,52666
6604312252,52786
6458560766,52677
6583623367,52713
6708498581,52685
6140645236,49421
6572051441,52733
6672112771,52722
5855724563,52721
4137580921,52720
6370808292,52657
6038836143,52739
6533457102,51929
6526561308,52752
6685339383,52751
6617848614,52716
6626030611,51911
6655763497,52781
6688905719,52782
4679967714,43400
1005722303,52788
5594210231,52443
6734336375,52816
1058204761,52805
6365768225,52839
6621175171,52520
4902234196,52487
6401323583,52864
6598803010,52342
6366182897,52671
6601805097,52873
4035927994,52872
6697483870,52870
4595657682,52880
6643274849,52878
4595657682,52877
4779428677,48322
6019668742,52837
6630943495,52889
21604308,52736
4789726179,52887
4009664638,52901
3633458707,52910
917831,27148
15153889,52913
6612069089,52895
6278549436,52903
5085437679,52970
448237,52976
6646585980,52979
6855388944,52977
6618292701,53012
6737347807,53008
6737462655,53005
6662369671,52999
6714554959,52998
6711469021,52997
6625108656,52995
6825737946,53016
6093644111,52538
6662323672,53020
1773766,53024
6741147397,53031
6741088307,53044
1852917904,53029
6652439898,53068
6737856616,53060
6565334607,53059
6825728243,53077
21514028,19743
5552681156,53076
5789952653,53075
6563590770,52678
6680649082,53094
67778975,13892
6672535623,53246
6618434063,53280
6757636671,53283
6482947620,53390
6741087870,52982
2362723,5936
4677868721,53365
6446794658,53373
5120922747,51272
5698581259,49853
6814375021,53348
6517876802,53347
5531442701,53346
5905699489,53345
1348402917,26515
664629623,53429
6444113314,53432
