Vudu_id,Rovi_id,projectx_id_rovi,projectx_id_Vudu,Dev_Vudu_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_Vudu_id_present,variant_present,Comment,Result of mapping,hulu_id_present,gb_id_present
774593,6924131604,12437359,147272,"[{'147272': 'rovi_id:3255309878,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":16,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'Hulu_id': '137730'}, {'source_id': '774593,Map_reason:{""color"":0.0,""language"":0.0,""credits"":1.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.9,""run_time"":0.0,""release_year_diff"":1.0,""release_year_missing"":0.0,""run_time_diff"":78.0,""run_time_missing"":0.0,""levenshtein_titles"":0.5416666667,""cosine_titles"":0.694879229,""partial_titles"":1.0,""score"":2.6165458956}'}]","[{'12437359': 'rovi_id:6924131604,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":105,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'gb_id': '165989'}, {'source_id': '997975,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.75,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.0,""run_time"":0.0,""release_year_diff"":2.0,""release_year_missing"":0.0,""run_time_diff"":0.0,""run_time_missing"":1.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.075}'}]",True,True,False,Fail,Fail,False,True
774601,3371306048,166556,166556,,,,,,Pass,Pass,,
774605,3163967341,964155,964155,,,,,,Pass,Pass,,
774635,5224810382,13996068,147985,"[{'147985': 'rovi_id:810623809,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":504,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'Hulu_id': '137706'}, {'source_id': '774635,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.7777777778,""directors"":1.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":0.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":4.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.7888888889}'}]","[{'13996068': 'rovi_id:5224810382,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":0,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.0}'}, {'gb_id': '163002'}]",True,,False,Fail,Fail,False,True
774645,3530244999,975866,975866,,,,,,Pass,Pass,,
774649,3590514743,149056,149056,,,,,,Pass,Pass,,
774653,3371306026,46552,46552,,,,,,Pass,Pass,,
774663,1196392,22761,22761,,,,,,Pass,Pass,,
774671,3530245021,148606,148606,,,,,,Pass,Pass,,
774675,1163462685,145866,145866,,,,,,Pass,Pass,,
774679,1415152967,953003,953003,,,,,,Pass,Pass,,
774683,21545947,144737,144737,,,,,,Pass,Pass,,
774687,3609422836,311641,311641,,,,,,Pass,Pass,,
774694,3625193065,48217,48217,,,,,,Pass,Pass,,
774929,3624954737,311935,311935,,,,,,Pass,Pass,,
775373,4026666208,989470,989470,,,,,,Pass,Pass,,
775557,4646468006,329824,14572287,"[{'source_id': '775557,Map_reason:not found in projectx'}]","[{'329824': 'rovi_id:4646468006,Map_reason:not found in projectx'}, {'gb_id': '150598'}]",,,False,Fail,Fail,False,True
775565,6852803970,12360821,12360821,,,,,,Pass,Pass,,
775800,3756810417,316947,316947,,,,,,Pass,Pass,,
775804,1955027342,982309,982309,,,,,,Pass,Pass,,
775808,1887886155,1002983,314425,"[{'314425': 'rovi_id:3909558884,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":44,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '775808,Map_reason:{""color"":0.0,""language"":0.0,""credits"":1.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.9,""run_time"":0.0,""release_year_diff"":1.0,""release_year_missing"":0.0,""run_time_diff"":9.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.38}'}]","[{'1002983': 'rovi_id:1887886155,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":18,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail,False,False
775820,4029637855,986663,986663,,,,,,Pass,Pass,,
776068,1867719072,971347,971347,,,,,,Pass,Pass,,
776200,4954315732,334541,12282964,"[{'12282964': 'rovi_id:1380264267,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":21,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'Hulu_id': '136413'}, {'source_id': '776200,Map_reason:{""color"":0.0,""language"":0.0,""credits"":1.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":12.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.4}'}]","[{'334541': 'rovi_id:4954315732,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":3,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}]",True,,False,Fail,Fail,False,True
776211,3424704702,151511,151511,,,,,,Pass,Pass,,
776215,4000721423,316182,316182,,,,,,Pass,Pass,,
776990,649987051,12277176,12277176,,,,,,Pass,Pass,,
777040,3515437385,976003,976003,,,,,,Pass,Pass,,
777044,569449708,823071,823071,,,,,,Pass,Pass,,
777312,1922447972,976536,976536,,,,,,Pass,Pass,,
777368,3163146260,169730,169730,,,,,,Pass,Pass,,
777472,3536861328,384927,384927,,,,,,Pass,Pass,,
777476,3581779683,31483,31483,,,,,,Pass,Pass,,
777488,1768485284,12284607,12284607,,,,,,Pass,Pass,,
777492,3235523343,12286296,12286296,,,,,,Pass,Pass,,
777497,3158404424,153861,153861,,,,,,Pass,Pass,,
777502,1879453170,149167,149167,,,,,,Pass,Pass,,
777507,1252938503,148845,14879036,"[{'source_id': '777507,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.8888888889,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":8.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.3444444444}'}]","[{'148845': 'rovi_id:1252938503,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":56,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'gb_id': '138727'}, {'source_id': '802302,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":0,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.0}'}]",,True,False,Fail,Fail,False,True
777532,3424704838,171967,171967,,,,,,Pass,Pass,,
777561,1941991749,147346,147346,,,,,,Pass,Pass,,
777566,3158404412,158843,158843,,,,,,Pass,Pass,,
777587,744924146,12277846,12277846,,,,,,Pass,Pass,,
777592,1381083924,12283051,12283051,,,,,,Pass,Pass,,
777597,1618824073,148105,148105,,,,,,Pass,Pass,,
777607,1879453202,147179,147179,,,,,,Pass,Pass,,
777616,3158404227,160980,160980,,,,,,Pass,Pass,,
777657,1250596927,12282223,12282223,,,,,,Pass,Pass,,
777662,945429487,115302,115302,,,,,,Pass,Pass,,
777799,2034604718,30947,30947,,,,,,Pass,Pass,,
777823,1843847368,950539,950539,,,,,,Pass,Pass,,
777979,1530730132,163497,163497,,,,,,Pass,Pass,,
778103,3676341730,980691,980691,,,,,,Pass,Pass,,
778273,1506961409,164715,164715,,,,,,Pass,Pass,,
778325,502186173,21197,21197,,,,,,Pass,Pass,,
778333,3596078566,977983,977983,,,,,,Pass,Pass,,
778345,7053148287,12785154,12785154,,,,,,Pass,Pass,,
778349,1136205801,44020,44020,,,,,,Pass,Pass,,
778357,1097817027,29474,29474,,,,,,Pass,Pass,,
778377,314826523,12274876,12274876,,,,,,Pass,Pass,,
778385,1197169520,868073,868073,,,,,,Pass,Pass,,
778409,3761874256,981902,981902,,,,,,Pass,Pass,,
778513,1402697646,929177,929177,,,,,,Pass,Pass,,
778517,1555896320,900525,900525,,,,,,Pass,Pass,,
778521,1814523168,964969,964969,,,,,,Pass,Pass,,
778609,941031649,115195,115195,,,,,,Pass,Pass,,
778633,3647518164,980161,980161,,,,,,Pass,Pass,,
778721,1544819092,148451,240493,"[{'240493': 'rovi_id:359173361,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":60,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '778721,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":0,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.0}'}]","[{'148451': 'rovi_id:1544819092,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":294,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'gb_id': '138087'}]",True,,False,Fail,Fail,False,True
778787,3200897336,31035,31035,,,,,,Pass,Pass,,
778794,3453094352,151109,151109,,,,,,Pass,Pass,,
778798,1527048456,898617,898617,,,,,,Pass,Pass,,
778804,3639090079,314914,314914,,,,,,Pass,Pass,,
778808,3758493925,313661,313661,,,,,,Pass,Pass,,
778812,1313828117,877696,877696,,,,,,Pass,Pass,,
778816,1370825617,884740,884740,,,,,,Pass,Pass,,
778855,3461549756,159688,159688,,,,,,Pass,Pass,,
779110,1292643234,983244,983244,,,,,,Pass,Pass,,
779114,3424704736,983173,983173,,,,,,Pass,Pass,,
779118,3175876991,964965,964965,,,,,,Pass,Pass,,
779122,3449612746,972953,972953,,,,,,Pass,Pass,,
779142,467519732,961953,961953,,,,,,Pass,Pass,,
779382,3137578757,314812,314812,,,,,,Pass,Pass,,
779386,3942484502,316085,316085,,,,,,Pass,Pass,,
779390,3643040708,982874,982874,,,,,,Pass,Pass,,
779394,1970714202,966898,966898,,,,,,Pass,Pass,,
779398,1922447956,972458,972458,,,,,,Pass,Pass,,
779406,1271212260,978857,978857,,,,,,Pass,Pass,,
779414,3515436268,163069,163069,,,,,,Pass,Pass,,
779418,1939285403,316388,316388,,,,,,Pass,Pass,,
779422,3936486474,983436,983436,,,,,,Pass,Pass,,
779426,3565504730,981501,981501,,,,,,Pass,Pass,,
779430,3645754916,979804,979804,,,,,,Pass,Pass,,
779442,3936124462,983388,983388,,,,,,Pass,Pass,,
779526,1874816258,985601,985601,,,,,,Pass,Pass,,
779602,1732107153,985981,985981,,,,,,Pass,Pass,,
779694,3936068879,983347,983347,,,,,,Pass,Pass,,
779698,4495146763,1009210,1009210,,,,,,Pass,Pass,,
779842,3972055545,315543,315543,,,,,,Pass,Pass,,
779854,3997326471,985571,985571,,,,,,Pass,Pass,,
779858,1915890613,152705,13523954,"[{'Hulu_id': '169472'}, {'source_id': '779858,Map_reason:{""color"":1,""language"":0,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":0.9,""run_time"":0,""release_year_diff"":1,""release_year_missing"":0,""run_time_diff"":2071,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:13523954"",""id_2"":""vudu:779858"",""score"":2.88}'}]","[{'152705': 'rovi_id:1915890613,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8333333333333334,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":496,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'gb_id': '150431'}, {'source_id': '854852,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":0,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.0}'}]",,True,False,Fail,Fail,False,True
779862,3971939048,315564,315564,,,,,,Pass,Pass,,
779866,1922448032,312128,312128,,,,,,Pass,Pass,,
779869,3333176697,315551,315551,,,,,,Pass,Pass,,
779874,3919443883,985618,985618,,,,,,Pass,Pass,,
779878,21657959,420077,420077,,,,,,Pass,Pass,,
779882,3643040696,983176,983176,,,,,,Pass,Pass,,
779896,1464368254,893254,893254,,,,,,Pass,Pass,,
779912,3657387161,46466,46466,,,,,,Pass,Pass,,
779923,4029382048,316716,316716,,,,,,Pass,Pass,,
779927,3989503985,985579,985579,,,,,,Pass,Pass,,
779931,4026707048,987365,987365,,,,,,Pass,Pass,,
779939,4145829710,319949,319949,,,,,,Pass,Pass,,
779943,1380264345,885502,885502,,,,,,Pass,Pass,,
779947,5308172548,1039558,983735,"[{'983735': 'rovi_id:3942484320,Map_reason:not found in projectx'}, {'Hulu_id': '141228'}, {'source_id': '779947,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.8,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":412.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.3}'}]","[{'1039558': 'rovi_id:5308172548,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":15,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '906702,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.8571428571,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":1.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.3285714286}'}]",True,True,False,Fail,Fail,False,True
779955,13616168,986213,986213,,,,,,Pass,Pass,,
779959,4026666222,1009154,317632,"[{'317632': 'rovi_id:4102812724,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":50,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'Hulu_id': '141229'}, {'source_id': '779959,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":1.0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":0,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":2,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:317632"",""id_2"":""vudu:779959"",""score"":3.9}'}]","[{'1009154': 'rovi_id:4026666222,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":24,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail,False,True
779963,3297156609,31581,31581,,,,,,Pass,Pass,,
779967,3365405951,384634,384634,,,,,,Pass,Pass,,
779971,3444273657,31805,31805,,,,,,Pass,Pass,,
779982,3997212890,985613,985613,,,,,,Pass,Pass,,
779986,3158404207,153771,153771,,,,,,Pass,Pass,,
779990,3137798068,147659,147659,,,,,,Pass,Pass,,
779994,1803479335,146487,14104050,"[{'source_id': '779994,Map_reason:{""color"":1.0,""language"":0.0,""credits"":0.6,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.2}'}]","[{'146487': 'rovi_id:1803479335,Map_reason:not found in projectx'}, {'gb_id': '137139'}]",,,False,Fail,Fail,False,True
780066,3464652469,983848,983848,,,,,,Pass,Pass,,
780078,5619954106,1050027,20684,"[{'20684': 'rovi_id:3944898659,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":210,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'Hulu_id': '139730'}, {'source_id': '780078,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.8571428571,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":147.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.3285714286}'}]","[{'1050027': 'rovi_id:5619954106,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8888888888888888,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":0,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.0}'}, {'gb_id': '158464'}, {'source_id': '920698,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.8333333333,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.9,""run_time"":0.0,""release_year_diff"":1.0,""release_year_missing"":0.0,""run_time_diff"":464.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.2966666667}'}]",True,True,False,Fail,Fail,False,True
780086,1919460727,146870,146870,,,,,,Pass,Pass,,
780098,1867717572,147644,147644,,,,,,Pass,Pass,,
780102,3158404209,164397,164397,,,,,,Pass,Pass,,
780106,3436034868,972715,972715,,,,,,Pass,Pass,,
780250,3643040640,985325,985325,,,,,,Pass,Pass,,
780746,3987279476,988486,988486,,,,,,Pass,Pass,,
780754,4017105096,316513,316513,,,,,,Pass,Pass,,
781010,1867719078,954622,954622,,,,,,Pass,Pass,,
781420,1796258444,12284805,12284805,,,,,,Pass,Pass,,
781424,3260744838,170254,170254,,,,,,Pass,Pass,,
781428,6201774305,1068236,2162219,"[{'2162219': 'rovi_id:2422736,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":7,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '781428,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":4797.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":2.9}'}]","[{'1068236': 'rovi_id:6201774305,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":12,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",True,,False,Fail,Fail,False,False
781440,1488127675,895860,895860,,,,,,Pass,Pass,,
781444,3925138509,982934,982934,,,,,,Pass,Pass,,
781472,1200709716,868383,868383,,,,,,Pass,Pass,,
781504,4495146709,1009198,1009198,,,,,,Pass,Pass,,
