Vudu_id,Rovi_id,projectx_id_rovi,projectx_id_Vudu,Dev_Vudu_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_Vudu_id_present,variant_present,Comment,Result of mapping
407153,1053993499,15134,15134,,,,,,Pass,Pass
407164,982759757,96085,96085,,,,,,Pass,Pass
407420,19220259,766242,766242,,,,,,Pass,Pass
407717,19003130,761570,761570,,,,,,Pass,Pass
407721,22520465,785152,785152,,,,,,Pass,Pass
407756,22465505,784301,784301,,,,,,Pass,Pass
407760,363725741,807275,807275,,,,,,Pass,Pass
407770,21691071,775374,775374,,,,,,Pass,Pass
407858,370469128,242129,242129,,,,,,Pass,Pass
407862,333290056,239923,239923,,,,,,Pass,Pass
407868,318533087,122525,122525,,,,,,Pass,Pass
407874,370469127,169135,169135,,,,,,Pass,Pass
407878,360245976,240794,240794,,,,,,Pass,Pass
407882,333290058,239920,239920,,,,,,Pass,Pass
407962,335839072,240203,240203,,,,,,Pass,Pass
408247,443892159,12557,12557,,,,,,Pass,Pass
409159,21884880,110563,110563,,,,,,Pass,Pass
409168,18051591,12266905,12266905,,,,,,Pass,Pass
409381,13867534,108090,108090,,,,,,Pass,Pass
409603,22432585,783795,783795,,,,,,Pass,Pass
409654,22520356,170972,170972,,,,,,Pass,Pass
410086,303158569,796910,796910,,,,,,Pass,Pass
410261,313698507,109395,109395,,,,,,Pass,Pass
410279,333290053,239911,239911,,,,,,Pass,Pass
410285,67270763,12272629,12272629,,,,,,Pass,Pass
410434,309234177,113891,113891,,,,,,Pass,Pass
410438,66927790,791299,791299,,,,,,Pass,Pass
410442,22396759,783491,783491,,,,,,Pass,Pass
410450,1007401160,129268,129268,,,,,,Pass,Pass
410616,22254375,112996,112996,,,,,,Pass,Pass
410779,20026055,135456,135456,,,,,,Pass,Pass
410783,66497450,124645,124645,,,,,,Pass,Pass
410791,371971707,242285,242285,,,,,,Pass,Pass
410824,18887545,105577,105577,,,,,,Pass,Pass
410829,18997924,105124,105124,,,,,,Pass,Pass
412696,467204,85161,85161,,,,,,Pass,Pass
412704,22563668,108398,108398,,,,,,Pass,Pass
412709,982759787,108712,108712,,,,,,Pass,Pass
412714,21714031,105252,105252,,,,,,Pass,Pass
412719,13260091,107270,107270,,,,,,Pass,Pass
413154,22524989,103115,103115,,,,,,Pass,Pass
413162,66260369,787781,787781,,,,,,Pass,Pass
413170,67122804,792276,792276,,,,,,Pass,Pass
413174,334731270,138520,138520,,,,,,Pass,Pass
413532,17950963,747145,747145,,,,,,Pass,Pass
413536,67204401,126602,126602,,,,,,Pass,Pass
413540,325189015,101426,101426,,,,,,Pass,Pass
413544,311686415,798645,798645,,,,,,Pass,Pass
413582,555594310,822167,822167,,,,,,Pass,Pass
413586,22176385,12270607,12270607,,,,,,Pass,Pass
413590,303426285,797022,14574531,"[{'source_id': '413590,Map_reason:not found in projectx'}]","[{'797022': 'rovi_id:303426285,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":85,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,FALSE,Fail,Fail
414147,21710438,123720,123720,,,,,,Pass,Pass
414155,342758034,805049,805049,,,,,,Pass,Pass
414191,17557667,95841,12992805,"[{'source_id': '414191,Map_reason:{""color"":1.0,""language"":0.0,""credits"":0.5,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.15}'}]","[{'95841': 'rovi_id:17557667,Map_reason:not found in projectx'}]",,,FALSE,Fail,Fail
414195,19750904,107395,107395,,,,,,Pass,Pass
414207,22398186,294292,294292,,,,,,Pass,Pass
414439,982760188,106833,106833,,,,,,Pass,Pass
414680,365365781,241594,241594,,,,,,Pass,Pass
414814,378334333,12275795,12275795,,,,,,Pass,Pass
414968,67508198,793435,793435,,,,,,Pass,Pass
415032,22605095,94320,94320,,,,,,Pass,Pass
415056,812510667,842338,842338,,,,,,Pass,Pass
415429,290846544,108780,108780,,,,,,Pass,Pass
415474,311189940,798529,798529,,,,,,Pass,Pass
415482,22254114,106843,106843,,,,,,Pass,Pass
415805,22462129,1029353,1029353,,,,,,Pass,Pass
415869,994723189,105655,105655,,,,,,Pass,Pass
416185,359971183,806597,806597,,,,,,Pass,Pass
416197,22254055,781010,781010,,,,,,Pass,Pass
416326,982759744,98235,98235,,,,,,Pass,Pass
416331,66483937,107683,107683,,,,,,Pass,Pass
416341,66973709,123280,123280,,,,,,Pass,Pass
416353,1267226,23671,23671,,,,,,Pass,Pass
416379,435127,12258242,12258242,,,,,,Pass,Pass
416388,303709914,28663,28663,,,,,,Pass,Pass
416509,326951763,802413,802413,,,,,,Pass,Pass
416517,454750,569951,569951,,,,,,Pass,Pass
416524,22398250,229557,229557,,,,,,Pass,Pass
416531,459761,570692,570692,,,,,,Pass,Pass
416540,67614477,106022,106022,,,,,,Pass,Pass
416566,66418337,102418,102418,,,,,,Pass,Pass
416881,66586561,789490,14574027,"[{'source_id': '416881,Map_reason:not found in projectx'}]","[{'789490': 'rovi_id:66586561,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":1037,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,FALSE,Fail,Fail
416960,294634,555618,555618,,,,,,Pass,Pass
416964,21639745,225849,225849,,,,,,Pass,Pass
417000,364754391,241571,241571,,,,,,Pass,Pass
417032,1064577217,859783,28540,"[{'859783': 'rovi_id:1005659973,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":464,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '417032,Map_reason:{""color"":0.0,""language"":0.0,""credits"":1.0,""directors"":1.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":0.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":2002.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.9}'}]","[{'859783': 'rovi_id:1064577217,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":483,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail
417057,2455974,114296,114296,,,,,,Pass,Pass
417169,19138371,107700,107700,,,,,,Pass,Pass
417433,982760741,12273724,14801893,"[{'source_id': '417433,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":1.0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":0,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":209,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:12788812"",""id_2"":""vudu:417433"",""score"":3.9}'}]","[{'12273724': 'rovi_id:982760741,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":314,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,FALSE,Fail,Fail
417443,328042431,12274789,12274789,,,,,,Pass,Pass
417448,22504254,109824,109824,,,,,,Pass,Pass
417453,21778978,776755,776755,,,,,,Pass,Pass
417457,67160291,170132,170132,,,,,,Pass,Pass
417593,18166788,95881,797418,"[{'95881': 'rovi_id:305628013,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":168,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '417593,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.75,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":111.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.275}'}]","[{'95881': 'rovi_id:18166788,Map_reason:not found in projectx'}, {'source_id': '1011740,Map_reason:{""color"":0.0,""language"":0.0,""credits"":1.0,""directors"":1.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":0.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":21.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.9}'}]",TRUE,TRUE,FALSE,Fail,Fail
417605,289956272,159827,885521,"[{'159827': 'rovi_id:1380765214,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8666666666666667,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":130,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '417605,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":1.0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":0,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":28,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:885521"",""id_2"":""vudu:417605"",""score"":3.9}'}]","[{'159827': 'rovi_id:289956272,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":108,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail
417609,66857136,146616,146616,,,,,,Pass,Pass
417689,22520413,785136,785136,,,,,,Pass,Pass
417693,1534269,61194,61194,,,,,,Pass,Pass
418233,66260395,787747,787747,,,,,,Pass,Pass
418542,982760218,109555,109555,,,,,,Pass,Pass
418556,982759581,104363,104363,,,,,,Pass,Pass
418577,383640722,113353,113353,,,,,,Pass,Pass
418656,18078923,750036,750036,,,,,,Pass,Pass
418663,1702226,891540,891540,,,,,,Pass,Pass
418729,371370066,29920,29920,,,,,,Pass,Pass
418745,1034923160,19529,19529,,,,,,Pass,Pass
418747,4812203480,1021724,1021724,,,,,,Pass,Pass
418754,333646751,12274403,12274403,,,,,,Pass,Pass
418765,21972276,27237,27237,,,,,,Pass,Pass
418769,21581553,[133479],[133479],,,,,,Pass,Pass
418783,311190146,168077,168077,,,,,,Pass,Pass
418787,4007399923,316406,316406,,,,,,Pass,Pass
418791,385325592,15027,15027,,,,,,Pass,Pass
418803,379849384,243097,243097,,,,,,Pass,Pass
418807,307016782,797705,797705,,,,,,Pass,Pass
418836,66260236,787815,787815,,,,,,Pass,Pass
419076,333646707,12274760,12274760,,,,,,Pass,Pass
419112,312871911,798925,798925,,,,,,Pass,Pass
419136,66237920,136334,136334,,,,,,Pass,Pass
419148,67189618,127727,127727,,,,,,Pass,Pass
419156,2470969,[84181],[84181],,,,,,Pass,Pass
419184,2253760,49296,49296,,,,,,Pass,Pass
419243,326320459,802179,802179,,,,,,Pass,Pass
419695,982759681,12280313,12280313,,,,,,Pass,Pass
419701,982759775,110017,110017,,,,,,Pass,Pass
419755,22366826,782904,1096455,"[{'782904': 'rovi_id:302044067,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":108,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '419755,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":1180.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":2.9}'}]","[{'782904': 'rovi_id:22366826,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":1311,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail
419761,982759723,110207,110207,,,,,,Pass,Pass
419765,337524658,804721,804721,,,,,,Pass,Pass
419769,982759582,128973,128973,,,,,,Pass,Pass
419968,982697357,104222,104222,,,,,,Pass,Pass
419972,22254397,781032,781032,,,,,,Pass,Pass
420017,22556278,785650,785650,,,,,,Pass,Pass
421065,459191966,813760,813760,,,,,,Pass,Pass
421069,18864218,757856,757856,,,,,,Pass,Pass
421073,21803171,777059,794281,"[{'777059': 'rovi_id:288902161,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":0,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.0}'}, {'source_id': '421073,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":2,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:794281"",""id_2"":""vudu:421073"",""score"":3.4}'}]","[{'777059': 'rovi_id:21803171,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":34,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail
421077,990416457,854509,854509,,,,,,Pass,Pass
421081,66913662,791110,791110,,,,,,Pass,Pass
421097,2433786,401366,401366,,,,,,Pass,Pass
421257,22556291,785659,785659,,,,,,Pass,Pass
421265,310741877,102058,102058,,,,,,Pass,Pass
421273,439070941,123430,123430,,,,,,Pass,Pass
421590,1146128649,864397,864397,,,,,,Pass,Pass
422015,66237939,787619,795085,"[{'787619': 'rovi_id:293980830,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8333333333333334,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":0,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.0}'}, {'source_id': '422015,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.9,""run_time"":0.0,""release_year_diff"":1.0,""release_year_missing"":0.0,""run_time_diff"":155.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":2.88}'}]","[{'787619': 'rovi_id:66237939,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":17,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail
422111,66345508,103158,27758,"[{'103158': 'rovi_id:67507651,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":4,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '422111,Map_reason:{""color"":0.0,""language"":0.0,""credits"":1.0,""directors"":1.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":0.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":226.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.9}'}]","[{'103158': 'rovi_id:66345508,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":310,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '435121,Map_reason:{""color"":0,""language"":0,""credits"":0.7142857143,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":61,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:103158"",""id_2"":""vudu:435121"",""score"":3.2571428571}'}]",TRUE,TRUE,FALSE,Fail,Fail
422219,66624178,12272120,12272120,,,,,,Pass,Pass
422224,19767177,107010,107010,,,,,,Pass,Pass
422229,995192208,101657,101657,,,,,,Pass,Pass
422289,931641523,850573,850573,,,,,,Pass,Pass
422317,325700166,28837,28837,,,,,,Pass,Pass
422353,342452091,113969,113969,,,,,,Pass,Pass
422369,308931006,109578,109578,,,,,,Pass,Pass
422466,1146076142,270056,270056,,,,,,Pass,Pass
422579,22434643,122886,122886,,,,,,Pass,Pass
422599,66345509,855754,855754,,,,,,Pass,Pass
422607,377594432,126908,126908,,,,,,Pass,Pass
422619,982760380,14120,14120,,,,,,Pass,Pass
422642,982759781,111445,111445,,,,,,Pass,Pass
422662,21969128,778894,778894,,,,,,Pass,Pass
422674,448889919,129652,129652,,,,,,Pass,Pass
422678,4730535425,331197,331197,,,,,,Pass,Pass
422734,329263758,239421,239421,,,,,,Pass,Pass
422738,867690984,258267,258267,,,,,,Pass,Pass
422742,7509007645,12970694,12970694,,,,,,Pass,Pass
422746,467552757,245447,245447,,,,,,Pass,Pass
422750,289935394,794453,361293,"[{'794453': 'rovi_id:6086004157,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":204,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '422750,Map_reason:{""color"":0,""language"":0,""credits"":0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":1,""directors_missing"":1,""part_names_missing"":1,""release_year"":0.9,""run_time"":1,""release_year_diff"":1,""release_year_missing"":0,""run_time_diff"":0,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:361293"",""id_2"":""vudu:422750"",""score"":2.98}'}]","[{'794453': 'rovi_id:289935394,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":35,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail
422782,312583350,798811,798811,,,,,,Pass,Pass
422786,378339980,809359,809359,,,,,,Pass,Pass
423362,656786448,125789,14573930,"[{'source_id': '423362,Map_reason:not found in projectx'}]","[{'125789': 'rovi_id:656786448,Map_reason:not found in projectx'}]",,,FALSE,Fail,Fail
423366,571632047,823233,823233,,,,,,Pass,Pass
423413,417915,566418,566418,,,,,,Pass,Pass
423509,22176459,780679,780679,,,,,,Pass,Pass
423513,22583699,373785,373785,,,,,,Pass,Pass
423521,385785095,243512,243512,,,,,,Pass,Pass
423529,382188100,809906,809906,,,,,,Pass,Pass
423533,1158010443,865681,122902,"[{'865681': 'rovi_id:982759807,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":2,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '423533,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":1.0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":0,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":144,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:122902"",""id_2"":""vudu:423533"",""score"":3.9}'}]","[{'865681': 'rovi_id:1158010443,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":14,""totalScore"":0.0,""LanguageMatch"":false,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail
423539,319678256,[800161],[800161],,,,,,Pass,Pass
423543,424024664,118758,118758,,,,,,Pass,Pass
423545,320298383,800401,800401,,,,,,Pass,Pass
423580,66625052,127780,127780,,,,,,Pass,Pass
423584,66034943,786362,786362,,,,,,Pass,Pass
423594,22520417,125921,125921,,,,,,Pass,Pass
423630,66625086,789912,789912,,,,,,Pass,Pass
423634,3976863567,315648,12966309,"[{'source_id': '423634,Map_reason:{""color"":1.0,""language"":0.0,""credits"":0.0,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":1.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":1.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":0.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.0}'}]","[{'315648': 'rovi_id:3976863567,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8518518518518519,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":5,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,FALSE,Fail,Fail
423646,67071500,114554,114554,,,,,,Pass,Pass
423874,66624987,789866,789866,,,,,,Pass,Pass
423929,315483221,105102,105102,,,,,,Pass,Pass
424031,1197169519,160791,108188,"[{'160791': 'rovi_id:66135225,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":28,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '424031,Map_reason:{""color"":0,""language"":0,""credits"":0.7777777778,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":1,""part_names_missing"":1,""release_year"":0.9,""run_time"":0,""release_year_diff"":1,""release_year_missing"":0,""run_time_diff"":15,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:108188"",""id_2"":""vudu:424031"",""score"":3.2688888889}'}]","[{'160791': 'rovi_id:1197169519,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":28,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '688287,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.8888888889,""directors"":0.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":1.0,""part_names_missing"":1.0,""release_year"":0.9,""run_time"":0.0,""release_year_diff"":1.0,""release_year_missing"":0.0,""run_time_diff"":34.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.3244444444}'}]",TRUE,TRUE,FALSE,Fail,Fail
424035,995566586,124843,124843,,,,,,Pass,Pass
424039,22520429,785144,785144,,,,,,Pass,Pass
424069,329502600,13185,13185,,,,,,Pass,Pass
424076,4795222839,360926,360926,,,,,,Pass,Pass
424079,1317794,57033,57033,,,,,,Pass,Pass
424104,1111841,55498,55498,,,,,,Pass,Pass
