source,sm_id,id,launch_id,show_type,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,Gb_id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id count for duplicate,Hulu_id count for duplicate,Mapped rovi_id for duplicate,Mapped Gb_id for duplicate,Mapped Hulu_id for duplicate,variant parent id present,variant_parent_id,link_fetched_from,Sources of link
Hulu,,1514662,61378402,MO,Dans Paris,,,2006,False,[],,,,"('No multiple ids for this link', 1514662)",No multiple ids for this link
Hulu,,1529303,61378117,MO,The Color Purple,,,1985,False,[],,,,"('No multiple ids for this link', 1529303)",No multiple ids for this link
Hulu,,1529304,61378083,MO,Final Destination 3,,,2006,False,[],,,,"('No multiple ids for this link', 1529304)",No multiple ids for this link
Hulu,,1528581,61378054,MO,Final Destination 2,,,2003,False,[],,,,"('No multiple ids for this link', 1528581)",No multiple ids for this link
Hulu,,1514675,61378040,MO,Vampires,,,2010,False,[],,,,"('No multiple ids for this link', 1514675)",No multiple ids for this link
Hulu,,1543793,61378004,MO,Lost In Space,,,1998,False,[],,,,"('No multiple ids for this link', 1543793)",No multiple ids for this link
Hulu,,1528891,61377999,MO,Seven,,,1995,False,[],,,,"('No multiple ids for this link', 1528891)",No multiple ids for this link
Hulu,,1529386,61377996,MO,Final Destination,,,2000,False,[],,,,"('No multiple ids for this link', 1529386)",No multiple ids for this link
Hulu,,1528580,61377984,MO,The Final Destination,,,2009,False,[],,,,"('No multiple ids for this link', 1528580)",No multiple ids for this link
Hulu,,1514157,61377288,MO,The Time That Remains,,,2009,False,[],,,,"('No multiple ids for this link', 1514157)",No multiple ids for this link
Hulu,,1514674,61377272,MO,The Myth of the American Sleepover,,,2010,False,[],,,,"('No multiple ids for this link', 1514674)",No multiple ids for this link
Hulu,,1514131,61377197,MO,Turtles Can Fly,,,2004,False,[],,,,"('No multiple ids for this link', 1514131)",No multiple ids for this link
Hulu,,1527409,61377160,MO,An Unreasonable Man,,,2006,False,[],,,,"('No multiple ids for this link', 1527409)",No multiple ids for this link
Hulu,,1514156,61377140,MO,The Overbrook Brothers,,,2009,False,[],,,,"('No multiple ids for this link', 1514156)",No multiple ids for this link
Hulu,,1540190,61377138,MO,Paper Covers Rock,,,2008,False,[],,,,"('No multiple ids for this link', 1540190)",No multiple ids for this link
Hulu,,1514155,61377124,MO,Rain,,,2008,False,[],,,,"('No multiple ids for this link', 1514155)",No multiple ids for this link
Hulu,,1514063,61376700,MO,The Chateau,,,2001,False,[],,,,"('No multiple ids for this link', 1514063)",No multiple ids for this link
Hulu,,1514121,61376618,MO,Someone Else,,,2006,False,[],,,,"('No multiple ids for this link', 1514121)",No multiple ids for this link
Hulu,,1514115,61376329,MO,We Are What We Are,,,2010,False,[],,,,"('No multiple ids for this link', 1514115)",No multiple ids for this link
Hulu,,1514113,61376311,MO,Puzzle,,,2009,False,[],,,,"('No multiple ids for this link', 1514113)",No multiple ids for this link
Hulu,,1533145,61376293,MO,The Fifth Element,,,1997,False,[],,,,"('No multiple ids for this link', 1533145)",No multiple ids for this link
Hulu,,1523948,61376288,MO,Planet 51,,,2009,False,[],,,,"('No multiple ids for this link', 1523948)",No multiple ids for this link
Hulu,,1529142,61376276,MO,Vincere,,,2009,False,[],,,,"('No multiple ids for this link', 1529142)",No multiple ids for this link
Hulu,,1514103,61376249,MO,The Princess of Montpensier,,,2010,False,[],,,,"('No multiple ids for this link', 1514103)",No multiple ids for this link
Hulu,,1514110,61376175,MO,Stung,,,2015,False,[],,,,"('No multiple ids for this link', 1514110)",No multiple ids for this link
Hulu,,1514108,61376123,MO,Accomplices,,,2009,False,[],,,,"('No multiple ids for this link', 1514108)",No multiple ids for this link
Hulu,,1513918,61376058,MO,A Year Ago in Winter,,,2008,False,[],,,,"('No multiple ids for this link', 1513918)",No multiple ids for this link
Hulu,,1514107,61376056,MO,Walk Away Renee,,,2011,False,[],,,,"('No multiple ids for this link', 1514107)",No multiple ids for this link
Hulu,,1514109,61376027,MO,Unmade Beds,,,2009,False,[],,,,"('No multiple ids for this link', 1514109)",No multiple ids for this link
Hulu,,1536694,61375945,MO,Sangre de Mi Sangre,,,2007,False,[],,,,"('No multiple ids for this link', 1536694)",No multiple ids for this link
Hulu,,1533677,61375884,MO,The Beach Bum,,,2019,False,[],,,,"('No multiple ids for this link', 1533677)",No multiple ids for this link
Hulu,,1532932,61375796,MO,The Fifth Element,,,1997,False,[],,,,"('No multiple ids for this link', 1532932)",No multiple ids for this link
Hulu,,1527426,61375630,MO,The Hunchback of Notre Dame,,,1923,False,[],,,,"('No multiple ids for this link', 1527426)",No multiple ids for this link
Hulu,,1538431,61375609,MO,Blue Gold: American Jeans,,,2014,False,[],,,,"('No multiple ids for this link', 1538431)",No multiple ids for this link
Hulu,,1512699,61375457,MO,The Standoff at Sparrow Creek,,,2018,False,[],,,,"('No multiple ids for this link', 1512699)",No multiple ids for this link
Hulu,,1512702,61375454,MO,The Man Who Killed Hitler and Then the Bigfoot,,,2018,False,[],,,,"('No multiple ids for this link', 1512702)",No multiple ids for this link
Hulu,,1513043,61374224,MO,Culture Shock,,,2019,False,[],,,,"('No multiple ids for this link', 1513043)",No multiple ids for this link
Hulu,,1511359,61374145,MO,The Appeared,,,2007,False,[],,,,"('No multiple ids for this link', 1511359)",No multiple ids for this link
Hulu,,1512620,61373092,MO,Johnny Mad Dog,,,2008,False,[],,,,"('No multiple ids for this link', 1512620)",No multiple ids for this link
Hulu,,1511358,61373074,MO,Manglehorn,,,2014,False,[],,,,"('No multiple ids for this link', 1511358)",No multiple ids for this link
Hulu,,1518023,61373062,MO,Star Trek: Nemesis,,,2002,False,[],,,,"('No multiple ids for this link', 1518023)",No multiple ids for this link
Hulu,,1513547,61372972,MO,Leaving,,,2009,False,[],,,,"('No multiple ids for this link', 1513547)",No multiple ids for this link
Hulu,,1512622,61372646,MO,Hellions,,,2015,False,[],,,,"('No multiple ids for this link', 1512622)",No multiple ids for this link
Hulu,,1512619,61372635,MO,Death Bell,,,2008,False,[],,,,"('No multiple ids for this link', 1512619)",No multiple ids for this link
Hulu,,1512615,61372551,MO,Faintheart,,,2008,False,[],,,,"('No multiple ids for this link', 1512615)",No multiple ids for this link
Hulu,,1526903,61372548,MO,I Trapped the Devil,,,2019,False,[],,,,"('No multiple ids for this link', 1526903)",No multiple ids for this link
Hulu,,1510313,61372206,MO,Killing Them Safely,,,2015,False,[],,,,"('No multiple ids for this link', 1510313)",No multiple ids for this link
Hulu,,1512616,61372127,MO,Evolution,,,2015,False,[],,,,"('No multiple ids for this link', 1512616)",No multiple ids for this link
Hulu,,1523330,61371897,MO,Apollo 11,,,2019,False,[],,,,"('No multiple ids for this link', 1523330)",No multiple ids for this link
Hulu,,1526698,61371853,MO,The Field Guide to Evil,,,2018,False,[],,,,"('No multiple ids for this link', 1526698)",No multiple ids for this link
Hulu,,1528119,61371056,MO,My Bloody Valentine,,,1981,False,[],,,,"('No multiple ids for this link', 1528119)",No multiple ids for this link
Hulu,,1527422,61371020,MO,A Simple Favor,,,2018,False,[],,,,"('No multiple ids for this link', 1527422)",No multiple ids for this link
Hulu,,1535577,61370282,MO,The Amazing Johnathan Documentary,,,2019,False,[],,,,"('No multiple ids for this link', 1535577)",No multiple ids for this link
Hulu,,1513543,61369802,MO,I Remember You,,,2017,False,[],,,,"('No multiple ids for this link', 1513543)",No multiple ids for this link
Hulu,,1513545,61368932,MO,Bunny and the Bull,,,2009,False,[],,,,"('No multiple ids for this link', 1513545)",No multiple ids for this link
Hulu,,1541101,61368786,MO,Anthropoid,,,2016,False,[],,,,"('No multiple ids for this link', 1541101)",No multiple ids for this link
Hulu,,1538207,61368778,MO,Captain Fantastic,,,2016,False,[],,,,"('No multiple ids for this link', 1538207)",No multiple ids for this link
Hulu,,1512613,61368369,MO,The Childhood of a Leader,,,2015,False,[],,,,"('No multiple ids for this link', 1512613)",No multiple ids for this link
Hulu,,1512611,61368314,MO,Beyond the Gates,,,2016,False,[],,,,"('No multiple ids for this link', 1512611)",No multiple ids for this link
Hulu,,1534224,61367169,MO,Andy Irons: Kissed by God,,,2018,False,[],,,,"('No multiple ids for this link', 1534224)",No multiple ids for this link
Hulu,,1532816,61367111,MO,The Lincoln Lawyer,,,2011,False,[],,,,"('No multiple ids for this link', 1532816)",No multiple ids for this link
Hulu,,1527423,61366993,MO,Mission: Impossible - Fallout,,,2018,False,[],,,,"('No multiple ids for this link', 1527423)",No multiple ids for this link
Hulu,,1518021,61366625,MO,Furry Vengeance,,,2010,False,[],,,,"('No multiple ids for this link', 1518021)",No multiple ids for this link
Hulu,,1536217,61366137,MO,Dogman,,,2018,False,[],,,,"('No multiple ids for this link', 1536217)",No multiple ids for this link
Hulu,,1537378,61366133,MO,Hail Satan?,,,2019,False,[],,,,"('No multiple ids for this link', 1537378)",No multiple ids for this link
Hulu,,1518022,61365863,MO,Rat Race,,,2001,False,[],,,,"('No multiple ids for this link', 1518022)",No multiple ids for this link
Hulu,,1527417,61365413,MO,Operation Finale,,,2018,False,[],,,,"('No multiple ids for this link', 1527417)",No multiple ids for this link
Hulu,,1536213,61365407,MO,The Bookshop,,,2017,False,[],,,,"('No multiple ids for this link', 1536213)",No multiple ids for this link
Hulu,,1536214,61365065,MO,Zoo-Head,,,2019,False,[],,,,"('No multiple ids for this link', 1536214)",No multiple ids for this link
Hulu,,1536216,61365062,MO,Own The Sky,,,2019,False,[],,,,"('No multiple ids for this link', 1536216)",No multiple ids for this link
Hulu,,1536215,61365056,MO,Rattlesnakes,,,2019,False,[],,,,"('No multiple ids for this link', 1536215)",No multiple ids for this link
Hulu,,1539462,61364830,MO,Jawline,,,2019,False,[],,,,"('No multiple ids for this link', 1539462)",No multiple ids for this link
Hulu,,1508610,61363021,MO,Prime,,,2005,False,[],,,,"('No multiple ids for this link', 1508610)",No multiple ids for this link
Hulu,,1518257,61362455,MO,A Little Princess,,,1995,False,[],,,,"('No multiple ids for this link', 1518257)",No multiple ids for this link
Hulu,,1508609,61362454,MO,The Polar Express,,,2005,False,[],,,,"('No multiple ids for this link', 1508609)",No multiple ids for this link
Hulu,,1501045,61360838,MO,They Come Knocking,,,2019,False,[],,,,"('No multiple ids for this link', 1501045)",No multiple ids for this link
Hulu,,1500749,61360813,MO,Out of Blue,,,2018,False,[],,,,"('No multiple ids for this link', 1500749)",No multiple ids for this link
Hulu,,1507676,61360809,MO,Diane,,,2018,False,[],,,,"('No multiple ids for this link', 1507676)",No multiple ids for this link
Hulu,,1505930,61356594,MO,Rules of Engagement,,,2000,False,[],,,,"('No multiple ids for this link', 1505930)",No multiple ids for this link
Hulu,,1508092,61356592,MO,88 Minutes,,,2007,False,[],,,,"('No multiple ids for this link', 1508092)",No multiple ids for this link
Hulu,,1515213,61351200,MO,The Brink,,,2019,False,[],,,,"('No multiple ids for this link', 1515213)",No multiple ids for this link
Hulu,,1538430,61348440,MO,Jerry Lewis: The Man Behind the Clown,,,2016,False,[],,,,"('No multiple ids for this link', 1538430)",No multiple ids for this link
Hulu,,1537169,61348434,MO,Haze,,,2016,False,[],,,,"('No multiple ids for this link', 1537169)",No multiple ids for this link
Hulu,,1539812,61348429,MO,Climate Warriors,,,2018,False,[],,,,"('No multiple ids for this link', 1539812)",No multiple ids for this link
Hulu,,1537174,61348417,MO,"Making a Killing: Guns, Greed, and the NRA",,,2016,False,[],,,,"('No multiple ids for this link', 1537174)",No multiple ids for this link
Hulu,,1537170,61348413,MO,Dr. Feelgood: Dealer or Healer?,,,2016,False,[],,,,"('No multiple ids for this link', 1537170)",No multiple ids for this link
Hulu,,1505928,61348303,MO,The Sum of All Fears,,,2002,False,[],,,,"('No multiple ids for this link', 1505928)",No multiple ids for this link
Hulu,,1513954,61348290,MO,Into the Blue 2: The Reef,,,2009,False,[],,,,"('No multiple ids for this link', 1513954)",No multiple ids for this link
Hulu,,1537168,61348266,MO,Food Choices,,,2016,False,[],,,,"('No multiple ids for this link', 1537168)",No multiple ids for this link
Hulu,,1536775,61348245,MO,Big Voice,,,2015,False,[],,,,"('No multiple ids for this link', 1536775)",No multiple ids for this link
Hulu,,1538591,61348232,MO,Back in Time,,,2015,False,[],,,,"('No multiple ids for this link', 1538591)",No multiple ids for this link
Hulu,,1512163,61348069,MO,Terror in the Woods,,,2018,False,[],,,,"('No multiple ids for this link', 1512163)",No multiple ids for this link
Hulu,,1512006,61348048,MO,Stalked By My Patient,,,2018,False,[],,,,"('No multiple ids for this link', 1512006)",No multiple ids for this link
Hulu,,1514701,61345944,MO,Time Freak,,,2018,False,[],,,,"('No multiple ids for this link', 1514701)",No multiple ids for this link
Hulu,,1519541,61345761,MO,Cursed,,,2005,False,[],,,,"('No multiple ids for this link', 1519541)",No multiple ids for this link
Hulu,,1514702,61345296,MO,The Last Man,,,2018,False,[],,,,"('No multiple ids for this link', 1514702)",No multiple ids for this link
Hulu,,1484441,61343724,MO,Swimming With Men,,,2018,False,[],,,,"('No multiple ids for this link', 1484441)",No multiple ids for this link
Hulu,,1486636,61343666,MO,Mission: Impossible III,,,2006,False,[],,,,"('No multiple ids for this link', 1486636)",No multiple ids for this link
Hulu,,1483746,61343567,MO,DriverX,,,2017,False,[],,,,"('No multiple ids for this link', 1483746)",No multiple ids for this link
Hulu,,1487174,61343514,MO,Good Luck Chuck,,,2007,False,[],,,,"('No multiple ids for this link', 1487174)",No multiple ids for this link
Hulu,,1514700,61343418,MO,After Darkness,,,2018,False,[],,,,"('No multiple ids for this link', 1514700)",No multiple ids for this link
Hulu,,1508316,61342110,MO,My Best Friend's Girl,,,2008,False,[],,,,"('No multiple ids for this link', 1508316)",No multiple ids for this link
Hulu,,1508317,61342101,MO,Cooties,,,2014,False,[],,,,"('No multiple ids for this link', 1508317)",No multiple ids for this link
Hulu,,1528028,61341692,MO,Das Boot,,,1981,False,[],,,,"('No multiple ids for this link', 1528028)",No multiple ids for this link
Hulu,,1496608,61341620,MO,Dragonheart: A New Beginning,,,2000,False,[],,,,"('No multiple ids for this link', 1496608)",No multiple ids for this link
Hulu,,1492615,61341578,MO,Dragonheart,,,1996,False,[],,,,"('No multiple ids for this link', 1492615)",No multiple ids for this link
Hulu,,1496603,61340750,MO,Vox Lux,,,2018,False,[],,,,"('No multiple ids for this link', 1496603)",No multiple ids for this link
Hulu,,1536199,61338320,MO,Electric Love,,,2018,False,[],,,,"('No multiple ids for this link', 1536199)",No multiple ids for this link
Hulu,,1477689,61336997,MO,All That We Destroy,,,2019,False,[],,,,"('No multiple ids for this link', 1477689)",No multiple ids for this link
Hulu,,1493288,61336739,MO,The Oath en Espanol,,,2018,False,[],,,,"('No multiple ids for this link', 1493288)",No multiple ids for this link
Hulu,,1544190,61336028,MO,Nothing Is Truer than Truth,,,2018,False,[],,,,"('No multiple ids for this link', 1544190)",No multiple ids for this link
Hulu,,1536772,61336020,MO,Bogalusa Charm,,,2017,False,[],,,,"('No multiple ids for this link', 1536772)",No multiple ids for this link
Hulu,,1493283,61335987,MO,Vice,,,2018,False,[],,,,"('No multiple ids for this link', 1493283)",No multiple ids for this link
Hulu,,1543798,61335975,MO,Banking on Bitcoin,,,2017,False,[],,,,"('No multiple ids for this link', 1543798)",No multiple ids for this link
Hulu,,1537171,61335600,MO,Addicted to Sexting,,,2015,False,[],,,,"('No multiple ids for this link', 1537171)",No multiple ids for this link
Hulu,,1496602,61333326,MO,District 9,,,2009,False,[],,,,"('No multiple ids for this link', 1496602)",No multiple ids for this link
