source,sm_id,id,launch_id,show_type,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id_count for duplicate,Hulu_id count for duplicate,Mapped rovi_id for duplicate,Mapped gb_id for duplicate,Mapped Hulu_id for duplicate,variant parent id present,variant_parent_id,link_fetched_from,Sources of link
Hulu,30618,1269678,61102144,SE,,The Riveras,Little Divas,2016,False,[],,,,"('No multiple ids for this episode link', 1269678, 30618)",No multiple ids for this episode link,,,,,
Hulu,39424,1269699,61102140,SE,,Chiquis 'n Control,Chi Town,2012,False,[],,,,"('No multiple ids for this episode link', 1269699, 39424)",No multiple ids for this episode link,,,,,
Hulu,28927,1269293,61102064,SE,,The Handmaid's Tale,Other Women,2016,False,[],,,,"('No multiple ids for this episode link', 1269293, 28927)",No multiple ids for this episode link,,,,,
Hulu,26129,1259960,61101965,SE,,Shadowhunters,A Window Into An Empty Room,2016,False,[],,,,"('No multiple ids for this episode link', 1259960, 26129)",No multiple ids for this episode link,,,,,
Hulu,18934,1260127,61101944,SE,,Tokyo Ghoul,(Sub) MAIN: Auction,2014,False,[],,,,"('No multiple ids for this episode link', 1260127, 18934)",No multiple ids for this episode link,,,,,
Hulu,8676,1259928,61101930,SE,,The Young Turks,"Fri, Apr 20, 2018",2011,False,[],,,,"('No multiple ids for this episode link', 1259928, 8676)",No multiple ids for this episode link,,,,,
Hulu,55,1278839,61101928,SE,,King of the Hill,The Son Also Roses,1997,False,[],,,,"('No multiple ids for this episode link', 1278839, 55)",No multiple ids for this episode link,,,,,
Hulu,33985,1306625,61101742,SE,,Ranger Rob,Good Vibrations in Big Sky Park / A Ranger Observation Station,2016,False,[],,,,"('No multiple ids for this episode link', 1306625, 33985)",No multiple ids for this episode link,,,,,
Hulu,36342,1259722,61101741,SE,,The Resident,And the Nurses Get Screwed,2018,False,[],,,,"('No multiple ids for this episode link', 1259722, 36342)",No multiple ids for this episode link,,,,,
Hulu,20383,1259672,61101734,SE,,Divorce Court,Leverett vs Sidler,1999,False,[],,,,"('No multiple ids for this episode link', 1259672, 20383)",No multiple ids for this episode link,,,,,
Hulu,6561,1264113,61101647,SE,,Storage Wars,Granny Get Your Gun,2010,False,[],,,,"('No multiple ids for this episode link', 1264113, 6561)",No multiple ids for this episode link,,,,,
Hulu,38591,1260329,61101627,SE,,Talks at GS,Amy Chua,2017,False,[],,,,"('No multiple ids for this episode link', 1260329, 38591)",No multiple ids for this episode link,,,,,
Hulu,36761,1259597,61101555,SE,,Basilisk: The Ouka Ninja Scrolls,(Sub) The Massive Castle Rumbles,2018,False,[],,,,"('No multiple ids for this episode link', 1259597, 36761)",No multiple ids for this episode link,,,,,
Hulu,10921,1259517,61101536,SE,,Larry King Now,"Nancy Lieberman on the Kings, Big3, & Becky Hammon",2012,False,[],,,,"('No multiple ids for this episode link', 1259517, 10921)",No multiple ids for this episode link,,,,,
Hulu,28410,1259410,61101372,SE,,Timeless,The King of the Delta Blues,2016,False,[],,,,"('No multiple ids for this episode link', 1259410, 28410)",No multiple ids for this episode link,,,,,
Hulu,22881,1265896,61101184,SE,,Rick and Morty,The Rickchurian Mortydate,2013,False,[],,,,"('No multiple ids for this episode link', 1265896, 22881)",No multiple ids for this episode link,,,,,
Hulu,36741,1259328,61101080,SE,,Cardcaptor Sakura: Clear Card,(Sub) Sakura's Nostalgic Viewing Party,2018,False,[],,,,"('No multiple ids for this episode link', 1259328, 36741)",No multiple ids for this episode link,,,,,
Hulu,38956,1259245,61100996,SE,,"Sword Art Online Alternative ""Gun Gale Online""",(Sub) Fan Letter,2018,False,[],,,,"('No multiple ids for this episode link', 1259245, 38956)",No multiple ids for this episode link,,,,,
Hulu,3797,1259238,61100980,SE,,ABC Nightline,"Fri, Apr 20, 2018",1980,False,[],,,,"('No multiple ids for this episode link', 1259238, 3797)",No multiple ids for this episode link,,,,,
Hulu,3872,1259246,61100962,SE,,ABC 20/20,My Reality: A Hidden America - A Diane Sawyer Special,1999,False,[],,,,"('No multiple ids for this episode link', 1259246, 3872)",No multiple ids for this episode link,,,,,
Hulu,37503,1259285,61100936,SE,,DARLING in the FRANXX,(Sub) Jian,2018,False,[],,,,"('No multiple ids for this episode link', 1259285, 37503)",No multiple ids for this episode link,,,,,
Hulu,32435,1264071,61100923,SE,,Claws,Avalanche,2017,False,[],,,,"('No multiple ids for this episode link', 1264071, 32435)",No multiple ids for this episode link,,,,,
Hulu,38951,1259160,61100874,SE,,PERSONA5 the Animation,(Sub) A Beautiful Rose Has Thorns!,2018,False,[],,,,"('No multiple ids for this episode link', 1259160, 38951)",No multiple ids for this episode link,,,,,
Hulu,27441,1259125,61100838,SE,,My Hero Academia,(Sub) Kota,2016,False,[],,,,"('No multiple ids for this episode link', 1259125, 27441)",No multiple ids for this episode link,,,,,
Hulu,36731,1294643,61100810,SE,,BuzzFeed Unsolved: Supernatural,The Search for the Mysterious Mothman,2016,False,[],,,,"('No multiple ids for this episode link', 1294643, 36731)",No multiple ids for this episode link,,,,,
Hulu,17214,1266129,61100732,SE,,Doozers,Cocoon Season / If It Falls,2014,False,[],,,,"('No multiple ids for this episode link', 1266129, 17214)",No multiple ids for this episode link,,,,,
Hulu,24499,1258963,61100713,SE,,Blindspot,Clamorous Night,2015,False,[],,,,"('No multiple ids for this episode link', 1258963, 24499)",No multiple ids for this episode link,,,,,
Hulu,4910,1258903,61100646,SE,,Bob's Burgers,Go Tina on the Mountain,2011,False,[],,,,"('No multiple ids for this episode link', 1258903, 4910)",No multiple ids for this episode link,,,,,
Hulu,54,1258882,61100620,SE,,Family Guy,Through the Years,1999,False,[],,,,"('No multiple ids for this episode link', 1258882, 54)",No multiple ids for this episode link,,,,,
Hulu,36697,1258582,61100394,SE,,Record of Grancrest War,(Sub) Return,2018,False,[],,,,"('No multiple ids for this episode link', 1258582, 36697)",No multiple ids for this episode link,,,,,
Hulu,14534,1258465,61100250,SE,,Politicking with Larry King,Will Pompeo's North Korea trip quiet the fray over his State Department nomination?,2013,False,[],,,,"('No multiple ids for this episode link', 1258465, 14534)",No multiple ids for this episode link,,,,,
Hulu,11725,1258598,61100149,SE,,WWE en Espanol,"Vie, Abr 20, 2018",2012,False,[],,,,"('No multiple ids for this episode link', 1258598, 11725)",No multiple ids for this episode link,,,,,
Hulu,15533,1258265,61100021,SE,,MasterChef Junior,A Can Do Attitude,2013,False,[],,,,"('No multiple ids for this episode link', 1258265, 15533)",No multiple ids for this episode link,,,,,
Hulu,21985,1258269,61100019,SE,,The Last Man on Earth,The Blob,2015,False,[],,,,"('No multiple ids for this episode link', 1258269, 21985)",No multiple ids for this episode link,,,,,
Hulu,29832,1270285,61100013,SE,,Yu Yu Hakusho,(Dub) Glimpse Beneath the Mask,1992,False,[],,,,"('No multiple ids for this episode link', 1270285, 29832)",No multiple ids for this episode link,,,,,
Hulu,29758,1294088,61099982,SE,,Justice League Action,She Wore Red Velvet / Party Animal,2017,False,[],,,,"('No multiple ids for this episode link', 1294088, 29758)",No multiple ids for this episode link,,,,,
Hulu,25839,1258219,61099918,SE,,Superstore,Gender Reveal,2015,False,[],,,,"('No multiple ids for this episode link', 1258219, 25839)",No multiple ids for this episode link,,,,,
Hulu,39181,1272278,61099912,SE,,Duenos del Paraiso,Quezada Contra las Cuerdas / Estrategias de Infiltrado,2015,False,[],,,,"('No multiple ids for this episode link', 1272278, 39181)",No multiple ids for this episode link,,,,,
Hulu,38393,1257917,61099700,SE,,Siren,Curse Of The Starving Class,2018,False,[],,,,"('No multiple ids for this episode link', 1257917, 38393)",No multiple ids for this episode link,,,,,
Hulu,389,1257790,61099603,SE,,Law & Order: Special Victims Unit,Sunk Cost Fallacy,1999,False,[],,,,"('No multiple ids for this episode link', 1257790, 389)",No multiple ids for this episode link,,,,,
Hulu,11907,1257694,61099425,SE,,WWE Main Event,"Wed, Apr 18, 2018",2012,False,[],,,,"('No multiple ids for this episode link', 1257694, 11907)",No multiple ids for this episode link,,,,,
Hulu,3953,1257654,61099408,SE,,WWE NXT,"Wed, Apr 18, 2018",2010,False,[],,,,"('No multiple ids for this episode link', 1257654, 3953)",No multiple ids for this episode link,,,,,
Hulu,29709,1287177,61099286,SE,,The Powerpuff Girls (2016),Never Been Blissed,2016,False,[],,,,"('No multiple ids for this episode link', 1287177, 29709)",No multiple ids for this episode link,,,,,
Hulu,347,1257291,61099075,SE,,WWE SmackDown,"Tue, Apr 17, 2018",1999,False,[],,,,"('No multiple ids for this episode link', 1257291, 347)",No multiple ids for this episode link,,,,,
Hulu,29296,1257294,61099073,SE,,WWE 205 Live,"Tue, Apr 17, 2018",2016,False,[],,,,"('No multiple ids for this episode link', 1257294, 29296)",No multiple ids for this episode link,,,,,
Hulu,39375,1265322,61098884,SE,,Ruining History,The Horrifying Shipwreck That Inspired Moby Dick,2017,False,[],,,,"('No multiple ids for this episode link', 1265322, 39375)",No multiple ids for this episode link,,,,,
Hulu,28173,1256988,61098860,SE,,Lethal Weapon,Leo Getz Hitched,2016,False,[],,,,"('No multiple ids for this episode link', 1256988, 28173)",No multiple ids for this episode link,,,,,
Hulu,30208,1256916,61098752,SE,,Boruto: Naruto Next Generations,(Sub) Sasuke and Boruto,2017,False,[],,,,"('No multiple ids for this episode link', 1256916, 30208)",No multiple ids for this episode link,,,,,
Hulu,19738,1256712,61098658,SE,,Black-ish,Fifty-Three Percent,2014,False,[],,,,"('No multiple ids for this episode link', 1256712, 19738)",No multiple ids for this episode link,,,,,
Hulu,9196,1256588,61098553,SE,,High School DxD,"(Sub) That's Right, Let's Go to Kyoto",2012,False,[],,,,"('No multiple ids for this episode link', 1256588, 9196)",No multiple ids for this episode link,,,,,
Hulu,348,1256534,61098507,SE,,WWE Monday Night Raw,"Mon, Apr 16, 2018",1997,False,[],,,,"('No multiple ids for this episode link', 1256534, 348)",No multiple ids for this episode link,,,,,
Hulu,35023,1256517,61098502,SE,,Black Clover,(Sub) The One I've Set My Heart On,2017,False,[],,,,"('No multiple ids for this episode link', 1256517, 35023)",No multiple ids for this episode link,,,,,
Hulu,21027,1255941,61097943,SE,,Empire,Of Hardiness Is Mother,2015,False,[],,,,"('No multiple ids for this episode link', 1255941, 21027)",No multiple ids for this episode link,,,,,
Hulu,38378,1257763,61097810,SE,,Love Island (UK),Episode 41,2015,False,[],,,,"('No multiple ids for this episode link', 1257763, 38378)",No multiple ids for this episode link,,,,,
