px_id1,px_id1_show_type,px_id1_variant_parent_id,px_id1_is_group_language_primary,px_id1_record_language,px_id2,px_id2_show_type,px_id2_variant_parent_id,px_id2_is_group_language_primary,px_id2_record_language,px_id1_credits_null,px_id1_db_credit_present,px_id2_credits_null,px_id2_db_credit_present,long_title_match,original_title_match,runtime_match,release_year_match,alias_title_match,Comment
975481,MO,,True,EN,1022383,MO,,True,EN,False,False,False,False,True,False,False,True,True,
12971227,MO,,True,EN,1698549,OT,,True,EN,False,False,False,False,True,True,False,True,True,
65668,MO,,True,EN,556882,MO,,True,EN,False,False,False,False,True,True,True,True,,
14402937,MO,,True,EN,2568293,OT,,True,EN,False,False,True,False,True,True,False,False,True,
12977912,MO,,True,EN,1007335,MO,,True,EN,True,False,False,False,True,True,False,True,True,
490514,MO,,True,EN,13754982,MO,,True,EN,False,False,True,False,True,True,False,False,True,
12965993,MO,,True,EN,873287,MO,,True,EN,True,False,False,False,True,True,False,True,True,
13692973,MO,,True,EN,1054577,MO,,True,EN,False,False,False,False,True,True,False,False,,
12977848,MO,,True,EN,1000900,MO,,True,EN,True,False,False,False,True,True,True,False,True,
525765,MO,,True,EN,769235,MO,,True,EN,False,False,False,False,True,True,False,True,True,
12963724,MO,,True,EN,668639,MO,,True,EN,True,False,False,False,True,False,False,False,True,
12963709,MO,,True,EN,510948,MO,,True,EN,False,False,False,False,False,True,False,True,True,
346835,MO,,True,EN,797248,MO,,True,EN,False,False,False,False,True,True,False,False,,
796375,MO,,True,EN,625802,MO,,True,EN,False,False,False,False,True,True,True,True,True,
1051717,MO,,True,EN,345998,MO,,True,EN,False,False,True,False,True,True,False,True,,
494445,MO,,True,EN,122299,MO,,True,EN,False,False,False,False,True,False,False,False,True,
12977820,MO,,True,EN,146496,MO,,True,EN,False,False,False,False,True,True,False,True,True,
1052558,MO,,True,EN,13827652,MO,,True,EN,False,False,False,False,True,True,False,True,,
864258,MO,160815,True,EN,771164,MO,,True,EN,False,False,False,False,False,True,False,True,True,
147612,MO,,True,EN,1049928,MO,,True,EN,False,False,True,False,False,True,False,False,True,
1086468,MO,,True,EN,1046994,MO,,True,EN,False,False,False,False,True,False,False,True,True,
193615,MO,,True,EN,106254,MO,,True,EN,False,False,True,False,True,True,False,False,,
21245,MO,,True,EN,168178,MO,,True,EN,False,False,False,False,True,True,False,True,,
1028947,MO,,True,EN,901518,MO,,True,EN,False,False,False,False,True,True,False,True,True,
878590,MO,,True,EN,1057536,MO,,True,EN,False,False,True,False,True,True,False,True,True,
883095,MO,,True,EN,872408,MO,,True,EN,False,False,False,False,False,True,False,False,True,
170660,MO,,True,EN,1058385,MO,,True,EN,False,False,True,False,True,True,True,True,True,
12259260,MO,,True,EN,663334,MO,,True,EN,False,False,False,False,False,True,False,True,True,
12977720,MO,,True,EN,167464,MO,,True,EN,True,False,False,False,False,False,False,True,False,
12977762,MO,,True,EN,345666,MO,,True,EN,True,False,False,False,True,True,False,True,True,
1007989,MO,,True,EN,929940,MO,,True,EN,False,False,True,False,True,True,False,False,True,
879988,MO,,True,EN,101320,MO,,True,EN,False,False,False,False,True,True,False,True,True,
171607,MO,,True,EN,1051076,MO,,True,EN,False,False,False,False,False,False,False,True,True,
557215,MO,,True,EN,884562,MO,,True,EN,False,False,False,False,True,True,False,True,,
1059641,MO,,True,EN,1014155,MO,,True,EN,False,False,False,False,True,True,False,True,,
581908,MO,,True,EN,13755076,MO,,True,EN,False,False,False,False,True,True,False,False,True,
1705818,OT,,True,EN,1818848,OT,,True,EN,False,False,True,False,True,True,False,False,,
1414222,OT,,True,EN,477803,MO,,True,EN,True,False,False,False,True,True,False,False,True,
12977614,MO,,True,EN,8797,MO,,True,EN,True,False,False,False,True,True,False,False,True,
12973527,MO,,True,EN,981614,MO,,True,EN,True,False,False,False,True,False,False,False,True,
12963833,MO,,True,EN,353810,MO,,True,EN,False,False,False,False,True,True,False,True,True,
14701525,MO,,True,EN,12972008,MO,,True,EN,True,False,False,False,True,True,True,False,,
12977569,MO,,True,EN,959022,MO,,True,EN,True,False,False,False,True,False,False,False,True,
1060098,MO,,True,EN,12977597,MO,,True,EN,False,False,False,False,True,True,True,True,,
1056384,MO,,True,EN,11746375,MO,,True,EN,False,False,True,False,True,True,False,False,True,
12783547,MO,,True,EN,14637928,MO,,True,EN,False,False,False,False,True,True,False,False,True,
1069197,MO,,True,EN,1068649,MO,,True,EN,False,False,False,False,True,True,False,True,True,
616197,MO,,True,EN,558270,MO,,True,EN,False,False,True,False,True,True,False,False,True,
974571,MO,,True,EN,1035422,MO,,True,EN,False,False,True,False,False,True,False,True,True,
12977533,MO,,True,EN,610057,MO,106094,True,EN,True,False,False,False,True,True,False,True,True,
886325,MO,,True,EN,1041996,MO,,True,EN,False,False,False,False,True,True,True,False,True,
822416,MO,,True,EN,742348,MO,,True,EN,False,False,False,False,True,True,False,True,,
1056305,MO,,True,EN,1537930,OT,,True,EN,False,False,False,False,True,True,True,False,,
12992875,MO,,True,EN,210656,MO,,True,EN,False,False,False,False,True,True,False,False,True,
962669,MO,,True,EN,972072,MO,,True,EN,False,False,False,False,False,True,False,True,True,
12977421,MO,,True,EN,1031201,MO,,True,EN,True,False,False,False,True,True,False,False,True,
633345,MO,,True,EN,49351,MO,,True,EN,False,False,False,False,False,True,False,True,True,
12977411,MO,,True,EN,537452,MO,,True,EN,True,False,True,False,False,False,False,True,False,
12977399,MO,,True,EN,1048648,MO,,True,EN,True,False,False,False,True,True,False,False,True,
12963938,MO,,True,EN,524605,MO,,True,EN,True,False,False,False,False,True,False,True,True,
12977378,MO,,True,EN,531498,MO,,True,EN,True,False,False,False,True,True,False,False,True,
12977363,MO,,True,EN,509937,MO,,True,EN,True,False,False,False,True,False,False,False,True,
551476,MO,,True,EN,647393,MO,,True,EN,False,False,False,False,False,True,False,True,False,
12977344,MO,,True,EN,2612849,OT,,True,EN,False,False,False,False,True,True,False,True,True,
173295,MO,,True,EN,520570,MO,,True,EN,False,False,False,False,True,False,False,False,,
12964009,MO,,True,EN,2025687,OT,,True,EN,True,False,False,False,True,True,False,False,True,
661249,MO,,True,EN,548270,MO,,True,EN,False,False,False,False,False,True,False,True,True,
665365,MO,76712,True,EN,537451,MO,,True,EN,False,False,False,False,False,True,False,True,True,
593511,MO,,True,EN,33432,MO,,True,EN,False,False,False,False,True,True,False,True,True,
12977330,MO,,True,EN,838341,MO,,True,EN,True,False,False,False,True,True,False,False,True,
1063850,MO,,True,EN,595006,MO,,True,EN,False,False,False,False,True,True,False,False,True,
413914,MO,,True,EN,787742,MO,,True,EN,False,False,False,False,False,True,False,False,True,
885160,MO,,True,EN,1054509,MO,,True,EN,False,False,False,False,True,True,False,True,True,
12977300,MO,,True,EN,1362100,OT,,True,EN,True,False,False,False,True,True,False,True,True,
886225,MO,,True,EN,12061,MO,,True,EN,False,False,False,False,True,True,True,True,True,
486705,MO,,True,EN,116218,MO,,True,EN,False,False,False,False,True,False,False,False,True,
1022227,MO,,True,EN,12977207,MO,,True,EN,False,False,True,False,True,True,False,False,True,
171000,MO,,True,EN,619046,MO,,True,EN,False,False,False,False,True,False,False,False,True,
511541,MO,,True,EN,1131530,OT,,True,EN,False,False,True,False,True,True,False,False,,
743488,MO,,True,EN,654589,MO,,True,EN,False,False,False,False,False,True,False,True,True,
12977144,MO,,True,EN,935764,MO,,True,EN,True,False,False,False,True,True,False,False,True,
345998,MO,,True,EN,507909,MO,,True,EN,True,False,True,False,True,True,False,False,True,
988361,MO,,True,EN,14566230,MO,,True,EN,False,False,True,False,True,True,False,True,,
351516,MO,,True,EN,351518,MO,,True,EN,False,False,False,False,True,True,False,True,True,
1060287,MO,,True,EN,12964051,MO,,True,EN,True,False,True,False,True,True,False,True,,
583935,MO,,True,EN,81524,MO,,True,EN,False,False,False,False,False,True,True,True,True,
562618,MO,,True,EN,838660,MO,,True,EN,False,False,False,False,True,True,False,True,,
1036874,MO,,True,EN,959039,MO,,True,EN,False,False,False,False,False,True,False,True,True,
719206,MO,62109,True,EN,888559,MO,,True,EN,False,False,False,False,True,True,False,False,True,
354535,MO,,True,EN,1060879,MO,,True,EN,True,False,False,False,True,True,False,False,True,
1123017,OT,,True,EN,1918383,OT,,True,EN,False,False,False,False,True,True,False,False,True,
58213,MO,,True,EN,12403763,MO,,True,EN,False,False,False,False,True,True,True,True,True,
12976758,MO,,True,EN,655940,MO,,True,EN,False,False,True,False,True,True,False,False,True,
494181,MO,,True,EN,2644208,OT,,True,EN,False,False,False,False,True,True,False,True,,
21336,MO,,True,EN,1074460,MO,,True,EN,False,False,True,False,True,True,False,False,True,
12976744,MO,,True,EN,835404,MO,,True,EN,True,False,False,False,True,True,False,False,True,
12976495,MO,,True,EN,354568,MO,,True,EN,True,False,False,False,True,True,True,True,True,
12964152,MO,,True,EN,808092,MO,49325,True,EN,True,False,False,False,True,True,False,True,True,
577445,MO,,True,EN,513991,MO,,True,EN,False,False,False,False,False,True,False,True,True,
12964178,MO,,True,EN,2662706,OT,,True,EN,True,False,True,False,True,True,False,False,True,
310021,MO,,True,EN,395354,MO,,True,EN,False,False,False,False,True,True,False,False,True,
1073381,MO,,True,EN,1073369,MO,,True,EN,False,False,False,False,True,True,False,False,True,
506229,MO,,True,EN,167095,MO,,True,EN,False,False,False,False,False,True,False,True,True,
120059,MO,,True,EN,1120121,OT,,True,EN,False,False,True,False,True,True,False,False,,
14800123,MO,,True,EN,988347,MO,,True,EN,False,False,False,False,False,False,False,True,False,
12976494,MO,,True,EN,872728,MO,,True,EN,True,False,False,False,True,True,False,False,True,
1058729,MO,,True,EN,185104,MO,,True,EN,False,False,False,False,True,False,True,True,True,
12976432,MO,,True,EN,1075253,MO,171130,True,EN,True,False,False,False,False,False,False,True,False,
12976421,MO,,True,EN,737105,MO,,True,EN,True,False,False,False,True,True,False,False,True,
488298,MO,,True,EN,12964351,MO,,True,EN,False,False,True,False,True,True,False,True,,
12964338,MO,,True,EN,555082,MO,,True,EN,True,False,True,False,True,True,False,False,True,
628451,MO,,True,EN,884919,MO,,True,EN,False,False,False,False,True,True,True,True,True,
828408,MO,,True,EN,13797862,MO,,True,EN,False,False,False,False,True,True,False,False,True,
12964305,MO,,True,EN,338555,MO,,True,EN,True,False,False,False,True,True,False,False,True,
172814,MO,,True,EN,850690,MO,,True,EN,False,False,False,False,False,True,False,True,False,
847822,MO,,True,EN,902730,MO,874521,True,EN,False,False,False,False,False,True,False,True,,
12964290,MO,,True,EN,386427,MO,,True,EN,True,False,False,False,True,True,False,False,True,
981601,MO,,True,EN,1068375,MO,,True,EN,False,False,False,False,True,True,False,True,True,
1073169,MO,,True,EN,12296769,MO,,True,EN,False,False,False,False,True,True,True,True,True,
39169,MO,,True,EN,621175,MO,,True,EN,False,False,False,False,False,True,False,False,True,
