px_id1,px_id1_show_type,px_id1_variant_parent_id,px_id1_is_group_language_primary,px_id1_record_language,px_id2,px_id2_show_type,px_id2_variant_parent_id,px_id2_is_group_language_primary,px_id2_record_language,px_id1_credits_null,px_id1_db_credit_present,px_id2_credits_null,px_id2_db_credit_present,long_title_match,original_title_match,runtime_match,release_year_match,alias_title_match,Comment
11427881,SM,,True,EN,3218933,SM,,True,EN,True,False,True,False,True,True,False,True,True,
13322800,SM,,True,EN,5215490,SM,,True,EN,True,False,True,False,True,True,False,False,True,
4105702,SM,,True,EN,9086258,SM,,True,EN,False,False,False,False,True,True,True,True,True,
2978717,SM,,True,EN,8356144,SM,,True,EN,False,False,False,False,True,False,False,False,True,
13303511,SM,,True,EN,4632055,SM,,True,EN,True,False,False,False,True,True,False,False,True,
13301226,SM,,True,EN,8649797,SM,,True,EN,True,False,False,False,True,True,False,True,True,
11754953,SM,,True,EN,4269617,SM,,True,EN,True,False,False,False,True,True,False,False,True,
13300935,SM,,True,EN,8542477,SM,,True,EN,True,False,True,False,True,False,False,False,True,
13300014,SM,,True,EN,10013728,SM,,True,EN,True,False,False,False,True,True,False,False,True,
13299823,SM,,True,EN,4678180,SM,,True,EN,True,False,False,False,True,True,False,False,True,
13299814,SM,,True,EN,7008528,SM,,True,EN,True,False,True,False,True,False,False,False,True,
13299080,SM,,True,EN,8892091,SM,,True,EN,True,False,False,False,True,True,False,False,True,
13298938,SM,,True,EN,5261907,SM,,True,EN,True,False,False,False,True,False,False,False,True,
13300388,SM,,True,EN,8510581,SM,,True,EN,True,False,False,False,True,True,False,False,True,
13296796,SM,,True,EN,4376850,SM,,True,EN,True,False,False,False,False,False,False,False,False,
8510461,SM,,True,EN,13297111,SM,,True,EN,False,False,True,False,True,True,False,False,,
13296036,SM,,True,EN,4432340,SM,,True,EN,True,False,False,False,True,True,False,False,True,
13292879,SM,,True,EN,4004840,SM,,True,EN,True,False,False,False,True,True,False,False,False,
13290271,SM,,True,EN,9237756,SM,,True,EN,True,False,False,False,True,True,False,False,True,
14142241,SM,,True,EN,9237753,SM,,True,EN,True,False,False,False,True,True,False,False,True,
14803099,SM,,True,EN,8720945,SM,,True,EN,True,False,False,False,True,True,False,True,True,
3689191,SM,,True,EN,14531961,SM,,True,EN,False,False,True,False,False,False,False,False,,
13278931,SM,,True,EN,10763505,SM,,True,EN,True,False,True,False,True,True,False,False,True,
11455933,SM,,True,EN,8168740,SM,,True,EN,False,False,True,False,True,False,False,False,True,
13269349,SM,,True,EN,3560538,SM,,True,EN,True,False,True,False,True,True,False,False,True,
13268786,SM,,True,EN,10319816,SM,,True,EN,True,False,True,False,True,True,True,False,True,
13265622,SM,,True,EN,3406746,SM,,True,EN,True,False,True,False,False,True,False,False,False,
5367989,SM,,True,EN,4500254,SM,,True,EN,True,False,True,False,True,True,True,False,True,
13258971,SM,,True,EN,5872930,SM,,True,EN,True,False,True,False,True,False,False,False,True,
