px_id1,px_id1_show_type,px_id1_variant_parent_id,px_id1_is_group_language_primary,px_id1_record_language,px_id2,px_id2_show_type,px_id2_variant_parent_id,px_id2_is_group_language_primary,px_id2_record_language,px_id1_credits_null,px_id1_db_credit_present,px_id2_credits_null,px_id2_db_credit_present,long_title_match,original_title_match,runtime_match,release_year_match,alias_title_match,Comment
10086295,SM,,True,EN,11246303,SM,,True,EN,False,False,False,False,False,False,True,False,True,
10524899,SM,,True,EN,14019057,SM,,True,EN,False,False,False,False,True,True,False,True,,
4283667,SM,,True,EN,13169921,SM,,True,EN,True,False,True,False,True,True,False,True,,
4260680,SM,,True,EN,13165870,SM,,True,EN,False,False,True,False,False,True,False,True,True,
13161075,SM,,True,EN,4181135,SM,,True,EN,True,False,True,False,True,True,False,False,True,
13154143,SM,,True,EN,4550294,SM,,True,EN,True,False,False,False,True,True,False,True,True,
11524953,SM,,True,EN,13159999,SM,,True,EN,True,False,False,False,True,True,False,False,,
5452357,SM,,True,EN,13155114,SM,,True,EN,True,False,True,False,True,True,False,True,,
13152092,SM,,True,EN,8568049,SM,,True,EN,True,False,True,False,True,True,False,True,True,
13150644,SM,,True,EN,5448749,SM,,True,EN,True,False,True,False,True,True,False,False,True,
13149928,SM,,True,EN,10435409,SM,,True,EN,True,False,False,False,True,True,False,False,True,
13146178,SM,,True,EN,3283059,SM,,True,EN,True,False,True,False,True,True,False,False,True,
13139999,SM,,True,EN,11717672,SM,10230653,True,EN,False,False,True,False,True,True,False,False,True,
13137702,SM,,True,EN,11615927,SM,,True,EN,False,False,False,False,True,True,False,False,True,
13140251,SM,,True,EN,4197960,SM,,True,EN,True,False,False,False,True,True,False,False,True,
14165140,SM,,True,EN,7280207,SM,,True,EN,True,False,True,False,True,True,False,False,True,
5046635,SM,,True,EN,14880736,SM,,True,EN,False,False,True,False,True,True,False,True,True,
13135998,SM,,True,EN,5050151,SM,,True,EN,True,False,True,False,True,True,False,True,True,
9498912,SM,,True,EN,3048720,SM,,True,EN,True,False,True,False,True,True,False,False,True,
13134607,SM,,True,EN,4247175,SM,,True,EN,True,False,False,False,True,True,False,False,True,
6511026,SM,,True,EN,4954542,SM,,True,EN,False,False,False,False,True,True,False,True,True,
4098501,SM,,True,EN,13129419,SM,,True,EN,True,False,True,False,True,True,False,False,,
13133585,SM,,True,EN,2985875,SM,,True,EN,True,False,False,False,True,True,False,False,True,
3553435,SM,,True,EN,8513183,SM,,True,EN,False,False,False,False,True,True,True,False,True,
13127622,SM,,True,EN,7060010,SM,,True,EN,True,False,False,False,True,True,False,False,True,
11068902,SM,,True,EN,13123059,SM,,True,EN,True,False,False,False,True,True,False,False,,
11751924,SM,,True,EN,14358442,SM,,True,EN,False,False,False,False,True,True,False,True,True,
13117126,SM,,True,EN,11604236,SM,10450128,True,EN,True,False,False,False,True,True,False,False,True,
11215721,SM,,True,EN,3928692,SM,,True,EN,True,False,False,False,True,True,True,False,,
11614978,SM,,True,EN,13118059,SM,,True,EN,False,False,True,False,True,True,False,False,,
11616585,SM,,True,EN,13116210,SM,,True,EN,False,False,True,False,True,True,False,False,,
3935767,SM,,True,EN,14775161,SM,,True,EN,False,False,True,False,True,True,False,False,True,
11274549,SM,,True,EN,2844721,SM,,True,EN,False,False,False,False,True,True,True,False,True,
8482991,SM,8149047,True,EN,2990098,SM,,True,EN,False,False,False,False,True,False,True,False,True,
13110647,SM,,True,EN,5285018,SM,,True,EN,True,False,True,False,True,True,False,False,True,
13107327,SM,,True,EN,6311906,SM,,True,EN,True,False,True,False,True,True,False,False,True,
13103942,SM,,True,EN,5830457,SM,,True,EN,True,False,True,False,True,True,False,False,True,
13103625,SM,,True,EN,6180072,SM,,True,EN,True,False,True,False,True,True,True,False,True,
14435906,SM,,True,EN,3564432,SM,,True,EN,True,False,False,False,True,False,False,False,True,
13102983,SM,,True,EN,4769147,SM,,True,EN,True,False,True,False,True,True,False,False,True,
13099731,SM,,True,EN,10077494,SM,,True,EN,True,False,False,False,True,True,False,False,True,
