series_id,_id,show_type,Video_language,series_type,type,duration
41178,1568159,SE,en,TV,episode,2117040
8676,1567901,SE,en,TV,episode,3093292
3785,1567905,SE,en,TV,episode,4204320
47222,1567855,SE,en,TV,episode,2579860
14534,1567882,SE,en,TV,episode,1564752
43858,1567809,SE,en,TV,episode,1291494
19738,1567794,SE,en,TV,episode,1284628
47287,1567781,SE,en,TV,episode,1291581
47759,1567783,SE,ja,TV,episode,1433056
47761,1567782,SE,ja,TV,episode,1436101
41594,1567778,SE,en,TV,episode,1291581
20383,1569015,SE,en,TV,episode,1142592
2473,1567725,SE,en,TV,episode,5077439
348,1567724,SE,en,TV,episode,5400264
2526,1567714,SE,en,TV,episode,2416747
3797,1567718,SE,en,TV,episode,1110336
47414,1567709,SE,en,TV,episode,2643432
3786,1567627,SE,en,TV,episode,1227792
8676,1567710,SE,en,TV,episode,3115583
36295,1567569,SE,en,TV,episode,2579034
6290,1567582,SE,en,TV,episode,5125120
47437,1567472,SE,en,TV,episode,2596176
41178,1567327,SE,en,TV,episode,2127816
47979,1569752,SE,en,TV,episode,1339087
47979,1569751,SE,en,TV,episode,1445527
47979,1569750,SE,en,TV,episode,1331288
47979,1569749,SE,en,TV,episode,1330829
47979,1569754,SE,en,TV,episode,1434683
47979,1569753,SE,en,TV,episode,1353852
47979,1569748,SE,en,TV,episode,1472679
47979,1569747,SE,en,TV,episode,1357439
8676,1567273,SE,en,TV,episode,2476013
20383,1568743,SE,en,TV,episode,1142808
21027,1567265,SE,en,TV,episode,2632421
36342,1567209,SE,en,TV,episode,2639094
47616,1567151,SE,en,TV,episode,2641440
3785,1567149,SE,en,TV,episode,4088160
34368,1567088,SE,en,TV,episode,2582163
3785,1566901,SE,en,TV,episode,1718256
1920,1566894,SE,en,TV,episode,2882256
77,1566893,SE,en,TV,episode,4035865
47743,1566869,SE,en,TV,episode,2582513
2458,1566855,SE,en,TV,episode,2555486
41140,1566848,SE,en,TV,episode,2583032
4595,1566878,SE,en,TV,episode,2515446
47413,1566875,SE,en,TV,episode,1287953
54,1566870,SE,en,TV,episode,1296128
47804,1566867,SE,ja,TV,episode,1444276
47803,1566847,SE,ja,TV,episode,1457622
44758,1566872,SE,ja,TV,episode,1434599
46419,1566876,SE,ja,TV,episode,1441898
47801,1566849,SE,ja,TV,episode,1434433
58,1566846,SE,en,TV,episode,1297996
6901,1566871,SE,en,TV,episode,1454953
3785,1566845,SE,en,TV,episode,3788928
3797,1566736,SE,en,TV,episode,1119000
3872,1566727,SE,en,TV,episode,4829760
29296,1566678,SE,en,TV,episode,2765208
47746,1566595,SE,en,TV,episode,1226024
44755,1566686,SE,en,TV,episode,1428096
35103,1566529,SE,en,TV,episode,1226024
44083,1566982,SE,en,TV,episode,474560
41615,1566540,SE,en,TV,episode,1226099
41673,1566687,SE,en,TV,episode,1434024
27441,1566483,SE,ja,TV,episode,1444609
22989,1574526,SE,ja,TV,episode,1475544
22989,1574528,SE,ja,TV,episode,1475544
22989,1574520,SE,ja,TV,episode,1475544
22989,1574518,SE,ja,TV,episode,1475544
22989,1574523,SE,ja,TV,episode,1475544
22989,1574525,SE,ja,TV,episode,1475544
22989,1574521,SE,ja,TV,episode,1475544
22989,1574522,SE,ja,TV,episode,1475544
22989,1574529,SE,ja,TV,episode,1475544
22989,1574519,SE,ja,TV,clip,1475544
22989,1574527,SE,ja,TV,episode,1475544
22989,1574524,SE,ja,TV,episode,1475544
22989,1574517,SE,ja,TV,episode,1475544
10921,1566437,SE,en,TV,episode,1604880
3785,1566396,SE,en,TV,episode,4163280
42964,1566333,SE,en,TV,episode,1226158
42964,1566334,SE,en,TV,episode,1225023
41614,1566326,SE,en,TV,episode,1225023
