series_id,_id,show_type,Video_language,series_type,type,duration
39662,1287372,SE,en,TV,episode,1358280
39662,1287370,SE,en,TV,episode,1358712
39662,1287369,SE,en,TV,episode,1358088
39662,1287366,SE,en,TV,episode,1357440
10890,1302939,SE,en,TV,episode,2573103
39662,1287364,SE,en,TV,episode,1357440
39662,1287365,SE,en,TV,episode,1357296
10890,1302940,SE,en,TV,episode,2570034
39662,1287367,SE,en,TV,episode,1313568
10890,1302938,SE,en,TV,episode,2570064
10890,1302942,SE,en,TV,episode,2571048
10890,1302937,SE,en,TV,episode,2571000
10890,1302933,SE,en,TV,episode,2570034
10890,1302936,SE,en,TV,episode,2571984
10890,1302932,SE,en,TV,episode,2572056
10890,1302931,SE,en,TV,episode,2571101
10890,1302935,SE,en,TV,episode,2570034
10890,1302934,SE,en,TV,episode,2572102
39662,1287361,SE,en,TV,episode,1406880
39662,1287376,SE,en,TV,episode,1357152
39662,1287363,SE,en,TV,episode,1357872
39662,1287362,SE,en,TV,episode,1357440
39662,1287355,SE,en,TV,episode,1358616
39662,1287358,SE,en,TV,episode,1300176
39662,1287356,SE,en,TV,episode,1357296
39662,1287354,SE,en,TV,episode,1357368
39662,1287368,SE,en,TV,episode,1357536
39662,1287353,SE,en,TV,episode,1357320
39662,1287360,SE,en,TV,episode,1303896
39662,1287359,SE,en,TV,episode,1358784
39662,1287351,SE,en,TV,episode,1343736
39662,1287348,SE,en,TV,episode,1358040
39662,1287349,SE,en,TV,episode,1357248
39662,1287357,SE,en,TV,episode,1357368
39662,1287352,SE,en,TV,episode,1357416
39662,1287350,SE,en,TV,episode,1357128
39662,1287347,SE,en,TV,episode,1347600
39583,1282374,SE,en,TV,episode,2601015
39583,1282373,SE,en,TV,episode,2549004
39583,1282389,SE,en,TV,episode,2595009
39583,1282383,SE,en,TV,episode,2577032
39583,1282379,SE,en,TV,episode,2572027
20383,1275635,SE,en,TV,episode,1180379
39583,1282371,SE,en,TV,episode,2600014
39583,1282372,SE,en,TV,episode,2547002
3983,1285847,SE,en,TV,episode,2541024
39583,1282370,SE,en,TV,episode,2545000
3983,1285842,SE,en,TV,episode,2540064
3983,1285844,SE,en,TV,episode,2540016
39583,1282369,SE,en,TV,episode,2590004
39583,1282367,SE,en,TV,episode,2596010
3983,1285840,SE,en,TV,episode,2539968
3983,1285839,SE,en,TV,episode,2540120
3983,1285843,SE,en,TV,episode,2540088
3983,1285841,SE,en,TV,episode,2540016
3983,1285834,SE,en,TV,episode,2540120
3983,1285836,SE,en,TV,episode,2539954
3983,1285837,SE,en,TV,episode,2539968
3983,1285838,SE,en,TV,episode,2540064
3983,1285835,SE,en,TV,episode,2539968
3983,1285833,SE,en,TV,episode,2545080
39583,1282380,SE,en,TV,episode,2603976
39583,1282384,SE,en,TV,episode,2602016
39583,1283616,SE,en,TV,episode,2606020
39583,1282381,SE,en,TV,episode,2540996
39583,1282365,SE,en,TV,episode,2599013
39583,1282366,SE,en,TV,episode,2595009
39583,1282362,SE,en,TV,episode,2563018
39583,1282360,SE,en,TV,episode,2547002
39583,1282385,SE,en,TV,episode,2543999
39583,1282361,SE,en,TV,episode,2556011
