series_id,_id,show_type,Video_language,series_type,type,duration
4136,220139,SE,en,TV,episode,1508548
4034,220138,SE,ja,TV,episode,1467882
4034,220137,SE,ja,TV,episode,1467882
6014,220136,SE,ja,TV,episode,1489362
5094,220135,SE,ja,TV,episode,1485608
6014,220134,SE,ja,TV,episode,1420293
5094,220133,SE,ja,TV,episode,1485608
5669,220132,SE,ja,TV,episode,1488570
1268,220131,SE,ja,TV,episode,1437135
5669,220130,SE,ja,TV,episode,1488611
1268,220129,SE,ja,TV,episode,1437135
1846,220128,SE,ja,TV,episode,1463128
1846,220127,SE,ja,TV,episode,1463086
4136,220126,SE,en,TV,episode,1508339
4136,220125,SE,en,TV,episode,1508631
4136,220124,SE,en,TV,episode,1508548
4136,220123,SE,en,TV,episode,1508423
4136,220122,SE,en,TV,episode,1508548
4136,220121,SE,en,TV,episode,1508506
4136,220120,SE,en,TV,episode,1508548
4136,220119,SE,en,TV,episode,1508506
4136,220118,SE,en,TV,episode,1508548
4136,220117,SE,en,TV,episode,1508548
4136,220116,SE,en,TV,episode,1508506
4136,220115,SE,en,TV,episode,1508590
4136,220114,SE,en,TV,episode,1508590
4136,220113,SE,en,TV,episode,1508548
4136,220112,SE,en,TV,episode,1508590
4136,220111,SE,en,TV,episode,1508590
4136,220110,SE,en,TV,episode,1508590
4136,220109,SE,en,TV,episode,1508631
4136,220108,SE,en,TV,episode,1508590
4136,220107,SE,en,TV,episode,1508590
4136,220106,SE,en,TV,episode,1508590
4136,220105,SE,en,TV,episode,1508590
4136,220104,SE,en,TV,episode,1508631
1472,220103,SE,ja,TV,episode,1428385
4136,220102,SE,en,TV,episode,1508590
1472,220101,SE,ja,TV,episode,1468425
1472,220100,SE,ja,TV,episode,1428426
5669,220082,SE,ja,TV,episode,1488611
5669,220081,SE,ja,TV,episode,1488611
1846,220080,SE,ja,TV,episode,1463086
1379,220079,SE,en,TV,episode,1433515
1846,220078,SE,ja,TV,episode,1463044
