series_id,_id,show_type,Video_language,series_type,type,duration
3953,966954,SE,en,TV,episode,3054528
11907,966919,SE,en,TV,episode,2164752
404,966809,SE,en,TV,episode,2593882
20160,966820,SE,en,TV,episode,2690160
23009,966782,SE,en,TV,episode,1444401
10921,966781,SE,en,TV,episode,1598376
20160,966771,SE,en,TV,episode,2687808
1603,966612,SE,ja,TV,episode,1438248
23170,967132,SE,en,TV,episode,1650523
14534,966559,SE,en,TV,episode,1586616
348,966383,SE,en,TV,episode,5400048
20160,966161,SE,en,TV,episode,2676288
22924,965676,SE,ja,TV,episode,1539576
108,965644,SE,en,TV,episode,2594008
23009,965626,SE,en,TV,episode,1266348
11217,980922,SE,en,TV,episode,2535658
11217,980921,SE,en,TV,episode,2542248
11217,980920,SE,en,TV,episode,2487109
11217,980919,SE,en,TV,episode,2549296
11217,980918,SE,en,TV,episode,2428551
11217,980917,SE,en,TV,episode,2556929
11217,980916,SE,en,TV,episode,2478058
11217,980915,SE,en,TV,episode,2539745
11217,980914,SE,en,TV,episode,2563686
11217,980913,SE,en,TV,episode,2569775
11217,980912,SE,en,TV,episode,2427883
11217,980911,SE,en,TV,episode,2561475
11217,980910,SE,en,TV,episode,2429301
11217,980909,SE,en,TV,episode,2538702
11217,980908,SE,en,TV,episode,2560266
11217,980907,SE,en,TV,episode,2563269
11217,980906,SE,en,TV,episode,2523062
11217,980905,SE,en,TV,episode,2487610
11217,980904,SE,en,TV,episode,2394308
2006,965620,SE,en,TV,episode,2593882
10921,965495,SE,en,TV,episode,1517976
20160,965490,SE,en,TV,episode,2668896
28313,966530,SE,en,TV,episode,2993080
28313,966529,SE,en,TV,episode,2996776
11217,981011,SE,en,TV,episode,2546585
11217,981010,SE,en,TV,episode,2543207
11217,981009,SE,en,TV,episode,2544875
11217,981008,SE,en,TV,episode,2520434
11217,981007,SE,en,TV,episode,2538869
11217,981006,SE,en,TV,episode,2544083
11217,981005,SE,en,TV,episode,2547503
11217,981004,SE,en,TV,episode,2534949
11217,981003,SE,en,TV,episode,2549338
11217,981002,SE,en,TV,episode,2547878
11217,981001,SE,en,TV,episode,2543082
11217,981000,SE,en,TV,episode,2542790
11217,980999,SE,en,TV,episode,2537201
