Vudu_series_id,Vudu_id,show_type,purchase_type
964143,1128131,SE,True
964143,1128134,SE,True
964143,1128137,SE,True
964143,1128140,SE,True
964143,1128143,SE,True
964143,1128146,SE,True
964143,1128149,SE,True
964143,1128152,SE,True
964143,1128155,SE,True
964143,1128158,SE,True
964143,1128161,SE,True
964143,1128164,SE,True
964143,1128167,SE,True
688768,1128188,SE,True
934070,1128191,SE,Null
0,1128427,MO,True
0,1128443,MO,True
0,1128447,MO,True
0,1128450,MO,True
0,1128453,MO,True
0,1128456,MO,True
0,1128459,MO,True
0,1128621,SM,Null
1128621,1128628,SE,True
1128621,1128634,SE,True
1128621,1128643,SE,True
1128621,1128646,SE,True
1128621,1128649,SE,True
1128621,1128658,SE,True
1128621,1128661,SE,True
1128621,1128667,SE,True
1128621,1128673,SE,True
1128621,1128676,SE,True
905186,1128714,SE,True
905186,1128717,SE,True
905186,1128720,SE,True
905186,1128723,SE,True
905186,1128726,SE,True
905186,1128729,SE,True
905186,1128732,SE,True
905186,1128735,SE,True
905186,1128738,SE,True
905186,1128741,SE,True
0,1128785,SM,Null
1128785,1128789,SE,True
1128785,1128792,SE,True
1128785,1128795,SE,True
1128785,1128798,SE,True
1128785,1128801,SE,True
1128785,1128804,SE,True
1128785,1128807,SE,True
1128785,1128810,SE,True
1128785,1128813,SE,True
1128785,1128816,SE,True
0,1128833,MO,True
0,1128836,MO,True
0,1128841,MO,True
0,1128884,MO,True
0,1129056,MO,True
1131811,1129059,SE,True
192949,1129062,SE,True
1120987,1129065,SE,True
0,1129068,SM,Null
595636,1129072,SE,True
595636,1129075,SE,True
595636,1129078,SE,True
595636,1129081,SE,True
595636,1129084,SE,True
595636,1129087,SE,True
595636,1129090,SE,True
595636,1129093,SE,True
1129068,1129096,SE,True
1129068,1129099,SE,True
1129068,1129102,SE,True
1129068,1129105,SE,True
1129068,1129108,SE,True
1129068,1129111,SE,True
1129068,1129114,SE,True
1129068,1129117,SE,True
0,1129121,MO,Null
224082,1129124,SE,True
224082,1129127,SE,True
468342,1129130,SE,True
468342,1129133,SE,True
468342,1129136,SE,True
916203,1129139,SE,True
977032,1129145,SE,True
975839,1129151,SE,True
821289,1129157,SE,True
401309,1129165,SE,True
401309,1129168,SE,True
983558,1129185,SE,True
983558,1129188,SE,True
983558,1129194,SE,True
858167,1129205,SE,True
858167,1129208,SE,True
858167,1129211,SE,True
296423,1129302,SE,True
0,1129308,SM,Null
1129308,1129312,SE,True
1129308,1129315,SE,True
1129308,1129318,SE,True
1129308,1129321,SE,True
1129308,1129324,SE,True
1129308,1129327,SE,True
1129308,1129330,SE,True
0,1129333,MO,True
597696,1129515,SE,True
0,1129633,MO,True
0,1129638,MO,True
0,1129641,MO,True
996671,1130390,SE,True
327730,1130401,SE,True
929868,1130407,SE,True
0,1130535,MO,True
964228,1130577,SE,True
964228,1130580,SE,True
964228,1130583,SE,True
964228,1130586,SE,True
964228,1130589,SE,True
964228,1130592,SE,True
964228,1130595,SE,True
964228,1130598,SE,True
964228,1130601,SE,True
964228,1130604,SE,True
0,1130607,SM,Null
1130607,1130613,SE,True
