Vudu_series_id,Vudu_id,show_type,purchase_type
206567,206791,SE,Null
206567,206793,SE,Null
206567,206795,SE,Null
206567,206797,SE,Null
206567,206799,SE,Null
206567,206801,SE,Null
206567,206803,SE,Null
206567,206805,SE,Null
206567,206807,SE,Null
206567,206809,SE,Null
206567,206811,SE,Null
206567,206813,SE,Null
206567,206815,SE,Null
206567,206817,SE,Null
206567,206819,SE,Null
206567,206821,SE,Null
206567,206824,SE,Null
206567,206826,SE,Null
206567,206828,SE,Null
206567,206831,SE,Null
206567,206833,SE,Null
206567,206835,SE,Null
206567,206837,SE,Null
206567,206839,SE,Null
206567,206841,SE,Null
206567,206843,SE,Null
206567,206845,SE,Null
206567,206847,SE,Null
206567,206849,SE,Null
206567,206851,SE,Null
206567,206853,SE,Null
206567,206855,SE,Null
206567,206857,SE,Null
206567,206859,SE,Null
206567,206861,SE,Null
206567,206863,SE,Null
206567,206865,SE,Null
206567,206867,SE,Null
206567,206869,SE,Null
206567,206871,SE,Null
206567,206873,SE,Null
206567,206875,SE,Null
206567,206879,SE,Null
206567,206881,SE,Null
206567,206883,SE,Null
206567,206885,SE,Null
206567,206887,SE,Null
206567,206889,SE,Null
206567,206891,SE,Null
206567,206893,SE,Null
206567,206895,SE,Null
206567,206897,SE,Null
206567,206899,SE,Null
206567,206901,SE,Null
206567,206903,SE,Null
206567,206907,SE,Null
206567,206909,SE,Null
206567,206911,SE,Null
206567,206913,SE,Null
206567,206915,SE,Null
0,206917,SM,Null
206567,206918,SE,Null
206567,206920,SE,Null
206567,206922,SE,Null
206567,206924,SE,Null
206567,206926,SE,Null
206567,206928,SE,Null
206567,206930,SE,Null
206567,206932,SE,Null
206917,206936,SE,True
206917,206943,SE,True
206917,206947,SE,True
206917,206951,SE,True
206917,206955,SE,True
206917,206959,SE,True
206917,206963,SE,True
206917,206967,SE,True
206917,206971,SE,True
206917,206975,SE,True
206917,206979,SE,True
206917,206983,SE,True
0,206991,SM,Null
206991,206993,SE,Null
206991,207000,SE,Null
206991,207004,SE,Null
206991,207008,SE,Null
206991,207012,SE,Null
206991,207016,SE,Null
206991,207020,SE,Null
206991,207024,SE,Null
204727,207032,SE,Null
204780,207034,SE,Null
204837,207036,SE,True
133786,207039,SE,True
133786,207046,SE,True
133786,207050,SE,True
133786,207054,SE,True
133786,207058,SE,True
133786,207062,SE,True
133786,207066,SE,True
133786,207070,SE,True
133786,207074,SE,True
133786,207078,SE,True
133786,207082,SE,True
133786,207086,SE,True
133786,207090,SE,True
133786,207094,SE,True
133786,207102,SE,True
133786,207106,SE,True
133786,207110,SE,True
133786,207114,SE,True
133786,207118,SE,True
133786,207122,SE,True
133786,207126,SE,True
0,207150,MO,True
0,207154,MO,True
0,207170,MO,True
139583,207190,SE,True
139583,207197,SE,True
139583,207201,SE,True
139583,207205,SE,True
139583,207209,SE,True
139583,207213,SE,True
139583,207217,SE,True
139583,207221,SE,True
139583,207225,SE,True
139583,207229,SE,True
139583,207230,SE,True
139583,207234,SE,True
139583,207238,SE,True
139583,207243,SE,True
139583,207244,SE,True
139583,207251,SE,True
139583,207255,SE,True
139583,207259,SE,True
139583,207263,SE,True
139583,207267,SE,True
139583,207271,SE,True
139583,207272,SE,True
139583,207276,SE,True
139583,207280,SE,True
139583,207284,SE,True
139583,207288,SE,True
139583,207292,SE,True
139583,207296,SE,True
139583,207304,SE,True
139583,207308,SE,True
139583,207309,SE,True
139583,207313,SE,True
139583,207317,SE,True
139583,207321,SE,True
139583,207325,SE,True
139583,207329,SE,True
139583,207333,SE,True
139583,207337,SE,True
139583,207341,SE,True
139583,207345,SE,True
139583,207346,SE,True
139583,207350,SE,True
139583,207354,SE,True
139583,207355,SE,True
139583,207399,SE,True
0,207403,MO,True
0,207405,MO,True
139583,207406,SE,True
139583,207413,SE,True
0,207417,SM,Null
139583,207486,SE,True
139583,207497,SE,True
139583,207501,SE,True
0,207505,MO,True
139583,207513,SE,True
0,207517,MO,True
139583,207521,SE,True
139583,207525,SE,True
139583,207529,SE,True
139583,207533,SE,True
139583,207537,SE,True
139583,207541,SE,True
139583,207545,SE,True
0,207549,MO,True
0,207560,MO,True
0,207564,MO,True
205516,207577,SE,True
0,207583,MO,True
205516,207588,SE,True
205516,207592,SE,True
0,207596,MO,True
0,207598,MO,True
205516,207600,SE,True
205516,207606,SE,True
205516,207612,SE,True
205516,207617,SE,True
0,207623,MO,True
205516,207625,SE,True
205516,207632,SE,True
0,207636,MO,True
205516,207640,SE,True
