Vudu_series_id,Vudu_id,show_type,purchase_type
411703,470105,SE,True
411703,470109,SE,True
411703,470113,SE,True
411703,470117,SE,True
411703,470121,SE,True
429485,470125,SE,True
429485,470129,SE,True
429485,470133,SE,True
429485,470137,SE,True
429485,470141,SE,True
429485,470145,SE,True
349275,470149,SE,True
349275,470153,SE,True
349344,470157,SE,True
349344,470161,SE,True
349344,470165,SE,True
349344,470169,SE,True
349344,470173,SE,True
349344,470177,SE,True
425460,470181,SE,True
425460,470185,SE,True
425460,470189,SE,True
378205,470193,SE,True
225539,470197,SE,True
205516,470217,SE,Null
205516,470221,SE,Null
205516,470225,SE,Null
205516,470229,SE,Null
205516,470233,SE,Null
205516,470237,SE,Null
205516,470241,SE,Null
0,470249,MO,True
0,470253,MO,True
0,470257,MO,True
0,470261,MO,True
335218,470269,SE,True
335218,470273,SE,True
335218,470277,SE,True
335218,470281,SE,True
335218,470285,SE,True
335218,470289,SE,True
335218,470297,SE,True
335218,470301,SE,True
335218,470305,SE,True
335218,470309,SE,True
335218,470313,SE,True
335218,470317,SE,True
335218,470321,SE,True
0,470377,MO,True
0,470381,MO,True
0,470392,MO,True
234405,470398,SE,True
433290,470406,SE,True
433290,470410,SE,True
433290,470414,SE,Null
433290,470418,SE,Null
433290,470422,SE,True
433290,470426,SE,True
433290,470430,SE,True
433290,470434,SE,True
433290,470438,SE,True
433290,470442,SE,True
433290,470446,SE,True
190789,470450,SE,True
190789,470454,SE,Null
190789,470458,SE,Null
190789,470462,SE,True
190789,470466,SE,True
190789,470470,SE,True
190789,470474,SE,True
190789,470478,SE,True
190789,470482,SE,True
190789,470486,SE,True
190789,470490,SE,True
190789,470494,SE,True
190789,470498,SE,True
0,470502,SM,Null
470502,470508,SE,True
470502,470512,SE,True
470502,470516,SE,True
470502,470520,SE,True
470502,470524,SE,True
470502,470528,SE,True
460185,470532,SE,True
460185,470536,SE,True
460185,470540,SE,True
460185,470544,SE,True
0,470552,MO,True
0,470564,MO,True
0,470568,MO,True
0,470572,MO,True
0,470576,MO,True
0,470580,MO,True
0,470587,MO,True
0,470592,MO,True
426461,470597,SE,True
426461,470599,SE,True
426461,470601,SE,True
426461,470603,SE,True
426461,470605,SE,True
426461,470607,SE,True
426461,470609,SE,True
426461,470611,SE,True
426461,470613,SE,True
426461,470615,SE,True
406289,470617,SE,True
0,470621,MO,True
0,470626,MO,True
0,470631,MO,True
0,470636,MO,True
0,470691,MO,True
0,470819,SM,Null
0,470821,SM,Null
0,470823,SM,Null
378205,470829,SE,True
378205,470833,SE,True
378205,470837,SE,True
378205,470841,SE,True
378205,470845,SE,True
378205,470849,SE,True
378205,470853,SE,True
378205,470857,SE,True
378205,470861,SE,True
378205,470865,SE,True
378205,470869,SE,True
273175,470874,SE,True
273175,470881,SE,True
273175,470885,SE,True
273175,470889,SE,True
273175,470893,SE,True
273175,470897,SE,True
273175,470901,SE,True
273175,470905,SE,True
273175,470909,SE,True
273175,470913,SE,True
273175,470917,SE,True
273175,470921,SE,True
273175,470925,SE,True
273175,470929,SE,True
273175,470933,SE,True
273175,470937,SE,True
273175,470941,SE,True
273175,470945,SE,True
273175,470949,SE,True
273175,470953,SE,True
0,470973,SM,Null
470973,470977,SE,Null
470973,470979,SE,Null
470973,470981,SE,Null
470973,470983,SE,Null
470973,470985,SE,Null
470973,470987,SE,Null
470973,470989,SE,Null
470973,470991,SE,Null
470973,470993,SE,Null
470973,470995,SE,Null
470973,470997,SE,Null
470973,470999,SE,Null
470973,471001,SE,Null
470973,471003,SE,Null
470973,471005,SE,Null
470973,471007,SE,Null
470973,471009,SE,Null
0,471011,SM,Null
471011,471015,SE,Null
471011,471017,SE,Null
471011,471019,SE,Null
471011,471021,SE,Null
471011,471023,SE,Null
471011,471025,SE,Null
471011,471027,SE,Null
471011,471029,SE,Null
471011,471031,SE,Null
0,471053,MO,True
0,471057,MO,True
0,471061,MO,True
0,471073,MO,True
0,471087,MO,True
0,471091,MO,True
0,471114,MO,True
0,471121,MO,True
0,471125,SM,Null
471125,471131,SE,True
471125,471135,SE,True
0,471139,MO,True
0,471153,MO,True
0,471170,MO,True
0,471188,MO,True
0,471196,MO,True
0,471200,MO,True
0,471208,MO,True
0,471215,MO,True
0,471220,SM,Null
471220,471230,SE,True
471220,471234,SE,True
471220,471238,SE,True
471220,471242,SE,True
471220,471246,SE,True
471220,471250,SE,True
0,471254,MO,True
0,471276,MO,True
0,471336,MO,True
0,471344,MO,True
469009,471357,SE,True
469009,471361,SE,True
225539,471369,SE,True
0,471384,MO,True
0,471388,MO,True
0,471408,SM,Null
471408,471414,SE,True
471408,471418,SE,True
471408,471422,SE,True
471408,471426,SE,True
273175,471430,SE,True
471408,471434,SE,True
273175,471438,SE,True
471408,471442,SE,True
273175,471446,SE,True
471408,471450,SE,True
471408,471454,SE,True
273175,471458,SE,True
411419,471462,SE,True
