Vudu_series_id,Vudu_id,show_type,purchase_type
632800,842171,SE,True
632800,842174,SE,True
842162,842177,SE,True
842162,842180,SE,True
632800,842183,SE,True
842162,842189,SE,True
842162,842201,SE,True
842162,842204,SE,True
842162,842207,SE,True
842162,842210,SE,True
842162,842213,SE,True
842162,842216,SE,True
842162,842219,SE,True
842162,842222,SE,True
842162,842225,SE,True
842162,842228,SE,True
836605,842234,SE,True
836605,842237,SE,True
836605,842240,SE,True
836605,842243,SE,True
836605,842246,SE,True
836605,842249,SE,True
836605,842252,SE,True
836605,842255,SE,True
836605,842258,SE,True
836605,842261,SE,True
836605,842264,SE,True
836605,842267,SE,True
836605,842270,SE,True
0,842273,SM,Null
842273,842282,SE,True
842273,842285,SE,True
842273,842288,SE,True
842273,842291,SE,True
842273,842294,SE,True
842273,842297,SE,True
842273,842300,SE,True
842273,842303,SE,True
842273,842306,SE,True
842273,842309,SE,True
842273,842312,SE,True
842273,842315,SE,True
842273,842318,SE,True
842273,842321,SE,True
842273,842324,SE,True
842273,842327,SE,True
842273,842330,SE,True
842273,842333,SE,True
842273,842336,SE,True
842273,842339,SE,True
842273,842342,SE,True
842273,842345,SE,True
842273,842348,SE,True
842273,842351,SE,True
842273,842354,SE,True
842273,842357,SE,True
842273,842360,SE,True
842273,842363,SE,True
842273,842366,SE,True
842273,842369,SE,True
842273,842372,SE,True
842273,842375,SE,True
842273,842378,SE,True
842273,842381,SE,True
842273,842384,SE,True
842273,842387,SE,True
842273,842390,SE,True
842273,842393,SE,True
842273,842396,SE,True
842273,842399,SE,True
842273,842402,SE,True
842273,842405,SE,True
842273,842408,SE,True
842273,842411,SE,True
842273,842414,SE,True
842273,842417,SE,True
842273,842420,SE,True
842273,842423,SE,True
842273,842426,SE,True
842273,842429,SE,True
842273,842432,SE,True
842273,842435,SE,True
0,842438,SM,Null
842438,842447,SE,True
842438,842450,SE,True
842438,842453,SE,True
842438,842456,SE,True
842438,842459,SE,True
842438,842462,SE,True
842438,842465,SE,True
842438,842468,SE,True
842438,842471,SE,True
842438,842474,SE,True
842438,842477,SE,True
842438,842480,SE,True
842438,842483,SE,True
842438,842486,SE,True
842438,842489,SE,True
842438,842492,SE,True
842438,842495,SE,True
842438,842498,SE,True
842438,842501,SE,True
842438,842504,SE,True
842438,842507,SE,True
842438,842510,SE,True
842438,842513,SE,True
842438,842516,SE,True
842438,842519,SE,True
842438,842522,SE,True
842747,842537,SE,True
842747,842540,SE,True
842747,842543,SE,True
842747,842546,SE,True
842747,842549,SE,True
842747,842552,SE,True
842747,842555,SE,True
842747,842558,SE,True
842747,842561,SE,True
842747,842564,SE,True
842747,842567,SE,True
842747,842570,SE,True
842747,842573,SE,True
842747,842576,SE,True
842747,842579,SE,True
842747,842582,SE,True
842747,842585,SE,True
842747,842588,SE,True
842747,842591,SE,True
842747,842594,SE,True
842747,842597,SE,True
842747,842600,SE,True
842747,842603,SE,True
842747,842606,SE,True
842747,842609,SE,True
842747,842612,SE,True
842747,842615,SE,True
842747,842618,SE,True
842747,842621,SE,True
842747,842624,SE,True
842747,842627,SE,True
842747,842630,SE,True
842747,842633,SE,True
842747,842636,SE,True
842747,842639,SE,True
842747,842642,SE,True
842747,842645,SE,True
842747,842648,SE,True
842747,842651,SE,True
842747,842654,SE,True
842747,842657,SE,True
842747,842660,SE,True
842747,842663,SE,True
842747,842666,SE,True
842747,842669,SE,True
842747,842672,SE,True
842747,842675,SE,True
842747,842678,SE,True
842747,842681,SE,True
842747,842684,SE,True
842747,842687,SE,True
842747,842690,SE,True
0,842693,SM,Null
842693,842699,SE,True
842693,842702,SE,True
842693,842705,SE,True
842693,842708,SE,True
842693,842711,SE,True
842693,842714,SE,True
842693,842717,SE,True
842693,842720,SE,True
842693,842723,SE,True
842693,842726,SE,True
842693,842729,SE,True
842693,842732,SE,True
842693,842735,SE,True
0,842738,MO,True
0,842741,MO,True
0,842744,MO,True
0,842747,SM,Null
