Vudu_series_id,Vudu_id,show_type,purchase_type
651791,660804,SE,True
651791,660808,SE,True
660776,660812,SE,True
651791,660816,SE,True
660776,660819,SE,True
660776,660824,SE,True
651791,660828,SE,True
660776,660832,SE,True
651791,660836,SE,True
660776,660840,SE,True
651791,660844,SE,True
651791,660848,SE,True
651791,660852,SE,True
651791,660856,SE,True
651791,660864,SE,True
651791,660868,SE,True
651791,660872,SE,True
273767,660876,SE,True
273767,660880,SE,True
651791,660884,SE,True
273767,660888,SE,True
651791,660892,SE,True
273767,660896,SE,True
651791,660900,SE,True
273767,660904,SE,True
651791,660908,SE,True
273767,660912,SE,True
651791,660916,SE,True
273767,660920,SE,True
273767,660924,SE,True
651791,660928,SE,True
651791,660936,SE,True
273767,660940,SE,True
651791,660944,SE,True
273767,660948,SE,True
273767,660952,SE,True
273767,660956,SE,True
273767,660960,SE,True
273767,660964,SE,True
273767,660968,SE,True
273767,660972,SE,True
273767,660976,SE,True
273767,660980,SE,True
273767,660984,SE,True
0,660988,SM,Null
0,660989,SM,Null
660989,661001,SE,Null
660988,661005,SE,True
660988,661009,SE,True
660989,661013,SE,Null
660989,661017,SE,Null
660988,661021,SE,True
660989,661025,SE,Null
660988,661029,SE,True
660989,661033,SE,Null
660988,661037,SE,True
660988,661049,SE,True
660988,661057,SE,True
660988,661061,SE,True
0,661065,MO,True
660988,661069,SE,True
660988,661073,SE,True
660988,661077,SE,True
660988,661081,SE,True
422021,661089,SE,True
422021,661093,SE,True
422021,661097,SE,True
422021,661101,SE,True
422021,661105,SE,True
422021,661109,SE,True
422021,661113,SE,True
422021,661117,SE,True
422021,661121,SE,True
0,661125,MO,True
422021,661127,SE,True
0,661131,MO,True
0,661135,MO,True
0,661139,MO,True
0,661143,MO,True
0,661147,MO,True
0,661151,SM,Null
661151,661159,SE,True
661151,661163,SE,True
661151,661167,SE,True
661151,661171,SE,True
661151,661175,SE,True
613189,661179,SE,True
544778,661183,SE,True
650024,661187,SE,True
650024,661191,SE,True
650024,661195,SE,True
506265,661199,SE,True
506265,661203,SE,True
655280,661207,SE,True
655280,661211,SE,True
655280,661215,SE,True
655280,661219,SE,True
655280,661223,SE,True
640235,661227,SE,True
655280,661231,SE,True
655280,661239,SE,True
655280,661243,SE,True
655280,661247,SE,True
655280,661251,SE,True
414239,661259,SE,True
414239,661263,SE,True
414239,661267,SE,True
414239,661271,SE,True
414239,661275,SE,True
414239,661279,SE,True
414239,661283,SE,True
414239,661287,SE,True
543266,661295,SE,True
543266,661299,SE,True
543266,661303,SE,True
543266,661307,SE,True
0,661311,SM,Null
661311,661316,SE,True
661311,661320,SE,True
661311,661324,SE,True
661311,661328,SE,True
661311,661332,SE,True
661311,661336,SE,True
661311,661340,SE,True
661311,661344,SE,True
218293,661348,SE,True
0,661352,SM,Null
661352,661360,SE,True
661352,661364,SE,True
661352,661368,SE,True
