Vudu_series_id,Vudu_id,show_type,purchase_type
326735,982972,SE,True
326735,982975,SE,True
326735,982978,SE,True
326735,982981,SE,True
326735,982984,SE,True
326735,982987,SE,True
326735,982990,SE,True
326735,982993,SE,True
326735,982996,SE,True
326735,982999,SE,True
326735,983002,SE,True
326735,983005,SE,True
326735,983008,SE,True
326735,983011,SE,True
326735,983014,SE,True
579457,983020,SE,True
579457,983023,SE,True
579457,983026,SE,True
579457,983029,SE,True
579457,983032,SE,True
579457,983035,SE,True
579457,983038,SE,True
579457,983041,SE,True
579457,983044,SE,True
579457,983047,SE,True
579457,983050,SE,True
579457,983053,SE,True
579457,983056,SE,True
579457,983059,SE,True
579457,983062,SE,True
579457,983065,SE,True
579457,983068,SE,True
579457,983071,SE,True
579457,983074,SE,True
579457,983077,SE,True
579457,983080,SE,True
579457,983083,SE,True
983113,983089,SE,True
983113,983092,SE,True
983113,983095,SE,True
983113,983098,SE,True
983113,983101,SE,True
983113,983104,SE,True
983113,983107,SE,True
983113,983110,SE,True
0,983113,SM,Null
677250,983414,SE,True
677250,983417,SE,True
677250,983420,SE,True
677250,983423,SE,True
677250,983426,SE,True
677250,983429,SE,True
677250,983432,SE,True
677250,983435,SE,True
677250,983438,SE,True
677250,983441,SE,True
293888,983447,SE,True
293888,983450,SE,True
293888,983453,SE,True
293888,983456,SE,True
293888,983459,SE,True
293888,983462,SE,True
293888,983465,SE,True
293888,983468,SE,True
293888,983471,SE,True
293888,983474,SE,True
293888,983477,SE,True
293888,983480,SE,True
293888,983483,SE,True
293888,983486,SE,True
293888,983489,SE,True
895658,983528,SE,True
895658,983531,SE,True
895658,983534,SE,True
895658,983537,SE,True
895658,983540,SE,True
895658,983543,SE,True
895658,983546,SE,True
895658,983549,SE,True
895658,983552,SE,True
895658,983555,SE,True
0,983558,SM,Null
983558,983562,SE,True
983558,983565,SE,True
983558,983568,SE,True
983558,983571,SE,True
983558,983574,SE,True
983558,983577,SE,True
983558,983580,SE,True
983558,983583,SE,True
983558,983586,SE,True
983558,983589,SE,True
983558,983592,SE,True
983558,983595,SE,True
983558,983598,SE,True
0,983601,SM,Null
983601,983605,SE,True
983601,983608,SE,True
983601,983611,SE,True
983601,983614,SE,True
983601,983617,SE,True
983601,983620,SE,True
983601,983623,SE,True
983601,983626,SE,True
983601,983629,SE,True
983601,983632,SE,True
983601,983638,SE,True
983601,983641,SE,True
983601,983644,SE,True
983601,983647,SE,True
983601,983650,SE,True
983601,983653,SE,True
983601,983656,SE,True
983601,983659,SE,True
983601,983662,SE,True
872494,983668,SE,True
872494,983671,SE,True
872494,983674,SE,True
872494,983677,SE,True
872494,983680,SE,True
872494,983683,SE,True
872494,983686,SE,True
872494,983689,SE,True
872494,983692,SE,True
872494,983695,SE,True
564411,983701,SE,True
564411,983704,SE,True
564411,983707,SE,True
564411,983710,SE,True
564411,983713,SE,True
564411,983716,SE,True
564411,983719,SE,True
564411,983722,SE,True
564411,983725,SE,True
564411,983728,SE,True
760726,983756,SE,True
760726,983759,SE,True
760726,983762,SE,True
760726,983765,SE,True
760726,983768,SE,True
760726,983771,SE,True
760726,983774,SE,True
760726,983777,SE,True
760726,983780,SE,True
760726,983783,SE,True
760726,983786,SE,True
760726,983789,SE,True
760726,983792,SE,True
760726,983795,SE,True
760726,983798,SE,True
0,983801,SM,Null
983801,983805,SE,True
983801,983808,SE,True
983801,983811,SE,True
983801,983814,SE,True
983801,983817,SE,True
983801,983820,SE,True
983801,983823,SE,True
983801,983826,SE,True
983801,983829,SE,True
983801,983832,SE,True
983801,983835,SE,True
983801,983838,SE,True
983801,983841,SE,True
983801,983847,SE,True
983801,983850,SE,True
983801,983853,SE,True
983801,983856,SE,True
983801,983859,SE,True
983801,983862,SE,True
983801,983865,SE,True
983801,983868,SE,True
983801,983871,SE,True
983801,983874,SE,True
983801,983877,SE,True
983801,983880,SE,True
0,983886,SM,Null
983886,983890,SE,True
983886,983893,SE,True
983886,983896,SE,True
983886,983899,SE,True
983886,983902,SE,True
983886,983905,SE,True
983886,983908,SE,True
983886,983911,SE,True
983886,983914,SE,True
983886,983917,SE,True
0,983921,MO,True
0,983929,MO,True
0,983932,SM,Null
0,983933,MO,True
983932,983939,SE,True
983932,983942,SE,True
983932,983945,SE,True
0,983948,MO,True
0,983951,MO,True
769228,983957,SE,True
769228,983960,SE,True
769228,983963,SE,True
