rovi_sm_id,rovi_id,rovi_show_type
,1168734,MO
209048,1168735,SE
209048,1168736,SE
1096274,1168738,SE
1168740,1168740,SM
1168742,1168742,SM
463748,1168743,SE
1168744,1168744,SM
1142359,1168745,SE
463748,1168746,SE
1168748,1168748,SM
1168749,1168749,SM
231765,1168750,SE
511243,1168751,SE
459799,1168753,SE
243905,1168754,SE
459799,1168755,SE
459799,1168756,SE
469519,1168757,SE
469519,1168758,SE
469519,1168760,SE
469519,1168761,SE
469519,1168762,SE
469519,1168763,SE
459799,1168764,SE
469519,1168765,SE
469519,1168766,SE
,1168767,MO
469519,1168768,SE
459799,1168769,SE
1142359,1168770,SE
458035,1168771,SE
458035,1168772,SE
458035,1168773,SE
1168776,1168776,SM
1157113,1168778,SE
1157113,1168779,SE
1157113,1168781,SE
1157113,1168782,SE
1157113,1168783,SE
440107,1168784,SE
1168785,1168785,SM
1168786,1168786,SM
1168787,1168787,SM
1168788,1168788,SM
826654,1168789,SE
826654,1168790,SE
826654,1168791,SE
423489,1168792,SE
423489,1168794,SE
423489,1168795,SE
423489,1168796,SE
423489,1168797,SE
425594,1168798,SE
425594,1168799,SE
425594,1168800,SE
425594,1168802,SE
425594,1168803,SE
,1168807,MO
1168808,1168808,SM
,1168809,MO
1168810,1168810,SM
,1168811,MO
1168812,1168812,SM
,1168814,MO
423678,1168824,SE
1168825,1168825,SM
423678,1168826,SE
423678,1168827,SE
423678,1168832,SE
905926,1168836,SE
1104879,1168842,SE
425494,1168844,SE
457923,1168845,SE
724393,1168846,SE
129753,1168848,SE
423432,1168849,SE
,1168850,MO
1103298,1168851,SE
423438,1168852,SE
423442,1168854,SE
,1168855,MO
1104833,1168857,SE
466694,1168858,SE
1168863,1168863,SM
,1168865,MO
824724,1168866,SE
974325,1168868,SE
132161,1168870,SE
129753,1168871,SE
1168872,1168872,SM
,1168873,MO
824724,1168874,SE
824724,1168876,SE
474428,1168877,SE
466093,1168878,SE
425310,1168880,SE
1161789,1168881,SE
,1168882,MO
16855172,1168883,SE
220410,1168887,SE
1168888,1168888,SM
1168889,1168889,SM
474981,1168890,SE
1168891,1168891,SM
1168892,1168892,SM
1168893,1168893,SM
1168894,1168894,SM
1168895,1168895,SM
1152181,1168896,SE
1168898,1168898,SM
1134197,1168899,SE
1134197,1168900,SE
1134197,1168901,SE
1134197,1168902,SE
,1168903,MO
1168908,1168908,SM
1168909,1168909,SM
1168910,1168910,SM
1168911,1168911,SM
1168912,1168912,SM
1144457,1168913,SE
1168915,1168915,SM
1168916,1168916,SM
1144437,1168917,SE
824724,1168918,SE
824724,1168919,SE
1168920,1168920,SM
1168921,1168921,SM
824724,1168924,SE
824724,1168925,SE
824724,1168926,SE
1168927,1168927,SM
1168929,1168929,SM
1168930,1168930,SM
725796803,1168932,SE
1168933,1168933,SM
424859,1168934,SE
1168935,1168935,SM
1168936,1168936,SM
,1168940,MO
1168941,1168941,SM
1168942,1168942,SM
1168943,1168943,SM
839475,1168944,SE
1128441,1168945,SE
424948,1168946,SE
968751,1168947,SE
840497,1168949,SE
1168950,1168950,SM
459569,1168951,SE
456679,1168953,SE
1124330,1168954,SE
,1168955,MO
436270,1168956,SE
,1168958,MO
,1168959,MO
,1168960,MO
,1168961,MO
424784,1168964,SE
1168965,1168965,SM
424784,1168966,SE
1127945,1168968,SE
1168969,1168969,SM
1127945,1168970,SE
,1168971,MO
1168972,1168972,SM
1168973,1168973,SM
1149580,1168974,SE
,1168977,MO
1168978,1168978,SM
463748,1168980,SE
1113051,1168986,SE
1168988,1168988,SM
1113051,1168989,SE
1113051,1168990,SE
1113051,1168992,SE
1113051,1168993,SE
423712,1168995,SE
450304,1168998,SE
1146950,1169000,SE
,1169001,MO
,1169003,MO
1169005,1169005,SM
448638,1169006,SE
450304,1169007,SE
424517,1169008,SE
424517,1169009,SE
424517,1169010,SE
885257,1169011,SE
1169012,1169012,SM
424517,1169013,SE
424517,1169015,SE
1169016,1169016,SM
1169017,1169017,SM
1166497,1169018,SE
,1169020,MO
446979,1169021,SE
449786,1169022,SE
1169024,1169024,SM
,1169025,MO
476527,1169026,SE
434075,1169028,SE
450304,1169030,SE
448638,1169031,SE
1166490,1169032,SE
1166490,1169033,SE
456387,1169034,SE
,1169035,MO
1169036,1169036,SM
1169037,1169037,SM
1169038,1169038,SM
434075,1169039,SE
,1169040,MO
,1169041,MO
1169042,1169042,SM
1169043,1169043,SM
,1169044,MO
820814,1169047,SE
379834,1169054,SE
379834,1169056,SE
379834,1169057,SE
379834,1169058,SE
,1169059,MO
379834,1169060,SE
379834,1169061,SE
379834,1169063,SE
379834,1169064,SE
379834,1169066,SE
379834,1169067,SE
,1169072,MO
1169073,1169073,SM
1169074,1169074,SM
1169075,1169075,SM
,1169076,MO
450304,1169080,SE
,1169082,MO
,1169084,MO
,1169085,MO
19225001,1169086,SE
,1169088,MO
820814,1169089,SE
1164047,1169090,SE
812356,1169093,SE
1169094,1169094,SM
,1169097,MO
,1169101,MO
1169104,1169104,SM
,1169105,MO
,1169106,MO
450134,1169111,SE
460396,1169114,SE
1128441,1169115,SE
459569,1169117,SE
449786,1169118,SE
460489,1169119,SE
449801,1169120,SE
436270,1169121,SE
449786,1169122,SE
449786,1169123,SE
1169125,1169125,SM
449786,1169128,SE
449786,1169129,SE
469302,1169130,SE
449786,1169131,SE
449786,1169132,SE
956858,1169133,SE
447567,1169134,SE
462873,1169137,SE
449786,1169138,SE
1169139,1169139,SM
1169140,1169140,SM
,1169153,MO
,1169154,MO
1169155,1169155,SM
236657,1169158,SE
1169162,1169162,SM
1169163,1169163,SM
1169164,1169164,SM
1169165,1169165,SM
1169167,1169167,SM
,1169168,MO
676985,1169169,SE
432043,1169170,SE
1163186,1169171,SE
431460,1169172,SE
1163186,1169173,SE
464170,1169174,SE
1163186,1169176,SE
1102989,1169177,SE
1163186,1169178,SE
445982,1169179,SE
,1169180,MO
1169181,1169181,SM
1163186,1169182,SE
1169183,1169183,SM
1163186,1169185,SE
1169187,1169187,SM
,1169188,MO
1169189,1169189,SM
1169125,1169190,SE
1169192,1169192,SM
462873,1169195,SE
1163186,1169198,SE
,1169200,MO
1163186,1169203,SE
824724,1169204,SE
462873,1169207,SE
1163186,1169208,SE
,1169209,MO
767573,1169210,SE
423800,1169211,SE
424179,1169212,SE
471170,1169213,SE
440286,1169214,SE
907288,1169215,SE
1165454,1169216,SE
424179,1169217,SE
459569,1169218,SE
1169220,1169220,SM
1163186,1169221,SE
770838,1169222,SE
469302,1169223,SE
1107935,1169224,SE
1162685,1169225,SE
436270,1169226,SE
129753,1169227,SE
1095974,1169228,SE
1095974,1169229,SE
1109844,1169230,SE
429018,1169231,SE
129753,1169232,SE
957341,1169233,SE
956858,1169234,SE
1116113,1169235,SE
1116113,1169238,SE
899124,1169239,SE
,1169240,MO
1109844,1169242,SE
1098766,1169243,SE
1142203,1169244,SE
1169245,1169245,SM
1142203,1169246,SE
1169247,1169247,SM
1169248,1169248,SM
1169249,1169249,SM
,1169251,MO
1109844,1169252,SE
673102,1169253,SE
1169257,1169257,SM
1169258,1169258,SM
673102,1169259,SE
673102,1169261,SE
1109844,1169262,SE
1159286,1169265,SE
330252,1169267,SE
1109844,1169268,SE
1169270,1169270,SM
330252,1169271,SE
1169275,1169275,SM
1169276,1169276,SM
1169277,1169277,SM
446979,1169278,SE
430935,1169280,SE
1169281,1169281,SM
457929,1169282,SE
1169287,1169287,SM
423672,1169288,SE
423672,1169289,SE
1169292,1169292,SM
436270,1169295,SE
1118624,1169298,SE
462550,1169299,SE
16855172,1169300,SE
16855172,1169301,SE
1169305,1169305,SM
747218,1169306,SE
1101749,1169309,SE
1149283,1169312,SE
450304,1169313,SE
1101750,1169314,SE
956858,1169315,SE
1169323,1169323,SM
,1169330,MO
957341,1169332,SE
,1169335,MO
1095949,1169338,SE
880766,1169339,SE
843974,1169340,SE
1128441,1169341,SE
1169343,1169343,SM
,1169344,MO
,1169345,MO
,1169346,MO
1169347,1169347,SM
1169353,1169353,SM
,1169359,MO
4334054062,1169366,SE
1107033,1169370,SE
1107033,1169372,SE
1107033,1169373,SE
1107033,1169374,SE
1107033,1169375,SE
427798,1169376,SE
427798,1169377,SE
427798,1169378,SE
427798,1169379,SE
427798,1169380,SE
427798,1169381,SE
427798,1169382,SE
427798,1169383,SE
427798,1169385,SE
427798,1169386,SE
826722,1169389,SE
423685,1169392,SE
423685,1169394,SE
129569,1169395,SE
423685,1169396,SE
423685,1169397,SE
423685,1169398,SE
423685,1169400,SE
1149572,1169403,SE
1149572,1169404,SE
1149572,1169405,SE
1149572,1169409,SE
1149572,1169411,SE
676889,1169412,SE
,1169418,MO
1169420,1169420,SM
1169424,1169424,SM
1169426,1169426,SM
,1169429,MO
,1169430,MO
461729,1169431,SE
,1169432,MO
,1169439,MO
,1169441,MO
,1169442,MO
1169443,1169443,SM
,1169446,MO
,1169448,MO
1169443,1169457,SE
,1169463,MO
,1169469,MO
1169475,1169475,SM
,1169476,MO
,1169491,MO
,1169494,MO
761455,1169499,SE
451876,1169504,SE
,1169506,MO
,1169507,MO
,1169508,MO
,1169509,MO
462279,1169512,SE
,1169515,MO
,1169517,MO
1169518,1169518,SM
,1169519,MO
1169520,1169520,SM
942596,1169530,SE
949463,1169531,SE
334736917,1169534,SE
,1169546,MO
1157059,1169547,SE
828726,1169551,SE
828726,1169552,SE
828726,1169553,SE
828726,1169556,SE
937047,1169559,SE
1169566,1169566,SM
1150651,1169567,SE
425162,1169576,SE
425162,1169577,SE
,1169584,MO
,1169585,MO
1169586,1169586,SM
,1169587,MO
,1169589,MO
,1169590,MO
1169591,1169591,SM
1169592,1169592,SM
