rovi_sm_id,rovi_id,rovi_show_type
673713,629812,SE
673713,629813,SE
673713,629814,SE
673713,629815,SE
673713,629816,SE
673713,629817,SE
673713,629818,SE
673713,629819,SE
673713,629820,SE
673713,629821,SE
673713,629822,SE
673713,629823,SE
673713,629824,SE
673713,629825,SE
673713,629826,SE
673713,629827,SE
673713,629828,SE
673713,629829,SE
673713,629830,SE
673713,629831,SE
673713,629832,SE
673713,629833,SE
673713,629834,SE
673713,629835,SE
673713,629836,SE
673713,629837,SE
673713,629838,SE
673713,629839,SE
673713,629840,SE
673713,629841,SE
673713,629842,SE
673713,629843,SE
673713,629844,SE
673713,629845,SE
673713,629846,SE
673713,629847,SE
673713,629848,SE
673713,629849,SE
673713,629850,SE
673713,629851,SE
673713,629852,SE
673713,629853,SE
673713,629854,SE
673713,629855,SE
673713,629856,SE
673713,629857,SE
673713,629858,SE
673713,629859,SE
673713,629860,SE
673713,629861,SE
673713,629862,SE
673713,629863,SE
673713,629864,SE
673713,629865,SE
673713,629866,SE
673713,629867,SE
673713,629868,SE
673713,629869,SE
673713,629870,SE
673713,629871,SE
673713,629872,SE
673713,629873,SE
673713,629874,SE
673713,629875,SE
673713,629876,SE
673713,629877,SE
673713,629878,SE
673713,629879,SE
673713,629880,SE
673713,629881,SE
673713,629882,SE
673713,629883,SE
673713,629884,SE
673713,629885,SE
673713,629886,SE
673713,629887,SE
673713,629888,SE
673713,629889,SE
673713,629890,SE
673713,629891,SE
673713,629892,SE
673713,629893,SE
673713,629894,SE
673713,629895,SE
673713,629896,SE
673713,629897,SE
673713,629898,SE
673713,629899,SE
673713,629900,SE
673713,629901,SE
673713,629902,SE
673713,629903,SE
673713,629904,SE
673713,629905,SE
673713,629906,SE
673713,629907,SE
673713,629908,SE
673713,629909,SE
673713,629910,SE
673713,629911,SE
673713,629912,SE
673713,629913,SE
673713,629914,SE
673713,629915,SE
673713,629916,SE
673713,629917,SE
673713,629918,SE
673713,629919,SE
673713,629920,SE
673713,629921,SE
673713,629922,SE
673713,629923,SE
673713,629924,SE
673713,629925,SE
673713,629926,SE
673713,629927,SE
673713,629928,SE
673713,629929,SE
673713,629930,SE
673713,629931,SE
673713,629932,SE
673713,629933,SE
673713,629934,SE
673713,629935,SE
673713,629936,SE
673713,629937,SE
673713,629938,SE
673713,629939,SE
673713,629940,SE
673713,629941,SE
673713,629942,SE
673713,629943,SE
673713,629944,SE
673713,629945,SE
673713,629946,SE
673713,629947,SE
673713,629948,SE
673713,629949,SE
673713,629950,SE
673713,629951,SE
673713,629952,SE
673713,629953,SE
673713,629954,SE
673713,629955,SE
673713,629956,SE
673713,629957,SE
673713,629958,SE
673713,629959,SE
673713,629960,SE
673713,629961,SE
673713,629962,SE
673713,629963,SE
673713,629964,SE
673713,629965,SE
673713,629966,SE
673713,629967,SE
673713,629968,SE
673713,629969,SE
673713,629970,SE
673713,629971,SE
673713,629972,SE
673713,629973,SE
673713,629974,SE
673713,629975,SE
673713,629976,SE
673713,629977,SE
673713,629978,SE
673713,629979,SE
673713,629980,SE
673713,629981,SE
673713,629982,SE
673713,629983,SE
673713,629984,SE
673713,629985,SE
673713,629986,SE
673713,629987,SE
673713,629988,SE
673713,629989,SE
673713,629990,SE
673713,629991,SE
673713,629992,SE
673713,629993,SE
673713,629994,SE
673713,629995,SE
673713,629996,SE
673713,629997,SE
673713,629998,SE
673713,629999,SE
673713,630000,SE
673713,630001,SE
673713,630002,SE
673713,630003,SE
673713,630004,SE
673713,630005,SE
673713,630006,SE
673713,630007,SE
673713,630008,SE
673713,630009,SE
673713,630010,SE
673713,630011,SE
673713,630012,SE
673713,630013,SE
673713,630014,SE
673713,630015,SE
673713,630016,SE
673713,630017,SE
673713,630018,SE
673713,630019,SE
673713,630020,SE
673713,630021,SE
673713,630022,SE
673713,630023,SE
673713,630024,SE
673713,630025,SE
673713,630026,SE
673713,630027,SE
673713,630028,SE
673713,630029,SE
673713,630030,SE
673713,630031,SE
673713,630032,SE
673713,630033,SE
673713,630034,SE
673713,630035,SE
673713,630036,SE
673713,630037,SE
673713,630038,SE
673713,630039,SE
673713,630040,SE
673713,630041,SE
673713,630042,SE
673713,630043,SE
673713,630044,SE
673713,630045,SE
673713,630046,SE
673713,630047,SE
673713,630048,SE
