rovi_sm_id,rovi_id,rovi_show_type
,4,MO
374307,5,SE
,6,MO
,8,MO
,10,MO
,13,MO
,14,MO
,19,MO
,23,MO
,24,MO
,26,MO
,27,MO
,29,MO
,31,MO
,34,MO
,39,MO
,46,MO
,47,MO
,49,MO
,51,MO
,53,MO
,57,MO
,65,MO
,72,MO
,80,MO
,83,MO
,86,MO
,91,MO
,95,MO
,97,MO
,100,MO
,102,MO
104,104,SM
,110,MO
,111,MO
,112,MO
,117,MO
,119,MO
,121,MO
,125,MO
,126,MO
,127,MO
,128,MO
,129,MO
,130,MO
,134,MO
662750,137,SE
,139,MO
,141,MO
,165,MO
,168,MO
,169,MO
,171,MO
,173,MO
,180,MO
,185,MO
,186,MO
,194,MO
,198,MO
,201,MO
,203,MO
,204,MO
,206,MO
939510,208,SE
,213,MO
,214,MO
,216,MO
,217,MO
,220,MO
,221,MO
,223,MO
,228,MO
,232,MO
,237,MO
,239,MO
,240,MO
,245,MO
,258,MO
,263,MO
,264,MO
,265,MO
,268,MO
,271,MO
,273,MO
,274,MO
,275,MO
,282,MO
,284,MO
,299,MO
,300,MO
,303,MO
,309,MO
,315,MO
,323,MO
,329,MO
,330,MO
,335,MO
,336,MO
,337,MO
,350,MO
,353,MO
,356,MO
,357,MO
,358,MO
,359,MO
,361,MO
7125641447,362,SE
,363,MO
,366,MO
,367,MO
,371,MO
,374,MO
,378,MO
,384,MO
,396,MO
,402,MO
,403,MO
,411,MO
,414,MO
,418,MO
,419,MO
,421,MO
,425,MO
,427,MO
,431,MO
,436,MO
,437,MO
,438,MO
,439,MO
423852,440,SE
,444,MO
231765,447,SE
,454,MO
,455,MO
,457,MO
,459,MO
,460,MO
,462,MO
,463,MO
,468,MO
,473,MO
,474,MO
,478,MO
,479,MO
,481,MO
,482,MO
,483,MO
,487,MO
,488,MO
,489,MO
,491,MO
,492,MO
,494,MO
,498,MO
,504,MO
,507,MO
,508,MO
,524,MO
129126,525,SE
,529,MO
675306,547,SE
,559,MO
677647,560,SE
677647,561,SE
677647,562,SE
677647,563,SE
677647,564,SE
677647,565,SE
677647,566,SE
677647,567,SE
677647,568,SE
677647,569,SE
,571,MO
,588,MO
,592,MO
,593,MO
,594,MO
,596,MO
2112361,599,SE
,601,MO
,605,MO
,607,MO
,611,MO
,613,MO
,614,MO
,615,MO
,616,MO
,618,MO
,619,MO
,622,MO
,623,MO
,626,MO
627,627,SM
,632,MO
,637,MO
,643,MO
,645,MO
,646,MO
,649,MO
,655,MO
,660,MO
,665,MO
,674,MO
,675,MO
,680,MO
,681,MO
,682,MO
,683,MO
,694,MO
672697,697,SE
,698,MO
,701,MO
,704,MO
,707,MO
,719,MO
,725,MO
499235,730,SE
,733,MO
,735,MO
,736,MO
,739,MO
,743,MO
,744,MO
,745,MO
,751,MO
,753,MO
,754,MO
,755,MO
,758,MO
,759,MO
,765,MO
,768,MO
773,773,SM
,779,MO
,780,MO
,783,MO
,785,MO
563944,790,SE
,793,MO
,795,MO
,796,MO
,798,MO
,802,MO
,806,MO
,809,MO
,812,MO
,813,MO
,814,MO
,816,MO
,818,MO
,827,MO
,829,MO
,830,MO
,833,MO
,834,MO
,836,MO
,839,MO
,840,MO
,841,MO
,845,MO
,852,MO
,853,MO
,854,MO
,856,MO
,859,MO
,862,MO
,867,MO
,881,MO
,892,MO
,895,MO
,901,MO
,904,MO
,905,MO
,908,MO
,912,MO
,916,MO
,919,MO
,920,MO
,927,MO
,929,MO
,933,MO
,936,MO
,939,MO
,943,MO
425242,944,SE
,947,MO
,948,MO
,949,MO
,950,MO
,952,MO
,956,MO
,957,MO
,960,MO
16729079,963,SE
16729079,964,SE
16729079,972,SE
16729079,973,SE
16729079,974,SE
16729079,975,SE
16729079,976,SE
16729079,977,SE
16729079,978,SE
16729079,979,SE
,985,MO
,986,MO
,987,MO
,989,MO
,992,MO
,993,MO
,995,MO
,997,MO
,998,MO
,1001,MO
,1002,MO
,1008,MO
,1011,MO
,1014,MO
,1017,MO
,1019,MO
,1020,MO
,1021,MO
,1023,MO
,1025,MO
,1026,MO
,1028,MO
,1030,MO
1031,1031,SM
,1032,MO
,1034,MO
,1035,MO
,1037,MO
,1039,MO
,1041,MO
,1044,MO
,1045,MO
,1050,MO
544663,1051,SE
,1052,MO
,1054,MO
,1055,MO
,1056,MO
,1062,MO
,1066,MO
,1069,MO
,1072,MO
,1075,MO
,1079,MO
,1081,MO
657572,1084,SE
,1092,MO
,1103,MO
,1107,MO
,1116,MO
,1118,MO
,1122,MO
,1125,MO
,1130,MO
,1144,MO
,1145,MO
,1146,MO
,1147,MO
,1154,MO
,1165,MO
,1177,MO
,1179,MO
,1183,MO
,1184,MO
1186,1186,SM
,1190,MO
,1193,MO
,1203,MO
,1207,MO
,1209,MO
,1210,MO
1212,1212,SM
,1214,MO
,1217,MO
1219,1219,SM
,1222,MO
336981,1223,SE
,1224,MO
,1226,MO
1227,1227,SM
1227,1228,SE
1227,1229,SE
1227,1230,SE
,1233,MO
,1240,MO
,1241,MO
,1247,MO
1248,1248,SM
1248,1249,SE
,1254,MO
523284,1257,SE
,1259,MO
,1275,MO
1278,1278,SM
,1292,MO
1295,1295,SM
,1296,MO
,1301,MO
,1302,MO
12051970,1308,SE
12051970,1313,SE
12051970,1314,SE
12051970,1318,SE
425282,1322,SE
,1327,MO
,1328,MO
,1329,MO
,1330,MO
1337,1332,SE
1337,1333,SE
1337,1334,SE
1337,1335,SE
1337,1336,SE
1337,1337,SM
1347,1347,SM
1347,1348,SE
1347,1349,SE
1347,1350,SE
1347,1351,SE
1347,1352,SE
1347,1353,SE
1347,1356,SE
,1358,MO
,1361,MO
425135,1363,SE
,1364,MO
,1371,MO
,1373,MO
,1382,MO
,1387,MO
,1390,MO
,1391,MO
,1393,MO
,1413,MO
,1416,MO
,1419,MO
,1423,MO
,1425,MO
,1435,MO
,1439,MO
,1441,MO
,1446,MO
,1450,MO
,1462,MO
,1466,MO
,1468,MO
,1471,MO
,1473,MO
,1474,MO
,1476,MO
,1478,MO
,1479,MO
,1482,MO
,1488,MO
,1492,MO
,1495,MO
,1496,MO
,1511,MO
,1515,MO
,1516,MO
,1517,MO
,1518,MO
749189,1520,SE
,1521,MO
,1522,MO
,1526,MO
,1529,MO
,1530,MO
,1532,MO
,1535,MO
,1536,MO
749189,1537,SE
,1540,MO
,1544,MO
,1547,MO
1551,1551,SM
,1555,MO
,1559,MO
,1560,MO
,1568,MO
,1569,MO
,1570,MO
