rovi_sm_id,rovi_id,rovi_show_type
423416,686728,SE
423416,686729,SE
564562,686731,SE
460537,686734,SE
460537,686735,SE
489412,686738,SE
489412,686739,SE
489412,686740,SE
489412,686741,SE
489412,686742,SE
488339,686744,SE
488339,686745,SE
488339,686746,SE
424944,686747,SE
424944,686748,SE
424944,686749,SE
424944,686750,SE
424944,686751,SE
424944,686752,SE
424944,686753,SE
424944,686754,SE
424944,686755,SE
424944,686756,SE
490307,686757,SE
490307,686758,SE
490307,686759,SE
672754,686760,SE
672754,686761,SE
676922,686767,SE
842490,686768,SE
842490,686770,SE
672665,686773,SE
672665,686774,SE
672765,686778,SE
875018,686783,SE
875018,686784,SE
677587,686787,SE
673958,686789,SE
673958,686791,SE
673959,686794,SE
673959,686795,SE
673959,686796,SE
673959,686797,SE
933114,686800,SE
933114,686801,SE
933114,686802,SE
931053,686804,SE
931053,686805,SE
931053,686806,SE
27314,686807,SE
27314,686808,SE
673136,686810,SE
672987,686811,SE
672603,686814,SE
942597,686816,SE
942597,686817,SE
672991,686819,SE
672991,686820,SE
672991,686821,SE
672991,686822,SE
672755,686823,SE
672755,686824,SE
672755,686825,SE
672755,686826,SE
673428,686828,SE
451424,686830,SE
451424,686831,SE
451424,686832,SE
878910,686835,SE
878910,686836,SE
878910,686837,SE
672763,686838,SE
672763,686839,SE
673002,686840,SE
673002,686841,SE
677600,686843,SE
677600,686844,SE
677600,686845,SE
677600,686846,SE
674233,686850,SE
674233,686852,SE
674233,686853,SE
674233,686854,SE
677607,686855,SE
677607,686856,SE
258202,686858,SE
677610,686859,SE
677610,686860,SE
444778,686861,SE
444778,686862,SE
673537,686864,SE
673537,686867,SE
674197,686878,SE
674197,686879,SE
674073,686880,SE
674073,686881,SE
674073,686882,SE
674073,686883,SE
672721,686884,SE
672721,686885,SE
673659,686887,SE
674085,686889,SE
674085,686890,SE
878913,686891,SE
878913,686892,SE
878913,686893,SE
878913,686894,SE
674832,686897,SE
674832,686898,SE
674832,686899,SE
674832,686900,SE
674832,686901,SE
674832,686902,SE
674832,686903,SE
459426,686904,SE
677842,686906,SE
674342,686907,SE
675554,686908,SE
676036,686909,SE
678813,686910,SE
676660,686911,SE
374307,686912,SE
450457,686913,SE
450457,686914,SE
374307,686915,SE
482054,686916,SE
672664,686917,SE
893532,686918,SE
423678,686919,SE
248488,686920,SE
129568,686921,SE
674403,686922,SE
448322,686923,SE
941815,686924,SE
2714,686925,SE
21727,686926,SE
679320,686927,SE
686929,686929,SM
686930,686930,SM
423678,686931,SE
423678,686932,SE
678668,686933,SE
423678,686934,SE
423678,686935,SE
423678,686936,SE
423678,686937,SE
861081,686938,SE
423678,686939,SE
423678,686940,SE
673489,686941,SE
423678,686942,SE
423678,686943,SE
248492,686945,SE
425282,686946,SE
436769,686947,SE
423678,686948,SE
516833,686949,SE
921160,686950,SE
600126,686951,SE
678729,686952,SE
453313,686953,SE
423492,686954,SE
676888,686955,SE
676888,686956,SE
427563,686957,SE
427563,686958,SE
676892,686960,SE
673495,686961,SE
680254,686962,SE
506289,686963,SE
423427,686964,SE
423427,686965,SE
506289,686966,SE
423427,686967,SE
423427,686968,SE
506289,686969,SE
423427,686970,SE
423427,686971,SE
506289,686972,SE
423427,686973,SE
423427,686974,SE
423427,686975,SE
423427,686977,SE
490307,686978,SE
490307,686979,SE
490307,686980,SE
490307,686981,SE
490307,686982,SE
875697,686983,SE
875697,686984,SE
875697,686985,SE
875697,686986,SE
875697,686987,SE
875697,686988,SE
875697,686989,SE
875697,686990,SE
31994,686992,SE
31994,686994,SE
566990,686995,SE
566990,686996,SE
505155,686997,SE
505155,686998,SE
897447,686999,SE
897447,687000,SE
897447,687001,SE
897447,687002,SE
892882,687003,SE
892882,687004,SE
892882,687005,SE
892882,687006,SE
892882,687007,SE
892882,687008,SE
892882,687009,SE
892882,687010,SE
892882,687011,SE
892882,687012,SE
892882,687013,SE
892882,687014,SE
502881,687015,SE
502881,687016,SE
502881,687017,SE
948869,687018,SE
948869,687019,SE
948869,687020,SE
948869,687021,SE
673517,687022,SE
673517,687023,SE
673517,687024,SE
673202,687025,SE
673202,687026,SE
437585,687028,SE
437585,687029,SE
437585,687030,SE
446647,687031,SE
446647,687032,SE
446647,687033,SE
502116,687034,SE
502116,687035,SE
676985,687036,SE
676985,687037,SE
238803,687038,SE
238803,687039,SE
238803,687040,SE
238803,687041,SE
238803,687042,SE
238803,687043,SE
238803,687044,SE
238803,687045,SE
238803,687046,SE
238803,687047,SE
490307,687048,SE
490307,687049,SE
875697,687050,SE
875697,687051,SE
875697,687052,SE
875697,687053,SE
875697,687054,SE
31994,687056,SE
505155,687060,SE
505155,687061,SE
505155,687062,SE
897447,687063,SE
897447,687065,SE
892882,687066,SE
892882,687067,SE
892882,687068,SE
892882,687069,SE
892882,687070,SE
892882,687071,SE
892882,687072,SE
892882,687073,SE
892882,687074,SE
892882,687075,SE
892882,687076,SE
892882,687077,SE
892882,687078,SE
892882,687079,SE
502881,687080,SE
502881,687081,SE
502881,687082,SE
502881,687083,SE
502881,687084,SE
502881,687085,SE
502881,687086,SE
502881,687087,SE
502881,687088,SE
502881,687089,SE
509232,687091,SE
445979,687092,SE
445979,687093,SE
445979,687094,SE
425264,687095,SE
425264,687096,SE
425264,687097,SE
425264,687098,SE
425264,687100,SE
425264,687101,SE
427259,687102,SE
427259,687103,SE
427259,687104,SE
427259,687105,SE
427259,687106,SE
424543,687107,SE
971842,687108,SE
971842,687109,SE
971842,687110,SE
971842,687111,SE
676928,687113,SE
676928,687114,SE
676928,687115,SE
676928,687116,SE
676928,687117,SE
676928,687118,SE
676928,687119,SE
676928,687120,SE
676928,687121,SE
673099,687122,SE
509232,687124,SE
509232,687125,SE
445979,687126,SE
445979,687127,SE
445979,687128,SE
425264,687129,SE
425264,687130,SE
425264,687131,SE
425264,687132,SE
425264,687133,SE
425264,687134,SE
948869,687135,SE
948869,687136,SE
948869,687138,SE
948869,687139,SE
673517,687141,SE
673517,687142,SE
673202,687143,SE
673202,687144,SE
673202,687145,SE
673202,687146,SE
437585,687147,SE
437585,687148,SE
437585,687149,SE
502116,687152,SE
676985,687154,SE
676985,687155,SE
676985,687156,SE
238803,687157,SE
238803,687158,SE
238803,687159,SE
238803,687161,SE
238803,687162,SE
238803,687163,SE
238803,687164,SE
238803,687165,SE
238803,687166,SE
238803,687167,SE
24211,687168,SE
878911,687178,SE
479772,687179,SE
479772,687180,SE
479772,687181,SE
479772,687182,SE
479772,687183,SE
479772,687184,SE
479772,687185,SE
479772,687186,SE
479772,687187,SE
479772,687188,SE
479772,687189,SE
479772,687190,SE
479772,687191,SE
238803,687192,SE
238803,687193,SE
238803,687194,SE
479772,687202,SE
479772,687203,SE
479772,687204,SE
479772,687205,SE
479772,687206,SE
479772,687207,SE
479772,687208,SE
479772,687209,SE
479772,687210,SE
479772,687211,SE
479772,687212,SE
