rovi_sm_id,rovi_id,rovi_show_type
1331676,1331727,SE
,1331728,MO
,1331729,MO
1303643,1331730,SE
568897831,1331733,SE
1324617,1331735,SE
1176955,1331737,SE
1331739,1331739,SM
1331741,1331741,SM
1331742,1331742,SM
,1331744,MO
1309228,1331745,SE
1238418,1331747,SE
1331751,1331751,SM
1317751,1331753,SE
1327309,1331756,SE
1118611,1331757,SE
1298725,1331758,SE
1331759,1331759,SM
1331760,1331760,SM
1303643,1331761,SE
1247165,1331762,SE
1247165,1331763,SE
1285945,1331764,SE
1285945,1331765,SE
1285963,1331766,SE
1319401,1331767,SE
,1331768,MO
,1331769,MO
,1331770,MO
1219469,1331772,SE
1329062,1331773,SE
1329087,1331774,SE
1217725,1331775,SE
1330035,1331776,SE
1212675,1331778,SE
1307285,1331780,SE
444048,1331781,SE
1224712,1331782,SE
1325083,1331787,SE
494385,1331788,SE
1131054,1331789,SE
442926,1331792,SE
1307285,1331793,SE
1294043,1331794,SE
444048,1331795,SE
1158061,1331796,SE
1131054,1331800,SE
1131054,1331801,SE
1148439,1331802,SE
899124,1331803,SE
1134860,1331804,SE
771826,1331805,SE
773052,1331806,SE
1307285,1331808,SE
1191645,1331811,SE
1331815,1331815,SM
442926,1331816,SE
1331815,1331817,SE
1331815,1331818,SE
773052,1331819,SE
1307285,1331820,SE
444048,1331822,SE
1314391,1331823,SE
1131054,1331825,SE
899124,1331826,SE
1307285,1331828,SE
1331829,1331829,SM
237981,1331830,SE
1106720,1331832,SE
460311,1331833,SE
1331835,1331835,SM
1106720,1331836,SE
1098688,1331837,SE
1106720,1331838,SE
1331839,1331839,SM
899124,1331840,SE
1106720,1331841,SE
1106720,1331842,SE
1331843,1331843,SM
1331845,1331845,SM
1331846,1331846,SM
1331847,1331847,SM
,1331848,MO
1200830,1331849,SE
,1331855,MO
1220616,1331857,SE
1331859,1331859,SM
1131054,1331861,SE
1207614,1331862,SE
,1331864,MO
237981,1331866,SE
,1331868,MO
1287750,1331869,SE
826924,1331870,SE
1295953,1331871,SE
1200844,1331873,SE
,1331875,MO
1295953,1331876,SE
739100,1331878,SE
1331879,1331879,SM
,1331880,MO
1331881,1331881,SM
250365,1331882,SE
1331883,1331883,SM
1331883,1331885,SE
1331515,1331887,SE
1295953,1331888,SE
1201589,1331889,SE
739100,1331890,SE
1331892,1331892,SM
468921,1331893,SE
427561,1331894,SE
427858,1331895,SE
452932,1331900,SE
427858,1331901,SE
966203,1331903,SE
452932,1331904,SE
452932,1331905,SE
1331907,1331907,SM
452932,1331908,SE
452932,1331911,SE
468921,1331912,SE
12943551,1331913,SE
427858,1331914,SE
,1331915,MO
,1331916,MO
1331917,1331917,SM
427561,1331919,SE
1331921,1331921,SM
1307285,1331923,SE
468921,1331924,SE
1287750,1331925,SE
442926,1331927,SE
427858,1331928,SE
423513,1331929,SE
,1331930,MO
444048,1331931,SE
1276664,1331932,SE
423513,1331934,SE
1224779,1331935,SE
1331936,1331936,SM
,1331937,MO
423513,1331938,SE
494385,1331939,SE
423513,1331941,SE
1331943,1331943,SM
,1331945,MO
1131054,1331947,SE
468921,1331948,SE
427858,1331950,SE
,1331954,MO
54158,1331955,SE
442926,1331960,SE
1307285,1331961,SE
427568,1331962,SE
1331883,1331963,SE
468921,1331964,SE
444048,1331965,SE
,1331967,MO
427858,1331968,SE
494385,1331969,SE
1331971,1331971,SM
1300970,1331972,SE
,1331975,MO
710780,1331978,SE
1287750,1331979,SE
1331981,1331981,SM
1331982,1331982,SM
1331981,1331983,SE
1307285,1331985,SE
1131058,1331986,SE
1331987,1331987,SM
,1331988,MO
427858,1331991,SE
673171,1331992,SE
1307285,1331997,SE
444048,1331999,SE
1312222,1332000,SE
494385,1332003,SE
1131054,1332005,SE
1331982,1332007,SE
427858,1332008,SE
1222574,1332009,SE
1263331,1332012,SE
222272,1332014,SE
1331883,1332015,SE
1285945,1332019,SE
,1332020,MO
468921,1332023,SE
427858,1332024,SE
222272,1332025,SE
,1332026,MO
1331883,1332028,SE
1287750,1332032,SE
1331815,1332033,SE
1295953,1332034,SE
1332036,1332036,SM
427648,1332037,SE
1314391,1332039,SE
427858,1332040,SE
1329003,1332042,SE
1295953,1332043,SE
1332044,1332044,SM
1329008,1332045,SE
,1332047,MO
427858,1332048,SE
1220616,1332050,SE
1332051,1332051,SM
1329008,1332053,SE
427858,1332054,SE
1332055,1332055,SM
1332056,1332056,SM
1329011,1332057,SE
237981,1332059,SE
1200844,1332061,SE
1319250,1332062,SE
1332065,1332065,SM
1332066,1332066,SM
1159222,1332067,SE
1332068,1332068,SM
1332070,1332070,SM
1332071,1332071,SM
,1332073,MO
1332075,1332075,SM
1329008,1332076,SE
427858,1332078,SE
424765,1332080,SE
1329011,1332084,SE
425339,1332085,SE
1329127,1332087,SE
1329008,1332088,SE
,1332090,MO
1332093,1332093,SM
,1332095,MO
1329008,1332097,SE
,1332099,MO
,1332102,MO
,1332103,MO
250365,1332106,SE
1328939,1332107,SE
,1332108,MO
1329030,1332109,SE
,1332115,MO
1332116,1332116,SM
1329011,1332117,SE
826924,1332118,SE
,1332119,MO
1185696,1332120,SE
1269833,1332122,SE
1269833,1332124,SE
1269833,1332125,SE
1269833,1332127,SE
1269833,1332128,SE
1269833,1332130,SE
1269833,1332131,SE
1269833,1332132,SE
1269833,1332133,SE
860758,1332134,SE
1269833,1332135,SE
1326159,1332136,SE
1326159,1332137,SE
1112203,1332138,SE
1332139,1332139,SM
1112207,1332142,SE
494385,1332143,SE
1194676,1332144,SE
494385,1332145,SE
963512,1332147,SE
427858,1332148,SE
,1332149,MO
54158,1332150,SE
1312222,1332151,SE
516522,1332153,SE
22371748,1332155,SE
,1332156,MO
433419,1332157,SE
1267579,1332158,SE
,1332161,MO
1295953,1332163,SE
1295953,1332166,SE
423454,1332167,SE
427858,1332170,SE
1222574,1332171,SE
1106720,1332176,SE
1106720,1332177,SE
442926,1332178,SE
1106720,1332179,SE
,1332183,MO
1287750,1332184,SE
1106720,1332185,SE
1331815,1332188,SE
460457,1332189,SE
1331815,1332190,SE
862697,1332192,SE
739100,1332193,SE
,1332195,MO
,1332196,MO
1331515,1332197,SE
460457,1332200,SE
,1332201,MO
710780,1332203,SE
1287750,1332206,SE
1267579,1332208,SE
1161449,1332209,SE
,1332210,MO
452932,1332211,SE
,1332212,MO
452932,1332213,SE
,1332214,MO
,1332215,MO
452932,1332218,SE
,1332219,MO
452932,1332220,SE
452932,1332221,SE
1332222,1332222,SM
1307285,1332228,SE
1242555,1332230,SE
444048,1332231,SE
427561,1332232,SE
737671,1332234,SE
427561,1332235,SE
427561,1332236,SE
427561,1332237,SE
1291532,1332238,SE
,1332239,MO
1242555,1332242,SE
1213625,1332243,SE
966203,1332244,SE
,1332245,MO
1213625,1332246,SE
1213625,1332248,SE
,1332250,MO
424179,1332251,SE
968411,1332252,SE
1317041,1332253,SE
1317041,1332254,SE
1317041,1332255,SE
,1332256,MO
1332258,1332258,SM
423513,1332260,SE
1287750,1332261,SE
,1332262,MO
423513,1332265,SE
673171,1332267,SE
,1332269,MO
423513,1332270,SE
423513,1332271,SE
1330945,1332272,SE
1127478,1332273,SE
1301412,1332276,SE
,1332279,MO
829625,1332281,SE
1302306,1332283,SE
1330945,1332284,SE
219453,1332285,SE
1279461,1332287,SE
1330945,1332288,SE
826924,1332289,SE
673168,1332290,SE
1330945,1332292,SE
1205675,1332293,SE
1307285,1332294,SE
1287750,1332295,SE
1287750,1332302,SE
1291473,1332304,SE
448251,1332308,SE
448251,1332315,SE
427550,1332319,SE
1330828,1332321,SE
1291532,1332329,SE
422939,1332330,SE
422939,1332332,SE
427550,1332333,SE
422939,1332335,SE
1295953,1332336,SE
1153795,1332338,SE
1194723,1332340,SE
,1332341,MO
1291532,1332342,SE
448251,1332343,SE
448251,1332345,SE
801730,1332347,SE
,1332348,MO
463473,1332352,SE
676889,1332354,SE
1254370,1332355,SE
24210,1332356,SE
1227393,1332357,SE
,1332358,MO
1307285,1332359,SE
444048,1332360,SE
1295953,1332362,SE
1304713,1332364,SE
,1332366,MO
1304713,1332368,SE
463967,1332370,SE
13399488,1332371,SE
801730,1332373,SE
1304713,1332374,SE
1307285,1332378,SE
465429,1332379,SE
1304713,1332382,SE
1332383,1332383,SM
1332384,1332384,SM
1307257,1332385,SE
54158,1332386,SE
,1332388,MO
674794,1332389,SE
465429,1332390,SE
966203,1332393,SE
,1332394,MO
1131054,1332395,SE
,1332396,MO
,1332397,MO
,1332398,MO
1096037,1332401,SE
54158,1332402,SE
426051,1332403,SE
461762,1332405,SE
1332407,1332407,SM
1331083,1332408,SE
1332409,1332409,SM
1332411,1332411,SM
1332409,1332412,SE
,1332414,MO
1332409,1332415,SE
,1332416,MO
852301,1332418,SE
,1332419,MO
,1332421,MO
,1332424,MO
,1332426,MO
1323323,1332427,SE
1323323,1332428,SE
24210,1332429,SE
1323232,1332433,SE
448251,1332434,SE
1323232,1332435,SE
468340,1332436,SE
1323232,1332437,SE
1323232,1332439,SE
448661,1332441,SE
1323232,1332442,SE
1200844,1332443,SE
1323232,1332444,SE
1332445,1332445,SM
1332445,1332446,SE
1332445,1332448,SE
468327,1332449,SE
250365,1332452,SE
448661,1332453,SE
1332445,1332454,SE
426051,1332455,SE
457971,1332456,SE
1109924,1332457,SE
,1332459,MO
,1332460,MO
1101241,1332461,SE
1101241,1332462,SE
1101241,1332463,SE
465429,1332464,SE
13101795,1332465,SE
,1332466,MO
1323690,1332467,SE
1101208,1332468,SE
,1332470,MO
1332471,1332471,SM
1332472,1332472,SM
,1332475,MO
837737,1332476,SE
1219238,1332477,SE
477607,1332481,SE
220726,1332482,SE
1154762,1332486,SE
1154762,1332487,SE
1332488,1332488,SM
1154762,1332489,SE
1219389,1332490,SE
1332491,1332491,SM
1326629,1332493,SE
1111875,1332495,SE
1332498,1332498,SM
1110352,1332501,SE
1106720,1332503,SE
1106720,1332504,SE
54158,1332505,SE
1106720,1332506,SE
1106720,1332508,SE
1106720,1332509,SE
773944,1332512,SE
452932,1332514,SE
1331515,1332515,SE
739100,1332516,SE
1121444,1332517,SE
739100,1332519,SE
427561,1332526,SE
773944,1332527,SE
427561,1332528,SE
1325083,1332530,SE
1332531,1332531,SM
1332533,1332533,SM
1219699,1332534,SE
1121444,1332535,SE
423513,1332537,SE
1148439,1332540,SE
1332445,1332541,SE
1134860,1332542,SE
1323755,1332544,SE
423513,1332545,SE
1332546,1332546,SM
1156785,1332548,SE
826924,1332549,SE
1332550,1332550,SM
1332550,1332551,SE
1156785,1332552,SE
1156785,1332553,SE
1101208,1332555,SE
,1332556,MO
1323707,1332557,SE
,1332560,MO
1332445,1332561,SE
1323323,1332562,SE
,1332563,MO
461759,1332565,SE
1323765,1332566,SE
1323323,1332567,SE
1332568,1332568,SM
1160570,1332569,SE
1101208,1332570,SE
966158,1332571,SE
423547,1332572,SE
1323707,1332573,SE
1332574,1332574,SM
468318,1332575,SE
1323776,1332576,SE
1325763,1332577,SE
1332578,1332578,SM
1101208,1332579,SE
,1332580,MO
1323707,1332583,SE
1332578,1332586,SE
1109214,1332588,SE
1327361,1332590,SE
1323707,1332592,SE
211171,1332593,SE
477523,1332594,SE
1166420,1332596,SE
24210,1332597,SE
1105435,1332599,SE
1332601,1332601,SM
674183,1332602,SE
674183,1332603,SE
674183,1332604,SE
674183,1332605,SE
1170122,1332606,SE
674183,1332607,SE
1170122,1332608,SE
211786,1332609,SE
330252,1332610,SE
129587,1332615,SE
129587,1332616,SE
129587,1332617,SE
129587,1332618,SE
129587,1332619,SE
888707,1332620,SE
888707,1332621,SE
888707,1332622,SE
888707,1332623,SE
888707,1332624,SE
343670,1332625,SE
343670,1332628,SE
343670,1332629,SE
1330165,1332630,SE
343670,1332631,SE
343670,1332632,SE
353626,1332633,SE
353626,1332634,SE
353626,1332636,SE
353626,1332637,SE
353626,1332638,SE
1332643,1332643,SM
1277268,1332646,SE
1330165,1332647,SE
1330165,1332649,SE
1330165,1332650,SE
1277268,1332651,SE
1277268,1332652,SE
1331815,1332653,SE
1332657,1332657,SM
,1332658,MO
426051,1332659,SE
426051,1332661,SE
,1332662,MO
1331815,1332663,SE
1331815,1332664,SE
1314391,1332665,SE
,1332669,MO
1332670,1332670,SM
1332670,1332671,SE
1332670,1332672,SE
1332409,1332673,SE
,1332675,MO
,1332676,MO
1326649,1332677,SE
1220616,1332678,SE
1106720,1332680,SE
,1332681,MO
1106720,1332682,SE
1106720,1332684,SE
237981,1332687,SE
1332690,1332690,SM
1323323,1332691,SE
468326,1332692,SE
468326,1332693,SE
1101241,1332695,SE
1323323,1332696,SE
1101241,1332698,SE
1332700,1332700,SM
1101241,1332701,SE
468326,1332702,SE
1200844,1332704,SE
768886,1332708,SE
1332710,1332710,SM
1219499,1332713,SE
457971,1332714,SE
437183,1332715,SE
1185696,1332716,SE
826924,1332717,SE
1278224,1332719,SE
,1332720,MO
1219499,1332722,SE
1102460,1332727,SE
1102460,1332729,SE
451739,1332730,SE
1102460,1332731,SE
779978,1332733,SE
1102460,1332736,SE
426051,1332740,SE
226065,1332745,SE
1186126,1332746,SE
1219499,1332749,SE
1331515,1332751,SE
,1332753,MO
739100,1332754,SE
739100,1332755,SE
,1332756,MO
427561,1332759,SE
,1332760,MO
1258454,1332761,SE
423513,1332762,SE
431076,1332763,SE
423513,1332764,SE
14149839,1332765,SE
,1332766,MO
423513,1332767,SE
963591,1332769,SE
,1332770,MO
803810,1332772,SE
,1332773,MO
824452,1332774,SE
478197,1332775,SE
824452,1332777,SE
824452,1332778,SE
,1332780,MO
824452,1332781,SE
460489,1332783,SE
826924,1332784,SE
824452,1332785,SE
210522,1332786,SE
,1332787,MO
824452,1332788,SE
210522,1332789,SE
460489,1332790,SE
210522,1332791,SE
,1332792,MO
824452,1332793,SE
210522,1332794,SE
210522,1332795,SE
824452,1332796,SE
1332797,1332797,SM
,1332798,MO
449783,1332800,SE
824452,1332801,SE
449783,1332802,SE
460584,1332805,SE
449783,1332806,SE
824452,1332807,SE
1332810,1332810,SM
,1332811,MO
1296350,1332812,SE
1332813,1332813,SM
1296350,1332814,SE
471080,1332815,SE
300729,1332816,SE
427550,1332818,SE
1153795,1332819,SE
,1332820,MO
1194676,1332821,SE
427550,1332822,SE
450035,1332823,SE
,1332827,MO
423576,1332831,SE
1332832,1332832,SM
826924,1332835,SE
1291532,1332836,SE
231769,1332837,SE
427550,1332838,SE
1295555,1332840,SE
231769,1332842,SE
1319250,1332848,SE
1295535,1332851,SE
842671,1332852,SE
1309171,1332854,SE
1149580,1332855,SE
1332856,1332856,SM
1332858,1332858,SM
,1332859,MO
,1332860,MO
1168559,1332862,SE
1168559,1332863,SE
,1332864,MO
1325594,1332866,SE
22036353,1332868,SE
1332869,1332869,SM
13003398,1332871,SE
12776654,1332872,SE
1256578,1332873,SE
1169426,1332874,SE
1214215,1332875,SE
1293938,1332876,SE
19917839,1332877,SE
1324331,1332878,SE
1170648,1332879,SE
1324337,1332880,SE
1170641,1332883,SE
1324355,1332885,SE
1332887,1332887,SM
495851,1332890,SE
1145930,1332893,SE
,1332894,MO
495851,1332896,SE
427549,1332898,SE
1246179,1332899,SE
1309171,1332900,SE
495851,1332901,SE
495851,1332902,SE
1285945,1332903,SE
754080,1332905,SE
24210,1332907,SE
,1332911,MO
,1332913,MO
211172,1332915,SE
211172,1332916,SE
211172,1332918,SE
,1332919,MO
211172,1332920,SE
1316371,1332921,SE
211172,1332922,SE
1256140,1332923,SE
1212274,1332924,SE
,1332925,MO
1332926,1332926,SM
1332926,1332927,SE
462126,1332929,SE
,1332932,MO
1299852,1332934,SE
,1332936,MO
,1332937,MO
460467,1332940,SE
,1332941,MO
1332942,1332942,SM
1260114,1332943,SE
1260114,1332945,SE
1260114,1332946,SE
1323913,1332947,SE
1260114,1332950,SE
1260114,1332951,SE
1332954,1332954,SM
,1332955,MO
1270924,1332956,SE
1097850,1332957,SE
,1332958,MO
,1332960,MO
460469,1332962,SE
1202383,1332963,SE
1321676,1332964,SE
,1332965,MO
1230262,1332966,SE
,1332968,MO
1309513,1332970,SE
1324042,1332972,SE
1195430,1332973,SE
1330087,1332975,SE
1306133,1332977,SE
1308209,1332978,SE
1202423,1332981,SE
468200,1332982,SE
1324167,1332983,SE
1324154,1332984,SE
1202451,1332986,SE
1324154,1332988,SE
1309519,1332989,SE
1263323,1332990,SE
1202383,1332993,SE
1332994,1332994,SM
1188234,1332995,SE
1332997,1332997,SM
1332997,1332998,SE
1316273,1332999,SE
1324154,1333000,SE
1123141,1333003,SE
463873,1333004,SE
841009,1333005,SE
818271,1333006,SE
770838,1333007,SE
425311,1333008,SE
424859,1333009,SE
425018,1333011,SE
1322287,1333012,SE
497075,1333013,SE
815309,1333014,SE
1112370,1333015,SE
719652,1333017,SE
781042,1333021,SE
1144699,1333022,SE
425298,1333024,SE
1326540,1333025,SE
329085,1333026,SE
1168472,1333027,SE
1333031,1333031,SM
246300,1333032,SE
282971,1333033,SE
1109264,1333039,SE
425309,1333041,SE
1109264,1333042,SE
1321415,1333043,SE
445930,1333044,SE
1310714,1333045,SE
1103247,1333047,SE
1227393,1333048,SE
1317751,1333049,SE
475967,1333050,SE
1260114,1333051,SE
,1333053,MO
1173679,1333054,SE
1291532,1333056,SE
13399488,1333059,SE
1197905,1333061,SE
1321934,1333063,SE
211140,1333067,SE
1324617,1333068,SE
451153,1333070,SE
451153,1333076,SE
937047,1333078,SE
,1333080,MO
1333081,1333081,SM
1333082,1333082,SM
467726,1333084,SE
467726,1333085,SE
467726,1333086,SE
1333087,1333087,SM
467726,1333088,SE
1333087,1333089,SE
424517,1333090,SE
424517,1333091,SE
1161335,1333092,SE
,1333094,MO
1161335,1333095,SE
424517,1333096,SE
1161335,1333097,SE
1315991,1333099,SE
424517,1333100,SE
1238418,1333102,SE
1211571,1333103,SE
424517,1333104,SE
1211571,1333105,SE
424517,1333107,SE
1308329,1333108,SE
1211571,1333109,SE
424517,1333111,SE
1211571,1333115,SE
424517,1333117,SE
424517,1333119,SE
,1333120,MO
424517,1333121,SE
1333123,1333123,SM
1333123,1333124,SE
1118611,1333126,SE
1279954,1333128,SE
1298725,1333129,SE
1260114,1333130,SE
460311,1333131,SE
1333123,1333132,SE
1098688,1333133,SE
1333134,1333134,SM
424517,1333135,SE
424517,1333137,SE
1260114,1333138,SE
424517,1333139,SE
424517,1333140,SE
424517,1333141,SE
838485,1333142,SE
1260114,1333143,SE
1109264,1333144,SE
451153,1333145,SE
1109264,1333146,SE
1227215,1333147,SE
451153,1333148,SE
1109264,1333149,SE
471854,1333150,SE
,1333151,MO
471854,1333152,SE
1109264,1333153,SE
1333087,1333154,SE
471854,1333155,SE
211468,1333156,SE
1333157,1333157,SM
471854,1333158,SE
1109264,1333159,SE
1333157,1333160,SE
1252379,1333162,SE
1110801,1333163,SE
1109264,1333164,SE
1252379,1333165,SE
810322,1333166,SE
1252379,1333167,SE
1321934,1333169,SE
758213,1333170,SE
1333123,1333171,SE
1252379,1333172,SE
1333123,1333174,SE
1252379,1333175,SE
834965,1333176,SE
834965,1333179,SE
1214111,1333181,SE
451153,1333183,SE
451153,1333184,SE
1202383,1333186,SE
1333187,1333187,SM
819151,1333188,SE
1320724,1333189,SE
,1333190,MO
471855,1333191,SE
1333192,1333192,SM
471855,1333194,SE
1146502,1333195,SE
449303,1333196,SE
1146502,1333198,SE
1146502,1333199,SE
1146502,1333203,SE
467692,1333204,SE
467692,1333205,SE
467692,1333209,SE
467692,1333210,SE
16882730,1333213,SE
1321934,1333215,SE
21651012,1333218,SE
,1333221,MO
451153,1333224,SE
525114,1333225,SE
,1333226,MO
1216472,1333227,SE
1216472,1333229,SE
1270780,1333230,SE
1216472,1333231,SE
,1333232,MO
1120015,1333233,SE
1120015,1333235,SE
,1333237,MO
1333243,1333243,SM
1321934,1333246,SE
,1333249,MO
1333243,1333251,SE
1333243,1333253,SE
1333243,1333254,SE
1159922,1333255,SE
1333243,1333256,SE
,1333261,MO
,1333265,MO
1316091,1333267,SE
451153,1333269,SE
451153,1333270,SE
218534,1333272,SE
66332585,1333273,SE
467736,1333274,SE
1246179,1333275,SE
467736,1333276,SE
467736,1333278,SE
218534,1333279,SE
218534,1333280,SE
218534,1333281,SE
,1333282,MO
218534,1333283,SE
218534,1333284,SE
218534,1333285,SE
1330424,1333288,SE
1333157,1333292,SE
,1333293,MO
860085,1333296,SE
860085,1333297,SE
1325792,1333299,SE
1333301,1333301,SM
1322772,1333302,SE
1168169,1333303,SE
1322417,1333304,SE
1322294,1333310,SE
210522,1333311,SE
1252379,1333312,SE
1168193,1333313,SE
1252379,1333314,SE
210522,1333315,SE
