rovi_sm_id,rovi_id,rovi_show_type
441910,351529,SE
441910,351530,SE
441910,351531,SE
441910,351532,SE
441910,351533,SE
441910,351534,SE
441910,351535,SE
441910,351536,SE
441910,351537,SE
441910,351538,SE
441910,351539,SE
441910,351540,SE
441910,351541,SE
441910,351542,SE
441910,351543,SE
441910,351544,SE
441910,351545,SE
441910,351546,SE
441910,351547,SE
441910,351548,SE
441910,351549,SE
441910,351550,SE
441910,351551,SE
441910,351552,SE
441910,351553,SE
441910,351554,SE
441910,351555,SE
441910,351556,SE
441910,351557,SE
441910,351558,SE
441910,351559,SE
441910,351560,SE
441910,351561,SE
441910,351562,SE
441910,351563,SE
441910,351564,SE
441910,351565,SE
441910,351566,SE
441910,351567,SE
441910,351568,SE
441910,351569,SE
441910,351570,SE
441910,351571,SE
441910,351572,SE
441910,351574,SE
441910,351576,SE
441910,351577,SE
441910,351578,SE
441910,351579,SE
441910,351580,SE
441910,351581,SE
441910,351582,SE
441910,351583,SE
441910,351584,SE
441910,351585,SE
441910,351586,SE
441910,351587,SE
441910,351588,SE
441910,351589,SE
441910,351590,SE
441910,351591,SE
441910,351592,SE
441910,351593,SE
441910,351594,SE
441910,351595,SE
441910,351596,SE
441910,351597,SE
441910,351598,SE
441910,351599,SE
441910,351600,SE
441910,351601,SE
441910,351602,SE
441910,351603,SE
441910,351604,SE
441910,351605,SE
441910,351606,SE
441910,351607,SE
441910,351608,SE
441910,351609,SE
441910,351610,SE
441910,351611,SE
441910,351612,SE
441910,351613,SE
441910,351614,SE
441910,351615,SE
441910,351616,SE
441910,351617,SE
441910,351618,SE
441910,351619,SE
441910,351620,SE
441910,351621,SE
441910,351622,SE
441910,351623,SE
441910,351624,SE
441910,351625,SE
441910,351626,SE
441910,351627,SE
441910,351628,SE
441910,351629,SE
441910,351630,SE
441910,351631,SE
441910,351632,SE
441910,351633,SE
441910,351634,SE
441910,351635,SE
441910,351636,SE
441910,351637,SE
441910,351638,SE
441910,351639,SE
441910,351640,SE
441910,351641,SE
441910,351642,SE
441910,351643,SE
441910,351644,SE
441910,351645,SE
441910,351646,SE
441910,351647,SE
441910,351648,SE
441910,351649,SE
441910,351650,SE
441910,351651,SE
441910,351652,SE
441910,351653,SE
441910,351654,SE
441910,351655,SE
441910,351656,SE
441910,351657,SE
441910,351658,SE
441910,351659,SE
441910,351660,SE
441910,351661,SE
441910,351662,SE
441910,351663,SE
441910,351664,SE
441910,351665,SE
441910,351666,SE
441910,351667,SE
441910,351668,SE
448122,351670,SE
448122,351671,SE
448122,351672,SE
448122,351679,SE
448122,351685,SE
448122,351690,SE
,351699,MO
,351720,MO
,351739,MO
,351750,MO
,351752,MO
,351755,MO
,351758,MO
,351759,MO
351761,351761,SM
,351779,MO
,351780,MO
,351781,MO
,351788,MO
917607,351800,SE
917607,351801,SE
917607,351802,SE
917607,351803,SE
917607,351804,SE
917607,351806,SE
917607,351807,SE
917607,351809,SE
917607,351810,SE
917607,351811,SE
917607,351812,SE
1483448,351946,SE
1483448,351947,SE
1483448,351948,SE
1483448,351949,SE
,351954,MO
1429516,351956,SE
1429516,351958,SE
1429516,351959,SE
1429516,351960,SE
1429516,351961,SE
1429516,351962,SE
1429516,351963,SE
1429516,351964,SE
1429516,351965,SE
1429516,351966,SE
1429516,351967,SE
1429516,351968,SE
1429516,351969,SE
1429516,351970,SE
1429516,351971,SE
1429516,351972,SE
1429516,351973,SE
1429516,351974,SE
1429516,351975,SE
1429516,351976,SE
1429516,351977,SE
1429516,351978,SE
1429516,351979,SE
1429516,351980,SE
1429516,351981,SE
1429516,351982,SE
1429516,351983,SE
1429516,351984,SE
1429516,351985,SE
1429516,351986,SE
1429516,351987,SE
1429516,351988,SE
1429516,351989,SE
1429516,351990,SE
1429516,351991,SE
1429516,351992,SE
1429516,351993,SE
1429516,351994,SE
1429516,351995,SE
1429516,351996,SE
1429516,351997,SE
1429516,351998,SE
1429516,351999,SE
1429516,352000,SE
1429516,352001,SE
1429516,352002,SE
1429516,352003,SE
1429516,352004,SE
1429516,352005,SE
1429516,352006,SE
1429516,352007,SE
612937,352012,SE
,352013,MO
,352014,MO
2207528,352017,SE
,352022,MO
11859607,352031,SE
,352036,MO
,352037,MO
,352039,MO
,352040,MO
,352042,MO
,352115,MO
,352116,MO
,352117,MO
,352118,MO
,352119,MO
,352127,MO
,352130,MO
352131,352131,SM
,352132,MO
352133,352133,SM
,352139,MO
,352140,MO
,352142,MO
,352146,MO
,352148,MO
,352150,MO
,352151,MO
,352152,MO
,352156,MO
,352157,MO
,352158,MO
,352159,MO
,352162,MO
,352168,MO
,352169,MO
,352170,MO
,352172,MO
,352178,MO
,352179,MO
,352180,MO
,352181,MO
,352182,MO
,352184,MO
,352185,MO
,352187,MO
,352189,MO
,352191,MO
,352193,MO
,352194,MO
,352195,MO
,352196,MO
,352198,MO
,352199,MO
,352200,MO
,352201,MO
,352202,MO
,352205,MO
,352212,MO
,352214,MO
,352215,MO
,352216,MO
,352217,MO
,352220,MO
,352223,MO
,352225,MO
,352227,MO
,352228,MO
,352230,MO
,352233,MO
,352234,MO
,352236,MO
,352238,MO
,352239,MO
,352244,MO
,352245,MO
,352249,MO
,352250,MO
,352252,MO
,352253,MO
,352255,MO
,352256,MO
,352257,MO
,352263,MO
,352264,MO
,352265,MO
,352266,MO
,352269,MO
,352271,MO
,352272,MO
,352273,MO
,352279,MO
,352291,MO
,352293,MO
,352300,MO
,352306,MO
,352308,MO
,352311,MO
,352313,MO
,352314,MO
,352331,MO
,352337,MO
,352352,MO
,352357,MO
,352359,MO
,352360,MO
,352367,MO
,352369,MO
,352371,MO
,352379,MO
,352390,MO
,352393,MO
,352400,MO
,352402,MO
,352404,MO
,352405,MO
,352406,MO
,352408,MO
,352409,MO
,352412,MO
,352417,MO
,352421,MO
,352422,MO
,352424,MO
,352427,MO
,352430,MO
,352431,MO
,352433,MO
,352435,MO
,352436,MO
,352446,MO
,352447,MO
,352448,MO
,352450,MO
,352452,MO
,352453,MO
,352454,MO
,352458,MO
,352459,MO
,352461,MO
,352462,MO
,352473,MO
,352475,MO
,352478,MO
,352479,MO
,352480,MO
,352481,MO
,352483,MO
,352484,MO
,352487,MO
,352490,MO
,352491,MO
,352492,MO
,352493,MO
,352500,MO
,352504,MO
,352505,MO
,352509,MO
,352513,MO
,352530,MO
,352532,MO
,352533,MO
,352536,MO
,352538,MO
,352542,MO
,352546,MO
,352551,MO
,352552,MO
,352557,MO
,352558,MO
282633,352567,SE
282633,352568,SE
282633,352569,SE
282633,352570,SE
282633,352571,SE
282633,352572,SE
282633,352573,SE
282633,352574,SE
282633,352575,SE
282633,352576,SE
282633,352577,SE
282633,352578,SE
282633,352582,SE
282633,352583,SE
282633,352584,SE
282633,352585,SE
282633,352586,SE
,352588,MO
,352594,MO
,352596,MO
,352602,MO
,352610,MO
,352618,MO
,352619,MO
241081,352625,SE
342092,352651,SE
231774,352656,SE
231774,352657,SE
231774,352658,SE
231774,352659,SE
231774,352661,SE
231774,352662,SE
231774,352663,SE
231774,352664,SE
231774,352665,SE
231774,352666,SE
231774,352667,SE
231774,352668,SE
231774,352669,SE
231774,352670,SE
231774,352671,SE
231774,352672,SE
18915170,352698,SE
18915170,352700,SE
352707,352707,SM
352709,352709,SM
,352710,MO
1380146,352713,SE
1380146,352714,SE
1380146,352715,SE
1380146,352716,SE
1380146,352717,SE
1380146,352718,SE
1380146,352719,SE
1380146,352720,SE
1380146,352721,SE
1380146,352722,SE
1380146,352723,SE
1380146,352724,SE
1380146,352725,SE
1380146,352726,SE
1380146,352727,SE
1380146,352728,SE
1380146,352729,SE
1380146,352730,SE
1380146,352731,SE
,352736,MO
,352757,MO
,352759,MO
,352764,MO
,352765,MO
,352802,MO
352803,352803,SM
,352807,MO
,352813,MO
,352840,MO
,352841,MO
,352842,MO
,352845,MO
,352846,MO
,352871,MO
,352872,MO
,352873,MO
,352874,MO
425414,352895,SE
2076757,352910,SE
2076757,352911,SE
2076757,352912,SE
2076757,352914,SE
2076757,352915,SE
2076757,352918,SE
2076757,352919,SE
,352922,MO
2076757,352924,SE
2076757,352925,SE
2076757,352926,SE
2076757,352927,SE
2076757,352928,SE
2076757,352929,SE
2076757,352930,SE
2076757,352931,SE
2076757,352932,SE
2076757,352933,SE
2076757,352934,SE
2076757,352935,SE
1656427,352937,SE
383505,352938,SE
383505,352939,SE
383505,352940,SE
383505,352941,SE
1656427,352942,SE
383505,352943,SE
1656427,352944,SE
1656427,352945,SE
1656427,352946,SE
1656427,352947,SE
,352948,MO
1656427,352949,SE
1656427,352950,SE
1656427,352951,SE
1656427,352952,SE
1656427,352953,SE
,352956,MO
,352958,MO
,352969,MO
273509,352970,SE
,352971,MO
273509,352972,SE
273509,352973,SE
273509,352974,SE
273509,352975,SE
273509,352976,SE
273509,352977,SE
273509,352978,SE
273509,352979,SE
273509,352980,SE
273509,352981,SE
273509,352982,SE
273509,352983,SE
,352984,MO
,352986,MO
353009,353009,SM
,353010,MO
,353011,MO
,353016,MO
,353021,MO
,353024,MO
,353027,MO
,353028,MO
,353029,MO
,353030,MO
,353031,MO
,353032,MO
,353033,MO
,353035,MO
,353037,MO
,353041,MO
353073,353073,SM
1696415,353089,SE
1696415,353090,SE
,353114,MO
,353115,MO
,353117,MO
1515080,353118,SE
1515080,353119,SE
1515080,353120,SE
1515080,353121,SE
448122,353131,SE
448122,353132,SE
448122,353133,SE
448122,353146,SE
448122,353155,SE
448122,353156,SE
448122,353157,SE
448122,353158,SE
448122,353159,SE
448122,353160,SE
448122,353161,SE
448122,353162,SE
448122,353163,SE
448122,353164,SE
448122,353165,SE
448122,353166,SE
448122,353167,SE
448122,353168,SE
448122,353169,SE
448122,353170,SE
448122,353171,SE
448122,353172,SE
448122,353173,SE
448122,353174,SE
448122,353175,SE
448122,353176,SE
448122,353177,SE
448122,353178,SE
448122,353179,SE
448122,353180,SE
448122,353181,SE
448122,353182,SE
448122,353183,SE
448122,353184,SE
448122,353185,SE
448122,353186,SE
448122,353187,SE
448122,353188,SE
448122,353189,SE
448122,353190,SE
448122,353191,SE
448122,353192,SE
448122,353193,SE
448122,353194,SE
448122,353195,SE
448122,353196,SE
448122,353197,SE
448122,353198,SE
448122,353199,SE
448122,353200,SE
448122,353201,SE
448122,353202,SE
448122,353203,SE
448122,353204,SE
448122,353205,SE
448122,353206,SE
448122,353208,SE
448122,353209,SE
448122,353210,SE
448122,353211,SE
448122,353212,SE
448122,353213,SE
448122,353214,SE
448122,353215,SE
448122,353216,SE
448122,353217,SE
448122,353218,SE
448122,353219,SE
448122,353220,SE
448122,353221,SE
448122,353222,SE
448122,353223,SE
448122,353224,SE
448122,353225,SE
448122,353226,SE
448122,353227,SE
448122,353228,SE
448122,353229,SE
448122,353230,SE
448122,353231,SE
448122,353232,SE
448122,353233,SE
448122,353234,SE
448122,353235,SE
448122,353236,SE
448122,353237,SE
448122,353238,SE
448122,353239,SE
448122,353240,SE
448122,353241,SE
448122,353242,SE
448122,353243,SE
448122,353244,SE
448122,353245,SE
448122,353246,SE
448122,353247,SE
448122,353248,SE
448122,353249,SE
448122,353250,SE
448122,353251,SE
448122,353252,SE
448122,353253,SE
448122,353254,SE
448122,353255,SE
448122,353256,SE
448122,353257,SE
448122,353258,SE
448122,353259,SE
448122,353260,SE
448122,353261,SE
448122,353262,SE
448122,353263,SE
448122,353264,SE
448122,353265,SE
448122,353266,SE
448122,353267,SE
448122,353268,SE
448122,353269,SE
448122,353270,SE
448122,353271,SE
448122,353272,SE
448122,353273,SE
448122,353274,SE
774766,353276,SE
774766,353277,SE
1823392,353288,SE
1823392,353289,SE
1823392,353290,SE
1823392,353291,SE
1823392,353292,SE
1823392,353293,SE
1823392,353294,SE
1823392,353295,SE
1823392,353296,SE
1823392,353297,SE
1823392,353298,SE
1823392,353299,SE
1823392,353300,SE
1823392,353301,SE
1823392,353303,SE
1823392,353304,SE
1823392,353305,SE
1823392,353306,SE
1823392,353307,SE
1823392,353308,SE
1823392,353309,SE
1823392,353310,SE
1823392,353311,SE
1823392,353312,SE
1823392,353313,SE
,353314,MO
,353348,MO
,353352,MO
,353354,MO
1388751,353357,SE
353447,353447,SM
,353484,MO
353502,353502,SM
,353526,MO
256315,353532,SE
256315,353533,SE
256315,353534,SE
256315,353535,SE
256315,353536,SE
256315,353537,SE
256315,353538,SE
256315,353539,SE
256315,353541,SE
256315,353542,SE
256315,353543,SE
256315,353544,SE
256315,353545,SE
256315,353546,SE
425671,353547,SE
425671,353548,SE
425671,353549,SE
425671,353550,SE
425671,353551,SE
425671,353552,SE
425671,353553,SE
425671,353554,SE
425671,353555,SE
425671,353556,SE
425671,353557,SE
425671,353558,SE
425671,353559,SE
425671,353560,SE
425671,353561,SE
425671,353562,SE
425671,353563,SE
425671,353564,SE
425671,353565,SE
425671,353566,SE
425671,353567,SE
425671,353568,SE
425671,353569,SE
353570,353570,SM
353570,353575,SE
353570,353576,SE
353570,353577,SE
353570,353580,SE
353570,353581,SE
353570,353582,SE
353570,353583,SE
353570,353584,SE
353570,353586,SE
353570,353590,SE
353570,353595,SE
353570,353599,SE
353570,353600,SE
353570,353602,SE
353570,353605,SE
353570,353606,SE
353570,353607,SE
353570,353608,SE
353570,353609,SE
353570,353610,SE
353570,353611,SE
353570,353612,SE
353570,353616,SE
353570,353619,SE
353570,353620,SE
353570,353621,SE
353570,353622,SE
353570,353623,SE
