rovi_sm_id,rovi_id,rovi_show_type
791874,820287,SE
424950,820288,SE
937047,820289,SE
424944,820290,SE
944766,820292,SE
117684,820295,SE
681580,820297,SE
681580,820298,SE
445438,820299,SE
423489,820301,SE
848983,820302,SE
912161,820304,SE
672664,820305,SE
423685,820306,SE
423685,820307,SE
423685,820308,SE
429728,820309,SE
820313,820313,SM
424859,820315,SE
820316,820316,SM
820317,820317,SM
231774,820318,SE
272549,820319,SE
853455,820322,SE
853455,820323,SE
430985,820324,SE
430985,820325,SE
853455,820326,SE
820316,820330,SE
773720,820331,SE
268907,820333,SE
448924,820335,SE
855746,820336,SE
820337,820337,SM
842671,820338,SE
820342,820342,SM
710288,820343,SE
423678,820345,SE
649746,820346,SE
786029,820348,SE
820349,820349,SM
330252,820352,SE
430985,820353,SE
430985,820354,SE
818277,820355,SE
424039,820356,SE
794514,820357,SE
953269,820358,SE
875775,820359,SE
820364,820364,SM
422939,820365,SE
673928,820366,SE
673928,820367,SE
820368,820368,SM
423332,820372,SE
944766,820374,SE
681442,820376,SE
117684,820377,SE
117684,820378,SE
117684,820379,SE
885760,820380,SE
681580,820381,SE
681580,820382,SE
855746,820385,SE
423685,820386,SE
423685,820387,SE
423685,820388,SE
423845,820389,SE
429728,820391,SE
822544,820397,SE
822549,820402,SE
799090,820406,SE
853455,820407,SE
853455,820408,SE
430985,820410,SE
853455,820411,SE
853455,820412,SE
820316,820413,SE
855746,820415,SE
820419,820419,SM
820342,820422,SE
425367,820424,SE
455866,820428,SE
455866,820429,SE
820430,820430,SM
117684,820432,SE
330252,820435,SE
820436,820436,SM
820437,820437,SM
820438,820438,SM
645445,820439,SE
819745,820440,SE
899124,820441,SE
820442,820442,SM
649746,820443,SE
424017,820446,SE
818249,820451,SE
818249,820452,SE
818249,820453,SE
425926,820455,SE
425925,820456,SE
425925,820457,SE
425925,820458,SE
424455,820461,SE
368645,820462,SE
815947,820465,SE
446268,820466,SE
867848,820468,SE
820469,820469,SM
820470,820470,SM
649746,820473,SE
430985,820474,SE
448479,820478,SE
820479,820479,SM
933972,820480,SE
933972,820481,SE
820479,820482,SE
820484,820484,SM
820485,820485,SM
776871,820486,SE
975536,820488,SE
448898,820489,SE
820490,820490,SM
820491,820491,SM
820811,820492,SE
783558,820495,SE
429801,820496,SE
867848,820497,SE
867848,820498,SE
867848,820499,SE
423489,820501,SE
423489,820502,SE
802709,820503,SE
676906,820508,SE
455866,820509,SE
455866,820510,SE
220040,820511,SE
117684,820512,SE
773720,820518,SE
821824,820519,SE
866443,820522,SE
427886,820523,SE
864097,820527,SE
864097,820528,SE
864097,820529,SE
864097,820530,SE
864097,820531,SE
864097,820532,SE
718634,820533,SE
864097,820534,SE
353626,820535,SE
353626,820536,SE
818007,820539,SE
867793,820540,SE
234112,820543,SE
453616,820544,SE
458716,820546,SE
820556,820556,SM
129314,820557,SE
820559,820559,SM
821824,820560,SE
455866,820561,SE
455866,820562,SE
117684,820563,SE
117684,820564,SE
367532,820565,SE
811163,820566,SE
942896,820567,SE
330252,820568,SE
820569,820569,SM
820570,820570,SM
820571,820571,SM
820573,820573,SM
820574,820574,SM
791874,820575,SE
937047,820576,SE
424950,820577,SE
129587,820581,SE
129314,820590,SE
461151,820592,SE
425330,820593,SE
425330,820594,SE
822559,820595,SE
822559,820596,SE
820597,820597,SM
423974,820601,SE
794845,820603,SE
428214,820604,SE
816259,820605,SE
820608,820608,SM
820316,820609,SE
820316,820610,SE
812117,820612,SE
368645,820613,SE
820616,820616,SM
880494,820617,SE
674794,820618,SE
129587,820619,SE
460158,820621,SE
460158,820622,SE
808521,820628,SE
461151,820631,SE
118017,820632,SE
423685,820633,SE
822559,820634,SE
902473,820636,SE
428016,820638,SE
815309,820639,SE
730767,820640,SE
768886,820641,SE
768886,820642,SE
800272,820644,SE
425367,820647,SE
645445,820650,SE
425330,820651,SE
425330,820652,SE
212526,820653,SE
678668,820655,SE
678668,820656,SE
673174,820657,SE
456631,820658,SE
234112,820660,SE
452021,820663,SE
424460,820664,SE
712584,820666,SE
425367,820670,SE
645445,820672,SE
645445,820673,SE
212526,820675,SE
212526,820676,SE
673174,820679,SE
678766,820680,SE
820682,820682,SM
820683,820683,SM
820688,820688,SM
264232,820689,SE
799090,820693,SE
674794,820696,SE
459612,820697,SE
425419,820700,SE
787281,820701,SE
787281,820702,SE
768886,820705,SE
435071,820706,SE
350018,820707,SE
820709,820709,SM
871525,820712,SE
875775,820714,SE
819874,820717,SE
789969,820718,SE
681442,820719,SE
673410,820721,SE
681580,820723,SE
681580,820724,SE
681580,820725,SE
885760,820727,SE
885760,820728,SE
820730,820730,SM
820732,820732,SM
820733,820733,SM
948156,820739,SE
821234,820741,SE
455866,820743,SE
746737,820746,SE
425419,820747,SE
425419,820748,SE
787281,820749,SE
787281,820750,SE
445438,820752,SE
794845,820755,SE
453429,820756,SE
424179,820757,SE
122915,820759,SE
453429,820760,SE
673487,820761,SE
818277,820764,SE
820765,820765,SM
205150,820768,SE
681580,820769,SE
681580,820770,SE
885760,820773,SE
885760,820774,SE
673097,820775,SE
511243,820776,SE
820317,820777,SE
820779,820779,SM
673928,820782,SE
423432,820784,SE
368645,820786,SE
368645,820787,SE
820788,820788,SM
678766,820789,SE
457896,820794,SE
455866,820795,SE
425925,820796,SE
425925,820797,SE
425925,820798,SE
447872,820799,SE
447872,820800,SE
447872,820801,SE
820802,820802,SM
820803,820803,SM
820804,820804,SM
820805,820805,SM
820806,820806,SM
820809,820809,SM
820810,820810,SM
820811,820811,SM
820814,820814,SM
649746,820815,SE
451064,820817,SE
942896,820818,SE
815289,820819,SE
816057,820820,SE
815309,820823,SE
212526,820826,SE
212526,820827,SE
212526,820828,SE
815330,820829,SE
821824,820834,SE
129587,820835,SE
129587,820836,SE
129587,820837,SE
820846,820846,SM
239217,820848,SE
239217,820849,SE
761240,820852,SE
761240,820854,SE
343670,820858,SE
343670,820859,SE
368645,820868,SE
368645,820869,SE
368645,820870,SE
368645,820871,SE
681580,820872,SE
681580,820873,SE
681580,820875,SE
681580,820876,SE
681580,820877,SE
423685,820878,SE
423685,820882,SE
423685,820883,SE
423685,820884,SE
425419,820887,SE
680254,820888,SE
425419,820889,SE
680254,820890,SE
680254,820891,SE
423845,820892,SE
872606,820893,SE
820896,820896,SM
820897,820897,SM
233866,820901,SE
233866,820902,SE
233866,820903,SE
446255,820906,SE
673097,820907,SE
425594,820909,SE
942896,820911,SE
799090,820912,SE
815289,820913,SE
818277,820914,SE
793182,820915,SE
818286,820916,SE
756907,820920,SE
756907,820921,SE
756907,820922,SE
756907,820923,SE
821824,820924,SE
823134,820927,SE
815309,820928,SE
815309,820929,SE
712584,820930,SE
673928,820933,SE
117684,820939,SE
117684,820941,SE
117684,820942,SE
820943,820943,SM
681580,820944,SE
673928,820945,SE
820948,820948,SM
430985,820949,SE
430985,820950,SE
430985,820951,SE
236657,820952,SE
427798,820957,SE
427798,820958,SE
680254,820962,SE
671065,820963,SE
671065,820964,SE
343670,820965,SE
343670,820966,SE
343670,820967,SE
437155,820969,SE
819151,820971,SE
671065,820972,SE
937047,820975,SE
404569,820976,SE
404569,820977,SE
446025,820978,SE
730767,820980,SE
681442,820983,SE
272549,820984,SE
114883,820985,SE
423647,820987,SE
129445,820988,SE
129445,820989,SE
129445,820990,SE
448846,820994,SE
424860,820996,SE
916359,820999,SE
748833,821000,SE
423653,821001,SE
423653,821002,SE
681580,821003,SE
680254,821006,SE
429077,821007,SE
454555,821008,SE
423685,821009,SE
425926,821011,SE
425925,821012,SE
423974,821015,SE
761240,821019,SE
129587,821020,SE
129587,821021,SE
133037,821026,SE
676906,821027,SE
455866,821028,SE
821036,821036,SM
742271,821038,SE
129587,821039,SE
821042,821042,SM
673115,821047,SE
673115,821048,SE
673097,821049,SE
454019,821050,SE
746737,821051,SE
821056,821056,SM
649746,821063,SE
819602,821064,SE
772652,821065,SE
437155,821069,SE
649746,821072,SE
649746,821073,SE
821074,821074,SM
821075,821075,SM
821076,821076,SM
821077,821077,SM
821078,821078,SM
596312,821079,SE
423678,821087,SE
423678,821088,SE
821091,821091,SM
885760,821092,SE
885760,821093,SE
821094,821094,SM
453616,821101,SE
746737,821103,SE
807434,821104,SE
423974,821107,SE
368645,821109,SE
368645,821110,SE
819602,821111,SE
425264,821112,SE
745826,821113,SE
821114,821114,SM
886618,821115,SE
821120,821120,SM
821126,821126,SM
773720,821127,SE
423678,821131,SE
796493,821132,SE
815329,821133,SE
455502,821134,SE
423332,821135,SE
885760,821136,SE
821137,821137,SM
937047,821138,SE
867848,821140,SE
734087,821141,SE
916359,821143,SE
424849,821146,SE
424860,821147,SE
794845,821148,SE
807475,821149,SE
807475,821150,SE
234824,821153,SE
452394,821155,SE
680254,821156,SE
821157,821157,SM
673097,821158,SE
853455,821159,SE
231774,821160,SE
821162,821162,SM
821163,821163,SM
791874,821164,SE
423678,821168,SE
964912,821170,SE
368645,821174,SE
343670,821176,SE
343670,821177,SE
330252,821179,SE
681442,821181,SE
452394,821182,SE
452394,821183,SE
821184,821184,SM
236657,821185,SE
423656,821186,SE
453981,821187,SE
867848,821188,SE
867848,821189,SE
423370,821191,SE
867793,821193,SE
821196,821196,SM
424860,821197,SE
807475,821199,SE
423653,821201,SE
234824,821203,SE
815472,821204,SE
815472,821205,SE
681580,821206,SE
672664,821207,SE
680254,821208,SE
649746,821210,SE
457506,821212,SE
453981,821214,SE
367532,821216,SE
367532,821217,SE
113895,821219,SE
113895,821220,SE
429369,821221,SE
429369,821222,SE
761240,821224,SE
743136,821227,SE
808521,821228,SE
129587,821229,SE
129587,821230,SE
423647,821231,SE
756910,821232,SE
423685,821233,SE
821234,821234,SM
746737,821237,SE
425419,821238,SE
715588,821240,SE
826654,821241,SE
423685,821242,SE
423685,821243,SE
330252,821246,SE
457997,821250,SE
423685,821251,SE
423685,821252,SE
818277,821254,SE
818277,821255,SE
726548,821259,SE
726548,821260,SE
425264,821261,SE
129587,821262,SE
820316,821264,SE
452014,821265,SE
962410,821266,SE
962410,821267,SE
812117,821268,SE
812117,821269,SE
448479,821270,SE
673487,821271,SE
673487,821272,SE
423655,821273,SE
821274,821274,SM
423655,821275,SE
423655,821277,SE
129445,821278,SE
821279,821279,SM
129445,821281,SE
820342,821282,SE
129390,821284,SE
645445,821285,SE
645445,821286,SE
645445,821287,SE
821291,821291,SM
821294,821294,SM
681442,821295,SE
815329,821296,SE
817963,821297,SE
673928,821300,SE
818239,821301,SE
821305,821305,SM
821306,821306,SM
297740,821308,SE
933972,821312,SE
459169,821314,SE
459169,821315,SE
459169,821316,SE
852301,821318,SE
645445,821319,SE
436175,821321,SE
436175,821322,SE
423489,821323,SE
821325,821325,SM
234112,821327,SE
458706,821328,SE
455685,821329,SE
117684,821332,SE
117684,821333,SE
117684,821334,SE
821338,821338,SM
455502,821339,SE
129445,821340,SE
883335,821342,SE
425925,821343,SE
425925,821344,SE
368645,821345,SE
425925,821346,SE
231665,821347,SE
430985,821348,SE
424028,821350,SE
424028,821351,SE
790437,821352,SE
681580,821353,SE
818277,821354,SE
818277,821355,SE
811163,821356,SE
948156,821357,SE
815289,821359,SE
816057,821360,SE
220040,821362,SE
867848,821363,SE
867848,821364,SE
467906,821365,SE
672664,821366,SE
672664,821369,SE
117684,821370,SE
117684,821371,SE
117684,821372,SE
117684,821373,SE
701350,821377,SE
678668,821379,SE
678668,821380,SE
821383,821383,SM
448014,821384,SE
821385,821385,SM
933972,821387,SE
933972,821388,SE
821389,821389,SM
818007,821390,SE
423656,821391,SE
423656,821392,SE
423656,821393,SE
821385,821397,SE
885760,821402,SE
928946,821403,SE
820316,821408,SE
821412,821412,SM
966158,821413,SE
949463,821414,SE
750114,821416,SE
793827,821417,SE
821422,821422,SM
460637,821423,SE
821424,821424,SM
821422,821425,SE
423678,821427,SE
724393,821433,SE
460650,821434,SE
459347,821437,SE
233866,821440,SE
233866,821441,SE
233866,821442,SE
233866,821443,SE
233866,821444,SE
842671,821445,SE
233866,821446,SE
233866,821447,SE
233866,821449,SE
233866,821450,SE
697342,821452,SE
423685,821457,SE
423685,821458,SE
673487,821461,SE
746737,821462,SE
425419,821463,SE
821469,821469,SM
764108,821470,SE
966158,821471,SE
820316,821475,SE
819112,821479,SE
705381,821481,SE
935032,821483,SE
821488,821488,SM
810492,821489,SE
793827,821490,SE
819702,821491,SE
458706,821492,SE
460641,821494,SE
892638,821498,SE
815329,821499,SE
233866,821503,SE
233866,821504,SE
233866,821505,SE
233866,821507,SE
233866,821508,SE
233866,821509,SE
233866,821510,SE
852301,821512,SE
821513,821513,SM
457929,821515,SE
734087,821517,SE
423685,821521,SE
953269,821522,SE
425926,821523,SE
455866,821525,SE
455866,821526,SE
878861,821528,SE
673168,821529,SE
330252,821530,SE
821234,821532,SE
811163,821533,SE
447872,821535,SE
425367,821536,SE
821824,821537,SE
425350,821538,SE
425350,821539,SE
826630,821541,SE
824878,821545,SE
821551,821551,SM
129587,821557,SE
761455,821558,SE
129445,821571,SE
931231,821572,SE
423653,821578,SE
423653,821579,SE
423653,821580,SE
429177,821582,SE
429177,821583,SE
425352,821584,SE
948156,821585,SE
425925,821586,SE
676906,821587,SE
821234,821589,SE
816057,821590,SE
596312,821592,SE
860811,821593,SE
330252,821595,SE
425367,821598,SE
425367,821599,SE
425367,821600,SE
425350,821601,SE
425350,821602,SE
425350,821603,SE
425350,821604,SE
826630,821605,SE
814207,821608,SE
122936,821610,SE
830180,821614,SE
821615,821615,SM
448479,821616,SE
424950,821617,SE
129587,821621,SE
443278,821623,SE
423678,821624,SE
820316,821627,SE
429077,821628,SE
680254,821630,SE
423685,821631,SE
423685,821632,SE
794845,821638,SE
826488,821641,SE
453616,821644,SE
811605,821645,SE
430985,821646,SE
430985,821647,SE
454555,821649,SE
429077,821650,SE
793827,821651,SE
807475,821652,SE
807475,821653,SE
423653,821655,SE
815472,821657,SE
815472,821658,SE
681580,821659,SE
681580,821660,SE
681580,821662,SE
821664,821664,SM
902473,821670,SE
821675,821675,SM
821824,821676,SE
821677,821677,SM
880494,821678,SE
423845,821687,SE
423845,821688,SE
423489,821689,SE
331102,821693,SE
435071,821694,SE
453429,821695,SE
122915,821698,SE
820103,821699,SE
820103,821701,SE
428955,821703,SE
428955,821704,SE
819874,821706,SE
750866,821709,SE
231774,821711,SE
231774,821712,SE
436301,821713,SE
681580,821714,SE
793182,821715,SE
681580,821716,SE
885760,821717,SE
885760,821718,SE
885760,821719,SE
673097,821720,SE
673097,821721,SE
821724,821724,SM
821728,821728,SM
448479,821732,SE
427886,821734,SE
423432,821738,SE
458662,821739,SE
458662,821740,SE
671065,821741,SE
671065,821742,SE
671065,821743,SE
671065,821744,SE
343670,821745,SE
343670,821746,SE
343670,821747,SE
343670,821748,SE
909852,821751,SE
460650,821753,SE
820316,821754,SE
821758,821758,SM
818277,821761,SE
122936,821762,SE
460637,821764,SE
460637,821765,SE
460637,821766,SE
821422,821767,SE
821422,821768,SE
1021078596,821770,SE
821488,821772,SE
821774,821774,SM
424944,821775,SE
821234,821776,SE
330252,821778,SE
205150,821780,SE
205150,821782,SE
428011,821783,SE
842671,821784,SE
821786,821786,SM
880065,821787,SE
425925,821788,SE
821789,821789,SM
425926,821790,SE
425926,821791,SE
425926,821792,SE
821795,821795,SM
821799,821799,SM
453616,821800,SE
821801,821801,SM
455866,821803,SE
455866,821804,SE
367532,821805,SE
367532,821806,SE
427886,821807,SE
423653,821809,SE
423653,821810,SE
429177,821811,SE
429177,821812,SE
455866,821813,SE
455866,821814,SE
796492,821816,SE
457506,821817,SE
367532,821821,SE
367532,821822,SE
848983,821823,SE
821824,821824,SM
429369,821825,SE
429369,821826,SE
761240,821827,SE
129587,821830,SE
129587,821831,SE
671065,821832,SE
424944,821833,SE
425675,821834,SE
423685,821835,SE
423845,821836,SE
423845,821837,SE
423489,821839,SE
807434,821841,SE
746737,821842,SE
715588,821844,SE
826654,821845,SE
423685,821846,SE
423685,821847,SE
330252,821849,SE
815309,821852,SE
423685,821853,SE
673171,821854,SE
455866,821855,SE
818277,821856,SE
726548,821859,SE
129587,821860,SE
820316,821863,SE
810492,821868,SE
447567,821869,SE
673487,821871,SE
812117,821872,SE
423653,821875,SE
819702,821876,SE
812356,821879,SE
460650,821880,SE
122938,821881,SE
821884,821884,SM
827068,821887,SE
233866,821889,SE
233866,821890,SE
233866,821891,SE
233866,821892,SE
233866,821893,SE
233866,821894,SE
423685,821901,SE
811163,821902,SE
455866,821903,SE
455866,821904,SE
425925,821906,SE
975536,821907,SE
330252,821908,SE
330252,821909,SE
330252,821910,SE
425367,821913,SE
447872,821914,SE
425367,821915,SE
425350,821916,SE
425350,821917,SE
425350,821919,SE
331102,821920,SE
429077,821921,SE
423685,821922,SE
423685,821923,SE
816057,821924,SE
330252,821926,SE
423685,821927,SE
423685,821928,SE
89721,821929,SE
425264,821935,SE
820316,821936,SE
820316,821937,SE
820316,821938,SE
673487,821943,SE
673487,821944,SE
794845,821945,SE
821946,821946,SM
423655,821947,SE
781369,821950,SE
821951,821951,SM
821952,821952,SM
821953,821953,SM
821955,821955,SM
821958,821958,SM
645445,821959,SE
821958,821960,SE
645445,821961,SE
778243,821970,SE
425419,821971,SE
787281,821972,SE
787281,821973,SE
821974,821974,SM
821977,821977,SM
843974,821987,SE
821988,821988,SM
821992,821992,SM
423685,821995,SE
423685,821996,SE
709736,821997,SE
698529,821998,SE
231774,821999,SE
822001,822001,SM
423653,822003,SE
423655,822006,SE
459612,822007,SE
129445,822008,SE
822009,822009,SM
676528,822010,SE
129445,822011,SE
827068,822012,SE
457937,822014,SE
423678,822015,SE
820342,822016,SE
822017,822017,SM
444414,822018,SE
645445,822020,SE
645445,822021,SE
822024,822024,SM
822026,822026,SM
822028,822028,SM
855746,822032,SE
746737,822033,SE
425419,822034,SE
755464,822035,SE
720561,822036,SE
822038,822038,SM
822039,822039,SM
709736,822045,SE
843974,822048,SE
848983,822049,SE
424457,822051,SE
822054,822054,SM
822055,822055,SM
822056,822056,SM
222310,822059,SE
761310,822060,SE
761310,822061,SE
761310,822062,SE
822085,822063,SE
760556,822064,SE
760556,822065,SE
825457,822066,SE
825457,822067,SE
455866,822068,SE
423467,822073,SE
472453,822080,SE
423685,822081,SE
822085,822085,SM
455685,822086,SE
760556,822087,SE
761310,822089,SE
761310,822090,SE
760556,822093,SE
825457,822095,SE
825457,822096,SE
822056,822098,SE
822056,822100,SE
821291,822101,SE
452394,822102,SE
899124,822103,SE
850274,822104,SE
850274,822105,SE
820104,822107,SE
853455,822109,SE
234824,822110,SE
454941,822112,SE
853455,822113,SE
797165,822117,SE
929032,822119,SE
824452,822121,SE
824452,822122,SE
130053,822124,SE
676906,822125,SE
