source,id,SM_id,show_type,link_details,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,Gb_id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id count for duplicate,GuideBox_id count for duplicate,Mapped rovi_id for duplicate,Mapped Gb_id for duplicate,Mapped GuideBox_id for duplicate,variant_parent_id_present,variant_parent_id,link_fetched_from,Sources of link
GuideBox,85730,5922,SE,[{'itunes': '286269939'}],,Doug,Doug Can't Dance / Doug Gets Busted,,False,[4217918],,,,"('No multiple ids for this episode', [{'itunes': '286269939'}])",No multiple ids for this episode,,,,,
GuideBox,84719,5920,SE,,,The Ren & Stimpy Show,A Scooter For Yaksmas,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,7572031,2916,SE,[{'itunes': '1283491513'}],,Ancient Aliens,Return to Gobekli Tepe,,False,[3069283],,,,"('No multiple ids for this episode', [{'itunes': '1283491513'}])",No multiple ids for this episode,,,,,
GuideBox,6298884,2960,SE,[{'itunes': '1173123439'}],,Mickey Mouse Clubhouse,A Goofy Fairy Tale,,False,[2848705],,,,"('No multiple ids for this episode', [{'itunes': '1173123439'}])",No multiple ids for this episode,,,,,
GuideBox,292567,10362,SE,[{'itunes': '454615641'}],,Friday Night Dinner,The Date,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '454615641'}])",No multiple ids for this episode,,,,,
GuideBox,293467,12892,SE,[{'itunes': '533306036'}],,The Man Show,Compilation Show 2,,False,[4637401],,,,"('No multiple ids for series', [{'itunes': '533306036'}])",No multiple ids for this series,,,,,
GuideBox,2074917,22558,SE,[{'itunes': '944413333'}],,Odd Squad,How to Interrogate a Unicorn/The Briefcase,,False,[3942133],,,,"('No multiple ids for series', [{'itunes': '944413333'}])",No multiple ids for this series,,,,,
GuideBox,357171,10298,SE,[{'amazon': 'B00A9V5N7K'}],,Kojak (1973),In Full Command,,False,[2935479],,,,"('No multiple ids for this episode', [{'amazon': 'B00A9V5N7K'}])",No multiple ids for this episode,,,,,
GuideBox,7590578,44515,SE,[{'itunes': '1287184285'}],,Swedish Dicks,"See You Later, Alligator",,False,[11063033],,,,"('No multiple ids for this episode', [{'itunes': '1287184285'}])",No multiple ids for this episode,,,,,
GuideBox,26611,2051,SE,[{'itunes': '662827841'}],,The Guardian,Antarctica,,False,[2895309],,,,"('No multiple ids for this episode', [{'itunes': '662827841'}])",No multiple ids for this episode,,,,,
GuideBox,128505,9355,SE,[{'itunes': '443241803'}],,Adventures of Superman,All That Glitters,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '443241803'}])",No multiple ids for this episode,,,,,
GuideBox,3582286,13981,SE,[{'itunes': '979456986'}],,Kroll Show,This Has Been Such An Amazing Experience,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '979456986'}])",No multiple ids for this episode,,,,,
GuideBox,7725644,44803,SE,[{'itunes': '1304604424'}],,Snoop Dogg Presents: The Joker's Wild,Wild Enough to Do It Doggystyle,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '1304604424'}])",No multiple ids for this episode,,,,,
GuideBox,1258291,20296,SE,[{'itunes': '927244845'}],,Intruders,There Is No End,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '927244845'}])",No multiple ids for this episode,,,,,
GuideBox,26679,2052,SE,[{'itunes': '278152881'}],,Maude,Maude's Night Out,,False,[4070406],,,,"('No multiple ids for this episode', [{'itunes': '278152881'}])",No multiple ids for this episode,,,,,
GuideBox,353351,1989,SE,[{'itunes': '547282356'}],,Teenage Mutant Ninja Turtles (1987),Divide and Conquer,,False,[14803496],,,,"('No multiple ids for this episode', [{'itunes': '547282356'}])",No multiple ids for this episode,,,,,
GuideBox,265827,13501,SE,[{'itunes': '331800193'}],,Blackadder,Goode Bye,,False,"[13415601, 8088675]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,16233,308,SE,[{'itunes': '437425552'}],,Outsourced,Rajiv Ties the Baraat (Part 2),,False,[],,,,"('No multiple ids for this episode', [{'itunes': '437425552'}])",No multiple ids for this episode,,,,,
GuideBox,155592,,MO,[{'hbogo': 'urn:hbo:feature:GWbh'}],Tokyo Project,,,,False,[],,,,"('No multiple ids for this link', [{'hbogo': 'urn:hbo:feature:GWbh'}])",No multiple ids for this link,,,,,
GuideBox,4037667,10604,SE,[{'hulu': '7f08cc02-1018-475c-964b-f755d6ecbc4a'}],,Father Knows Best,Not His Type,,False,[4123114],,,,"('No multiple ids for this episode', [{'hulu': '7f08cc02-1018-475c-964b-f755d6ecbc4a'}])",No multiple ids for this episode,,,,,
GuideBox,316651,13000,SE,[{'itunes': '596432430'}],,Last Resort (2012),Controlled Flight Into Terrain,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '596432430'}])",No multiple ids for this episode,,,,,
GuideBox,6017292,10296,SE,,,Project Runway All Stars,Sink or Swim,,,,,,,No links for this episode,No links for this episode,,,,,
