source,id,SM_id,show_type,link_details,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,Gb_id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id count for duplicate,GuideBox_id count for duplicate,Mapped rovi_id for duplicate,Mapped Gb_id for duplicate,Mapped GuideBox_id for duplicate,variant_parent_id_present,variant_parent_id,link_fetched_from,Sources of link
GuideBox,7,,MO,[{'itunes': '299460927'}],Being John Malkovich,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '299460927'}])",No multiple ids for this link,,,,,
GuideBox,11,,MO,[{'itunes': '506301810'}],The Last Temptation of Christ,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '506301810'}])",No multiple ids for this link,,,,,
GuideBox,12,,MO,[{'amazon': 'B00166RAY6'}],Our Town,,,,False,"[13906950, 159005]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,13,,MO,[{'itunes': '337383973'}],Stigmata,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '337383973'}])",No multiple ids for this link,,,,,
GuideBox,14,,MO,[{'itunes': '819633901'}],My Life So Far,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '819633901'}])",No multiple ids for this link,,,,,
GuideBox,15,,MO,[{'itunes': '379408693'}],Blue Collar,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '379408693'}])",No multiple ids for this link,,,,,
GuideBox,132318,,MO,[{'itunes': '1051651277'}],Frank Sinatra: All or Nothing at All,,,,False,[12987028],,,,"('No multiple ids for this link', [{'itunes': '1051651277'}])",No multiple ids for this link,,,,,
GuideBox,25428,,MO,[{'itunes': '273937379'}],Unforgiven,,,,False,[161913],,,,"('No multiple ids for this link', [{'itunes': '273937379'}])",No multiple ids for this link,,,,,
GuideBox,54191,,MO,[{'itunes': '573718569'}],Minority Report,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '573718569'}])",No multiple ids for this link,,,,,
GuideBox,61153,,MO,[{'itunes': '371213113'}],Fast Times at Ridgemont High,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '371213113'}])",No multiple ids for this link,,,,,
GuideBox,81826,,MO,[{'itunes': '280497940'}],Sixteen Candles,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '280497940'}])",No multiple ids for this link,,,,,
GuideBox,30452,,MO,[{'itunes': '280360440'}],The Breakfast Club,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '280360440'}])",No multiple ids for this link,,,,,
GuideBox,1504,,MO,[{'itunes': '303821283'}],Rain Man,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '303821283'}])",No multiple ids for this link,,,,,
GuideBox,14280,,MO,[{'itunes': '284829497'}],The Incredible Hulk,,,,False,[13845621],,,,"('No multiple ids for this link', [{'itunes': '284829497'}])",No multiple ids for this link,,,,,
GuideBox,141641,,MO,[{'itunes': '1146056013'}],Kicks,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '1146056013'}])",No multiple ids for this link,,,,,
GuideBox,748,,MO,[{'itunes': '595756881'}],The Cider House Rules,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '595756881'}])",No multiple ids for this link,,,,,
GuideBox,136413,,MO,[{'itunes': '1095492955'}],The Boss,,,,False,[146202],,,,"('No multiple ids for this link', [{'itunes': '1095492955'}])",No multiple ids for this link,,,,,
GuideBox,65165,,MO,[{'itunes': '379802600'}],Dazed and Confused,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '379802600'}])",No multiple ids for this link,,,,,
GuideBox,32136,,MO,[{'itunes': '278886023'}],The Mothman Prophecies,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '278886023'}])",No multiple ids for this link,,,,,
GuideBox,129282,,MO,[{'itunes': '1024270759'}],The Gift,,,,False,[12781073],,,,"('No multiple ids for this link', [{'itunes': '1024270759'}])",No multiple ids for this link,,,,,
GuideBox,132284,,MO,[{'itunes': '1217948260'}],Burnt,,,,False,[129806],,,,"('No multiple ids for this link', [{'itunes': '1217948260'}])",No multiple ids for this link,,,,,
GuideBox,152388,,MO,[{'amazon': 'B07C57HZGM'}],The Inquisition of Camilo Sanz,,,,False,[173046],,,,"('No multiple ids for this link', [{'amazon': 'B07C57HZGM'}])",No multiple ids for this link,,,,,
GuideBox,134403,,MO,[{'itunes': '1073718309'}],The Boy,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '1073718309'}])",No multiple ids for this link,,,,,
GuideBox,72837,,MO,[{'itunes': '301273156'}],The Secret Life of Bees,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '301273156'}])",No multiple ids for this link,,,,,
GuideBox,136346,,MO,[{'itunes': '1100471481'}],Hardcore Henry,,,,False,"[145891, 791166]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[{'variant_parent_id': '145680'}],,
GuideBox,147294,,MO,[{'itunes': '1201035551'}],"Kiki, Love to Love",,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '1201035551'}])",No multiple ids for this link,,,,,
GuideBox,138138,,MO,[{'itunes': '1135288535'}],Bad Moms,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '1135288535'}])",No multiple ids for this link,,,,,
GuideBox,152366,,MO,,Spark,,,,,[],,,,No link for this link,No link for this link,,,,,
GuideBox,141173,,MO,[{'itunes': '1144289859'}],Skiptrace,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '1144289859'}])",No multiple ids for this link,,,,,
GuideBox,141924,,MO,[{'itunes': '1153715896'}],Snowden,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '1153715896'}])",No multiple ids for this link,,,,,
GuideBox,13956,,MO,[{'itunes': '771594391'}],The Best Offer,,,,False,"[808049, 121262, 104954]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Different,"[{'variant_parent_id': '104876'}, {'variant_parent_id': '104876'}, {'variant_parent_id': '104876'}]",,
GuideBox,25278,,MO,[{'itunes': '376478200'}],Detention,,,,False,[662369],,,,"('No multiple ids for this link', [{'itunes': '376478200'}])",No multiple ids for this link,,,,,
GuideBox,152746,,MO,[{'amazon': 'B07TPH3JGQ'}],Locos de Amor,,,,False,[163980],,,,"('No multiple ids for this link', [{'amazon': 'B07TPH3JGQ'}])",No multiple ids for this link,,,,,
GuideBox,34952,,MO,[{'itunes': '270860438'}],The Craft,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '270860438'}])",No multiple ids for this link,,,,,
GuideBox,117483,,MO,[{'itunes': '1341369927'}],Freedom,,,,False,[863783],,,,"('No multiple ids for this link', [{'itunes': '1341369927'}])",No multiple ids for this link,,,,,
GuideBox,931,,MO,[{'itunes': '268384321'}],Trading Places,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '268384321'}])",No multiple ids for this link,,,,,
GuideBox,48276,,MO,[{'itunes': '357411987'}],Friday,,,,False,[129145],,,,"('No multiple ids for this link', [{'itunes': '357411987'}])",No multiple ids for this link,,,,,
GuideBox,5158,,MO,[{'itunes': '358997614'}],Red Cliff,,,,False,"[148002, 138971, 138897, 115553, 647766]",,,,Duplicate projectx ids found in search api and rovi has duplicate,Duplicate projectx ids found in search api and rovi has duplicate,,"[138897, 647766]",True,2,2,2,"[{'138897': u'Rovi_id:11736980'}, {'647766': u'Rovi_id:2420711'}]","[{'138897': u'Gb_id:5158'}, {'647766': u'Gb_id:119406'}]","[{'138897': u'id:5158'}, {'647766': u'id:119406'}]",Null,[]
GuideBox,7334,,MO,[{'itunes': '457839278'}],Never Back Down 2: The Beatdown,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '457839278'}])",No multiple ids for this link,,,,,
GuideBox,136415,,MO,[{'itunes': '1097570448'}],Demolition,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '1097570448'}])",No multiple ids for this link,,,,,
GuideBox,138939,,MO,[{'itunes': '1134279012'}],Absolutely Fabulous,,,,False,[139930],,,,"('No multiple ids for this link', [{'itunes': '1134279012'}])",No multiple ids for this link,,,,,
GuideBox,29505,,MO,[{'itunes': '1337777659'}],The Prince of Egypt,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '1337777659'}])",No multiple ids for this link,,,,,
GuideBox,79081,,MO,[{'itunes': '358909231'}],Next Friday,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '358909231'}])",No multiple ids for this link,,,,,
GuideBox,1771,,MO,[{'itunes': '271778179'}],White Chicks,,,,False,[93067],,,,"('No multiple ids for this link', [{'itunes': '271778179'}])",No multiple ids for this link,,,,,
GuideBox,5274,,MO,[{'itunes': '495404250'}],Tiny Furniture,,,,False,[111652],,,,"('No multiple ids for this link', [{'itunes': '495404250'}])",No multiple ids for this link,,,,,
GuideBox,142355,,MO,[{'itunes': '1155737484'}],The Birth Of A Nation,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '1155737484'}])",No multiple ids for this link,,,,,
GuideBox,4109,,MO,[{'itunes': '375535800'}],The Warlords,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '375535800'}])",No multiple ids for this link,,,,,
GuideBox,49694,,MO,[{'itunes': '291676915'}],Mission: Impossible II,,,,False,"[21436, 21428]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Different,"[{'variant_parent_id': '21428'}, {'variant_parent_id': '21425'}]",,
GuideBox,137762,,MO,[{'itunes': '1115529402'}],The Last King,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '1115529402'}])",No multiple ids for this link,,,,,
GuideBox,77158,,MO,[{'itunes': '279599100'}],Interview with the Vampire,,,,False,[93411],,,,"('No multiple ids for this link', [{'itunes': '279599100'}])",No multiple ids for this link,,,,,
GuideBox,11809,,MO,[{'itunes': '273056236'}],August Rush,,,,False,[],,,,"('No multiple ids for this link', [{'itunes': '273056236'}])",No multiple ids for this link,,,,,
GuideBox,20730,,MO,[{'itunes': '285667751'}],Grease,,,,False,[83489],,,,"('No multiple ids for this link', [{'itunes': '285667751'}])",No multiple ids for this link,,,,,
