source,id,SM_id,show_type,link_details,movie_title,series_title,episode_title,release_year,link_expired,Projectx_ids,Variant id present for episode,Variant parent id for Episode,Projectx_series_id,comment,Result,Gb_id duplicate,Duplicate ids in search,Credit_match,Rovi_id count for duplicate,Gb_id count for duplicate,GuideBox_id count for duplicate,Mapped rovi_id for duplicate,Mapped Gb_id for duplicate,Mapped GuideBox_id for duplicate,variant_parent_id_present,variant_parent_id,link_fetched_from,Sources of link
GuideBox,5280486,21688,SE,[{'itunes': '1077657485'}],,Flintstone Kids,Philo's D-feat / The Birthday Shuffle / Captain Cavedog,,False,[4272581],,,,"('No multiple ids for this episode', [{'itunes': '1077657485'}])",No multiple ids for this episode,,,,,
GuideBox,1159813,21689,SE,[{'itunes': '473387053'}],,Rising Ground Zero,A Place to Mourn,,False,[3504143],,,,"('No multiple ids for this episode', [{'itunes': '473387053'}])",No multiple ids for this episode,,,,,
GuideBox,1160688,21697,SE,[{'amazon': 'B01ETV9CK4'}],,TT Legends,The Le Mans 24 Hours,,False,[13302141],,,,"('No multiple ids for this episode', [{'amazon': 'B01ETV9CK4'}])",No multiple ids for this episode,,,,,
GuideBox,1223972,21698,SE,,,My Lovable Girl,Episode 16,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1161156,21700,SE,[{'amazon': 'B00DYQ5LZ6'}],,Grizzly Tales For Gruesome Kids,Nuclear Wart,,False,[13305461],,,,"('No multiple ids for this episode', [{'amazon': 'B00DYQ5LZ6'}])",No multiple ids for this episode,,,,,
GuideBox,1160934,21701,SE,[{'itunes': '524636032'}],,Unchained Reaction,Movie Mayhem,,False,[3434464],,,,"('No multiple ids for this episode', [{'itunes': '524636032'}])",No multiple ids for this episode,,,,,
GuideBox,1160670,21702,SE,[{'amazon': 'B00CSRWFPG'}],,Lords of War,Handheld Shotgun,,False,[3653435],,,,"('No multiple ids for this episode', [{'amazon': 'B00CSRWFPG'}])",No multiple ids for this episode,,,,,
GuideBox,1160625,21705,SE,[{'itunes': '875073275'}],,Save My Bakery,Cake Will Roll,,False,[8746354],,,,"('No multiple ids for this episode', [{'itunes': '875073275'}])",No multiple ids for this episode,,,,,
GuideBox,1161632,21706,SE,[{'amazon': 'B00H8A5QBS'}],,The Great Gardens of England,Gardeners Views - Episode 8,,False,[13301846],,,,"('No multiple ids for this episode', [{'amazon': 'B00H8A5QBS'}])",No multiple ids for this episode,,,,,
GuideBox,1160749,21707,SE,[{'itunes': '888746897'}],,Time Scanners,Egyptian Pyramids,,False,[3417498],,,,"('No multiple ids for series', [{'itunes': '888746897'}])",No multiple ids for this series,,,,,
GuideBox,1161624,21708,SE,[{'itunes': '997344944'}],,Garrow's Law,Episode 4,,False,[3408061],,,,"('No multiple ids for series', [{'itunes': '997344944'}])",No multiple ids for this series,,,,,
GuideBox,1160748,21709,SE,[{'amazon': 'B00D0GJ2BE'}],,Hell on the Highway,Running on Empty,,False,[7985100],,,,"('No multiple ids for this episode', [{'amazon': 'B00D0GJ2BE'}])",No multiple ids for this episode,,,,,
GuideBox,1160740,21711,SE,[{'amazon': 'B0094D896G'}],,7 Up,Seven Up,,False,[13303474],,,,"('No multiple ids for this episode', [{'amazon': 'B0094D896G'}])",No multiple ids for this episode,,,,,
GuideBox,1161323,21712,SE,[{'amazon': 'B00KQ1ADW8'}],,Historical Hotels of America Series,"Lake Placid Lodge- Lake Placid, NY",,False,[13303325],,,,"('No multiple ids for this episode', [{'amazon': 'B00KQ1ADW8'}])",No multiple ids for this episode,,,,,
GuideBox,1270557,21716,SE,[{'amazon': 'B01EINPDLK'}],,Treasure Trader,Nuremberg Torture Tools,,False,[13302995],,,,"('No multiple ids for this episode', [{'amazon': 'B01EINPDLK'}])",No multiple ids for this episode,,,,,
GuideBox,1207281,21718,SE,,,Like Knows Like,Wasted Rita,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1164826,21719,SE,[{'itunes': '782069358'}],,Raw to Ready,Bombardier,,False,[3848987],,,,"('No multiple ids for this episode', [{'itunes': '782069358'}])",No multiple ids for this episode,,,,,
GuideBox,1164268,21720,SE,[{'amazon': 'B00D9NNZMK'}],,Arts & the Mind,The Art of Connection,,False,[10034921],,,,"('No multiple ids for this episode', [{'amazon': 'B00D9NNZMK'}])",No multiple ids for this episode,,,,,
GuideBox,1308223,21721,SE,[{'amazon': 'B00P3PQ5D8'}],,Bali,"Nooo, I want to see the movie / Yahoo It's Christmas",,False,[13302875],,,,"('No multiple ids for this episode', [{'amazon': 'B00P3PQ5D8'}])",No multiple ids for this episode,,,,,
GuideBox,1164848,21722,SE,[{'itunes': '761251884'}],,Comet Encounter,Comet Encounter,,False,[13302752],,,,"('No multiple ids for this episode', [{'itunes': '761251884'}])",No multiple ids for this episode,,,,,
GuideBox,1164427,21723,SE,[{'itunes': '876718809'}],,Coming Back with Wes Moore,Moving Forward,,False,[10148903],,,,"('No multiple ids for this episode', [{'itunes': '876718809'}])",No multiple ids for this episode,,,,,
GuideBox,1164148,21724,SE,[{'amazon': 'B007Z7KXSK'}],,A Small Summer Party,A Small Summer Party,,False,[13302692],,,,"('No multiple ids for this episode', [{'amazon': 'B007Z7KXSK'}])",No multiple ids for this episode,,,,,
GuideBox,1164100,21725,SE,[{'itunes': '429088075'}],,Gracie!,Gracie!,,False,[13302635],,,,"('No multiple ids for this episode', [{'itunes': '429088075'}])",No multiple ids for this episode,,,,,
GuideBox,1164213,21726,SE,[{'amazon': 'B00C372GVO'}],,Semi-Homemade Cooking with Sandra Lee,To Your Health,,False,[5074464],,,,"('No multiple ids for this episode', [{'amazon': 'B00C372GVO'}])",No multiple ids for this episode,,,,,
GuideBox,1164335,21727,SE,[{'amazon': 'B00BW5MYKG'}],,24 Hour Restaurant Battle,City vs. Country,,False,[5511799],,,,"('No multiple ids for this episode', [{'amazon': 'B00BW5MYKG'}])",No multiple ids for this episode,,,,,
GuideBox,1164509,21728,SE,[{'amazon': 'B00CLED2JO'}],,Reza: Spice Prince of India,Udaivilas Hotel,,False,[3514745],,,,"('No multiple ids for series', [{'amazon': 'B00CLED2JO'}])",No multiple ids for this series,,,,,
GuideBox,1163797,21729,SE,[{'amazon': 'B00HBMIBFQ'}],,Ex-Wives of Rock,Heaven,,False,[7889410],,,,"('No multiple ids for this episode', [{'amazon': 'B00HBMIBFQ'}])",No multiple ids for this episode,,,,,
GuideBox,1165801,21730,SE,[{'itunes': '733218123'}],,Nick Cannon Show,Nick Takes Over Nick Cannon (Best Of),,False,[4916647],,,,"('No multiple ids for this episode', [{'itunes': '733218123'}])",No multiple ids for this episode,,,,,
GuideBox,1164251,21731,SE,[{'amazon': 'B004BQM94E'}],,The Final Cut,The Final Cut Episode 4,,False,[8370629],,,,"('No multiple ids for series', [{'amazon': 'B004BQM94E'}])",No multiple ids for this series,,,,,
GuideBox,1164709,21737,SE,[{'amazon': 'B007ODJWX2'}],,Safari An Extraordinary Adventure,The Last Lion of Liuwa,,False,[13302088],,,,"('No multiple ids for this episode', [{'amazon': 'B007ODJWX2'}])",No multiple ids for this episode,,,,,
GuideBox,1164051,21738,SE,[{'amazon': 'B00KPPZE9W'}],,Travel Channel Beaches,Martha's Vineyard,,False,[13301847],,,,"('No multiple ids for this episode', [{'amazon': 'B00KPPZE9W'}])",No multiple ids for this episode,,,,,
GuideBox,1172294,21739,SE,[{'amazon': 'B00C9QW66E'}],,The Amazing World Of Aviation,Air Travel Tomorrow,,False,[13301724],,,,"('No multiple ids for this episode', [{'amazon': 'B00C9QW66E'}])",No multiple ids for this episode,,,,,
GuideBox,1165442,21740,SE,[{'amazon': 'B00DYQ5JHQ'}],,Joe 90,The Birthday,,False,[4073590],,,,"('No multiple ids for this episode', [{'amazon': 'B00DYQ5JHQ'}])",No multiple ids for this episode,,,,,
GuideBox,1174169,21743,SE,[{'amazon': 'B00JPL5Z6O'}],,Talking To Heaven,The Complete Miniseries (Part 2),,False,[13301617],,,,"('No multiple ids for this episode', [{'amazon': 'B00JPL5Z6O'}])",No multiple ids for this episode,,,,,
GuideBox,1172276,21744,SE,[{'amazon': 'B00104EGDM'}],,Committed,There Must Be a Pony,,False,[4888885],,,,"('No multiple ids for this episode', [{'amazon': 'B00104EGDM'}])",No multiple ids for this episode,,,,,
GuideBox,1165723,21748,SE,[{'amazon': 'B003BVCRIS'}],,Boy Meets Girl,Episode 0004,,False,[5803781],,,,"('No multiple ids for series', [{'amazon': 'B003BVCRIS'}])",No multiple ids for this series,,,,,
GuideBox,1166819,21749,SE,[{'amazon': 'B00JPDWJ8O'}],,The Science of Measurement,"Light, Heat and Electricity",,False,[13302640],,,,"('No multiple ids for this episode', [{'amazon': 'B00JPDWJ8O'}])",No multiple ids for this episode,,,,,
GuideBox,5911576,21752,SE,[{'amazon': 'B01G2GEABU'}],,Silver Kings,Ladies Tarpon Fly,,False,[13302861],,,,"('No multiple ids for this episode', [{'amazon': 'B01G2GEABU'}])",No multiple ids for this episode,,,,,
GuideBox,1180903,21761,SE,,,Future Sex,Body,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1180872,21762,SE,,,The Pleasure Zone,"Goa, India",,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6037660,21764,SE,,,Secrets of the Universe,Great Scientists in their Own Words,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,3805150,21770,SE,[{'amazon': 'B00ZOSQWKU'}],,The Driver,Episode 3,,False,[9227125],,,,"('No multiple ids for this episode', [{'amazon': 'B00ZOSQWKU'}])",No multiple ids for this episode,,,,,
GuideBox,7710558,21774,SE,[{'amazon': 'B076VTKNRP'}],,Long Haired Businessmen,Drive Thru,,False,[11321449],,,,"('No multiple ids for this episode', [{'amazon': 'B076VTKNRP'}])",No multiple ids for this episode,,,,,
GuideBox,4514358,21783,SE,[{'itunes': '1027912453'}],,How To Be A Grown Up,"Advice, Mistakes and Being Handy",,False,[],,,,"('No multiple ids for this episode', [{'itunes': '1027912453'}])",No multiple ids for this episode,,,,,
GuideBox,1275266,21785,SE,,,ONN Exclusive,ONN Exclusive: One-On-One Interview With God,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1290845,21786,SE,[{'itunes': '933041790'}],,Best in Bridal,Fiance Fiasco,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '933041790'}])",No multiple ids for this episode,,,,,
GuideBox,1287322,21787,SE,[{'itunes': '933118260'}],,House vs. House,Carey/Jeremy vs. Michelle/Jonathan,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '933118260'}])",No multiple ids for this episode,,,,,
GuideBox,1208649,21804,SE,,,imaGIGANTES,Matices (Autumn Leaves),,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1275695,21806,SE,[{'amazon': 'B01FV18JIC'}],,Transylvania Television,Real Meanin Of Halloween,,False,[13304840],,,,"('No multiple ids for this episode', [{'amazon': 'B01FV18JIC'}])",No multiple ids for this episode,,,,,
GuideBox,3446930,21807,SE,[{'amazon': 'B00U58DLMQ'}],,Great Drives,Scotland: The Highlands,,False,[5267994],,,,"('No multiple ids for this episode', [{'amazon': 'B00U58DLMQ'}])",No multiple ids for this episode,,,,,
GuideBox,1282378,21813,SE,[{'amazon': 'B00PUUJG1E'}],,Rio: Rainbow Gate!,Let's Be Happy and Daydream,,False,[9238046],,,,"('No multiple ids for this episode', [{'amazon': 'B00PUUJG1E'}])",No multiple ids for this episode,,,,,
GuideBox,1184339,21814,SE,[{'amazon': 'B00HQ44K9A'}],,Bastard Boys,Chris's War,,False,[13304145],,,,"('No multiple ids for this episode', [{'amazon': 'B00HQ44K9A'}])",No multiple ids for this episode,,,,,
GuideBox,1184329,21815,SE,[{'amazon': 'B00B4WQIOK'}],,Diverted,Diverted,,False,[13303889],,,,"('No multiple ids for this episode', [{'amazon': 'B00B4WQIOK'}])",No multiple ids for this episode,,,,,
GuideBox,1184263,21816,SE,[{'amazon': 'B001PAYMMG'}],,Here with Josh and Sara,Regan Hoffman,,False,[5439189],,,,"('No multiple ids for this episode', [{'amazon': 'B001PAYMMG'}])",No multiple ids for this episode,,,,,
GuideBox,1228198,21818,SE,,,Boarding House No. 24,Episode 12,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,2365806,21825,SE,[{'itunes': '952725141'}],,Project Runway: Threads,Show Stopper,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '952725141'}])",No multiple ids for this episode,,,,,
GuideBox,1273537,21826,SE,[{'itunes': '930848137'}],,Tethered,Bayou Breakdown,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '930848137'}])",No multiple ids for this episode,,,,,
GuideBox,3246525,21830,SE,[{'amazon': 'B010BK8K14'}],,Take Off with the Savvy Stews,Oahu,,False,[9050637],,,,"('No multiple ids for this episode', [{'amazon': 'B010BK8K14'}])",No multiple ids for this episode,,,,,
GuideBox,1951865,21831,SE,,,Owner's Box,Owner's Box: Bearded Robert Griffin III Spotted Living In Houseboat On Chesapeake Bay,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,4126338,21832,SE,[{'itunes': '1001627197'}],,Tatau,Episode 8,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '1001627197'}])",No multiple ids for this episode,,,,,
GuideBox,3628755,21854,SE,[{'itunes': '1043630255'}],,America After Ferguson,Full Episode,,False,[13301359],,,,"('No multiple ids for this episode', [{'itunes': '1043630255'}])",No multiple ids for this episode,,,,,
GuideBox,1297067,21857,SE,,,WWE 2k15 Showcase Rivalries Playlist,"Triple Threat Match: CM Punk vs. John Cena vs. Big Show, SummerSlam, Aug. 19, 2012",,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,7786198,21860,SE,[{'hulu': '1f6dea58-9b3e-4cc4-a429-e931b3fd02b6'}],,Rica Famosa Latina,Capitulo 30,,False,[13301240],,,,"('No multiple ids for this episode', [{'hulu': '1f6dea58-9b3e-4cc4-a429-e931b3fd02b6'}])",No multiple ids for this episode,,,,,
GuideBox,2060696,21867,SE,[{'itunes': '949889445'}],,Food Truck Face Off,Match Up on Toronto Islands,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '949889445'}])",No multiple ids for this episode,,,,,
GuideBox,1904771,21868,SE,,,The Greatest Marriage,Episode 16,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1295801,21869,SE,[{'itunes': '935038576'}],,Midnight Feast,Feast of Fleshes,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '935038576'}])",No multiple ids for this episode,,,,,
GuideBox,1220695,21885,SE,,,n.W.o The Revolution,"Hollywood Hulk Hogan,Kevin Nash,Scott Hall Vs. The Rock,Stone Cold Steve Austin",,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1220715,21886,SE,[{'amazon': 'B00U9QIPMA'}],,The Farm,Flavor On Steroids,,False,"[13301275, 8650536]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,1220585,21889,SE,[{'itunes': '924155219'}],,The First Kill,Son of Sam,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '924155219'}])",No multiple ids for this episode,,,,,
GuideBox,1236232,21896,SE,[{'amazon': 'B00NTSVA7W'}],,Nature Collection,World's Biggest Cave,,False,[],,,,"('No multiple ids for this episode', [{'amazon': 'B00NTSVA7W'}])",No multiple ids for this episode,,,,,
GuideBox,1225286,21899,SE,,,DIY Network's Best Landscaping Makeovers,Vibrant Poolside Lounge,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1225237,21906,SE,,,The Street,Yvonnes Story,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1228506,21908,SE,[{'amazon': 'B015HYJEAK'}],,The Amazing World of Dinosaurs,A Day At The Museum,,False,[],,,,"('No multiple ids for this episode', [{'amazon': 'B015HYJEAK'}])",No multiple ids for this episode,,,,,
GuideBox,1225085,21909,SE,,,Starving in Suburbia,Starving in Suburbia,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1234687,21910,SE,,,"Pinky, Elmyra & The Brain",Party Night / The Mask Of Braino,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1306223,21911,SE,,,Makers,Women in Politics,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1236243,21912,SE,[{'vudu': '866462'}],,The Medal of Honor,The Vietnam War,,False,"[13305001, 4270076]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,7119853,21913,SE,,,ABC Documentaries,The Last 100 Days of Diana,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,7788319,21914,SE,,,Cook's Country,The Italian-American Kitchen,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1236219,21915,SE,[{'itunes': '910888496'}],,Toward the Terra,Part 4,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '910888496'}])",No multiple ids for this episode,,,,,
GuideBox,1228375,21916,SE,[{'itunes': '883438346'}],,Mononoke,Goblin Cat: Finale,,False,[13307815],,,,"('No multiple ids for this episode', [{'itunes': '883438346'}])",No multiple ids for this episode,,,,,
GuideBox,1710398,21918,SE,,,Kevin Crocker In Japan,S02E03 - THE CLIP SHOW,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,4671091,21922,SE,[{'itunes': '1041230857'}],,Dead Again,Millionaire Murder,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '1041230857'}])",No multiple ids for this episode,,,,,
GuideBox,2853143,21930,SE,,,Bugs Bunny,Baton Bunny / Rabbit Hood,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1233047,21931,SE,,,Tyson's Greatest Fights,Tyson vs. Buster Douglas,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1237053,21932,SE,[{'vudu': '866735'}],,Up From Slavery,"Aftermath of the Civil War and New ""Freedom""",,False,[],,,,"('No multiple ids for this episode', [{'vudu': '866735'}])",No multiple ids for this episode,,,,,
GuideBox,4170270,21934,SE,,,Magnificent Motorcars,"Retromobile, Paris",,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6428947,21936,SE,[{'itunes': '1182700480'}],,Ancient Assassins,Sacred Band of Thebes,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '1182700480'}])",No multiple ids for this episode,,,,,
GuideBox,3637078,21938,SE,[{'itunes': '981386758'}],,Street Art Throwdown,"Art for the People, By the People",,False,[],,,,"('No multiple ids for this episode', [{'itunes': '981386758'}])",No multiple ids for this episode,,,,,
GuideBox,4504932,21944,SE,[{'itunes': '914941303'}],,Sold on the Spot,Hope in Horizon Hills,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '914941303'}])",No multiple ids for this episode,,,,,
GuideBox,1236358,21945,SE,,,Bunks,Bunks,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1236359,21946,SE,[{'itunes': '883523611'}],,Shark Girl,Shark Girl,,False,[13303291],,,,"('No multiple ids for this episode', [{'itunes': '883523611'}])",No multiple ids for this episode,,,,,
GuideBox,1236263,21947,SE,,,America's Hanger,America's Hangar,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1236351,21948,SE,,,The Atomic County,Atomic County: The Complete Series,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1236874,21949,SE,,,Foghorn Leghorn,Banty Raids,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1237052,21951,SE,,,The Edward Snowden Interview,The Edward Snowden Interview,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,7790322,21966,SE,,,Enfoque,11-19,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,6618776,21969,SE,,,With All Due Respect,"Tue, Jan 17, 2017",,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,4343356,21970,SE,[{'hulu': 'c2f7d86f-c14b-4f7e-984e-0a8754aa080a'}],,Walter and Dude,Flowers / Boots,,False,[3273825],,,,"('No multiple ids for this episode', [{'hulu': 'c2f7d86f-c14b-4f7e-984e-0a8754aa080a'}])",No multiple ids for this episode,,,,,
GuideBox,2682018,21971,SE,[{'itunes': '954667904'}],,Euros of Hollywood,Lost in Translation,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '954667904'}])",No multiple ids for this episode,,,,,
GuideBox,1243377,21974,SE,[{'itunes': '922939646'}],,Preaching Alabama,Meet the Speegles,,False,[14806136],,,,"('No multiple ids for this episode', [{'itunes': '922939646'}])",No multiple ids for this episode,,,,,
GuideBox,3122091,21997,SE,[{'itunes': '1020710890'}],,Human Universe,What Is Our Future?,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '1020710890'}])",No multiple ids for this episode,,,,,
GuideBox,5965507,22002,SE,[{'amazon': 'B01M8IKGYE'}],,America by the Numbers,The New Deciders,,False,[14785583],,,,"('No multiple ids for this episode', [{'amazon': 'B01M8IKGYE'}])",No multiple ids for this episode,,,,,
GuideBox,1278237,22009,SE,[{'itunes': '930776198'}],,Big Driver,Big Driver,,False,[13300007],,,,"('No multiple ids for this episode', [{'itunes': '930776198'}])",No multiple ids for this episode,,,,,
GuideBox,1294695,22010,SE,[{'itunes': '935193721'}],,Partners in Crime,The Verdict is in,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '935193721'}])",No multiple ids for this episode,,,,,
GuideBox,1249570,22013,SE,[{'itunes': '931485478'}],,Princess Knight,The Princess Knight and Phantom Knight (Part 2),,False,[9179826],,,,"('No multiple ids for this episode', [{'itunes': '931485478'}])",No multiple ids for this episode,,,,,
GuideBox,5344538,22015,SE,[{'hulu': '71c6d452-7bbc-44c0-85ac-b9583fcf70e5'}],,World Trigger,An Evolving Mikumo Squad,,False,[9258020],,,,"('No multiple ids for this episode', [{'hulu': '71c6d452-7bbc-44c0-85ac-b9583fcf70e5'}])",No multiple ids for this episode,,,,,
GuideBox,1251076,22021,SE,,,My Mental Choices are Completely Interfering with My School Romantic Comedy,Life Is a Series of Choices,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,4304537,22030,SE,[{'itunes': '1013701675'}],,Barmageddon,Zunzi's 2 vs. Distillery Ale House (Savannah),,False,[],,,,"('No multiple ids for this episode', [{'itunes': '1013701675'}])",No multiple ids for this episode,,,,,
GuideBox,1669652,22032,SE,[{'itunes': '942869078'}],,Prison Wives Club,Friendly Fire,,False,[],,,,"('No multiple ids for this episode', [{'itunes': '942869078'}])",No multiple ids for this episode,,,,,
GuideBox,1257726,22034,SE,,,Flea Bitten,No Dog Is an Island,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1935939,22037,SE,[{'itunes': '948035239'}],,Weekend Fix,Montreal,,False,[9909587],,,,"('No multiple ids for this episode', [{'itunes': '948035239'}])",No multiple ids for this episode,,,,,
GuideBox,1257661,22042,SE,[{'amazon': 'B000KZD5CU'}],,Bringing Home the Bears,Episode 2,,False,[7008546],,,,"('No multiple ids for series', [{'amazon': 'B000KZD5CU'}])",No multiple ids for this series,,,,,
GuideBox,1252365,22043,SE,[{'amazon': 'B001GARBVY'}],,Birch & Co.,Birch and Co.: Max Mutchnick,,False,[13299915],,,,"('No multiple ids for this episode', [{'amazon': 'B001GARBVY'}])",No multiple ids for this episode,,,,,
GuideBox,1252822,22044,SE,,,Sprockets and Splices,Sprockets and Splices Episode 14,,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,7624090,22045,SE,[{'amazon': 'B075FX679B'}],,Ol' Man River - Mighty Mississippi,The Two Rivers,,False,[13299990],,,,"('No multiple ids for this episode', [{'amazon': 'B075FX679B'}])",No multiple ids for this episode,,,,,
GuideBox,1254152,22062,SE,[{'itunes': '379339096'}],,Food Party,Thu and Bu (Part 2),,False,[5472974],,,,"('No multiple ids for this episode', [{'itunes': '379339096'}])",No multiple ids for this episode,,,,,
GuideBox,1253822,22071,SE,[{'amazon': 'B00117QFPK'}],,Under One Roof,Episode 1,,False,[4050042],,,,"('No multiple ids for series', [{'amazon': 'B00117QFPK'}])",No multiple ids for this series,,,,,
GuideBox,1257680,22072,SE,[{'amazon': 'B00117NZUS'}],,Chains of Love,"Jenny, the college student",,False,[4887807],,,,"('No multiple ids for series', [{'amazon': 'B00117NZUS'}])",No multiple ids for this series,,,,,
GuideBox,1252045,22073,SE,[{'amazon': 'B076KDZHRG'}],,"Faith, Hope and Love with Fulton J. Sheen",Love Is Eternal,,False,[14056557],,,,"('No multiple ids for this episode', [{'amazon': 'B076KDZHRG'}])",No multiple ids for this episode,,,,,
GuideBox,1257685,22074,SE,,,Steve Martini's The Judge,Steve Martini's The Judge - The Complete Miniseries (Part 2),,,,,,,No links for this episode,No links for this episode,,,,,
GuideBox,1257689,22075,SE,[{'amazon': 'B000KNUSKY'}],,Scenes of Crime,Episode 6,,False,"[13301115, 8542534]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,1257692,22076,SE,[{'amazon': 'B002TSLKPU'}],,The Cyrus Call,The Cyrus Call (Part 2),,False,[13300878],,,,"('No multiple ids for this episode', [{'amazon': 'B002TSLKPU'}])",No multiple ids for this episode,,,,,
GuideBox,1253588,22077,SE,[{'amazon': 'B00DYQ98N2'}],,Albie,High Diving,,False,[13301371],,,,"('No multiple ids for this episode', [{'amazon': 'B00DYQ98N2'}])",No multiple ids for this episode,,,,,
GuideBox,1257700,22081,SE,[{'amazon': 'B0010ZE4C4'}],,FunPak,Rotting Hills 04 - The New Girl / Miracle Koala 05 - Pop Tarts / Gruesomestein's Monsters 05 - A Wolf in Geek's Clothing / Promo-Behind the Scenes,,False,"[13301088, 5166469]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,1252028,22082,SE,[{'amazon': 'B000HZIZXW'}],,Dateline Europe,Dateline Europe (AKA Foreign Intrigue) - Hall of Justice,,False,[10021473],,,,"('No multiple ids for series', [{'amazon': 'B000HZIZXW'}])",No multiple ids for this series,,,,,
GuideBox,1257721,22084,SE,[{'amazon': 'B000GW6Q5U'}],,The Whispering Shadow,The Whispering Shadow Vol 1 Chapter 5,,False,[4106840],,,,"('No multiple ids for this episode', [{'amazon': 'B000GW6Q5U'}])",No multiple ids for this episode,,,,,
GuideBox,1254144,22087,SE,[{'amazon': 'B000GUVLL6'}],,The Vigilantes Are Coming,The Vigilantes Are Coming,,False,[4024094],,,,"('No multiple ids for series', [{'amazon': 'B000GUVLL6'}])",No multiple ids for this series,,,,,
GuideBox,1254136,22088,SE,[{'amazon': 'B000H2BWBW'}],,Burn 'Em up Barnes,Burn 'Em up Barnes Vol 1 - The Crimson Alibi,,False,"[13300303, 10014122]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,1254132,22089,SE,[{'amazon': 'B002P774GY'}],,With No Apology,Part 5: What about Suffering?,,False,[13300057],,,,"('No multiple ids for this episode', [{'amazon': 'B002P774GY'}])",No multiple ids for this episode,,,,,
GuideBox,1254128,22090,SE,[{'amazon': 'B002OATYRO'}],,Your Child 6 to 12,Your Child 6 to 12 (Part 4),,False,"[13299965, 4678235]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,1257723,22091,SE,[{'amazon': 'B000Z3NW7K'}],,Fool Around With My Boyfriend/ Girlfriend,"Catalina, 4 of 4",,False,"[13301955, 7008712]",,,,Duplicate ids not found in search api,Duplicate ids not found in search api,,[],,,,,,,,Null,[],,
GuideBox,1252029,22092,SE,[{'amazon': 'B000ZPSF98'}],,Legend of the Guan Gong,Legend of the Guan Gong: Episode 28,,False,[13300731],,,,"('No multiple ids for this episode', [{'amazon': 'B000ZPSF98'}])",No multiple ids for this episode,,,,,
