GB_id,GB_Title,GB_ReleaseYear,Search,Match,GB_AmazonLink,Amazon_Flag,GB_StarzLink,Starz_Flag,GB_NetflixLink,Netflix_flag,GB_NbcLink,Nbc_flag,GB_CBSLink,CBS_flag,GB_VuduLink,Vudu_flag,GB_ItunesLink,Itunes_flag,Ozone_Ott_flag,RoviID,Result
22992,Sugar Valentine,2004,TRUE,FALSE,['B01NBT4ZDV'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
27553,VeggieTales: Sweetpea Beauty,2010,TRUE,FALSE,['B003Y6ID4C'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
30750,Dar Williams: Live at Bearsville Theater,2007,TRUE,FALSE,"['B00F91SIKE', 'B00F91QFPO']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
48851,Step-by-Step Tai Chi with Tiffany Chen,2007,TRUE,FALSE,['B076CWLH17'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
110030,Brutal Boxer,1972,TRUE,FALSE,['B076QM3JBZ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
154819,The Gaelic King,2017,TRUE,FALSE,"['B075QYNLPV', 'B075QYNLPV']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
155166,Wait,2015,TRUE,FALSE,['B01N9VN4XH'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1195710180'],FALSE,FALSE,,Couldn't Map
155538,Fall of Grace,2017,TRUE,FALSE,['B0771ZBLZ8'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
156114,An Irish Christmas,2002,TRUE,FALSE,['B014UOK3UI'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
156530,Cuentas Por Cobrar,2017,TRUE,FALSE,['B07792S2LZ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
30928,Trapped,2008,TRUE,FALSE,"['B0784VJCPD', 'B0784VJCPD']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['375558866'],FALSE,FALSE,,Couldn't Map
2185,Alicia Keys: Diary of Alicia,2004,TRUE,FALSE,['B017OIUH80'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
15348,Cause of Death,2000,TRUE,FALSE,['B07PW4SFKZ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
22320,Venezuelan Brass Ensemble: Gran Fanfaria,2007,TRUE,FALSE,['B01FYEBNM0'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
36464,Starsailor: Love Is Here: Live,2002,TRUE,FALSE,['B017VDF4MW'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
52125,Shotgun,1989,TRUE,FALSE,['B075C6BL28'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
113926,Kingdom of the Vampire,2007,TRUE,FALSE,"['B0019IM9NI', 'B0019IQCSG']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
154526,Hallows Eve,2016,TRUE,FALSE,['B07LD5CZKN'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
154778,Recep Ivedik 5,2017,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1202814016'],FALSE,FALSE,,Couldn't Map
155153,Hong Kong Trilogy,2015,TRUE,FALSE,['B075RYJ1SB'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
155487,Le Nozze di Figaro,1985,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1135017199'],FALSE,FALSE,,Couldn't Map
155571,Quique Gonzalez - Ajuste de Cuentas,2016,TRUE,FALSE,['B076FJRFKF'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
155572,Maná - Drama y Luz,2015,TRUE,FALSE,['B076FK2VZK'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
155856,Maniac,2010,TRUE,FALSE,['B018WUA5QI'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
156474,The Mute,2014,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1261436988'],FALSE,FALSE,,Couldn't Map
81256,Donnie Darko: Director's Cut,2001,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1181241774'],FALSE,FALSE,,Couldn't Map
156487,Lazer Team 2,2017,TRUE,FALSE,['B07CS157ZD'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1374409221'],FALSE,FALSE,,Couldn't Map
147354,Carbon Copy,0,TRUE,FALSE,['B01N8RNEHQ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
157163,Special Unit,2017,TRUE,FALSE,"['B07PQF93TC', 'B07PQF93TC']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
157216,The Runaway,2017,TRUE,FALSE,"['B075MD4SJD', 'B075MD4SJD']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1348071836'],FALSE,FALSE,,Couldn't Map
157245,Brackenmore,2017,TRUE,FALSE,"['B074J47ZS4', 'B074J47ZS4']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1294728990'],FALSE,FALSE,,Couldn't Map
147617,The Little Match Girl,1990,TRUE,FALSE,['B07DF7XNNV'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1292500454'],FALSE,FALSE,,Couldn't Map
156640,A Town Called Panic: Christmas Panic!,2013,TRUE,FALSE,['B0789YHW77'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1304700344'],FALSE,FALSE,,Couldn't Map
137874,A Father's Secret,2016,TRUE,FALSE,['B078JG59Q2'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
157708,By My Side,2017,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1317697944'],FALSE,FALSE,,Couldn't Map
38799,Sanai Chaughade,2009,TRUE,FALSE,,FALSE,,FALSE,['70116578'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
157869,A Step Toward Tomorrow,1997,TRUE,FALSE,['B0773VT7RN'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
158086,Resurrection Science: Defying Evolution,2011,TRUE,FALSE,['B01J90CTO6'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
158151,Remnants,2016,TRUE,FALSE,"['B077KBZ1XD', 'B077KBZ1XD']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
158173,Survival,0,TRUE,FALSE,"['B06VX3YLQ1', 'B06VX3YLQ1']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
158230,True Beauty,2015,TRUE,FALSE,['B075VGVH6G'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
157795,Trauma,2018,TRUE,FALSE,"['B07BVH8WBZ', 'B0794RCNYV']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1320270681'],FALSE,FALSE,,Couldn't Map
101732,Eyes Wide Open,2007,TRUE,FALSE,"['B0795WVND6', 'B0795WVND6']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
157705,The Rocket,2018,TRUE,FALSE,"['B0788Z1YND', 'B0788ZK765']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1325471361'],FALSE,FALSE,,Couldn't Map
158412,Untitled (a film),2017,TRUE,FALSE,"['B07896MZN9', 'B07896MZN9']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1375822683'],FALSE,FALSE,,Couldn't Map
158586,Amelia's Closet,2018,TRUE,FALSE,"['B0799YLWKV', 'B0799SHG23']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
158588,Plaquemines,2018,TRUE,FALSE,"['B079B5JZHF', 'B079B3T5DF']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
158646,3 Minutes,2014,TRUE,FALSE,['B079598KMD'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1300283955'],FALSE,FALSE,,Couldn't Map
158703,Knights Templar Secret Found,2017,TRUE,FALSE,['B0781743TY'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
158808,Solange and the Living,2016,TRUE,FALSE,['B076HB7R4L'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
158810,Quartet,2015,TRUE,FALSE,['B073JZBM6D'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
137746,How We Met,2016,TRUE,FALSE,['B079VXTSSB'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
159141,Reclaiming Friendship Park,2015,TRUE,FALSE,['B0792K47J3'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
159166,Undeserved,2016,TRUE,FALSE,"['B078DMYGQQ', 'B0781WYR8H', 'B0781WYR8H', 'B078DMYGQQ']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
159445,WWE: Royal Rumble 2018,2018,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1356464647'],FALSE,FALSE,,Couldn't Map
159556,True Smile,2018,TRUE,FALSE,"['B07CDCRPX8', 'B07CDCRPX8']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
159726,Lady Windermere's Fan,2018,TRUE,FALSE,"['B079KJMJC4', 'B079KJMJC4']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1400919676'],FALSE,FALSE,,Couldn't Map
159928,Various Artists - Black and White Ballets Feature,2016,TRUE,FALSE,['B076FK9ZD5'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
159929,Wild Powers - Band In Seattle - Wild Powers Concert 304,2016,TRUE,FALSE,['B06Y4JB47Q'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
159952,Placebo - MTV Unplugged,2015,TRUE,FALSE,['B07BRCDXQG'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
159953,EME-15 - Wonderland Live - Zona Preferente,2015,TRUE,FALSE,['B07BRCDB5T'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
159954,Vox Mod - Band in Seattle: Concert  216 ,2015,TRUE,FALSE,['B07BRC6GCM'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
160191,One Way Ticket,2017,TRUE,FALSE,['B07BCC2HHS'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1348543469'],FALSE,FALSE,,Couldn't Map
160316,October,2018,TRUE,FALSE,['B07CZSSGKV'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
160541,Deliha 2,2018,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1333120114'],FALSE,FALSE,,Couldn't Map
160606,Groove,2018,TRUE,FALSE,['B07CQMXKH4'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1366684348'],FALSE,FALSE,,Couldn't Map
45451,Once Upon a Time,1973,TRUE,FALSE,"['B07CSFKQGV', 'B07CSFKQGV']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
160705,A Life of Its Own: The Truth About Medical Marijuana,2017,TRUE,FALSE,,FALSE,,FALSE,['80223995'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
160788,Otello,2016,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1334869461'],FALSE,FALSE,,Couldn't Map
160790,Otello,1978,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1226632706'],FALSE,FALSE,,Couldn't Map
160953,Dogtown Redemption,2016,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1351497563'],FALSE,FALSE,,Couldn't Map
161029,The Seagull,2018,TRUE,FALSE,,FALSE,['43502'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
161303,Enemy Within,2016,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1385079448'],FALSE,FALSE,,Couldn't Map
50231,Pastor Jones: Sisters in Spirit 2,2009,TRUE,FALSE,"['B07DDVQBYT', 'B07DDVQBYT']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
161652,What About Me?,2018,TRUE,FALSE,"['B071KSY5DW', 'B071KSY5DW']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
162091,Fireworks,2018,TRUE,FALSE,['B07HFCWH28'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
162246,Last Supper,2018,TRUE,FALSE,"['B07CZ5HQP9', 'B07CZ61XHH']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1390048354'],FALSE,FALSE,,Couldn't Map
162291,Fishtales 2,2017,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1406711670'],FALSE,FALSE,,Couldn't Map
162603,Mitch Albom's Have Little Faith,2011,TRUE,FALSE,['B0773XMBXT'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
162645,Haunted,2017,TRUE,FALSE,"['B07G1VVZD4', 'B07G1VVZD4']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1388465421'],FALSE,FALSE,,Couldn't Map
162755,Capture,2018,TRUE,FALSE,['B07FLPZHD2'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1406535327'],FALSE,FALSE,,Couldn't Map
50639,Hawaii,2007,TRUE,FALSE,"['B002QYF5VW', 'B002QYF5VW']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
162834,Misfit,2017,TRUE,FALSE,"['B07B8BGFJP', 'B07B8BGFJP']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
162869,Aftershock,2018,TRUE,FALSE,"['B078VDQN8T', 'B078VDQN8T']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
163066,REM,2018,TRUE,FALSE,"['B079TFPJPN', 'B079TFPJPN']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
163067,Mercy,2018,TRUE,FALSE,"['B07C3R18LC', 'B07C3R18LC']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
163097,The Child Bride Of Short Creek,2018,TRUE,FALSE,"['B079VZ48V2', 'B079VZ48V2']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
163111,Hunting Season,2018,TRUE,FALSE,['B07B2LH5SY'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
163139,Agile. Mobile. Hostile - A Year With Andre Williams,2018,TRUE,FALSE,"['B07B8XM85V', 'B07B8XM85V']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
163156,Left,2018,TRUE,FALSE,['B07BBHMDG4'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
163200,Paul,2018,TRUE,FALSE,"['B07BH84HX2', 'B07BH84HX2']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
163232,The Coldest Kiss,2018,TRUE,FALSE,['B07BQJY6Z3'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
163172,Art is Dead,2018,TRUE,FALSE,['B07BF9FGYH'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
163348,Necro Lover,2018,TRUE,FALSE,['B07C5BD79V'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
163369,L,2018,TRUE,FALSE,"['B07C5HYC5C', 'B07C5HYC5C']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
163419,Drive-in Terrors: Psychos & Maniacs!,2018,TRUE,FALSE,['B07CJXP6CZ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
163510,Sangre De Cristo: The Trilogy of Terror,2018,TRUE,FALSE,['B07CG4FR2P'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
140146,Transit,2013,TRUE,FALSE,"['B07G1NJY3R', 'B07G1NJY3R']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
163714,True Colors,2018,TRUE,FALSE,"['B07N8HSNT5', 'B079N2FZK2']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
163781,Bo McGraw & The Legend of the Alabama Bigfoot,2018,TRUE,FALSE,['B07D6VDNXK'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
163856,Cheerleader Chainsaw Chicks,2018,TRUE,FALSE,['B07DJSYN8X'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
164082,Citizen Clark: A Life of Principle,2018,TRUE,FALSE,"['B07FBPPD51', 'B07FBPPD51']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
164109,Chinese Movies-The red detachment of women,2018,TRUE,FALSE,['B07G5NRD5Q'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
164120,Borderland,2018,TRUE,FALSE,"['B07FPC4ZXJ', 'B07FPC4ZXJ']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
164128,The Longest Night,2018,TRUE,FALSE,['B07G1ZG1DP'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
164136,Convicted,2018,TRUE,FALSE,"['B07FPQH16X', 'B07FPQH16X']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
164172,Kundalini Yoga for Health with Harmanjot Kaur,2018,TRUE,FALSE,['B074ZGWHNZ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
164252,The Mis-Education of Joy,2018,TRUE,FALSE,"['B07QH3PR43', 'B07H14VY6M']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
164297,The Legacy of Rudolf Steiner,2014,TRUE,FALSE,['B07GDVCYZM'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
164299,The Hidden History of the Human Race - Part 2,2003,TRUE,FALSE,['B07GDZTTK7'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
164309,Sandow,2018,TRUE,FALSE,['B07CZTNYXC'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
164721,The Bastard,2018,TRUE,FALSE,"['B07F969TYH', 'B07FJHMJ87']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1413407414'],FALSE,FALSE,,Couldn't Map
163868,Night Shift,2017,TRUE,FALSE,"['B07DKRTSJ4', 'B07PXD5HWG']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
164759,Death Smiles on a Murderer,2018,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1402814647'],FALSE,FALSE,,Couldn't Map
165030,Mauna Nada,2017,TRUE,FALSE,['B07HHNW1VF'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
165278,The Joneses,2018,TRUE,FALSE,['B07GR3MB6P'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1428187384'],FALSE,FALSE,,Couldn't Map
165529,Conerto A Beethoven Journey,2016,TRUE,FALSE,['B01N24BK9X'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
165688,Kill Me Please,2015,TRUE,FALSE,['B07J62JYH7'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
165745,Galveston,0,TRUE,FALSE,['B07JG4J1JD'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
165765,Various Artists - Sacred Stage - Mariinsky,2016,TRUE,FALSE,['B076FK2VYK'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
165854,Janis Joplin - Comin Home,1967,TRUE,FALSE,['B017OL31RQ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
165892,Greg Osby - Solos: The Jazz Sessions,2010,TRUE,FALSE,['B017VBM0FI'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
165939,Zig Zag,2018,TRUE,FALSE,['B07JQQL6GW'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
166052,Birds Of a Feather 2,2018,TRUE,FALSE,"['B07J59QC8R', 'B07J59QC8R']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
166189,Heaven's War,2016,TRUE,FALSE,['B07QDVSCXM'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
166313,George Wallace: The Vegas Bootleg,2018,TRUE,FALSE,['B07K6ZGM99'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
166336,Alien Encounters: Roswell,2018,TRUE,FALSE,"['B07MYBB42J', 'B07KCMPWWQ']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
166374,Emperor's Newest Clothes,2018,TRUE,FALSE,"['B07KPSCNRH', 'B07KPQD5B9']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
166381,Attabu,2013,TRUE,FALSE,['B07KCNDN88'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
166654,All in a Dream: A Film by Danny Davis,2018,TRUE,FALSE,['B07KW655WH'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
166523,Duets: A Transworld Skateboarding Production,2018,TRUE,FALSE,['B07KMGZV44'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
166707,Senor Dame Paciencia,2017,TRUE,FALSE,['B07KFRMSBK'],FALSE,['41951'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
166770,Vida en Marte (Life on Mars),2018,TRUE,FALSE,['B07KSKP6XD'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
166807,Away,2015,TRUE,FALSE,,FALSE,['42033'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
166524,California Paranormal,2018,TRUE,FALSE,"['B07NHWRHKJ', 'B07KMKXDNL']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
166521,Can't Steal Our Vibe,2018,TRUE,FALSE,['B07KMJFGBJ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
167380,Various Artists - Africa Unite,2017,TRUE,FALSE,['B07M871V6K'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
167422,Fall Out Boy - Soundcheck 2007,2017,TRUE,FALSE,['B07LH2J791'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
167529,Various Artists - One More For the Fans: Celebrating The Songs & Music of Lynyrd Skynyrd,2014,TRUE,FALSE,['B07M5C7VKQ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
167595,Luciano Pavarotti - Christmas at Notre Dame,1978,TRUE,FALSE,['B07LH1LFMF'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
154060,Green Card,2017,TRUE,FALSE,['B07M9LLR2N'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
