GB_id,GB_Title,GB_ReleaseYear,Search,Match,GB_AmazonLink,Amazon_Flag,GB_StarzLink,Starz_Flag,GB_NetflixLink,Netflix_flag,GB_NbcLink,Nbc_flag,GB_CBSLink,CBS_flag,GB_VuduLink,Vudu_flag,GB_ItunesLink,Itunes_flag,Ozone_Ott_flag,RoviID,Result
98510,The Great American West of John Ford,0,TRUE,FALSE,"['B002KOMR78','B002KOMR78']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98514,Destiny: An Unauthorized Story on Prince William,0,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['429263319'],FALSE,FALSE,,Couldn't Map
98518,Mix,2004,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['834638998'],FALSE,FALSE,,Couldn't Map
98520,Trace Adkins - Live at Soundstage,2003,TRUE,FALSE,['B017OJNKK6'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98521,Biohazardous,2003,TRUE,FALSE,"['B003KZ782A','B003KZ782A']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98523,Dream Tower,1994,TRUE,FALSE,['B00MUDAP6Y'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98525,Sudden Terror: The Hijacking Of Schoolbus #17,1996,TRUE,FALSE,['B009YF0O3U'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['578143001'],FALSE,FALSE,,Couldn't Map
98528,Corwin,1996,TRUE,FALSE,['B000V4CIWI'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98529,Alfred Hitchcock: Master of Suspense,2013,TRUE,FALSE,"['B00T1ZKSRU','B00T1ZLE2S','B00T1ZKSRU']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['917386126'],FALSE,FALSE,,Couldn't Map
98531,Roogie's Bump,1954,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1318032817'],FALSE,FALSE,,Couldn't Map
98533,Congolaise,1950,TRUE,FALSE,['B01M4KG6WB'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98536,Hell's Drifter,2009,TRUE,FALSE,['B008BM9VYK'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98540,Peppa Pig: The Balloon Ride,2008,TRUE,FALSE,['B00SXMJ92C'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98543,Sports Illustrated: Swimsuit Uncensored 2001,2001,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['594760050'],FALSE,FALSE,,Couldn't Map
98544,Col. Bruce Hampton and the Aquarium Rescue Unit - Live at the Georgia Theater,2001,TRUE,FALSE,['B017SXHP9K'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98546,She's Back,1989,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['717113004'],FALSE,FALSE,,Couldn't Map
98555,The Spirit of John Lennon,0,TRUE,FALSE,['B01618587E'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98559,This Tunnel South,0,TRUE,FALSE,['B00J6TR0W2'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98561,Madeline In Tahiti,0,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['876786427'],FALSE,FALSE,,Couldn't Map
98564,Percy Adlon's Rosalie Goes Shopping,2007,TRUE,FALSE,['B002BI866O'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98569,Dinner With Fred,0,TRUE,FALSE,['B00ET85ST2'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98579,Salsa Lessons,0,TRUE,FALSE,['B0080VAJIY'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98581,Slingbacks and Syrup,2008,TRUE,FALSE,['B002U5DG2C'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98583,Step Up Revolution: Hip Hop Cardio Burn,0,TRUE,FALSE,"['B00H3QDTPC','B00H2EQ97K']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98586,Five Elements Ninjas,1982,TRUE,FALSE,"['B00V35UTIE','B00V35UTIE']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['784666912'],FALSE,FALSE,,Couldn't Map
98591,The New Shaolin Boxers,1976,TRUE,FALSE,"['B00V3BZCFS','B00V3BYZXS']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['712388316'],FALSE,FALSE,,Couldn't Map
98594,The Legend of Black Charley,1972,TRUE,FALSE,['B00DQJPS8G'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['973458608'],FALSE,FALSE,,Couldn't Map
98595,A Tattered Web,1971,TRUE,FALSE,"['B002VWRXNC','B002VWRXNC']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98596,Even Dwarfs Start Small,1971,TRUE,FALSE,"['B00M7US48Q','B00M7UQWKI','B00M7US48Q']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['895695122'],FALSE,FALSE,,Couldn't Map
98599,Run Appaloosa Run,1966,TRUE,FALSE,['B00CQOF95O'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['634794054'],FALSE,FALSE,,Couldn't Map
98600,Christmas with Danny Kaye featuring Peggy Lee,1966,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['578878767'],FALSE,FALSE,,Couldn't Map
98603,Zatoichi's Pilgrimage,1966,TRUE,FALSE,['B00G4QIE1Q'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['728100625'],FALSE,FALSE,,Couldn't Map
98607,Gumby's Christmas Capers,1957,TRUE,FALSE,"['B017X2U9W6','B00NLF6RU8']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['917385406'],FALSE,FALSE,,Couldn't Map
98609,The Christmas Carol,1949,TRUE,FALSE,"['B002KOKVX0','B002KOKVX0']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98614,Phantom Of The Opera at the Royal Albert Hall-25th Anniversary Celebration,2,TRUE,FALSE,['B009CG1106'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98619,We Are United: Manchester United,2011,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['475933972'],FALSE,FALSE,,Couldn't Map
98620,42nd Street: River To River,2009,TRUE,FALSE,"['B079594CL5','B079594CL5']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98622,Police Story: Gladiator School,1988,TRUE,FALSE,"['B07HLJZS8L','B008GMXFH4']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['567343041'],FALSE,FALSE,,Couldn't Map
98628,Police Story: The Watch Commander,0,TRUE,FALSE,['B009LN3ZQI'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98629,Xtend Barre: Lean and Chiseled,2010,TRUE,FALSE,"['B004Z6IGJC','B004Z6IGJC']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98631,Chubby Can Kill,2010,TRUE,FALSE,['B00HVVLRAS'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['671832182'],FALSE,FALSE,,Couldn't Map
98632,IT Dansa: Following The Footsteps,2009,TRUE,FALSE,"['B00EV2UO72','B00EV2UO72']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98633,Blood + Roses,2009,TRUE,FALSE,"['B004R6EKEU','B004R6EKEU']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98636,Bring Me the Horizon - Live at Wacken 2009,2009,TRUE,FALSE,['B017OL2WFS'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98637,Laurie Anderson - Homeland,2009,TRUE,FALSE,['B017OL0WGO'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98639,Thursday,2009,TRUE,FALSE,['B00205NSCA'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98641,Days of the Strange,2009,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['707676725'],FALSE,FALSE,,Couldn't Map
98642,Sordid Things,2009,TRUE,FALSE,['B00CNB03R4'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98643,Who Killed Diana?: The Evidence,2009,TRUE,FALSE,['B00ESY8S3K'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98644,Bombay Bicycle Club - Live at the NME Awards,2009,TRUE,FALSE,['B017OIV09U'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98645,The Bowery Boys: Bowery Bombshell,1946,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1050840030'],FALSE,FALSE,,Couldn't Map
98646,Dancing the Big Apple 1937,2009,TRUE,FALSE,['B07FPP9H1P'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['912495597'],FALSE,FALSE,,Couldn't Map
98648,Ferrari at 60,2008,TRUE,FALSE,['B009RC0IN6'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98650,Bigas Luna: La Mirada Entom貌loga,2008,TRUE,FALSE,['B018AQJXCQ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98656,Sixes and the One Eyed King,2006,TRUE,FALSE,"['B001DYCA0K','B001DYCA0K']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98657,All Hallows' Eve,2007,TRUE,FALSE,"['B0016PPLFM','B0016PPLFM']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98661,J.R.R. Tolkien and the Birth of "the Lord of the Rings" and "the Hobbit",2004,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['729624626'],FALSE,FALSE,,Couldn't Map
98664,Viktor Vogel - Commercial Man,2001,TRUE,FALSE,['B008G9BGK0'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['529622869'],FALSE,FALSE,,Couldn't Map
98666,The Urge,2001,TRUE,FALSE,['B017T72NCO'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98668,John Hiatt - Live at Soundstage,2000,TRUE,FALSE,['B017OJLR2O'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98669,Randy Newman - Live in London,2000,TRUE,FALSE,['B017OJLEU4'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98670,Blind Pilot - Live at the 7th Ward: New Orleans LA,2000,TRUE,FALSE,['B017OIVKCC'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98671,The Chosen One,2009,TRUE,FALSE,['B008OOTZY6'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98672,Tupac Shakur - Live at Club 662,2000,TRUE,FALSE,['B017OIVUT0'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98673,Chris Isaak - Live at Soundstage,2000,TRUE,FALSE,['B017OJOKIM'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98674,Josh Groban - Live at Lincoln Center,2000,TRUE,FALSE,['B017OIVI4W'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98675,Jimi Hendrix - Classic Album: Electric Ladyland,2000,TRUE,FALSE,['B017OL2E38'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98677,Andy Williams - Legends in Concert,2000,TRUE,FALSE,['B017VBLH6G'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98678,Die Mannequin - Live at the Garage Saarbrucken in Germany,2000,TRUE,FALSE,['B017OL1ZCO'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98679,The New York Dolls - Live at Soundstage,2000,TRUE,FALSE,['B017OL2LEA'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98680,Charles Mingus - Epitaph: Live from Lincoln Center,2000,TRUE,FALSE,['B017OIVIW4'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98681,Foreigner - Live at Soundstage,2000,TRUE,FALSE,['B017OJLV02'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98683,Marvin Gaye - Live in Amsterdam 1976,2000,TRUE,FALSE,['B017OL39Y6'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98684,Uwe Scholz - Mozart: The Great Mass,2000,TRUE,FALSE,['B017OEUFBS'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98685,Gary Moore - One Night in Dublin,2000,TRUE,FALSE,['B017OJOGGS'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98686,The String Cheese Incident - Live at The Electric Forest Festival Day 2 Part I,2000,TRUE,FALSE,['B017OL24GU'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98688,The Airborne Toxic Event - Live in Koko London,2000,TRUE,FALSE,['B017OJMBDS'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98689,Kate Nash - Live at Soundstage,2000,TRUE,FALSE,['B017OL3Y8C'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98692,Widespread Panic - Live at Red Rocks: Day 3,2000,TRUE,FALSE,['B017OIUJ2E'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98693,Bullet For My Valentine - Live at Alexandra Palace London,2000,TRUE,FALSE,['B017OIV14Y'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98694,Ali Campbell - Live at the Sheperds Bush Empire,2009,TRUE,FALSE,['B017OL30KE'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98695,moe. - Live at the Summer Camp Music Festival Day 3,2000,TRUE,FALSE,['B017OIVNU6'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98696,Delphic - Live at The NME Awards Tour,2000,TRUE,FALSE,['B017VDFNOQ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98699,Signs of Life,1998,TRUE,FALSE,['B0018SSOJM'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98700,Mystery Science Theater 3000: The Pumaman,1998,TRUE,FALSE,"['B00J8CFWPY','B00J8CG9XI']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['830028093'],FALSE,FALSE,,Couldn't Map
98701,OK Garage,1998,TRUE,FALSE,['B07HYBCJ71'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['374401138'],FALSE,FALSE,,Couldn't Map
98702,How to Dance Through Time Volume 1: The Romance of Mid-19th Century Couple Dances,1998,TRUE,FALSE,['B00G3K4YG2'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98704,Tough at the Top,1998,TRUE,FALSE,"['B00H8V2JIU','B00H8V2JIU']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98705,Mystery Science Theater 3000: The Violent Years,1994,TRUE,FALSE,"['B0087J398Q','B0087J398Q']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['886153794'],FALSE,FALSE,,Couldn't Map
98709,Pauly Does Dallas,1993,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['647500449'],FALSE,FALSE,,Couldn't Map
98710,Mystery Science Theater 3000: Outlaw (Of Gor),1993,TRUE,FALSE,['B00M7UQJZQ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['895550010'],FALSE,FALSE,,Couldn't Map
98713,The Iceman Tapes: Conversations With a Killer,1992,TRUE,FALSE,"['B01N78RHI8','B00KG2SKBI']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['879114025'],FALSE,FALSE,,Couldn't Map
98714,Mystery Science Theater 3000: Black Scorpion,1990,TRUE,FALSE,"['B00M7UTPMU','B00M7UTPMU']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['895566908'],FALSE,FALSE,,Couldn't Map
98715,Mystery Science Theater 3000: Day the Earth Froze,1990,TRUE,FALSE,"['B00GX5EOS0','B00GX5EOS0']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['876720973'],FALSE,FALSE,,Couldn't Map
98716,Parrot Sketch Not Included: 20 Years of Monty Python,1989,TRUE,FALSE,['B001P55360'],FALSE,,FALSE,['80236574'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98718,Learning Football the NFL Way: Offense,1988,TRUE,FALSE,['B00N8MCDAC'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['897315229'],FALSE,FALSE,,Couldn't Map
98719,Mystery Science Theater 3000: Mighty Jack,1987,TRUE,FALSE,['B01I0PFV0A'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['886264243'],FALSE,FALSE,,Couldn't Map
98722,Favorites of the Moon,1985,TRUE,FALSE,['B00N6HXRPO'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['898436674'],FALSE,FALSE,,Couldn't Map
98728,Richard Jeni: Platypus Man,1995,TRUE,FALSE,"['B07M7PWVR7','B07M7PWVR7']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98734,Love in the Nick of Tyme,2009,TRUE,FALSE,"['B0792268FR','B00427ONLY','B0792268FR']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98736,Running Down A Dream,0,TRUE,FALSE,['B002OIHIGA'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98738,Adrenaline Crew 4 Verdict: Guilty,2010,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['736389040'],FALSE,FALSE,,Couldn't Map
98740,Ninja Zombies,2011,TRUE,FALSE,"['B07K17W5ZW','B00QPIZ9LG']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98742,Mount Joy,2014,TRUE,FALSE,"['B01DEHA9NI','B00SRVI43O']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['945560688'],FALSE,FALSE,,Couldn't Map
98744,Breathe,2014,TRUE,FALSE,"['B01KIMHG7E','B01KIMHDOK']",FALSE,,FALSE,['80013289'],FALSE,,FALSE,,FALSE,,FALSE,['1055421531'],FALSE,FALSE,,Couldn't Map
98753,59 Middle Lane,2015,TRUE,FALSE,['B00RVBZM3Q'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['950542420'],FALSE,FALSE,,Couldn't Map
98779,Sweet Poison,2013,TRUE,FALSE,"['B01M3RBIJH','B01M3RBIJH']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98795,Team Umizoomi: Meet Shark Car,2014,TRUE,FALSE,['B00KW25C0Y'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['872776002'],FALSE,FALSE,,Couldn't Map
98807,Untold,2002,TRUE,FALSE,['B00J0JRZOQ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98817,Down N Dirty,2001,TRUE,FALSE,['B00I1UO5D4'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98821,Englewood: The Growing Pains in Chicago,2011,TRUE,FALSE,"['B01MU1NC4S','B01MU1NC4S']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98828,The Lies We Tell But The Secrets We Keep Part 3,2014,TRUE,FALSE,['B016I7KC4M'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98831,The Courage To Love,2014,TRUE,FALSE,"['B01MTCJ5M4','B01MTCJ5M4']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98835,Microbirth,2014,TRUE,FALSE,"['B01GOUQI1Y','B01GOUQI1Y']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98837,Girls Like Us 2.0! The Hustle! The Game!,2014,TRUE,FALSE,['B01351N7YQ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98845,The Knockout Game,2014,TRUE,FALSE,['B018TFL8ZI'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98848,Fairytale,2014,TRUE,FALSE,['B018AQIT4Y'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98849,Imaginarium,2014,TRUE,FALSE,['B018AQKFM8'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98851,Anthony,2014,TRUE,FALSE,['B017OP7LQO'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98852,Brooklyn Baladi - Tribal Bellydance Practice choreography by Lady Morrighan - beginner,2014,TRUE,FALSE,['B00OWUC7YQ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98853,Greetings from Fire Island,2013,TRUE,FALSE,['B00OY54BLQ'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98856,All Mozart,2014,TRUE,FALSE,['B00OZNO8JM'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98858,Courting Chaos,2014,TRUE,FALSE,"['B00SRSNATU','B00SRSOP12']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98870,Locked,2014,TRUE,FALSE,['B017OO1B6Q'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98874,Dishonestly Yours,2014,TRUE,FALSE,['B018AQKJSS'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98876,Balance,2014,TRUE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,['1041544649'],FALSE,FALSE,,Couldn't Map
98881,Practical Things,2014,TRUE,FALSE,['B017OSR6H0'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98884,Tape Recorder,2014,TRUE,FALSE,"['B06XTFFQPH','B06XTFFQPH']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98888,Killing Stacy,2014,TRUE,FALSE,['B017OSQCUM'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98889,Matters of Size,2014,TRUE,FALSE,['B018AQIBJW'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98891,Barkley 100,2014,TRUE,FALSE,['B017ORV86G'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98897,Father of Curiosity,2014,TRUE,FALSE,['B018AQPCCG'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98898,Off Yer 'Ead,2014,TRUE,FALSE,['B018AEYQ0W'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98902,The Brick House,2013,TRUE,FALSE,"['B00TBVPWM0','B00TBST0U8']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98904,The Ultimate New York  Hustle,2014,TRUE,FALSE,['B017OPAKHG'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98907,A Few Things About Cancer,2014,TRUE,FALSE,"['B01FKQTWD4','B01FKQTKC2']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98908,Peach,2014,TRUE,FALSE,['B018AQH1G6'],FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
98909,The 9th,2014,TRUE,FALSE,"['B015EDRE4M','B015EDRE4M']",FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,,Couldn't Map
